date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.07.08,-26.999999999999247,-28.000000000005798,-17.000000000000348,-15.000000000000568,82.00000000000429,55.000000000005045,12.000000000000899,-41.99999999998649,63.00000000000239,-0.999999999995449,-21.999999999999797,-33.000000000005244,16.000000000019554,-263.99999999999756,91.99999999999875,-282.9999999999888,-75.99999999998718,44.00000000001114,140.0000000000068,124.00000000000189,-8.000000000008,,-187.99999999992372
2019.07.08,-14.000000000002899,-28.000000000005798,-31.999999999987594,-0.999999999990564,68.99999999998573,80.00000000000229,17.999999999995797,-27.999999999983594,108.00000000000409,14.999999999998348,-9.999999999998899,-39.00000000000014,59.00000000002592,-234.00000000000088,128.0000000000001,-268.0000000000016,-93.99999999999409,8.000000000009777,151.00000000000114,104.00000000000409,-56.000000000011596,,-63.99999999995032
2019.07.08,-34.000000000000696,-11.00000000000545,-21.00000000000435,127.00000000000955,85.00000000000173,77.00000000000485,-12.000000000000899,-34.000000000000696,228.00000000000864,-31.000000000003247,5.999999999994898,-55.000000000005045,188.0000000000166,-245.99999999999068,250.0,-288.99999999998374,-75.00000000000284,-92.99999999998931,167.00000000000603,78.99999999999574,-104.00000000001519,,202.00000000003593
2019.07.08,-4.999999999999449,-25.00000000000835,-45.99999999999049,78.00000000000296,100.99999999999554,92.00000000000318,28.000000000005798,-10.999999999983245,210.00000000000796,7.9999999999968985,-15.00000000000945,-67.00000000000594,145.00000000001023,-289.0000000000059,222.0000000000084,-332.9999999999833,-79.99999999999119,-48.99999999999238,196.00000000000728,141.99999999999767,-57.00000000001815,,245.00000000004803
2019.07.08,-14.999999999998348,1.999999999990898,-29.999999999996696,97.00000000000841,65.00000000000395,102.99999999999754,50.0000000000056,-0.9999999999843467,216.00000000000819,-21.999999999999797,-45.000000000006146,-73.00000000000084,139.00000000001,-208.99999999999253,222.99999999999898,-275.9999999999874,-31.000000000003247,-82.99999999999841,181.00000000000892,150.00000000000568,-43.00000000001525,,398.00000000005525
2019.07.08,-18.0000000000069,3.999999999981796,-26.999999999999247,58.9999999999975,106.99999999999044,85.99999999999719,48.000000000003595,-1.999999999990898,178.00000000001148,0.0,-43.999999999999595,-68.99999999999685,90.00000000000341,-261.0000000000001,179.00000000000205,-322.9999999999844,-65.99999999998829,-33.999999999991815,192.00000000000327,167.00000000000603,-24.000000000001798,,242.00000000003686
2019.07.08,24.999999999997247,-22.0000000000109,-48.000000000003595,10.000000000005116,69.9999999999923,110.99999999999443,104.99999999999955,21.00000000000435,173.00000000000182,14.999999999998348,-73.00000000000084,-63.99999999999739,60.000000000002274,-256.99999999999613,135.00000000000512,-302.9999999999866,-31.999999999987594,-12.999999999991019,203.00000000000873,226.99999999999943,24.999999999986144,,368.0000000000208
2019.07.08,-21.00000000000435,-11.00000000000545,32.0000000000098,105.00000000000398,99.99999999998899,75.00000000000284,78.00000000000028,-12.999999999996348,224.00000000000375,2.000000000002,-72.0000000000054,-9.999999999998899,157.0000000000107,-275.000000000003,161.00000000000136,-240.9999999999801,-17.999999999984695,-66.99999999999307,168.00000000000148,197.00000000000273,46.999999999997044,,618.0000000000537
2019.07.08,14.999999999998348,-10.000000000021103,-4.000000000004,84.00000000000318,68.00000000000139,78.99999999999574,77.00000000000485,21.00000000000435,240.99999999999966,1.0000000000065512,-52.000000000007596,-41.9999999999976,140.00000000001478,-221.00000000000452,182.00000000000216,-232.99999999999432,-41.99999999998649,-80.99999999998886,151.00000000000114,182.00000000000438,24.999999999986144,,581.0000000000182
2019.07.08,39.00000000000014,-14.000000000002899,-34.000000000000696,30.000000000001137,56.99999999999594,129.9999999999968,100.00000000000009,52.000000000007596,216.99999999999875,18.0000000000069,-57.00000000000705,-61.999999999995396,75.00000000001705,-219.99999999999798,158.00000000000125,-270.99999999999903,24.000000000001798,-40.99999999999682,216.0000000000051,209.00000000000364,-4.000000000004,,622.0000000000324
2019.07.08,36.999999999998145,10.999999999983245,-17.000000000000348,6.000000000000227,72.0000000000054,133.00000000000534,119.00000000000244,75.00000000000284,187.00000000001182,21.00000000000435,-68.00000000000139,-70.99999999999883,14.000000000010004,-207.00000000000162,112.99999999999955,-264.9999999999819,46.0000000000127,-15.000000000000568,228.00000000000597,228.00000000000597,7.0000000000014495,,654.0000000000647
2019.07.08,86.99999999999264,23.999999999979593,-18.999999999991246,-30.000000000001137,90.99999999999665,121.00000000000443,106.00000000000608,148.99999999999915,204.9999999999983,70.0000000000034,-33.000000000005244,-78.99999999999574,-45.99999999999227,-214.99999999998744,69.00000000000261,-290.9999999999968,16.000000000016,27.000000000001023,221.00000000000452,236.99999999999832,17.000000000000348,,727.0000000000331
2019.07.08,104.99999999999955,8.999999999992347,-43.999999999999595,-24.00000000000091,66.99999999999484,119.00000000000244,117.00000000000044,158.0000000000137,233.0000000000041,73.00000000000084,-31.000000000003247,-85.99999999999719,-18.999999999977035,-201.00000000000674,103.00000000000864,-295.99999999998516,-12.999999999996348,7.000000000005002,207.00000000000162,238.0000000000049,31.000000000003247,,753.0000000000655
2019.07.08,95.99999999999609,25.999999999992696,-42.999999999993044,-46.999999999997044,66.99999999999484,121.00000000000443,136.99999999999824,165.9999999999995,200.00000000000284,67.00000000000594,-55.000000000005045,-97.9999999999981,-72.99999999997908,-177.00000000000495,72.00000000000273,-290.9999999999968,-8.999999999992347,28.000000000005798,207.00000000000162,261.0000000000001,63.99999999999739,,719.0000000000358
2019.07.08,90.99999999999665,-4.000000000004,-24.000000000001798,-87.99999999999386,41.99999999998649,144.99999999999514,148.99999999999915,127.00000000001043,152.00000000000102,48.99999999999905,-69.00000000000794,-61.999999999995396,-82.99999999999841,-187.99999999998818,21.000000000000796,-236.99999999999832,73.00000000001194,41.00000000001103,224.000000000002,256.0000000000007,41.000000000002146,,656.0000000000286
2019.07.08,120.99999999999334,-53.00000000001415,-70.99999999999883,-93.00000000000352,31.000000000003247,158.0000000000026,148.99999999999915,114.99999999999844,177.0000000000067,65.99999999999939,-51.000000000001044,-65.99999999999939,-49.99999999998295,-242.99999999999324,44.00000000001114,-285.00000000000193,36.999999999998145,39.00000000000148,233.00000000000543,256.0000000000007,29.999999999996696,,544.0000000000215
2019.07.08,98.99999999999353,-50.0000000000167,-34.000000000000696,-102.00000000000387,52.99999999999194,175.99999999999838,173.9999999999964,90.00000000001229,143.00000000000068,58.99999999999794,-92.00000000000318,-36.999999999998145,-57.999999999992724,-255.00000000000523,3.0000000000001137,-268.9999999999859,130.0000000000079,53.00000000001148,270.99999999999903,300.99999999999574,42.999999999993044,,697.999999999992
2019.07.08,98.99999999999353,-64.0000000000196,-58.000000000002494,-132.99999999999557,85.00000000000173,173.00000000000094,175.00000000000293,82.00000000000429,115.99999999999966,77.00000000000485,-89.00000000000574,-53.00000000000304,-79.99999999998408,-312.00000000000114,5.000000000009663,-334.9999999999964,83.00000000001084,101.0000000000133,287.9999999999994,322.9999999999955,45.99999999999049,,529.0000000000191
2019.07.08,59.99999999999339,-55.000000000005045,8.000000000008,-73.99999999999807,123.99999999999079,121.00000000000443,158.99999999999804,41.000000000002146,132.000000000005,72.0000000000054,-102.00000000000209,-2.000000000002,-13.999999999981583,-353.0000000000033,-9.000000000000341,-289.9999999999903,65.00000000000395,80.0000000000125,250.00000000000577,331.0000000000035,100.99999999999554,,645.0000000000458
2019.07.08,29.000000000001247,30.999999999981043,38.0000000000047,-96.00000000000364,109.99999999998789,126.0000000000039,161.99999999999548,87.00000000001484,70.00000000000739,36.0000000000027,-126.99999999999933,-36.999999999998145,-132.99999999998136,-229.99999999999687,-63.99999999999295,-238.99999999998923,113.00000000000753,89.00000000001285,255.00000000000523,324.9999999999975,97.9999999999981,,643.0000000000589
2019.07.08,-6.0000000000060005,59.99999999999339,-7.0000000000014495,-85.99999999999852,-1.0000000000065512,192.99999999999872,217.0000000000005,80.00000000001339,50.00000000001137,-43.999999999999595,-207.00000000000162,-102.99999999999754,-151.9999999999868,-45.000000000006146,-1.9999999999953388,-181.9999999999933,184.00000000000637,12.000000000000455,259.0000000000092,331.0000000000035,93.99999999999409,,645.0000000000382
2019.07.08,102.00000000000209,9.999999999998899,-75.00000000000284,-93.99999999999409,-14.000000000002899,204.00000000000418,266.999999999995,157.00000000000713,155.00000000000114,18.0000000000069,-185.00000000000182,-114.99999999999844,-115.99999999998545,-99.99999999998899,59.00000000001171,-244.9999999999841,134.00000000001188,10.000000000005116,262.00000000000665,378.00000000000057,146.99999999998602,,959.0000000000788
2019.07.08,63.00000000000195,-93.00000000000975,-93.99999999999409,-82.99999999999841,4.999999999988347,185.00000000000182,246.99999999999721,-1.999999999990898,123.00000000000466,-4.999999999999449,-204.99999999999963,-56.99999999999594,15.00000000001478,-262.999999999991,91.00000000000819,-286.99999999999284,65.00000000000395,15.000000000000568,248.99999999999923,368.00000000000165,146.99999999998602,,484.0000000000364
2019.07.08,0.999999999995449,-94.00000000001629,-73.99999999999629,-42.999999999992156,34.000000000000696,156.00000000000057,212.99999999999653,-75.99999999998718,105.00000000000398,-22.999999999995246,-189.00000000000583,-34.99999999999615,66.0000000000025,-282.0000000000045,120.00000000000455,-287.9999999999994,22.999999999995246,-6.999999999990791,233.00000000000543,336.00000000000296,129.00000000000134,,305.0000000000254
2019.07.08,-19.999999999997797,-52.000000000007596,-53.999999999998494,21.000000000000796,97.9999999999981,131.99999999999878,209.9999999999991,-60.99999999999994,136.0000000000099,-5.999999999994898,-204.00000000000418,-56.0000000000005,99.00000000001796,-320.9999999999935,164.00000000000148,-342.9999999999822,-7.0000000000014495,-6.999999999990791,246.00000000000176,378.999999999996,160.99999999998892,,515.0000000000414
2019.07.08,0.0,-127.00000000001043,-38.99999999998904,30.000000000001137,79.99999999999119,121.00000000000443,197.99999999999818,-112.99999999998533,169.00000000001114,-0.999999999995449,-181.00000000000892,12.000000000000899,197.00000000000273,-394.9999999999898,164.00000000000148,-303.9999999999932,2.0000000000131024,-26.999999999986812,221.00000000000452,351.99999999999676,159.99999999998238,,519.0000000000489
2019.07.08,-12.000000000000899,-60.000000000015596,6.000000000017103,75.00000000000284,60.99999999999994,124.99999999999733,182.00000000000438,-51.000000000001044,195.99999999999795,-17.999999999995797,-170.00000000000347,-2.000000000002,159.00000000002024,-272.00000000000557,154.00000000001057,-217.99999999998488,66.00000000001049,-69.99999999999318,209.9999999999991,314.99999999999864,130.99999999999224,,807.0000000000484
2019.07.08,-90.0000000000012,1.999999999990898,90.99999999999665,103.9999999999992,68.99999999998573,94.00000000000519,139.99999999999568,-86.99999999999264,153.0000000000058,-85.00000000000173,-167.00000000000603,17.000000000000348,149.0000000000009,-197.99999999998707,102.00000000000387,-116.99999999998934,103.00000000000864,-97.99999999999898,178.00000000000037,239.99999999999577,88.99999999998354,,688.9999999999957
2019.07.08,-53.00000000000304,41.99999999998649,62.000000000006494,126.00000000000477,1.999999999990898,121.99999999999989,161.99999999999548,-7.0000000000014495,215.0000000000034,-97.9999999999981,-172.00000000000549,-33.000000000005244,134.00000000001455,-62.99999999999084,158.00000000000125,-78.99999999998464,121.00000000001555,-156.99999999999648,167.00000000000603,233.00000000000543,80.99999999999774,,963.0000000000427
2019.07.08,-124.00000000000189,106.99999999999044,33.00000000001635,144.99999999999602,-70.0000000000145,138.00000000000477,187.00000000000384,-27.999999999983594,156.0000000000059,-193.99999999999417,-240.00000000000688,-102.00000000000209,87.00000000001751,112.000000000001,213.00000000000807,-34.99999999998504,116.00000000000499,-216.99999999999875,136.00000000000279,219.99999999999798,97.9999999999981,,738.0000000000607
2019.07.08,-46.00000000000159,38.99999999998904,53.00000000001415,103.9999999999992,-133.00000000000534,144.99999999999514,199.00000000000472,2.999999999997449,200.00000000000284,-171.99999999999437,-201.00000000000674,-38.0000000000047,109.00000000000887,106.00000000000608,146.0000000000008,60.99999999999994,161.00000000001114,-226.99999999998965,101.00000000000664,189.00000000000583,106.99999999999044,,906.00000000003
2019.07.08,-89.00000000000574,1.999999999990898,8.000000000008,141.9999999999959,-112.000000000001,129.00000000000134,200.00000000000017,-86.99999999999264,193.00000000001205,-190.00000000000128,-231.0000000000034,-46.00000000000159,198.0000000000075,25.00000000000835,234.99999999999943,-18.999999999991246,63.99999999999739,-240.99999999999966,98.0000000000092,202.9999999999976,129.99999999998568,,612.0000000000169
2019.07.08,-282.99999999999994,141.99999999999767,69.00000000000794,216.00000000000819,-43.999999999999595,112.000000000001,170.99999999999892,-193.99999999998306,53.00000000001148,-300.99999999999574,-330.0000000000081,-97.9999999999981,139.00000000001,124.00000000001299,252.00000000000955,-19.999999999997797,110.00000000001009,-253.99999999999068,121.99999999999989,214.00000000000307,112.000000000001,,312.0000000000988
2019.07.08,-209.9999999999991,186.99999999998164,56.000000000011596,209.00000000000318,-17.000000000000348,114.99999999999844,153.99999999999858,-55.000000000005045,128.0000000000001,-226.99999999999943,-265.0000000000041,-143.9999999999997,83.00000000002683,147.00000000000824,259.00000000000034,-65.99999999998829,100.0000000000112,-232.99999999998988,145.00000000000622,212.00000000000108,78.99999999998464,,657.0000000000463
2019.07.08,-326.9999999999995,177.99999999998929,97.00000000001374,261.0000000000099,85.99999999998609,48.99999999999905,90.0000000000012,-211.99999999998997,50.00000000001137,-258.9999999999981,-278.00000000000045,-100.99999999999554,156.0000000000059,9.999999999998899,274.0000000000009,-125.99999999998168,2.999999999997449,-209.99999999999375,126.99999999999933,190.99999999999673,78.99999999998464,,138.00000000003547
