date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.07.08,-67.00000000000594,-40.0000000000178,-22.999999999995246,-21.99999999999136,0.0,-0.999999999995449,-44.99999999999504,-80.99999999999774,0.0,-46.00000000000159,-32.0000000000098,-33.000000000005244,-6.000000000000227,-273.9999999999965,0.0,-283.99999999999534,-153.00000000000313,-9.999999999990905,-12.000000000000899,0.0,-46.999999999997044,,-1175.999999999999
2019.07.08,-33.000000000005244,-33.00000000001635,-34.99999999998504,-16.999999999995907,36.999999999998145,55.000000000005045,14.999999999998348,-44.99999999998394,63.00000000000239,-7.9999999999968985,-28.000000000005798,-58.000000000002494,16.000000000019554,-266.999999999995,91.99999999999875,-282.9999999999888,-93.99999999999409,1.0000000000047748,147.00000000000824,92.00000000000318,-80.00000000001339,,-462.9999999999444
2019.07.08,-40.00000000000669,-43.00000000001525,-51.99999999998539,-0.999999999990564,43.999999999999595,71.99999999999429,-19.999999999997797,-48.99999999998794,108.00000000000409,-31.000000000003247,-6.0000000000060005,-58.000000000002494,59.00000000002592,-316.0000000000052,128.0000000000001,-331.999999999999,-95.00000000000064,-108.99999999999466,151.00000000000114,70.0000000000034,-118.00000000001809,,-637.9999999999843
2019.07.08,-41.9999999999976,-25.00000000000835,-48.000000000003595,75.00000000000284,63.99999999999739,75.9999999999983,-19.00000000000235,-43.999999999999595,197.00000000000273,-31.999999999998696,-33.000000000005244,-72.0000000000054,130.00000000002387,-289.0000000000059,210.99999999999852,-332.9999999999833,-85.99999999998609,-99.99999999999432,163.00000000000205,77.00000000000485,-121.99999999999989,,-251.99999999995975
2019.07.08,-26.000000000003798,-25.00000000000835,-48.000000000003595,66.0000000000025,62.99999999999084,92.00000000000318,24.000000000001798,-15.999999999993797,198.0000000000075,-29.000000000001247,-48.000000000003595,-80.99999999999774,124.00000000002365,-289.0000000000059,210.00000000000796,-327.99999999999494,-85.99999999998609,-88.99999999999864,181.00000000000892,121.00000000000443,-87.00000000001484,,-72.99999999996174
2019.07.08,-26.000000000003798,-9.000000000014552,-38.99999999998904,37.9999999999967,59.99999999999339,82.99999999999974,38.0000000000047,-10.999999999983245,156.0000000000059,-31.000000000003247,-55.000000000005045,-82.99999999999974,61.00000000000705,-263.99999999999756,159.00000000000603,-322.9999999999844,-72.0000000000054,-82.99999999999841,181.00000000000892,148.0000000000037,-68.00000000000139,,-139.99999999995967
2019.07.08,-29.999999999996696,-25.00000000000835,-48.000000000003595,-16.999999999995907,65.00000000000395,78.99999999999574,36.0000000000027,-17.000000000000348,115.0000000000091,-10.999999999994348,-76.0000000000094,-78.00000000000028,6.000000000000227,-312.00000000000114,91.99999999999875,-359.99999999998255,-105.99999999998388,-39.99999999999204,181.00000000000892,168.00000000000148,-39.00000000001125,,-416.99999999995885
2019.07.08,-29.000000000001247,-60.000000000015596,-56.99999999999594,-12.000000000000455,45.99999999999049,70.0000000000034,65.99999999999939,-32.999999999994145,155.00000000000114,-14.999999999998348,-85.00000000000173,-63.99999999999739,58.000000000021146,-319.0000000000026,106.00000000000875,-305.9999999999841,-42.999999999993044,-88.99999999999864,168.00000000000148,190.00000000000128,-17.000000000000348,,-269.9999999999566
2019.07.08,-26.000000000003798,-45.000000000006146,-21.00000000000435,58.9999999999975,43.999999999999595,68.00000000000139,65.00000000000395,-25.999999999992696,209.00000000000318,-29.999999999996696,-84.0000000000063,-43.999999999999595,105.00000000001819,-285.00000000000193,160.0000000000108,-252.99999999999213,-58.99999999998684,-102.99999999999443,147.00000000000824,167.00000000000603,0.0,,48.00000000006395
2019.07.08,15.999999999993797,-27.00000000002145,-43.999999999999595,7.000000000005002,41.000000000002146,73.00000000000084,65.00000000000395,22.0000000000109,193.00000000001205,-4.999999999999449,-73.00000000000084,-68.99999999999685,47.000000000025466,-236.99999999999832,128.0000000000001,-278.00000000000045,-82.99999999998863,-77.99999999998875,146.00000000000168,165.9999999999995,-22.0000000000109,,-11.999999999949821
2019.07.08,14.000000000002899,-14.000000000002899,-32.999999999994145,0.0,56.99999999999594,107.00000000000153,85.99999999999719,26.999999999999247,181.0000000000116,2.999999999997449,-73.00000000000084,-72.0000000000054,4.000000000019099,-234.99999999998522,103.00000000000864,-278.00000000000045,-15.999999999993797,-52.99999999999727,190.00000000000128,197.99999999999818,-28.000000000005798,,168.0000000000472
2019.07.08,25.999999999992696,-4.000000000004,-21.00000000000435,-34.99999999999659,65.99999999998829,116.00000000000499,94.00000000000519,69.00000000000794,175.00000000001137,12.000000000000899,-90.0000000000012,-85.99999999999719,-51.9999999999925,-221.00000000000452,60.000000000002274,-295.99999999998516,12.000000000012001,-30.9999999999917,219.00000000000253,224.9999999999974,-12.000000000012001,,226.0000000000364
2019.07.08,80.00000000000229,-14.000000000002899,-46.999999999997044,-54.99999999999261,62.99999999999084,119.00000000000244,106.00000000000608,117.00000000001154,190.00000000001194,55.000000000005045,-73.00000000000084,-89.00000000000574,-45.99999999999227,-234.00000000000088,67.00000000000728,-301.99999999998005,-21.00000000000435,2.0000000000095497,207.00000000000162,238.0000000000049,15.999999999993797,,379.00000000007054
