date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,AUDJPY,NZDCAD,empty,sum
2016.08.15,-15.00000000000945,-153.0000000000058,0.0,0.0,-150.00000000000568,-56.99999999999594,-63.99999999999739,-21.999999999999797,0.0,-163.0000000000109,-59.99999999999339,-9.999999999998899,-158.00000000000125,-78.00000000000028,-216.00000000000819,-7.9999999999968985,,-1154.0000000000239
2016.08.15,-8.000000000008,-149.0000000000009,4.000000000004,52.000000000007596,-138.0000000000159,53.00000000001415,43.00000000000415,80.00000000000229,99.00000000000463,-157.0000000000107,-69.9999999999923,-75.99999999998718,-143.99999999999125,-99.99999999998899,-210.99999999999852,48.99999999999905,,-672.9999999999578
2016.08.15,-2.0000000000131024,-164.00000000000148,-36.999999999998145,69.00000000000794,-124.99999999999733,69.00000000000794,-43.999999999999595,134.99999999999625,106.00000000000608,-146.000000000015,-152.99999999998093,-139.00000000000023,-167.99999999999216,-180.99999999998673,-201.99999999999818,99.00000000000463,,-882.99999999996
2016.08.15,97.9999999999981,-138.9999999999958,12.999999999996348,92.00000000000318,-80.99999999999774,109.00000000000354,122.99999999999534,190.00000000000128,160.00000000000458,-31.00000000000591,-5.999999999994898,87.99999999999919,-109.99999999999943,-22.999999999995246,-227.00000000000387,180.99999999999784,,437.0000000000065
2016.08.15,121.99999999999989,-245.00000000000455,-24.999999999997247,60.00000000000449,-73.00000000001194,72.0000000000054,85.99999999999719,158.0000000000026,153.99999999999858,-133.00000000000978,-38.99999999998904,24.000000000001798,-176.9999999999925,-75.00000000000284,-225.9999999999991,182.99999999999983,,-133.99999999999721
2016.08.15,100.99999999999554,-301.00000000000193,-17.000000000000348,70.0000000000034,-70.99999999999883,92.00000000000318,92.99999999999864,146.00000000000168,160.00000000000458,-242.00000000001864,-34.000000000000696,28.000000000005798,-278.99999999999636,-75.00000000000284,-299.0000000000066,155.00000000000514,,-473.0000000000083
2016.08.15,58.000000000002494,-278.99999999999636,-68.00000000000139,8.000000000008,-143.00000000000423,87.99999999999919,61.999999999995396,118.00000000000699,129.00000000000134,-236.00000000001842,-79.99999999999119,-144.99999999999514,-239.00000000000432,-177.00000000000495,-245.00000000000455,77.00000000000485,,-1072.0000000000023
2016.08.15,63.99999999999739,-325.9999999999934,-178.00000000000037,-48.99999999999905,-178.00000000001148,103.00000000000864,-2.000000000002,78.00000000000028,90.0000000000012,-276.00000000001046,-238.99999999998923,-387.99999999998835,-227.99999999999443,-312.00000000000114,-174.0000000000066,89.00000000000574,,-1925.9999999999834
2016.08.15,-95.00000000000064,-337.0000000000033,-134.99999999999625,-35.999999999991594,-343.00000000000443,104.00000000001519,19.999999999997797,94.00000000000519,-9.00000000000345,-469.0000000000225,-403.99999999998215,-488.9999999999839,-268.0000000000007,-226.99999999999943,-221.00000000000364,111.00000000000554,,-2703.9999999999686
2016.08.15,-200.00000000000017,-334.99999999999375,-116.00000000000499,-0.999999999995449,-445.0000000000065,114.99999999999844,49.99999999999449,128.00000000000588,-92.99999999999864,-541.0000000000252,-507.9999999999973,-580.999999999987,-274.0000000000009,-188.9999999999947,-240.99999999999966,109.00000000000354,,-3122.0000000000014
2016.08.15,-192.99999999999872,-289.0000000000015,-134.0000000000008,-36.999999999998145,-443.99999999999994,107.99999999999699,29.999999999996696,109.00000000000354,-92.99999999999864,-521.000000000015,-473.99999999999665,-593.9999999999834,-179.00000000000205,-217.0000000000005,-212.0000000000033,133.00000000000534,,-3006.9999999999955
2016.08.15,-69.00000000000794,-287.00000000000614,-148.99999999999915,-182.99999999999983,-350.00000000000585,114.99999999999844,36.999999999998145,-24.999999999997247,-12.000000000000899,-399.0000000000009,-425.99999999999307,-503.99999999999335,-176.9999999999925,-252.99999999999213,-176.00000000000193,-82.00000000000429,,-2939.999999999998
2016.08.15,-120.00000000000898,-240.99999999999966,-117.00000000000044,-100.99999999999554,-398.00000000000944,144.0000000000108,63.99999999999739,53.999999999998494,-24.999999999997247,-392.00000000002433,-430.9999999999814,-499.9999999999893,-159.9999999999966,-211.00000000000563,-147.00000000000557,2.000000000002,,-2579.0000000000055
2016.08.15,-139.00000000000023,-233.0000000000041,-88.99999999999464,-119.99999999999788,-409.99999999999926,138.0000000000159,85.99999999999719,24.000000000001798,-43.999999999999595,-379.0000000000191,-432.9999999999945,-470.9999999999992,-152.9999999999916,-180.99999999998673,-167.0000000000016,-39.00000000000014,,-2609.9999999999736
2016.08.15,-129.00000000000134,-195.99999999999795,-63.99999999999739,-78.00000000000028,-389.0000000000171,141.00000000001333,99.00000000000463,60.99999999999994,-34.99999999999615,-338.0000000000223,-393.99999999998323,-414.00000000000324,-140.00000000000057,-157.99999999999147,-185.00000000000227,-19.999999999997797,,-2238.9999999999927
2016.08.15,-56.000000000011596,-206.00000000000307,-87.00000000000374,-79.99999999999119,-324.0000000000132,150.00000000000568,83.9999999999952,63.99999999999739,21.00000000000435,-291.00000000002524,-285.99999999998624,-371.99999999999454,-146.99999999999136,-178.99999999999582,-164.00000000000148,-21.00000000000435,,-1894.0000000000193
2016.08.15,-12.000000000012001,-221.00000000000364,-80.99999999999774,-101.99999999999099,-280.9999999999979,137.00000000000932,73.99999999999629,41.9999999999976,46.999999999997044,-252.00000000000955,-203.99999999998198,-310.9999999999946,-140.99999999999113,-170.00000000000347,-185.00000000000227,-46.999999999997044,,-1706.999999999982
2016.08.15,-120.00000000000898,-170.0000000000017,-21.00000000000435,-90.99999999999665,-354.0000000000099,144.99999999999514,138.00000000000477,46.999999999997044,-2.999999999997449,-294.00000000001114,-280.9999999999979,-220.99999999998232,-125.0,-52.99999999999194,-242.999999999995,-63.99999999999739,,-1709.999999999998
2016.08.15,-144.0000000000108,-159.9999999999966,17.000000000000348,-104.99999999999955,-377.0000000000051,147.00000000000824,185.00000000000182,43.999999999999595,2.000000000002,-240.0000000000091,-255.99999999998957,-159.99999999998238,-108.00000000000409,2.999999999997449,-219.0000000000083,-90.99999999999665,,-1461.9999999999925
2016.08.15,-191.00000000000784,-64.00000000000716,83.9999999999952,-17.999999999995797,-429.00000000001273,157.00000000000713,227.99999999999488,94.00000000000519,-22.999999999995246,-205.0000000000125,-297.9999999999983,-156.00000000000057,-34.99999999999659,89.00000000000574,-234.00000000000887,-21.00000000000435,,-1022.0000000000318
2016.08.15,-248.00000000000378,-39.00000000000148,131.99999999999878,79.00000000000685,-412.9999999999967,158.0000000000137,238.0000000000049,168.99999999999693,-12.999999999996348,-239.00000000000432,-298.9999999999826,-75.99999999998718,-52.99999999999727,110.99999999999443,-302.0000000000067,78.99999999999574,,-715.999999999965
2016.08.15,-140.0000000000068,-4.0000000000048885,190.00000000000128,133.00000000000534,-314.00000000001427,119.00000000000244,270.0000000000036,207.99999999999707,45.000000000006146,-108.00000000000409,-61.99999999998429,139.00000000000023,-21.000000000000796,209.9999999999991,-272.99999999999613,85.99999999999719,,478.000000000001
2016.08.15,-185.99999999999727,-15.000000000000568,177.00000000000495,152.00000000000767,-263.00000000001324,97.00000000001374,231.0000000000034,185.99999999999727,63.00000000000195,-133.00000000000978,-38.99999999998904,141.00000000001333,-52.99999999999727,190.00000000000128,-299.99999999999716,85.99999999999719,,334.0000000000364
2016.08.15,-40.0000000000178,10.99999999999568,185.00000000000182,192.00000000000327,-168.0000000000126,110.00000000001009,258.9999999999981,246.99999999999721,104.99999999999955,41.99999999997317,150.00000000000568,284.00000000001756,13.999999999995794,217.0000000000005,-272.00000000000557,102.99999999999754,,1438.9999999999602
2016.08.15,7.999999999985796,128.0000000000001,141.00000000000225,246.00000000000176,-138.0000000000159,120.00000000000898,219.99999999999798,302.9999999999977,143.9999999999997,209.99999999997954,182.0000000000155,297.9999999999983,126.99999999999534,124.00000000001299,-197.00000000000273,195.9999999999962,,2111.999999999974
2016.08.15,20.999999999982144,96.9999999999942,128.00000000000588,226.00000000000398,-134.00000000001188,131.00000000001444,217.99999999999596,312.9999999999966,156.00000000000057,209.99999999997954,69.00000000000794,235.00000000000742,129.0000000000049,117.00000000001154,-126.99999999999534,258.0000000000027,,2047.000000000001
2016.08.15,-46.999999999997044,66.0000000000025,117.00000000000044,225.00000000000853,-170.00000000000347,106.00000000000608,170.00000000000347,277.000000000005,117.99999999999588,88.99999999999864,37.00000000002035,116.00000000000499,66.0000000000025,63.000000000013046,-159.00000000000603,212.00000000000108,,1286.0000000000557
2016.08.15,-8.000000000008,10.000000000005116,89.00000000000574,195.00000000000074,-102.00000000000209,93.00000000000975,151.9999999999966,239.0000000000003,145.00000000000622,48.99999999997817,147.00000000000824,96.00000000000719,-1.9999999999953388,22.0000000000109,-167.0000000000016,56.99999999999594,,1015.000000000018
2016.08.15,-15.00000000000945,16.000000000005343,89.00000000000574,178.00000000000037,-110.00000000001009,90.00000000001229,134.99999999999625,177.00000000000495,141.99999999999767,59.99999999997385,333.0000000000055,116.00000000000499,-9.999999999990905,-12.999999999996348,-174.0000000000066,34.99999999999615,,1048.9999999999898
2016.08.15,133.99999999998968,67.99999999999784,70.0000000000034,187.00000000000384,109.00000000000354,90.99999999999665,121.00000000000443,194.0000000000053,284.0000000000065,284.9999999999966,443.0000000000156,331.0000000000146,15.000000000000568,-89.00000000000574,-147.00000000000557,68.99999999999685,,2165.000000000024
2016.08.15,168.99999999999693,9.000000000000341,112.000000000001,274.00000000000756,75.99999999998718,153.00000000000313,134.99999999999625,284.0000000000065,356.00000000000074,302.99999999999727,485.0000000000021,443.99999999999994,-111.0000000000042,-107.99999999999699,-212.0000000000033,161.00000000000003,,2529.999999999995
2016.08.15,295.0000000000008,-70.00000000000739,43.00000000000415,194.0000000000053,167.9999999999904,175.99999999999838,119.99999999999788,246.00000000000176,439.0000000000005,364.9999999999807,618.0000000000074,517.9999999999962,-176.00000000000193,-148.99999999999915,-215.0000000000034,131.99999999999878,,2703.9999999999704
2016.08.15,414.9999999999876,-64.00000000000716,36.999999999998145,163.00000000000205,275.000000000003,150.00000000000568,92.99999999999864,182.00000000000438,450.00000000000597,409.9999999999966,681.0000000000205,540.0000000000072,-176.00000000000193,-154.99999999999403,-195.99999999999795,78.00000000000028,,2883.0000000000286
2016.08.15,324.9999999999975,-36.000000000001364,65.00000000000395,174.00000000000747,314.99999999999864,168.99999999999693,100.99999999999554,187.00000000000384,517.0000000000008,371.9999999999857,742.0000000000205,634.0000000000013,-268.0000000000007,-296.0000000000074,-222.99999999999898,41.9999999999976,,2820.0000000000014
2016.08.15,400.9999999999847,-120.99999999999511,46.999999999997044,135.00000000000733,326.0000000000041,219.00000000001364,104.00000000000409,151.00000000000114,563.0000000000024,373.9999999999952,818.0000000000076,592.0000000000148,-310.0000000000023,-296.9999999999917,-225.00000000000853,-49.99999999999449,,2727.00000000004
2016.08.15,392.9999999999989,-84.99999999999375,114.99999999999844,165.00000000000404,455.99999999998977,113.00000000000753,78.99999999999574,139.00000000000023,607.0000000000019,390.99999999999113,970.0000000000042,711.0000000000172,-350.9999999999991,-234.00000000000088,-311.9999999999976,-41.9999999999976,,3115.0000000000196
2016.08.15,339.0000000000004,0.0,287.0000000000039,263.0000000000021,488.9999999999839,102.00000000000209,166.99999999999494,136.99999999999824,572.0000000000058,420.99999999999227,756.0000000000011,978.9999999999966,-283.9999999999918,46.0000000000127,-397.99999999999613,63.99999999999739,,3940.0000000000027
2016.08.15,414.9999999999876,7.999999999995566,285.00000000000193,322.00000000000006,634.0000000000013,49.00000000001015,114.00000000000298,155.00000000000514,644.0000000000001,492.999999999995,849.0000000000109,1072.0000000000064,-269.999999999996,19.00000000001345,-370.9999999999951,224.000000000002,,4642.000000000041
