date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.29,0.0,0.0,0.0,-42.999999999993044,-104.99999999999955,-80.99999999998886,-111.00000000000554,-82.00000000000429,-129.00000000000134,-141.99999999999767,-200.00000000000017,-25.999999999992696,-63.00000000000239,-31.999999999996476,-51.00000000000193,0.0,-22.999999999995246,,-1087.9999999999793
2019.04.29,15.00000000000945,15.000000000000568,19.00000000000235,4.000000000004,-9.999999999998899,-13.999999999995794,-126.99999999999933,-44.99999999999504,32.999999999994145,-72.99999999998974,-249.00000000001032,-11.999999999989797,-84.00000000000318,-18.000000000000682,-16.999999999995907,60.00000000000449,70.0000000000034,,-432.99999999996027
2019.04.29,1.0000000000065512,36.99999999999193,34.000000000000696,9.999999999998899,-24.999999999986144,11.00000000000989,-78.00000000000028,-68.00000000000139,75.99999999998718,-55.000000000005045,-238.0000000000049,60.99999999999994,-37.9999999999967,16.000000000005343,22.00000000000557,96.00000000000719,84.0000000000063,,-53.999999999974975
2019.04.29,1.0000000000065512,54.99999999999261,61.999999999995396,18.0000000000069,45.000000000006146,39.00000000000148,-43.999999999999595,-73.00000000000084,102.00000000000209,-32.999999999994145,-248.00000000000378,49.00000000001015,-6.999999999990791,60.000000000002274,40.00000000000625,131.00000000000333,85.99999999999719,,283.00000000004115
2019.04.29,11.00000000000545,66.99999999999307,70.99999999999883,48.000000000003595,48.000000000003595,58.000000000006935,-43.00000000000415,-68.99999999999685,110.99999999999443,-32.0000000000098,-253.00000000001432,51.000000000001044,2.0000000000095497,81.00000000000307,79.9999999999983,138.00000000000477,126.99999999999933,,495.9999999999968
2019.04.29,5.999999999994898,48.99999999999238,69.9999999999923,70.99999999999883,46.0000000000127,55.00000000000682,-46.00000000000159,-70.0000000000034,109.99999999998789,-49.99999999999449,-246.99999999999721,35.00000000000725,-6.999999999990791,72.99999999999329,105.00000000000398,143.9999999999997,161.99999999999548,,505.99999999999807
2019.04.29,-5.999999999994898,47.99999999998761,69.9999999999923,92.99999999999864,35.00000000000725,33.00000000000125,-56.0000000000005,-70.99999999999883,86.99999999999264,-126.0000000000039,-245.0000000000063,-36.999999999998145,-9.999999999990905,81.00000000000307,131.00000000000023,158.99999999999804,206.00000000000617,,391.9999999999937
2019.04.29,1.0000000000065512,67.99999999999784,100.00000000000009,143.9999999999997,36.0000000000138,45.000000000001705,-13.00000000000745,-77.00000000000485,26.999999999999247,-160.00000000000458,-198.00000000000927,-59.99999999999339,32.00000000001069,115.99999999999966,191.0000000000025,153.99999999999858,231.0000000000034,,637.0000000000143
2019.04.29,-26.999999999999247,79.9999999999983,100.00000000000009,145.00000000000622,74.0000000000185,34.000000000006025,-1.0000000000065512,-65.00000000000395,48.000000000003595,-185.99999999999727,-175.00000000001404,-112.000000000001,37.00000000000614,118.99999999999977,195.99999999999795,148.99999999999915,234.99999999999633,,651.00000000001
2019.04.29,-28.999999999990145,89.9999999999892,108.99999999999244,175.00000000000293,85.00000000000173,32.00000000001069,-19.00000000000235,-66.99999999999484,72.0000000000054,-238.0000000000049,-219.99999999999798,-131.99999999999878,21.000000000000796,141.9999999999959,236.0000000000042,192.99999999999872,287.9999999999994,,738.0000000000125
