date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.28,-265.99999999998846,-83.9999999999952,4.9999999999954525,-9.999999999998899,-70.99999999999883,-229.99999999999687,-19.999999999997797,49.99999999999716,-19.00000000000235,-55.000000000005045,82.99999999999974,307.9999999999927,354.9999999999942,87.99999999999386,-106.99999999999044,66.00000000001049,4.0000000000048885,-10.99999999999568,-105.99999999999454,5.999999999994898,-80.99999999999774,-38.99999999998904,,-133.9999999999674
2019.01.28,-249.99999999999466,-81.9999999999821,-10.000000000005116,43.999999999999595,-53.00000000000304,-218.99999999999142,-65.00000000000395,-7.999999999995566,63.00000000000195,-72.0000000000054,78.99999999999574,271.99999999999136,307.99999999999716,83.99999999998897,-86.99999999999264,100.0000000000112,3.0000000000001137,35.0000000000108,-72.99999999999329,-55.000000000005045,-57.00000000000705,53.999999999998494,,11.000000000015987
2019.01.28,-214.00000000000307,-99.99999999998899,-22.00000000000557,56.99999999999594,-75.9999999999983,-167.00000000000603,-36.999999999998145,54.000000000002046,41.000000000002146,-60.99999999999994,41.9999999999976,233.0000000000041,275.000000000003,87.99999999999386,-119.99999999998678,107.99999999999699,4.9999999999954525,45.000000000001705,-94.99999999999886,-67.00000000000594,-85.00000000000173,69.00000000000794,,-26.999999999992426
2019.01.28,-231.99999999998778,-116.99999999998934,-127.00000000000955,26.000000000003798,-114.00000000000298,-180.0000000000024,-46.999999999997044,-43.00000000000637,3.999999999992898,-97.9999999999981,38.0000000000047,108.00000000000409,361.9999999999957,-18.000000000000682,-195.9999999999962,39.999999999995595,-102.00000000000387,-66.99999999999307,-66.0000000000025,-58.000000000002494,-170.99999999999892,-29.999999999996696,,-1087.9999999999911
2019.01.28,-156.00000000000057,-136.99999999998712,-197.00000000000273,48.99999999999905,-123.00000000000644,-69.9999999999923,-43.999999999999595,-88.99999999999864,9.999999999998899,-89.00000000000574,-29.999999999996696,-68.00000000001205,204.00000000000418,-72.00000000000273,-173.99999999998528,43.999999999999595,-128.0000000000001,-92.99999999998931,-27.000000000001023,-56.0000000000005,-151.00000000000114,-20.999999999982144,,-1417.9999999999623
2019.01.28,-187.99999999998818,-104.99999999999955,-223.0000000000132,71.99999999999429,-131.99999999999878,-103.99999999999298,-8.000000000008,-114.00000000000432,32.999999999994145,-97.9999999999981,17.999999999995797,-69.99999999999318,251.00000000000122,-143.00000000000068,-136.00000000000279,-21.999999999988695,-152.00000000000102,-86.99999999998909,-18.000000000000682,-90.0000000000012,-165.00000000000404,1.0000000000065512,,-1479.9999999999923
2019.01.28,-116.99999999998934,-132.99999999998312,-234.99999999999943,107.99999999999699,-182.99999999999983,-18.999999999991246,-24.000000000001798,-117.00000000000443,60.99999999999994,-141.00000000000225,-51.99999999999649,-162.00000000000614,86.99999999999264,-124.00000000000944,-114.99999999999844,-102.00000000000209,-128.0000000000001,-55.999999999997385,-66.0000000000025,-100.00000000000009,-194.0000000000053,-20.999999999982144,,-1832.9999999999816
2019.01.28,-124.99999999999733,-139.00000000000023,-120.00000000000455,200.99999999999562,-263.0000000000021,-36.999999999998145,-38.0000000000047,-9.000000000000341,158.99999999999804,-226.00000000000398,-51.000000000001044,-1.0000000000047748,103.00000000000864,12.000000000000455,-123.99999999999079,-295.0000000000008,-43.99999999999693,128.0000000000001,-231.99999999999932,-229.00000000000142,-306.00000000000625,-10.999999999983245,,-1646.9999999999927
2019.01.28,-82.99999999998863,-104.99999999999955,-144.00000000000546,173.00000000000094,-294.00000000000534,-14.000000000002899,-24.000000000001798,-48.00000000000182,140.99999999999113,-268.0000000000016,-51.99999999999649,-75.9999999999934,62.000000000006494,-51.00000000000193,-95.00000000000064,-418.9999999999916,-67.99999999999784,81.00000000000307,-250.0,-198.00000000000927,-355.0000000000053,-100.99999999999554,,-2187.9999999999973
2019.01.28,-112.000000000001,-127.99999999999478,-219.0000000000083,187.00000000000384,-326.0000000000041,-18.0000000000069,-18.999999999991246,-99.99999999999432,137.9999999999937,-285.00000000000193,-46.999999999997044,-144.00000000000546,80.99999999999774,-111.0000000000042,-103.99999999999298,-466.9999999999952,-114.00000000000432,42.00000000000159,-233.99999999999466,-203.00000000000873,-385.99999999999744,-131.99999999999878,,-2701.000000000004
2019.01.28,-116.99999999998934,-129.00000000000134,-172.00000000001125,207.00000000000162,-356.9999999999962,-62.000000000006494,-59.000000000009045,-88.99999999999864,182.99999999999983,-336.9999999999984,-46.999999999997044,-79.00000000000773,39.999999999995595,-58.000000000006935,-65.99999999998829,-537.9999999999941,-57.00000000000216,99.00000000000375,-299.99999999999716,-204.99999999999963,-402.9999999999978,-146.00000000000168,,-2692.0000000000027
2019.01.28,-157.99999999999147,-184.99999999999073,-177.0000000000067,253.99999999999866,-416.00000000000523,-69.00000000000794,-89.99999999999008,-66.99999999999307,213.99999999999199,-380.999999999998,-63.99999999999739,-42.00000000000159,41.000000000002146,-1.0000000000047748,-93.99999999999409,-594.99999999999,-33.00000000000125,148.00000000001035,-361.99999999999477,-241.00000000000233,-455.0000000000054,-168.99999999999693,,-2941.999999999968
2019.01.28,-204.99999999998852,-236.99999999999832,-173.00000000000182,268.99999999999704,-434.9999999999965,-42.999999999993044,-75.00000000000284,-1.9999999999953388,185.99999999999727,-358.9999999999982,-68.99999999999685,18.000000000000682,76.0000000000094,59.99999999998806,-136.99999999998712,-564.9999999999933,-16.999999999995907,164.00000000000148,-382.99999999999557,-242.00000000000887,-463.0000000000023,-173.00000000000094,,-2804.9999999999613
2019.01.28,-178.99999999999582,-180.0000000000024,-145.00000000001023,271.9999999999945,-412.00000000000125,-42.999999999993044,-36.999999999998145,9.000000000000341,202.0000000000022,-350.00000000000585,-43.999999999999595,24.00000000000091,59.000000000009045,28.999999999996362,-73.99999999999629,-595.9999999999966,-6.000000000000227,190.00000000001194,-376.0000000000048,-257.0000000000072,-443.0000000000045,-131.99999999999878,,-2488.999999999999
2019.01.28,-130.99999999999224,-168.99999999999693,-169.00000000001114,261.0000000000001,-438.00000000000506,5.000000000010552,-32.999999999994145,-16.999999999995907,192.99999999999872,-375.9999999999986,-66.99999999999484,-51.00000000001614,7.0000000000014495,-8.000000000009777,-71.99999999998319,-675.9999999999877,-28.999999999996362,159.00000000000603,-391.00000000000534,-247.00000000000833,-482.00000000000466,-190.99999999998562,,-2921.9999999999686
2019.01.28,-72.0000000000054,-107.99999999999699,-231.99999999999932,158.0000000000026,-351.0000000000013,28.999999999990145,4.000000000004,-108.00000000000409,109.99999999999899,-304.9999999999997,-58.99999999999794,-205.0000000000125,48.000000000003595,-150.00000000000568,-95.00000000000064,-551.9999999999969,-132.99999999999557,4.0000000000048885,-253.0000000000001,-175.00000000000293,-429.99999999999704,-208.99999999999253,,-3084.0000000000045
2019.01.28,-60.99999999999994,-58.99999999998684,-201.00000000000762,139.99999999999568,-336.00000000000296,72.0000000000054,76.0000000000094,-49.000000000006594,73.00000000000084,-275.000000000003,-27.999999999994696,-176.00000000001614,42.999999999993044,-166.00000000001103,-38.99999999998904,-587.9999999999885,-114.00000000000432,4.0000000000048885,-256.0000000000002,-157.00000000000713,-414.00000000000324,-211.99999999998997,,-2723.000000000002
2019.01.28,51.000000000001044,-75.00000000000284,-225.9999999999991,126.99999999999933,-312.00000000000114,239.99999999999577,113.00000000000753,-25.99999999999625,29.999999999996696,-221.00000000000452,-114.00000000000298,-328.00000000000296,-36.999999999998145,-177.0000000000067,-115.99999999998278,-506.0000000000064,-164.99999999999204,-27.999999999991587,-213.99999999999864,-178.00000000000037,-418.0000000000073,-194.99999999998963,,-2774.9999999999827
2019.01.28,55.000000000005045,-124.99999999999733,-228.9999999999992,138.00000000000477,-309.99999999999915,243.99999999999977,59.000000000009045,-33.00000000000125,41.9999999999976,-219.99999999999798,-158.99999999999804,-343.00000000001774,-72.99999999998974,-127.00000000000955,-161.99999999999548,-428.9999999999905,-155.00000000000114,-18.999999999991246,-209.00000000000318,-179.00000000000693,-402.00000000000233,-175.99999999999838,,-2811.9999999999823
2019.01.28,202.9999999999976,-51.000000000001044,-139.00000000001,110.99999999999443,-275.99999999999847,232.99999999999432,-1.999999999990898,-69.99999999999318,96.99999999999153,-268.0000000000016,-197.99999999999818,-384.00000000001455,-231.0000000000034,-103.9999999999992,-92.99999999998754,-458.00000000000284,-102.99999999999443,15.000000000000568,-234.99999999999943,-161.00000000000003,-375.0000000000031,-165.9999999999995,,-2655.0000000000196
2019.01.28,205.00000000001074,78.00000000000028,-139.00000000001,48.000000000003595,-199.00000000000472,191.00000000000784,86.99999999999264,-111.99999999999477,61.999999999995396,-214.99999999999852,-102.99999999999754,-390.99999999999113,-178.99999999999582,-246.00000000000932,28.000000000005798,-456.9999999999963,-131.00000000000023,-52.99999999999727,-147.99999999999613,-109.00000000000354,-302.0000000000023,-136.99999999998712,,-2221.9999999999686
2019.01.28,174.00000000000747,2.0000000000131024,-170.0000000000017,85.99999999999719,-221.00000000000452,228.99999999999034,72.99999999998974,-81.00000000000307,63.00000000000195,-202.0000000000022,-137.9999999999937,-391.9999999999959,-204.00000000000418,-197.00000000000273,-14.999999999987246,-401.99999999999125,-120.99999999999511,-31.999999999996476,-155.00000000000114,-125.00000000000844,-297.9999999999983,-115.99999999998278,,-2241.9999999999686
2019.01.28,289.0000000000059,-29.999999999996696,-190.00000000001194,63.00000000000195,-197.00000000000273,435.9999999999919,121.99999999999989,-25.000000000005684,-12.000000000000899,-128.00000000000588,-239.99999999999577,-545.9999999999923,-282.0000000000045,-185.00000000000227,-120.99999999999334,-292.9999999999877,-171.99999999999704,-71.99999999998852,-111.99999999999477,-131.99999999999878,-304.00000000000426,-109.99999999998789,,-2240.9999999999714
2019.01.28,256.99999999999613,-71.99999999998319,-149.0000000000009,75.9999999999983,-234.99999999999633,402.9999999999978,78.00000000000028,15.000000000000568,2.000000000002,-167.00000000000603,-249.99999999999466,-454.00000000000773,-266.999999999995,-91.99999999999875,-153.9999999999875,-319.999999999987,-128.0000000000001,-27.999999999991587,-180.99999999999739,-134.0000000000008,-338.00000000000495,-150.99999999999002,,-2288.9999999999472
2019.01.28,144.0000000000108,-116.99999999998934,-123.00000000000466,97.9999999999981,-270.0000000000036,309.0000000000037,49.99999999999449,55.999999999997385,13.999999999991797,-194.0000000000053,-209.00000000000364,-301.9999999999925,-141.99999999999767,-16.000000000005343,-190.00000000000128,-336.00000000000296,-96.00000000000364,13.00000000000523,-236.99999999999477,-148.0000000000037,-372.0000000000057,-174.99999999999181,,-2243.0000000000045
2019.01.28,127.99999999999478,-131.99999999999878,-90.00000000000341,43.999999999999595,-253.0000000000032,327.99999999999494,65.99999999998829,117.00000000000443,-58.000000000002494,-158.99999999999804,-210.99999999999451,-237.99999999999955,-72.0000000000054,39.99999999999204,-253.99999999999866,-278.9999999999848,-93.99999999999409,-21.000000000000796,-242.999999999995,-104.99999999999955,-375.9999999999986,-226.99999999999943,,-2089.0000000000023
2019.01.28,79.00000000000685,-173.99999999998528,-111.0000000000042,54.999999999993946,-204.99999999999963,242.99999999999324,-5.000000000010552,69.00000000000261,-26.999999999999247,-130.0000000000079,-210.99999999999451,-212.99999999999386,-29.999999999996696,60.99999999999284,-287.9999999999994,-102.99999999998644,-99.99999999999432,-24.00000000000091,-174.99999999999716,-109.99999999999899,-300.0000000000003,-134.99999999999625,,-1833.9999999999764
2019.01.28,411.0000000000058,-58.000000000002494,-49.000000000006594,-31.999999999998696,-95.00000000000064,465.0000000000043,15.999999999993797,42.00000000000159,-56.0000000000005,-74.00000000000739,-341.99999999999784,-492.00000000001864,-292.00000000000335,6.999999999990791,-287.9999999999994,0.0,-135.99999999999568,-75.9999999999934,-96.9999999999942,-87.99999999999919,-243.99999999999977,-95.00000000000064,,-1573.0000000000223
2019.01.28,307.00000000001285,-112.99999999998533,-45.000000000001705,-11.00000000000545,-116.00000000000499,350.9999999999902,-49.99999999999449,34.000000000006025,-29.000000000001247,-103.00000000000864,-312.9999999999966,-373.9999999999952,-190.00000000000128,69.99999999999318,-330.9999999999924,22.0000000000109,-115.99999999999966,-47.99999999998761,-123.00000000000466,-97.00000000000264,-258.0000000000027,-96.99999999999153,,-1629.999999999963
2019.01.28,385.99999999999744,-107.99999999999699,-56.000000000011596,-31.999999999998696,-117.99999999999588,439.99999999999596,-35.00000000000725,33.00000000000125,-56.0000000000005,-97.9999999999981,-363.0000000000022,-475.9999999999991,-259.0000000000092,52.99999999999727,-354.9999999999942,15.999999999993797,-143.00000000000068,-78.99999999999352,-117.999999999995,-90.0000000000012,-279.00000000000705,-129.00000000000134,,-1866.0000000000268
2019.01.28,296.0000000000074,-186.99999999998164,-134.00000000000034,-14.999999999998348,-145.00000000000622,411.0000000000058,-58.000000000002494,7.999999999995566,-74.00000000000739,-91.00000000000774,-361.9999999999957,-477.00000000000387,5.999999999994898,49.99999999999716,-583.0000000000002,62.000000000006494,-268.0000000000007,-115.99999999999966,-93.99999999999409,-187.9999999999993,-385.99999999999744,-146.99999999998602,,-2491.9999999999736
2019.01.28,200.00000000000017,-159.99999999998238,-123.00000000000466,-34.99999999999615,-128.00000000000588,293.0000000000099,-56.000000000011596,-6.000000000000227,-79.00000000000685,-89.00000000000574,-278.9999999999959,-360.00000000001364,272.00000000000557,33.00000000000125,-671.9999999999837,63.000000000013046,-328.9999999999935,-132.99999999999557,-81.00000000000307,-241.00000000000233,-436.9999999999985,-146.99999999998602,,-2493.999999999956
2019.01.28,398.9999999999938,-81.9999999999821,-212.0000000000033,-87.00000000000374,-85.00000000000173,461.0000000000003,-2.999999999997449,-114.99999999999488,-114.99999999999844,-60.99999999999994,-351.0000000000013,-689.9999999999977,187.00000000000384,-152.00000000000102,-719.9999999999873,58.000000000002494,-475.9999999999991,-250.99999999999056,25.000000000005684,-267.00000000000614,-472.00000000000574,-157.99999999999147,,-3166.9999999999563
2019.01.28,130.0000000000079,-256.99999999999613,-287.00000000000614,-85.00000000000173,-141.99999999999767,337.99999999999386,-58.000000000002494,-72.99999999999329,-189.00000000000583,-46.00000000000159,-307.99999999999716,-501.0000000000048,658.0000000000031,-46.00000000000648,-1056.9999999999968,173.00000000000094,-588.9999999999986,-302.99999999999727,13.00000000000523,-335.0000000000075,-611.000000000006,-242.99999999999324,,-3818.000000000001
2019.01.28,73.00000000001194,-302.0000000000023,-254.0000000000049,-63.00000000000195,-131.99999999999878,303.0000000000088,-79.99999999999119,-21.000000000000796,-182.00000000000438,-21.999999999999797,-300.99999999999574,-395.00000000001023,578.0000000000118,36.99999999999193,-975.9999999999991,259.9999999999936,-492.00000000000443,-256.9999999999908,3.0000000000001137,-279.00000000000705,-516.0000000000053,-196.99999999998053,,-3214.9999999999795
2019.01.28,290.00000000001245,-351.99999999999676,-267.0000000000101,-85.00000000000173,-78.99999999999574,516.0000000000053,-123.99999999999079,-33.00000000000125,-202.0000000000022,29.999999999996696,-485.99999999999756,-649.0000000000009,121.99999999999989,75.9999999999934,-893.9999999999948,463.9999999999977,-420.0000000000017,-288.99999999998727,67.99999999999784,-156.00000000000057,-357.00000000000733,-146.00000000000168,,-2972.9999999999873
2019.01.28,239.00000000001143,-371.99999999999454,-266.00000000000534,-41.000000000002146,-100.00000000000009,391.9999999999924,-215.00000000000963,-93.99999999999409,-118.00000000000699,-30.000000000007798,-465.0000000000043,-588.9999999999986,261.0000000000001,101.99999999998965,-981.999999999994,443.99999999999994,-451.9999999999982,-239.99999999999488,43.99999999999693,-252.0000000000078,-422.00000000000017,-114.99999999999844,,-3271.0000000000273
2019.01.28,280.9999999999979,-360.9999999999891,-339.00000000001285,-109.00000000000354,-63.00000000000195,548.9999999999995,-103.99999999999298,-73.99999999999807,-247.00000000000833,65.99999999999939,-485.0000000000021,-733.0000000000041,312.00000000000114,4.9999999999954525,-1064.9999999999827,516.0000000000053,-560.0000000000023,-367.999999999995,135.99999999999568,-221.00000000000452,-429.0000000000016,-156.99999999998494,,-3449.9999999999895
2019.01.28,265.0000000000041,-325.99999999998187,-289.0000000000015,-83.9999999999952,-60.99999999999994,500.9999999999959,-93.00000000000975,-45.000000000001705,-208.00000000000819,53.999999999998494,-448.000000000004,-651.0000000000105,200.00000000000017,22.999999999996135,-902.0000000000028,472.00000000000574,-459.99999999999375,-304.9999999999926,103.9999999999992,-184.00000000000637,-357.00000000000733,-120.99999999999334,,-2915.000000000009
2019.01.28,160.00000000000458,-332.9999999999833,-280.00000000000114,-95.99999999999609,-73.00000000000084,417.0000000000007,-86.0000000000083,-21.000000000000796,-229.00000000000142,54.999999999993946,-383.99999999999545,-520.0000000000102,330.9999999999924,42.999999999992156,-902.9999999999872,459.0000000000094,-447.00000000000273,-309.99999999998806,84.99999999999375,-161.00000000000003,-368.00000000000165,-149.9999999999835,,-2810.999999999974
2019.01.28,218.00000000000708,-353.0000000000033,-287.00000000000614,-70.0000000000034,-84.0000000000063,483.99999999999557,-93.99999999999409,-22.999999999996135,-208.00000000000819,51.000000000001044,-437.999999999994,-596.0000000000036,197.00000000000273,54.000000000002046,-878.9999999999853,461.0000000000003,-426.9999999999925,-287.9999999999967,84.00000000000318,-167.00000000000603,-351.0000000000013,-135.9999999999806,,-2851.9999999999654
2019.01.28,241.00000000000233,-337.99999999999386,-251.00000000000477,-48.99999999999905,-95.99999999999609,485.0000000000021,-95.00000000000064,-4.9999999999954525,-175.99999999999838,29.999999999996696,-439.99999999999596,-574.0000000000123,153.00000000000313,80.99999999998886,-851.0000000000017,418.0000000000073,-394.00000000000546,-238.9999999999901,48.00000000000182,-185.00000000000182,-358.0000000000028,-119.99999999998678,,-2714.9999999999827
2019.01.28,265.0000000000041,-287.9999999999994,-225.9999999999991,-87.99999999999919,-46.00000000000159,459.0000000000094,-93.00000000000975,-21.000000000000796,-187.9999999999993,51.99999999999649,-419.00000000000273,-568.000000000012,175.99999999999838,52.99999999999727,-829.9999999999974,465.0000000000043,-400.0000000000057,-262.999999999991,82.99999999999841,-165.00000000000404,-323.0000000000066,-103.99999999999298,,-2469.000000000013
2019.01.28,272.00000000000557,-269.9999999999925,-186.00000000000705,-106.00000000000608,-4.999999999999449,452.00000000000796,-86.99999999999264,6.000000000000227,-197.00000000000273,85.00000000000173,-407.99999999999727,-521.000000000015,134.99999999999625,79.9999999999983,-776.9999999999833,537.0000000000097,-355.99999999999454,-253.99999999999068,102.00000000000387,-121.99999999999989,-251.00000000000122,-64.99999999998174,,-1935.9999999999407
2019.01.28,261.0000000000001,-261.0000000000001,-164.00000000000148,-104.00000000000409,-28.000000000005798,426.9999999999996,-89.00000000000574,16.000000000005343,-187.9999999999993,54.999999999993946,-393.9999999999944,-480.0000000000182,113.00000000000753,96.9999999999942,-733.9999999999902,469.0000000000083,-320.99999999999795,-236.99999999999477,60.000000000002274,-109.00000000000354,-265.99999999999955,-95.999999999985,,-1972.9999999999889
2019.01.28,217.0000000000005,-270.99999999999903,-164.00000000000148,-73.00000000000084,-51.000000000001044,377.0000000000051,-104.99999999999955,9.000000000000341,-152.00000000000767,29.000000000001247,-373.99999999999653,-432.00000000001637,157.99999999999147,107.99999999998988,-736.0000000000033,428.00000000000614,-316.0000000000025,-201.99999999999818,36.000000000001364,-140.0000000000068,-285.00000000000193,-88.99999999998354,,-2028.0000000000227
2019.01.28,235.00000000000742,-263.99999999999756,-165.00000000000625,-73.00000000000084,-48.000000000003595,405.9999999999952,-92.00000000000318,18.000000000000682,-158.99999999999804,35.999999999991594,-383.0,-460.00000000000796,157.99999999999147,98.99999999998954,-752.9999999999815,417.0000000000007,-328.9999999999935,-203.99999999999352,39.00000000000148,-153.99999999999858,-297.00000000000284,-85.99999999998609,,-2058.9999999999955
2019.01.28,270.99999999999903,-255.99999999998957,-204.00000000000773,-104.00000000000409,-21.00000000000435,448.000000000004,-100.99999999999554,-46.999999999997044,-219.99999999999798,44.99999999999504,-366.9999999999951,-557.0000000000164,163.00000000000205,36.000000000001364,-803.9999999999825,426.9999999999996,-435.99999999999284,-278.99999999999636,117.999999999995,-141.00000000000225,-316.0000000000052,-116.99999999998934,,-2461.9999999999804
2019.01.29,309.0000000000037,-273.9999999999965,-243.0000000000092,-107.00000000000153,-9.999999999998899,587.0000000000042,-59.99999999999339,-153.99999999999636,-241.99999999999778,124.00000000000189,-422.00000000000017,-643.0000000000007,87.99999999999919,18.999999999991246,-784.9999999999912,483.0000000000112,-423.9999999999924,-303.99999999998784,138.00000000000523,-126.99999999999933,-263.99999999999756,-102.99999999998644,,-2413.999999999933
2019.01.29,375.9999999999986,-265.99999999998846,-243.99999999999977,-158.99999999999804,-4.000000000004,558.9999999999984,-85.00000000000173,-75.00000000000284,-246.00000000000176,69.9999999999923,-461.0000000000003,-701.9999999999982,86.0000000000083,13.999999999995794,-824.0000000000025,490.999999999997,-441.0000000000025,-351.99999999998965,132.99999999999557,-87.99999999999919,-290.00000000000136,-150.99999999999002,,-2658.9999999999945
2019.01.29,304.9999999999997,-298.9999999999826,-277.000000000001,-138.00000000000477,-31.000000000003247,463.9999999999977,-133.00000000000534,-108.00000000000409,-219.00000000000253,42.999999999993044,-453.99999999999886,-677.9999999999973,148.99999999999915,7.999999999995566,-869.999999999993,503.99999999999335,-453.9999999999935,-353.9999999999992,128.0000000000001,-113.00000000000753,-318.00000000000716,-152.99999999998093,,-2998.0000000000023
