timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.05.28 9:55,4836.000000000041,,2021.05.27 20:50,6055.000000000011,,2021.05.24 0:00,138.00000000001722
2021.05.28 9:50,4662.000000000014,,2021.05.27 21:00,6054.000000000026,,2021.05.24 6:05,216.00000000002194
2021.05.28 9:45,4515.000000000034,,2021.05.27 21:25,6046.000000000022,,2021.05.24 0:45,250.00000000003467
2021.05.28 9:40,4660.000000000031,,2021.05.27 21:50,6045.000000000013,,2021.05.24 6:15,253.00000000004894
2021.05.28 9:35,4704.000000000022,,2021.05.27 21:05,6016.999999999998,,2021.05.24 6:20,266.9999999999862
2021.05.28 9:30,4665.0000000000555,,2021.05.27 21:35,6015.000000000035,,2021.05.24 6:25,280.0000000000571
2021.05.28 9:25,4625.000000000053,,2021.05.27 21:30,6012.000000000034,,2021.05.24 7:30,281.0000000000126
2021.05.28 9:20,4439.000000000007,,2021.05.27 21:40,6002.000000000011,,2021.05.24 6:30,292.0000000000229
2021.05.28 9:15,4399.000000000026,,2021.05.27 20:45,5994.000000000018,,2021.05.24 0:35,298.0000000000094
2021.05.28 9:10,4565.0000000000455,,2021.05.27 21:10,5993.000000000027,,2021.05.24 6:10,299.00000000003854
2021.05.28 9:05,4771.000000000038,,2021.05.27 20:55,5991.000000000038,,2021.05.24 6:35,300.00000000001756
2021.05.28 9:00,4797.000000000038,,2021.05.27 21:55,5974.000000000035,,2021.05.24 7:35,306.0000000000032
2021.05.28 8:55,4738.000000000042,,2021.05.27 21:20,5973.000000000026,,2021.05.24 0:55,308.00000000000733
2021.05.28 8:50,4821.000000000073,,2021.05.27 21:45,5973.000000000021,,2021.05.24 1:15,312.00000000000296
2021.05.28 8:45,4822.000000000049,,2021.05.27 21:15,5930.00000000004,,2021.05.24 11:35,314.00000000002314
2021.05.28 8:40,4775.000000000053,,2021.05.27 22:20,5916.000000000013,,2021.05.24 7:50,319.0000000000049
2021.05.28 8:35,4956.000000000015,,2021.05.27 22:35,5905.000000000044,,2021.05.24 6:45,319.0000000000301
2021.05.28 8:30,4993.000000000021,,2021.05.27 22:40,5903.000000000029,,2021.05.24 6:50,326.0000000000182
