date,USDCAD,EURCHF,GBPJPY,EURJPY,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.07.01,-41.000000000002146,225.99999999999287,377.00000000000955,299.0000000000066,-242.99999999999324,96.00000000000719,39.00000000000014,38.0000000000047,,791.0000000000256
2019.07.01,-29.999999999996696,208.99999999999253,348.0000000000132,322.00000000000273,-178.99999999999582,117.00000000000044,36.0000000000027,81.00000000001995,,904.0000000000391
2019.07.01,-38.0000000000047,287.9999999999994,570.0000000000216,513.0000000000052,-119.99999999998678,99.00000000000463,32.999999999994145,81.00000000001995,,1426.0000000000532
2019.07.01,-58.99999999998684,323.99999999999096,771.000000000015,668.0000000000064,-136.99999999998712,131.00000000000333,71.99999999999429,65.00000000000395,,1835.00000000004
2019.07.01,-58.000000000002494,320.9999999999935,622.0000000000141,525.9999999999962,-164.99999999999292,78.00000000000028,73.99999999999629,3.0000000000196536,,1401.0000000000246
2019.07.01,-95.999999999985,297.9999999999983,569.0000000000168,448.0000000000075,-248.00000000000378,56.0000000000005,92.00000000000318,-38.99999999998904,,1080.0000000000487
2019.07.01,-73.99999999999629,238.99999999998923,386.0000000000241,290.00000000000625,-232.99999999999432,-19.00000000000235,85.00000000000173,-116.99999999998934,,557.000000000039
2019.07.01,-124.99999999999733,237.99999999998266,341.0000000000082,225.00000000000853,-93.99999999999409,-107.00000000000153,-17.000000000000348,-97.9999999999981,,363.00000000000796
2019.07.01,-104.99999999999955,314.99999999999864,402.00000000001523,254.0000000000049,48.000000000003595,-142.99999999999312,-109.00000000000354,-23.999999999979593,,638.0000000000466
2019.07.01,-137.9999999999937,286.99999999999284,301.00000000001614,94.0000000000083,79.00000000000685,-173.00000000000094,-116.00000000000499,-52.99999999999194,,281.0000000000326
2019.07.01,-170.00000000000347,333.9999999999899,481.9999999999993,198.0000000000075,42.999999999993044,-153.00000000000313,-67.00000000000594,-88.99999999998354,,577.9999999999937
2019.07.01,-143.00000000000423,360.9999999999891,436.00000000000705,194.00000000000261,-18.999999999991246,-124.99999999999733,-56.99999999999594,-69.9999999999923,,577.0000000000177
2019.07.01,-123.99999999999079,373.99999999998545,450.00000000001705,179.00000000000205,-55.000000000005045,-126.99999999999933,-58.99999999999794,-67.9999999999792,,570.0000000000323
2019.07.01,-150.00000000000568,464.9999999999821,484.00000000000887,243.0000000000092,17.000000000000348,-163.99999999999747,-65.99999999999939,-105.99999999998388,,723.0000000000142
2019.07.01,-157.99999999999147,493.99999999999443,491.00000000001387,210.00000000000796,-43.999999999999595,-143.9999999999997,-50.0000000000056,-95.999999999985,,703.000000000035
2019.07.01,-167.00000000000603,449.9999999999948,472.0000000000084,165.99999999999682,-96.00000000000719,-126.99999999999933,-24.999999999997247,-106.99999999999044,,565.9999999999999
2019.07.01,-246.99999999999721,292.00000000000335,358.0000000000041,-18.000000000000682,-173.99999999998528,-237.99999999999378,-126.0000000000039,-117.99999999999588,,-270.9999999999693
2019.07.01,-214.99999999998744,424.99999999998647,412.00000000000614,52.00000000000671,-133.00000000000534,-237.99999999999378,-129.00000000000134,-112.000000000001,,62.000000000010516
2019.07.01,-190.00000000000128,459.99999999999375,492.00000000001864,204.00000000000773,-86.99999999999264,-221.99999999999997,-156.00000000000057,-64.99999999998174,,436.00000000004394
2019.07.01,-190.00000000000128,403.99999999998215,439.9999999999977,188.0000000000024,-87.99999999999919,-264.999999999993,-180.0000000000024,-82.99999999998863,,225.99999999999778
2019.07.01,-113.99999999999189,337.99999999999386,334.0000000000032,70.00000000000739,-272.99999999998994,-234.00000000000088,-173.9999999999964,-55.99999999998939,,-108.99999999996399
2019.07.01,-144.99999999999514,336.00000000000296,116.00000000001387,-22.999999999996135,-249.99999999999466,-249.99999999999466,-173.9999999999964,-70.99999999999883,,-460.99999999995896
2019.07.01,-146.99999999998602,390.9999999999858,42.00000000000159,-1.9999999999953388,-224.99999999998633,-225.99999999999287,-119.00000000000244,-112.99999999998533,,-398.99999999996095
2019.07.01,-173.00000000000094,495.000000000001,-134.9999999999909,-21.000000000000796,-350.9999999999902,-186.99999999999272,-31.000000000003247,-173.99999999998528,,-576.999999999963
2019.07.01,-235.99999999999176,404.9999999999887,-177.99999999999727,-57.00000000000216,-241.00000000000233,-181.9999999999933,-80.00000000000229,-108.99999999998133,,-677.9999999999818
2019.07.01,-238.0000000000049,329.00000000000153,-66.0000000000025,-48.99999999999238,-234.99999999998522,-170.99999999999892,-102.99999999999754,-67.9999999999792,,-600.9999999999591
2019.07.01,-249.99999999999466,398.9999999999938,-86.99999999998909,15.000000000000568,-143.00000000000423,-190.99999999999673,-112.000000000001,-78.99999999998464,,-447.999999999976
2019.07.01,-195.9999999999962,361.9999999999957,-199.99999999998863,61.99999999999761,-14.999999999987246,-225.99999999999287,-138.00000000000477,-88.99999999998354,,-439.99999999996
2019.07.01,-120.99999999999334,436.9999999999985,-107.99999999997567,207.00000000000784,143.00000000000423,-254.99999999999412,-165.9999999999995,-91.99999999998099,,45.00000000006705
2019.07.01,-136.00000000000279,424.00000000000216,-58.9999999999975,219.99999999999886,154.99999999999403,-271.9999999999945,-182.99999999999983,-87.99999999999919,,61.000000000001265
2019.07.01,-137.9999999999937,490.999999999997,225.9999999999991,308.9999999999975,242.00000000000887,-256.0000000000007,-173.00000000000094,-79.99999999999119,,621.0000000000159
2019.07.01,-171.99999999999437,502.00000000000244,114.00000000000432,262.00000000000045,195.9999999999962,-300.0000000000003,-197.99999999999818,-100.99999999999554,,303.0000000000151
2019.07.01,-173.99999999998528,541.9999999999981,98.00000000001319,155.00000000000114,129.00000000000134,-286.99999999999284,-192.99999999999872,-93.99999999999409,,176.00000000004275
2019.07.01,-221.00000000000452,493.99999999999443,37.00000000000614,37.00000000000614,46.999999999997044,-324.00000000000205,-194.0000000000053,-139.9999999999846,,-263.9999999999927
2019.07.01,-286.99999999999284,600.9999999999849,-175.99999999998772,64.00000000000716,256.99999999999613,-381.99999999999346,-238.0000000000049,-148.99999999999915,,-309.9999999999899
2019.07.01,-219.99999999999798,487.99999999999955,44.00000000001114,-0.999999999990564,344.99999999999534,-591.9999999999925,-404.99999999999983,-186.99999999998164,,-527.9999999999565
2019.07.01,-391.9999999999924,590.999999999986,4.000000000019099,-115.99999999999966,188.00000000001037,-488.999999999995,-282.0000000000045,-214.99999999998744,,-710.9999999999635
2019.07.01,-428.00000000000614,530.9999999999926,80.0000000000125,-87.0000000000033,184.00000000000637,-503.99999999999335,-319.99999999999807,-186.99999999998164,,-730.9999999999709
2019.07.01,-461.0000000000003,497.99999999999847,201.99999999999818,-110.99999999999,87.99999999999919,-486.999999999993,-302.9999999999977,-189.99999999997908,,-763.9999999999643
2019.07.01,-570.9999999999882,513.9999999999923,70.0000000000216,-152.9999999999916,90.99999999999665,-461.0000000000003,-273.9999999999965,-190.99999999998562,,-974.9999999999516
