date,GBPUSD,USDJPY,USDCAD,NZDUSD,EURCHF,AUDCHF,GBPAUD,EURAUD,NZDJPY,AUDCAD,empty,sum
2015.08.31,-53.00000000001415,-118.00000000000921,-15.00000000000945,-31.999999999998696,-224.000000000002,-31.000000000003247,-141.99999999999767,-185.99999999999727,-70.99999999999795,-135.99999999999167,,-1008.0000000000213
2015.08.31,2.999999999997449,-70.00000000000739,25.999999999992696,-12.999999999996348,-322.00000000000006,-121.99999999999989,-168.99999999999693,-199.00000000001583,-58.000000000006935,-186.99999999999272,,-1111.000000000026
2015.08.31,-21.00000000000435,-256.0000000000002,31.999999999987594,-21.00000000000435,-324.9999999999975,-98.0000000000092,-235.00000000002962,-180.0000000000024,-40.99999999999682,-187.9999999999993,,-1333.0000000000562
2015.08.31,-53.999999999998494,-441.0000000000025,137.9999999999937,114.00000000000298,-432.0000000000102,115.99999999999389,472.9999999999901,373.99999999998545,293.99999999999693,-80.99999999999774,,500.99999999995407
2015.08.31,-66.00000000001049,-448.0000000000075,219.99999999999798,26.000000000003798,-388.0000000000106,137.9999999999937,300.9999999999735,500.9999999999959,188.99999999999295,-178.99999999999582,,293.9999999999334
2015.08.31,-49.99999999999449,-415.00000000000625,231.0000000000034,-60.99999999999994,-418.0000000000073,134.99999999999625,279.9999999999692,478.999999999985,84.00000000000318,-173.9999999999964,,90.99999999995268
2015.08.31,-100.99999999999554,-451.9999999999982,171.99999999999437,-65.00000000000395,-504.9999999999999,212.99999999999653,476.9999999999719,692.9999999999881,78.00000000000296,-103.99999999999298,,405.9999999999634
2015.08.31,-120.99999999999334,-560.0000000000023,192.99999999999872,2.999999999997449,-504.9999999999999,276.9999999999939,753.0000000000036,985.999999999998,218.00000000000352,-29.000000000001247,,1214.9999999999984
2015.08.31,-187.00000000000384,-481.00000000000875,180.0000000000024,92.99999999999864,-487.99999999999955,101.99999999999099,307.999999999975,564.9999999999933,371.9999999999999,-215.99999999999397,,247.99999999995407
2015.08.31,-202.00000000001327,-557.0000000000022,265.0000000000041,332.99999999999443,-533.0000000000057,156.99999999999602,495.000000000001,651.9999999999859,615.9999999999997,-182.99999999999983,,1042.9999999999602
2015.08.31,-252.0000000000078,-502.00000000000955,309.0000000000037,387.000000000004,-583.0000000000002,266.999999999995,851.9999999999861,1025.9999999999936,722.999999999999,-120.99999999999334,,2105.999999999971
2015.08.31,-228.00000000000597,-538.0000000000109,255.00000000000523,371.99999999999454,-554.9999999999944,318.99999999999153,900.9999999999962,1154.999999999995,689.9999999999977,-37.99999999999359,,2332.9999999999754
2015.08.31,-187.00000000000384,-590.0000000000034,243.99999999999977,331.999999999999,-539.0000000000006,330.9999999999924,788.0000000000109,1131.9999999999998,706.9999999999936,-87.99999999999919,,2129.9999999999886
2015.08.31,-205.99999999999508,-629.0000000000049,287.9999999999994,356.9999999999962,-530.9999999999926,339.99999999999585,760.9999999999673,1166.0000000000005,750.0,-96.99999999999153,,2198.999999999975
2015.08.31,-178.99999999999582,-739.0000000000043,303.9999999999932,358.0000000000028,-584.9999999999911,357.99999999999164,674.9999999999811,1262.9999999999918,786.0000000000014,-137.9999999999937,,2102.9999999999773
2015.08.31,-224.000000000002,-757.000000000005,212.99999999999653,341.0000000000024,-621.0000000000049,285.9999999999974,594.99999999999,1194.0000000000061,745.9999999999951,-161.99999999999548,,1610.99999999998
2015.08.31,-248.00000000000378,-670.0000000000017,218.00000000000708,314.99999999999864,-629.9999999999973,264.999999999993,493.99999999999443,1116.000000000006,718.0000000000035,-195.9999999999962,,1382.0000000000036
2015.08.31,-217.0000000000005,-558.0000000000069,174.99999999999181,319.99999999999807,-612.9999999999969,196.99999999999162,357.99999999999164,943.9999999999893,662.9999999999967,-226.99999999999943,,1041.999999999955
2015.08.31,-259.0000000000092,-596.0000000000036,182.99999999999983,332.99999999999443,-604.9999999999889,214.99999999999852,449.99999999997266,905.0000000000002,698.9999999999981,-224.9999999999974,,1099.9999999999648
2015.08.31,-211.00000000000563,-590.0000000000034,252.0000000000078,382.00000000000455,-611.000000000006,225.99999999999287,559.9999999999827,1005.9999999999958,740.9999999999997,-169.99999999999238,,1584.999999999976
2015.08.31,-154.0000000000097,-512.0000000000005,300.99999999999574,338.00000000000495,-598.0000000000097,136.99999999999824,415.9999999999719,824.9999999999868,643.9999999999912,-197.99999999999818,,1198.9999999999309
2015.08.31,-42.0000000000087,-499.00000000000944,347.9999999999928,353.0000000000033,-619.9999999999983,95.99999999999609,383.99999999998437,740.9999999999917,671.999999999997,-208.99999999999253,,1223.9999999999563
2015.08.31,-114.99999999999844,-543.0000000000064,414.9999999999876,424.00000000000216,-699.9999999999895,225.99999999999287,797.9999999999876,1076.9999999999945,748.9999999999952,-78.00000000000028,,2252.999999999965
2015.08.31,-191.00000000000784,-463.0000000000081,465.0000000000043,405.9999999999952,-644.0000000000001,148.99999999999915,911.9999999999795,839.9999999999964,685.0000000000023,-124.00000000000189,,2034.999999999959
2015.08.31,-154.0000000000097,-427.0000000000067,395.99999999999636,412.00000000000125,-659.999999999994,113.99999999999189,870.9999999999774,794.0000000000058,688.999999999993,-112.000000000001,,1922.9999999999543
2015.08.31,5.999999999994898,-421.0000000000065,377.9999999999894,439.99999999999596,-801.9999999999916,95.00000000000064,801.9999999999694,893.9999999999948,709.9999999999937,-60.99999999999994,,2040.9999999999409
2015.08.31,-5.000000000010552,-406.0000000000059,201.99999999999108,432.9999999999945,-771.9999999999949,81.9999999999932,645.0000000000067,817.9999999999854,712.0000000000033,6.0000000000060005,,1714.9999999999686
2015.08.31,-85.00000000000173,-417.0000000000016,236.99999999999832,432.9999999999945,-768.9999999999975,41.9999999999976,599.9999999999783,760.0000000000051,722.999999999999,-34.99999999999615,,1488.999999999976
