date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.08.26,-89.00000000000574,-52.99999999999194,-9.000000000014552,0.0,-53.999999999998494,-46.00000000000159,-85.00000000000173,-9.000000000014552,-82.99999999999974,0.0,-49.000000000006594,-129.00000000000134,0.0,-43.00000000000637,-131.00000000000333,-92.00000000000318,,-872.0000000000491
2019.08.26,-102.99999999999754,-59.000000000009045,9.999999999998899,11.00000000000545,-22.999999999995246,-43.999999999999595,-121.00000000001555,4.999999999988347,-84.0000000000063,42.999999999993044,-56.000000000011596,-175.99999999999838,46.999999999997044,-13.999999999995794,-109.99999999999899,-97.9999999999981,,-772.0000000000433
2019.08.26,-36.999999999998145,-177.00000000000495,-110.99999999999443,11.00000000000545,-10.999999999994348,-32.999999999994145,-166.00000000002169,-6.000000000017103,-4.000000000004,-4.999999999999449,-96.00000000000364,-358.00000000001387,58.9999999999975,70.99999999999795,-67.00000000000594,-70.0000000000034,,-1000.0000000000541
2019.08.26,-2.000000000002,-72.0000000000054,-143.00000000000423,130.0000000000079,274.00000000000756,246.00000000000176,-12.000000000012001,-15.00000000000945,302.0000000000023,126.99999999999933,88.99999999999864,-358.9999999999982,100.99999999999909,432.9999999999927,261.0000000000001,243.00000000000432,,1602.9999999999825
2019.08.26,-70.99999999999883,-85.00000000000173,-45.000000000006146,188.9999999999947,277.000000000005,195.00000000000074,-139.00000000000023,-26.0000000000149,234.00000000000088,51.99999999999649,-68.9999999999884,-414.00000000000324,1.9999999999953388,334.0000000000032,229.00000000000142,141.99999999999767,,804.999999999982
2019.08.26,-55.000000000005045,-19.999999999997797,15.999999999993797,204.00000000000418,241.99999999999778,163.00000000000205,-33.00000000001635,43.999999999999595,220.99999999999343,75.9999999999983,31.00000000000591,-333.0000000000055,109.99999999999943,320.99999999999795,163.99999999999747,90.0000000000012,,1240.9999999999661
2019.08.26,-236.00000000000287,-25.00000000000835,34.000000000000696,133.00000000000534,99.00000000000463,39.00000000000014,-283.000000000011,-124.99999999999733,-46.999999999997044,17.000000000000348,-256.0000000000002,-295.0000000000008,-93.00000000000352,0.0,19.999999999997797,-32.999999999994145,,-1051.0000000000064
2019.08.26,-273.000000000001,-15.999999999993797,58.000000000002494,133.00000000000534,80.99999999999774,-24.000000000001798,-316.0000000000052,-157.00000000000713,-85.99999999999719,14.999999999998348,-300.9999999999877,-233.00000000001654,-131.00000000000023,-54.000000000002046,-14.000000000002899,-104.99999999999955,,-1423.0000000000111
2019.08.26,-346.9999999999973,-34.000000000000696,59.99999999999339,87.99999999999919,-12.000000000000899,-129.00000000000134,-370.00000000000364,-222.00000000001108,-233.00000000000543,24.000000000001798,-473.99999999998954,-202.00000000001327,-300.00000000001137,-259.00000000000034,-80.00000000000229,-207.00000000000162,,-2697.0000000000446
2019.08.26,-297.9999999999983,-51.000000000001044,19.999999999997797,58.99999999998684,9.00000000000345,-87.00000000000374,-382.0000000000157,-209.00000000001472,-170.99999999999892,34.99999999999615,-424.0000000000066,-233.00000000001654,-251.00000000000477,-167.0000000000016,-68.99999999999685,-192.99999999999872,,-2412.000000000073
2019.08.26,-287.9999999999994,-15.00000000000945,14.999999999987246,32.999999999994145,6.0000000000060005,-63.99999999999739,-324.0000000000132,-198.00000000000927,-168.99999999999693,61.999999999995396,-413.99999999998727,-106.00000000000608,-284.000000000006,-174.99999999999716,-29.000000000001247,-97.00000000000264,,-2047.0000000000434
2019.08.26,-522.0000000000002,-65.00000000000395,17.999999999984695,-11.00000000000545,-143.9999999999997,-160.00000000000458,-633.0000000000168,-348.9999999999993,-480.0000000000027,-43.999999999999595,-1036.0000000000014,-114.0000000000141,-707.0000000000078,-685.0000000000023,-192.00000000000327,-197.99999999999818,,-5322.000000000075
2019.08.26,-338.00000000000495,-147.99999999999258,60.99999999999994,-4.000000000004,-80.00000000000229,-75.9999999999983,-518.0000000000184,-236.99999999999832,-280.00000000000244,-45.000000000006146,-742.999999999995,-218.00000000000708,-464.00000000001285,-403.99999999999636,-124.00000000000189,-97.9999999999981,,-3716.000000000039
2019.08.26,-380.999999999998,-104.99999999999955,73.99999999999629,4.000000000004,-80.00000000000229,-53.00000000000304,-540.0000000000072,-260.0000000000158,-306.00000000000625,-38.0000000000047,-756.0000000000002,-192.00000000001438,-442.0000000000073,-397.00000000000557,-124.00000000000189,-63.00000000000195,,-3659.0000000000678
2019.08.26,-344.99999999999534,-78.00000000000028,25.999999999992696,9.999999999998899,-76.99999999999375,-54.999999999993946,-455.0000000000054,-245.0000000000063,-296.0000000000074,13.999999999991797,-661.0000000000014,-143.00000000000423,-426.00000000000193,-387.00000000000045,-128.00000000000588,-68.99999999999685,,-3315.0000000000296
2019.08.26,-297.00000000000284,-26.999999999999247,31.000000000003247,24.000000000001798,-19.999999999997797,4.999999999999449,-376.00000000002075,-216.00000000001617,-207.99999999999707,51.000000000001044,-550.0000000000114,-107.00000000001265,-388.00000000000523,-293.00000000000637,-53.999999999998494,6.0000000000060005,,-2419.0000000000564
2019.08.26,-297.00000000000284,-21.999999999988695,25.999999999992696,28.999999999990145,31.000000000003247,28.000000000005798,-347.0000000000084,-211.00000000000563,-156.00000000000057,56.0000000000005,-430.0000000000068,-206.00000000001728,-265.00000000000057,-165.00000000000625,-16.0000000000049,-17.999999999995797,,-1963.0000000000455
2019.08.26,-311.00000000000574,-43.999999999999595,38.0000000000047,87.99999999999919,16.0000000000049,7.9999999999968985,-375.0000000000142,-221.00000000000452,-175.99999999999838,39.999999999995595,-461.9999999999891,-208.00000000000819,-304.00000000000205,-195.99999999999795,-65.99999999999939,-41.9999999999976,,-2215.000000000016
2019.08.26,-295.0000000000008,-170.00000000000347,-32.0000000000098,70.99999999999883,-34.000000000000696,0.999999999995449,-469.0000000000083,-265.0000000000041,-221.99999999999997,3.999999999992898,-582.9999999999984,-443.0000000000156,-375.0,-263.9999999999958,-156.00000000000057,-81.9999999999932,,-3314.000000000043
2019.08.26,-546.000000000002,-150.99999999999002,-31.000000000003247,80.99999999999774,-227.99999999999488,-70.99999999999883,-695.0000000000011,-360.0000000000048,-507.9999999999973,-89.00000000000574,-1013.0000000000052,-416.00000000001637,-642.0000000000101,-671.0000000000065,-361.9999999999957,-132.99999999999423,,-5835.000000000028
2019.08.26,-622.9999999999958,-116.99999999998934,137.9999999999937,-32.999999999994145,-251.00000000000122,-44.99999999999504,-846.0000000000134,-414.00000000000324,-595.9999999999966,-138.00000000000477,-1330.9999999999889,-256.00000000001177,-843.0000000000035,-846.0000000000036,-360.0000000000048,-70.0000000000034,,-6631.0000000000155
2019.08.26,-490.999999999997,18.0000000000069,204.00000000000418,78.00000000000028,-208.99999999999253,36.0000000000027,-531.0000000000148,-197.00000000000273,-497.000000000003,-101.00000000000664,-983.0000000000041,-148.99999999999915,-583.0000000000126,-754.9999999999955,-350.00000000000585,-7.0000000000014495,,-4517.000000000021
2019.08.26,-539.999999999996,89.99999999999008,283.99999999999534,4.999999999988347,-205.99999999999508,80.99999999999774,-480.00000000001376,-184.00000000000637,-553.0000000000035,-75.9999999999983,-920.9999999999923,-59.000000000009045,-605.000000000004,-798.0000000000018,-311.00000000000574,68.00000000000139,,-4205.000000000053
2019.08.26,-622.9999999999958,255.00000000000523,319.0000000000026,-56.99999999999594,-281.99999999999335,24.000000000001798,-491.0000000000192,-297.9999999999983,-673.9999999999968,8.999999999992347,-950.9999999999934,300.99999999999574,-731.0000000000088,-962.0000000000033,-351.0000000000013,60.00000000000449,,-4452.000000000004
2019.08.26,-660.000000000005,235.99999999999176,293.99999999999426,-21.00000000000435,-253.99999999999866,51.000000000001044,-531.0000000000148,-355.0000000000164,-668.9999999999974,10.999999999994348,-895.0000000000102,241.00000000000233,-651.0000000000105,-875.0,-375.9999999999986,51.99999999999649,,-4402.0000000000755
2019.08.26,-758.0000000000031,268.0000000000016,289.0000000000059,-69.00000000000794,-322.00000000000006,14.999999999998348,-631.0000000000038,-412.00000000001234,-812.0000000000016,20.999999999993246,-938.999999999993,190.00000000000128,-710.000000000008,-1000.0,-456.00000000000085,-17.999999999995797,,-5344.0000000000255
2019.08.26,-739.0000000000008,256.00000000001177,303.9999999999932,63.99999999999739,-303.9999999999932,14.999999999998348,-584.0000000000067,-429.00000000001273,-785.0000000000024,29.999999999996696,-843.9999999999941,156.00000000000057,-662.0000000000061,-927.0000000000067,-478.9999999999961,-34.000000000000696,,-4962.000000000022
2019.08.26,-763.0000000000026,229.99999999999687,253.99999999999866,110.99999999999443,-322.9999999999955,2.999999999997449,-649.0000000000107,-470.9999999999992,-800.0000000000007,27.999999999994696,-877.0000000000095,25.999999999992696,-692.0000000000073,-921.999999999997,-558.9999999999984,-93.99999999999409,,-5498.00000000004
2019.08.26,-834.9999999999968,256.00000000001177,287.9999999999994,76.99999999999375,-343.9999999999999,-14.999999999998348,-731.000000000015,-514.9999999999987,-863.9999999999981,36.0000000000027,-888.0000000000052,88.99999999998354,-660.0000000000108,-948.0000000000075,-600.999999999996,-127.99999999999478,,-5783.00000000003
2019.08.26,-831.000000000004,238.0000000000049,303.9999999999932,55.000000000005045,-329.00000000000153,-9.00000000000345,-728.0000000000175,-523.0000000000068,-868.000000000002,25.999999999992696,-878.9999999999907,228.99999999999034,-676.0000000000019,-960.000000000008,-497.99999999999847,-56.99999999999594,,-5506.000000000044
2019.08.26,-739.9999999999962,241.00000000000233,299.00000000000483,32.999999999994145,-303.9999999999932,9.00000000000345,-634.0000000000013,-443.0000000000156,-784.0000000000069,17.000000000000348,-854.9999999999898,173.00000000000094,-656.0000000000059,-930.9999999999974,-487.0000000000041,-27.999999999994696,,-5089.999999999998
2019.08.26,-919.9999999999986,310.9999999999946,304.9999999999997,12.999999999996348,-322.00000000000006,36.999999999998145,-746.0000000000023,-543.0000000000045,-904.0000000000048,12.000000000000899,-1391.999999999996,244.9999999999841,-1132.000000000005,-1278.9999999999964,-470.9999999999992,-5.999999999994898,,-6792.000000000027
2019.08.26,-804.0000000000047,235.99999999999176,253.99999999999866,63.99999999999739,-304.9999999999997,24.000000000001798,-642.0000000000092,-463.9999999999977,-814.0000000000036,29.999999999996696,-1118.9999999999998,56.99999999999594,-921.0000000000065,-1090.0000000000034,-512.9999999999968,-48.000000000003595,,-6055.000000000044
2019.08.26,-682.0000000000048,310.9999999999946,279.99999999999136,82.99999999998863,-302.0000000000023,12.000000000000899,-468.00000000000176,-371.00000000001023,-731.9999999999993,91.99999999999208,-1056.0000000000116,204.99999999998852,-907.0000000000107,-1058.9999999999975,-495.9999999999964,-41.9999999999976,,-5132.0000000000755
2019.08.26,-622.0000000000003,407.0000000000018,290.9999999999968,-14.000000000002899,-339.99999999999585,-17.000000000000348,-317.0000000000117,-312.00000000000114,-733.0000000000059,154.99999999999403,-895.0000000000102,418.9999999999916,-826.0000000000076,-1025.9999999999964,-468.9999999999972,-19.999999999997797,,-4319.000000000043
