date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPCAD,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.10.12,-19.999999999997797,-63.000000000013046,-14.000000000010004,-18.0000000000069,0.0,-56.99999999999594,-7.000000000005002,-30.000000000007798,-11.00000000000545,-42.0000000000087,-42.0000000000087,-164.99999999999292,-119.00000000000244,0.0,-88.00000000001029,-41.9999999999976,,-718.0000000000624
2020.10.12,-36.0000000000027,-18.0000000000069,-18.000000000000682,-1.0000000000065512,-17.000000000000348,-100.99999999999554,-46.999999999997044,-20.0000000000089,-43.00000000000415,-50.0000000000167,-16.000000000016,-75.99999999998718,-78.00000000000028,6.000000000000227,-81.00000000000884,-19.999999999997797,,-616.0000000000495
2020.10.12,-39.00000000000014,-19.999999999997797,31.999999999996476,-9.999999999998899,-1.999999999990898,-133.00000000000534,-84.99999999999375,-29.000000000001247,-56.0000000000005,-137.00000000000932,-11.00000000000545,-143.99999999998857,-62.99999999999084,-21.99999999999136,-120.00000000000898,-178.00000000000037,,-1016.9999999999869
2020.10.12,-39.00000000000014,-9.000000000014552,81.99999999999363,-46.999999999997044,99.00000000000463,-124.99999999999733,-72.99999999999329,-7.0000000000014495,-46.00000000000159,-169.00000000001913,-60.99999999999994,-93.99999999999409,114.99999999999844,63.00000000000239,-110.00000000001009,-173.9999999999964,,-595.0000000000259
2020.10.12,-9.00000000000345,-42.0000000000087,125.99999999999056,-39.999999999995595,94.00000000000519,-100.0000000000112,-78.99999999999352,-4.999999999999449,-36.999999999998145,-182.0000000000155,-75.00000000000284,-18.999999999991246,89.00000000000574,51.00000000000193,-97.00000000000264,-174.99999999999181,,-500.0000000000107
2020.10.12,-10.999999999994348,-29.999999999996696,112.99999999999955,-73.99999999999629,85.00000000000173,-100.0000000000112,-88.99999999999864,-16.0000000000049,-26.000000000003798,-172.0000000000166,-106.00000000000608,40.0000000000178,69.00000000000794,41.00000000001103,-68.00000000000139,-178.99999999999582,,-522.9999999999877
2020.10.12,-51.000000000001044,9.999999999998899,111.99999999999477,-116.99999999998934,48.000000000003595,-93.99999999999409,-162.9999999999967,-4.999999999999449,-27.999999999994696,-207.00000000000162,-93.00000000000975,65.00000000000395,9.999999999998899,-12.999999999991019,-45.000000000006146,-185.99999999999727,,-756.999999999981
2020.10.12,-48.000000000003595,-9.000000000014552,115.99999999999966,-116.99999999998934,4.999999999999449,-103.00000000000864,-135.00000000000512,-11.00000000000545,-36.0000000000027,-205.00000000001074,-109.00000000000354,141.00000000001333,-102.00000000000209,-56.99999999998795,-18.0000000000069,-126.99999999999933,,-815.0000000000276
2020.10.12,-61.999999999995396,-43.999999999999595,131.00000000000023,-160.99999999998892,-8.999999999992347,-87.99999999999919,-161.00000000000136,-42.0000000000087,-27.999999999994696,-202.00000000001327,-126.0000000000039,43.999999999999595,-80.99999999999774,-60.99999999999284,-93.00000000000975,-172.99999999998983,,-1155.9999999999877
2020.10.12,12.000000000000899,-43.999999999999595,140.99999999999113,-103.99999999999298,69.00000000000794,-32.999999999994145,-99.00000000000375,-45.000000000006146,-2.000000000002,-167.00000000000603,-126.0000000000039,-1.999999999990898,-4.000000000004,-1.9999999999953388,-94.00000000000519,-167.9999999999904,,-667.9999999999943
2020.10.12,-15.999999999993797,-19.00000000001345,146.0000000000008,-60.99999999999994,75.00000000000284,-48.000000000003595,-156.99999999999648,5.999999999994898,5.999999999994898,-99.00000000000463,-72.0000000000054,25.00000000000835,49.00000000001015,-3.0000000000001137,-74.00000000000739,-146.99999999999713,,-389.00000000001
2020.10.12,-36.999999999998145,-2.999999999997449,195.99999999999795,-59.99999999999339,75.9999999999983,-76.0000000000094,-197.00000000000273,7.9999999999968985,-2.999999999997449,-121.99999999999989,-78.00000000000028,49.00000000001015,48.000000000003595,-23.9999999999867,-64.0000000000085,-157.99999999999147,,-444.9999999999785
2020.10.12,-31.000000000003247,-39.00000000001125,229.99999999998977,-63.99999999999739,45.000000000006146,-76.0000000000094,-213.99999999999864,0.999999999995449,5.999999999994898,-151.00000000001222,-103.00000000000864,119.00000000000244,-28.000000000005798,-65.99999999998829,-50.0000000000056,-158.99999999999804,,-580.0000000000498
2020.10.12,-34.99999999999615,-29.999999999996696,232.99999999998988,-52.99999999999194,85.00000000000173,-114.99999999999844,-277.9999999999916,5.999999999994898,-19.00000000000235,-176.00000000002058,-99.00000000000463,19.999999999997797,69.00000000000794,-48.99999999999238,-95.00000000000064,-158.99999999999804,,-695.0000000000013
2020.10.12,-32.999999999994145,-34.000000000000696,277.9999999999916,-59.000000000009045,100.00000000000009,-163.00000000000205,-296.99999999999704,0.999999999995449,-58.000000000002494,-276.00000000000955,-101.00000000001774,-25.999999999992696,107.00000000001265,-49.99999999999716,-128.00000000000588,-191.99999999999218,,-931.0000000000209
2020.10.12,-15.999999999993797,-31.000000000003247,278.99999999999636,-66.00000000001049,94.00000000000519,-167.00000000000603,-292.0000000000016,-7.0000000000014495,-60.99999999999994,-287.9999999999994,-123.00000000000644,-11.999999999989797,45.000000000006146,-79.9999999999983,-129.00000000000134,-178.99999999999582,,-1033.0
2020.10.12,-19.00000000000235,-46.999999999997044,266.9999999999959,-55.99999999998939,116.00000000000499,-197.00000000000273,-263.9999999999958,10.999999999994348,-82.99999999999974,-278.00000000000045,-94.00000000001629,-69.9999999999923,120.00000000000898,-34.99999999999659,-124.00000000000189,-170.99999999999892,,-923.9999999999893
2020.10.12,0.0,-92.00000000000318,283.00000000000125,0.0,126.0000000000039,-187.00000000000384,-251.00000000000477,22.999999999995246,-77.00000000000485,-268.0000000000016,-80.00000000001339,-41.000000000002146,113.99999999999189,-15.999999999991132,-117.00000000000044,-178.99999999999582,,-762.0000000000289
2020.10.12,-46.999999999997044,-53.00000000001415,265.99999999999113,-34.000000000000696,77.00000000000485,-292.00000000000335,-277.9999999999916,5.999999999994898,-170.00000000000347,-421.0000000000047,-65.00000000000395,-8.999999999992347,46.0000000000127,-65.99999999998829,-85.00000000000173,-149.99999999999457,,-1274.9999999999923
2020.10.12,-37.99999999999359,4.000000000004,271.0000000000008,-26.999999999999247,56.0000000000005,-269.00000000000813,-275.99999999999625,25.999999999992696,-163.99999999999747,-348.9999999999993,8.999999999992347,9.999999999998899,51.000000000001044,-88.99999999999864,-47.00000000000814,-121.99999999999989,,-954.0000000000105
2020.10.12,-68.99999999999685,-49.99999999999449,232.99999999998988,-45.000000000006146,12.000000000000899,-320.00000000000915,-272.99999999999613,17.999999999995797,-202.0000000000022,-391.000000000008,-9.000000000014552,-63.99999999999739,-5.999999999994898,-101.99999999998965,-56.0000000000005,-100.99999999999554,,-1425.000000000019
2020.10.12,-78.00000000000028,-59.000000000009045,214.9999999999892,-32.0000000000098,19.00000000000235,-238.0000000000049,-274.0000000000009,48.99999999999905,-153.99999999999858,-273.0000000000121,-29.00000000001235,-61.99999999998429,-119.00000000000244,-100.99999999999909,-55.000000000005045,-76.99999999999375,,-1268.0000000000418
2020.10.12,-107.99999999999699,-26.0000000000149,185.00000000000227,-5.000000000010552,77.00000000000485,-211.00000000000563,-263.9999999999958,68.99999999999685,-65.99999999999939,-121.99999999999989,15.999999999993797,-123.99999999999079,32.999999999994145,-19.99999999999602,-68.00000000000139,-94.99999999998954,,-729.000000000009
2020.10.12,-197.99999999999818,31.999999999987594,155.00000000000114,-103.00000000000864,-4.999999999999449,-212.00000000001216,-346.9999999999942,13.999999999991797,-65.99999999999939,-133.00000000000534,-50.0000000000167,-56.99999999999594,-83.9999999999952,-76.99999999999818,-67.00000000000594,-103.99999999999298,,-1302.0000000000416
2020.10.12,-153.00000000000313,34.99999999998504,165.99999999999682,-95.00000000000064,-25.999999999992696,-147.00000000000824,-352.99999999999443,12.999999999996348,-48.000000000003595,-50.0000000000167,-50.0000000000167,21.00000000000435,-147.00000000000824,-133.99999999998613,-17.000000000000348,-52.99999999999194,,-1038.0000000000402
2020.10.12,-158.99999999999804,140.99999999999113,222.99999999999898,-124.99999999999733,-78.99999999999574,-175.00000000001404,-382.000000000005,65.99999999999939,-92.00000000000318,-125.00000000001954,85.00000000000173,46.0000000000127,-68.00000000000139,-215.99999999999397,72.99999999998974,-22.999999999995246,,-810.0000000000298
2020.10.12,-109.00000000000354,83.9999999999952,247.99999999999045,-65.00000000000395,-17.000000000000348,-164.00000000000858,-340.999999999994,31.999999999998696,-90.99999999999665,-120.00000000000898,80.99999999999774,173.00000000000094,5.000000000010552,-144.99999999999602,114.99999999999844,-101.99999999999099,,-416.00000000001114
2020.10.12,-98.99999999999353,126.0000000000039,241.99999999999022,-79.00000000000685,-4.999999999999449,-90.00000000001229,-347.999999999999,29.999999999996696,-56.99999999999594,-15.00000000000945,96.99999999999153,131.00000000001444,107.00000000001265,-141.9999999999959,128.99999999999022,-110.99999999999443,,-84.00000000000719
2020.10.12,-104.00000000000409,202.9999999999976,265.00000000000057,-65.00000000000395,-52.99999999999194,-70.0000000000145,-341.99999999999875,22.999999999995246,-129.00000000000134,-11.00000000000545,182.99999999999983,87.00000000001484,49.99999999999449,-208.99999999998897,134.99999999999625,-15.999999999993797,,-53.00000000000397
2020.10.12,-78.99999999999574,224.000000000002,274.9999999999915,-66.00000000001049,-78.00000000000028,-90.99999999999665,-337.0000000000033,24.999999999997247,-173.9999999999964,-43.00000000001525,217.0000000000005,9.000000000014552,5.000000000010552,-235.99999999999,129.9999999999968,19.00000000000235,,-199.99999999999255
2020.10.12,-51.000000000001044,136.00000000000279,313.0000000000024,-56.99999999999594,-63.99999999999739,-83.9999999999952,-322.00000000000273,-7.0000000000014495,-183.99999999999528,-170.00000000000347,166.99999999998383,28.000000000005798,-73.99999999999629,-247.99999999999045,94.99999999998954,38.0000000000047,,-483.9999999999903
2020.10.12,-7.0000000000014495,38.99999999998904,334.99999999999375,-1.0000000000065512,-46.999999999997044,-139.00000000000023,-310.99999999999284,-16.0000000000049,-166.99999999999494,-219.00000000001364,95.999999999985,78.00000000000028,-191.99999999999218,-275.99999999999625,109.99999999999899,60.00000000000449,,-657.0000000000284
