date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2016.03.14,58.000000000002494,205.99999999999508,-98.99999999998244,5.999999999994898,-35.999999999991594,-56.000000000011596,28.999999999996362,85.99999999999719,109.99999999999899,-115.99999999998545,236.99999999999832,-97.00000000001374,-397.0000000000029,-353.0000000000033,-149.0000000000009,90.00000000000341,118.99999999999977,71.99999999999429,52.000000000007596,,-238.00000000000355
2016.03.14,42.0000000000087,200.00000000000017,-156.00000000000057,7.9999999999968985,-14.999999999998348,-85.00000000000173,114.99999999999488,54.999999999993946,118.99999999999133,-269.00000000000546,290.9999999999968,-83.9999999999952,-445.0000000000065,-283.99999999999534,-245.00000000000455,158.00000000000125,159.9999999999966,114.00000000000298,12.000000000012001,,-309.0000000000121
2016.03.14,60.99999999999994,278.00000000000045,-80.99999999999774,73.00000000000084,77.00000000000485,-85.00000000000173,132.000000000005,-19.999999999997797,168.99999999999693,-318.9999999999884,212.99999999999653,43.999999999999595,-468.00000000000176,-198.99999999999363,-236.0000000000042,126.00000000000477,87.0000000000033,143.9999999999997,-39.999999999995595,,-43.99999999996902
2016.03.14,48.000000000003595,203.99999999998198,-89.99999999999008,129.9999999999968,85.00000000000173,10.999999999983245,87.0000000000033,-82.99999999999974,121.99999999999989,-149.0000000000009,207.99999999998596,207.99999999998596,-385.00000000001313,-82.00000000000429,-146.99999999999136,-37.9999999999967,-9.000000000000341,232.00000000000998,42.0000000000087,,393.9999999999645
2016.03.14,103.00000000000864,164.99999999999292,-19.999999999997797,200.99999999999562,165.9999999999995,24.999999999986144,94.99999999999886,-138.00000000000477,68.00000000000139,-149.0000000000009,187.00000000000384,310.9999999999946,-257.0000000000183,160.00000000000458,-134.00000000000034,-81.99999999999363,-67.99999999999784,275.000000000003,21.00000000000435,,928.9999999999798
2016.03.14,55.000000000005045,71.99999999998319,69.00000000000794,265.99999999999955,159.00000000000912,7.999999999985796,-79.00000000000773,-109.00000000000354,27.999999999994696,93.99999999999409,-19.999999999997797,546.9999999999864,-35.00000000000725,293.99999999999426,78.00000000000296,-310.99999999999284,-197.00000000000273,292.00000000000335,120.00000000000898,,1330.9999999999636
2016.03.14,82.00000000000429,45.99999999999049,73.00000000001194,258.9999999999981,124.00000000000189,99.99999999998899,-69.00000000000261,-139.00000000000023,-6.0000000000060005,167.0000000000016,24.000000000001798,485.0000000000021,0.0,241.00000000000233,108.00000000000409,-331.00000000000307,-180.99999999999739,279.99999999999136,172.0000000000166,,1435.0000000000061
2016.03.14,87.99999999999919,83.9999999999952,74.0000000000185,224.000000000002,107.00000000000153,112.000000000001,-31.999999999996476,-124.99999999999733,17.999999999995797,137.00000000000045,32.999999999994145,390.9999999999858,-48.000000000003595,144.99999999999514,85.00000000000796,-265.99999999999113,-141.00000000000534,235.00000000000742,146.00000000000168,,1267.000000000012
2016.03.14,80.99999999999774,101.99999999997988,108.00000000001918,239.99999999999577,146.00000000000168,165.9999999999995,18.000000000000682,-197.00000000000273,34.99999999999615,125.0,-36.0000000000138,431.99999999998795,-30.0000000000189,195.9999999999962,111.0000000000042,-286.9999999999919,-186.9999999999976,226.99999999999943,109.00000000000354,,1358.9999999999573
2016.03.14,137.9999999999937,131.99999999999878,134.00000000001188,346.0000000000019,208.00000000000819,219.99999999999798,42.00000000000159,-251.99999999999667,21.999999999999797,143.00000000000068,8.999999999992347,621.0000000000049,-39.00000000001125,319.0000000000026,100.99999999999909,-378.9999999999907,-231.99999999999932,343.99999999998875,160.00000000000458,,2037.0000000000086
2016.03.14,99.99999999998899,126.99999999998823,141.00000000001333,380.999999999998,198.00000000000927,170.00000000000347,81.99999999999363,-239.0000000000003,42.999999999993044,33.999999999991815,-49.99999999999449,760.0000000000051,-29.00000000001235,306.9999999999906,67.99999999999784,-384.9999999999909,-189.99999999999773,387.000000000004,226.99999999999943,,2131.9999999999814
2016.03.14,65.99999999998829,130.99999999999224,53.00000000001415,354.9999999999942,187.9999999999993,126.0000000000039,87.0000000000033,-222.99999999999542,59.99999999999339,-25.000000000005684,36.999999999998145,734.9999999999968,-135.00000000001845,276.00000000000955,1.9999999999953388,-344.99999999999886,-170.99999999999227,425.0000000000087,204.00000000000418,,1845.9999999999907
2016.03.14,106.00000000000608,150.99999999999002,87.99999999999919,375.0000000000031,207.00000000000162,173.00000000000094,51.00000000000193,-244.99999999999523,51.99999999999649,79.00000000000773,35.00000000000725,733.0000000000059,-119.00000000000244,289.9999999999903,52.99999999999727,-396.0000000000008,-218.00000000000352,419.9999999999982,203.00000000001984,,2038.0000000000234
2016.03.14,120.99999999999334,183.99999999998417,136.00000000000279,385.99999999999744,165.9999999999995,151.9999999999966,161.00000000000136,-190.99999999999673,68.99999999999685,-92.99999999998931,-19.00000000001345,747.9999999999931,-111.00000000001664,141.99999999999767,-10.000000000005116,-313.99999999999295,-85.99999999999852,401.00000000000693,290.00000000001245,,2131.999999999969
2016.03.14,56.99999999999594,173.00000000000094,148.99999999999915,356.00000000000074,131.99999999999878,175.99999999999838,203.99999999999352,-199.00000000000472,95.99999999999609,-132.99999999998136,-121.99999999999989,746.0000000000023,-82.00000000000429,80.99999999999774,12.000000000000455,-296.99999999999704,-61.99999999999761,350.00000000000585,299.00000000000483,,1936.0000000000093
2016.03.14,18.0000000000069,129.99999999998568,-17.000000000000348,148.99999999999915,45.000000000006146,161.99999999999548,195.99999999999795,-122.99999999999534,86.99999999999264,-141.9999999999959,66.99999999999484,289.0000000000059,-212.00000000001216,-69.00000000000794,-72.99999999999329,-81.00000000000307,18.000000000000682,202.9999999999976,136.00000000000279,,782.9999999999777
2016.03.14,-18.0000000000069,177.99999999998929,-140.99999999999113,-29.999999999996696,-53.999999999998494,109.99999999998789,206.99999999999363,-17.999999999995797,140.99999999999113,-216.99999999998454,195.9999999999962,-117.00000000001154,-412.00000000001234,-383.0,-173.00000000000182,142.00000000001012,149.0000000000009,58.000000000002494,41.000000000002146,,-341.00000000002547
2016.03.14,-121.99999999999989,70.99999999999883,-266.999999999995,-114.99999999999844,-53.999999999998494,45.99999999999049,159.9999999999966,-34.99999999999615,120.99999999999334,-222.99999999998477,241.99999999998667,-185.99999999999727,-409.0000000000149,-226.99999999999943,-197.9999999999933,180.00000000000682,97.99999999999898,43.999999999999595,-87.99999999999919,,-962.0000000000055
2016.03.14,-22.999999999995246,52.99999999999194,-213.99999999998087,-107.99999999999699,-51.000000000001044,157.99999999999147,176.9999999999925,-43.00000000000415,54.999999999993946,-122.99999999999045,299.00000000000483,-306.00000000000625,-321.0000000000157,-200.00000000000017,-164.99999999999204,179.00000000000205,99.99999999999432,9.999999999998899,-78.00000000000028,,-601.0000000000132
2016.03.14,-34.000000000000696,-26.999999999999247,-388.9999999999949,-112.99999999999643,-2.999999999997449,235.99999999999176,326.9999999999982,-131.99999999999878,5.999999999994898,-243.99999999999977,533.99999999999,-307.99999999999716,-416.00000000001637,45.000000000006146,-338.99999999999864,242.00000000000443,96.00000000000364,136.00000000000279,-173.99999999998528,,-556.9999999999928
2016.03.14,-218.99999999999142,-301.0000000000179,-387.99999999998835,-239.0000000000003,-121.99999999999989,373.99999999998545,618.9999999999998,-167.00000000000603,-86.0000000000083,-497.99999999999045,287.9999999999994,-381.0000000000091,-49.00000000001015,157.00000000000713,-361.99999999999477,408.00000000000125,250.0,-33.000000000005244,-158.99999999999804,,-908.0000000000271
2016.03.14,-303.0000000000088,-293.0000000000099,-388.9999999999949,-170.00000000000347,-95.99999999999609,296.9999999999917,786.0000000000014,-195.9999999999962,-35.00000000000725,-826.9999999999982,177.00000000000495,-90.00000000001229,-64.0000000000196,205.99999999999508,-483.99999999999466,451.9999999999982,332.9999999999984,60.99999999999994,-98.99999999998244,,-734.0000000000341
2016.03.14,42.999999999993044,-150.00000000000568,-319.999999999987,-148.99999999999915,-135.99999999999167,614.0000000000034,826.9999999999982,-144.99999999999514,-118.00000000000699,-519.0000000000055,533.0000000000057,-490.0000000000126,-176.00000000002058,-102.00000000000209,-480.000000000004,471.00000000000364,415.9999999999968,34.99999999999615,-0.9999999999843467,,152.99999999998212
2016.03.14,-17.000000000000348,-198.00000000000927,-93.99999999999409,43.999999999999595,-29.999999999996696,573.9999999999857,777.9999999999916,-253.99999999999866,-124.00000000000189,-492.999999999995,126.99999999998823,78.00000000000028,146.99999999998602,236.99999999999832,-286.9999999999919,203.00000000000296,253.0000000000001,121.00000000000443,112.000000000001,,1176.99999999997
2016.03.14,-278.00000000000045,-292.00000000000335,-231.99999999998778,-48.99999999999905,-159.9999999999935,403.99999999998215,728.9999999999992,-172.00000000000549,-47.00000000000814,-617.999999999995,-12.000000000012001,178.99999999999582,107.99999999999699,45.000000000006146,-286.00000000000136,219.99999999999886,320.0000000000074,102.00000000000209,190.00000000000128,,150.9999999999837
2016.03.14,-182.99999999999983,-314.00000000001427,-190.99999999998562,-48.000000000003595,-164.99999999999292,422.9999999999956,716.9999999999987,-131.00000000000333,-113.00000000000753,-584.0000000000032,52.99999999999194,52.000000000007596,184.99999999999073,69.9999999999923,-298.0000000000018,258.0000000000098,358.99999999999466,70.99999999999883,195.00000000001182,,355.9999999999799
2016.03.14,-171.00000000001003,-351.0000000000124,-103.99999999999298,-36.0000000000027,-222.99999999999542,527.9999999999951,748.9999999999952,-112.000000000001,-147.00000000000824,-509.9999999999909,-56.99999999999594,68.99999999998573,332.9999999999833,-22.999999999995246,-212.0000000000033,212.0000000000033,402.000000000001,22.999999999995246,316.0000000000052,,685.9999999999559
