names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCHF', 'EURUSD', 'NZDCAD']",80.0,-0.98,B
GBPUSD,20,"['AUDCAD', 'NZDCAD', 'CADCHF']",100.0,0.7510784215784215,S
EURUSD,10,"['AUDCAD', 'NZDCAD', 'CADCHF']",100.0,1.0,S
USDJPY,10,"['AUDCAD', 'NZDJPY', 'CADJPY']",100.0,-0.94,B
EURCHF,10,['NZDJPY'],80.0,-1.0,B
CHFJPY,10,['EURGBP'],80.0,1.0,S
AUDCHF,10,"['AUDCAD', 'GBPCHF']",80.0,-0.6085714285714284,B
GBPAUD,20,['AUDCAD'],80.0,-0.13812598512598503,B
EURJPY,30,"['USDCAD', 'CHFJPY']",80.0,0.45833958361899546,S
EURCAD,10,"['EURNZD', 'NZDUSD', 'AUDNZD']",80.0,0.2924761904761905,S
EURAUD,20,['AUDCAD'],80.0,-0.0849968364968365,B
EURNZD,30,"['NZDJPY', 'AUDCHF', 'EURNZD', 'EURCAD']",80.0,0.72,S
CADJPY,30,"['USDCAD', 'GBPCHF']",80.0,-0.10773809523809522,B
AUDJPY,10,['EURCAD'],80.0,-0.988,B
NZDJPY,50,"['USDCHF', 'GBPCHF', 'EURCAD']",80.0,-0.7152028527028527,B
AUDCAD,10,['USDCAD'],80.0,-0.8919999999999999,B
