names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['EURCAD', 'CADJPY', 'EURJPY', 'GBPJPY']",80.0,0.29335137183750704,S
USDJPY,50,['AUDCAD'],80.0,-0.5187444923803856,B
USDCAD,10,['USDCHF'],100.0,0.14421428571428574,S
AUDUSD,20,['EURGBP'],80.0,0.40182691165044104,S
GBPCHF,10,"['GBPUSD', 'EURCHF', 'NZDUSD', 'NZDCHF']",80.0,-0.32,B
EURCHF,30,"['USDJPY', 'GBPCHF', 'NZDJPY']",100.0,0.133502109002109,S
AUDCHF,10,"['GBPUSD', 'NZDUSD', 'NZDCHF', 'NZDJPY']",100.0,-0.3,B
EURGBP,20,"['GBPUSD', 'AUDCHF']",80.0,-0.9435353535353537,B
GBPCAD,15,"['EURCHF', 'NZDCHF', 'GBPAUD', 'AUDNZD']",100.0,0.12985714285714287,S
EURJPY,30,['CHFJPY'],100.0,0.24274345722030446,S
EURNZD,10,['EURNZD'],80.0,-0.9719999999999999,B
NZDJPY,10,['USDCHF'],100.0,-0.21503174603174602,B
