,name,direction
0,USDCHF,S
1,GBPUSD,S
2,NZDUSD,S
3,CADCHF,S
4,NZDCHF,S
5,EURGBP,B
6,GBPJPY,S
7,GBPCAD,B
8,EURCAD,B
9,EURNZD,B
10,CADJPY,S
11,NZDJPY,S
12,AUDCAD,B
13,AUDNZD,B
