date,USDCHF,GBPUSD,NZDUSD,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.20,66.99999999999484,-30.0000000000189,-203.99999999999307,-29.999999999996696,-209.00000000000364,-7.0000000000014495,-103.00000000000864,101.00000000001774,-236.99999999999832,-240.00000000001796,36.99999999999193,-340.999999999994,194.0000000000053,182.0000000000155,,-820.0000000000075
2015.04.20,71.99999999999429,-42.0000000000087,-157.99999999999147,49.00000000001015,-148.0000000000037,-26.000000000003798,-64.99999999999773,240.00000000001796,-152.99999999998093,-213.00000000001873,131.00000000000023,-263.00000000000523,161.99999999999548,104.00000000001519,,-309.9999999999771
2015.04.20,-80.00000000000229,34.99999999998504,-134.99999999999625,-87.99999999999919,-239.99999999999577,-58.99999999999794,54.000000000002046,162.00000000001768,-325.99999999998187,-321.0000000000157,152.9999999999916,-216.99999999999875,73.99999999999629,70.99999999999883,,-916.9999999999962
2015.04.20,-126.99999999999933,102.99999999998644,-30.999999999992145,-87.99999999999919,-178.99999999999582,-41.9999999999976,85.99999999998431,188.00000000001037,-287.9999999999994,-169.00000000001913,174.99999999999716,-123.99999999999523,82.99999999999974,164.00000000000858,,-249.00000000001108
2015.04.20,-7.0000000000014495,-51.000000000001044,-241.00000000000233,-84.99999999999064,-282.99999999999994,-44.99999999999504,-8.000000000009777,152.0000000000188,-316.99999999998954,-387.000000000004,109.99999999999943,-316.0000000000025,128.00000000000588,73.99999999999629,,-1275.9999999999757
2015.04.20,0.0,-38.0000000000047,-217.99999999999596,-120.99999999999334,-263.99999999999756,-16.0000000000049,72.00000000000273,47.00000000001925,-341.99999999999784,-309.0000000000037,99.99999999999432,-263.00000000000523,23.00000000000635,39.00000000001125,,-1289.9999999999695
2015.04.20,0.0,-128.000000000017,-326.9999999999995,-182.99999999999983,-358.9999999999982,-36.999999999998145,-49.000000000006594,-5.999999999994898,-415.99999999999415,-464.00000000001995,1.9999999999953388,-397.99999999999613,121.00000000000443,83.9999999999952,,-2160.0000000000296
2015.04.20,-26.999999999999247,-101.00000000001774,-265.99999999999955,-205.99999999999508,-317.9999999999961,-48.99999999999905,-177.00000000002092,-39.999999999995595,-461.99999999998465,-392.9999999999989,-87.0000000000033,-409.000000000006,53.00000000000304,96.00000000000719,,-2386.000000000006
2015.04.20,17.000000000000348,-200.00000000000017,-356.00000000000074,-211.99999999998997,-375.9999999999986,-60.00000000000449,-234.00000000000887,-18.999999999991246,-465.99999999998863,-487.99999999999955,-108.00000000000409,-486.99999999999477,56.99999999999594,32.999999999994145,,-2898.999999999991
2015.04.20,-140.0000000000068,-42.0000000000087,-256.99999999999613,-234.99999999999633,-397.0000000000029,-114.00000000000298,-92.00000000001296,27.00000000002145,-533.99999999999,-563.0000000000024,-7.000000000005002,-391.9999999999959,17.000000000000348,-11.00000000000545,,-2740.0000000000036
2015.04.20,-100.00000000000009,-124.00000000001299,-261.99999999999557,-251.99999999999667,-376.99999999999403,-111.00000000000554,-79.00000000000773,28.000000000005798,-533.99999999999,-489.0000000000061,4.9999999999954525,-334.99999999999375,-32.999999999994145,-11.00000000000545,,-2674.0000000000005
2015.04.20,-134.0000000000008,-72.0000000000054,-330.9999999999924,-290.9999999999968,-464.9999999999932,-104.00000000000409,-14.000000000010004,-67.9999999999792,-587.9999999999885,-651.0000000000016,-13.00000000000523,-417.99999999999216,-17.999999999995797,-69.9999999999923,,-3236.9999999999577
2015.04.20,-114.00000000000298,-86.0000000000083,-365.99999999999966,-316.99999999998954,-486.999999999993,-83.9999999999952,-9.000000000014552,-143.99999999998857,-600.9999999999849,-668.0000000000019,-50.00000000001137,-451.9999999999982,-29.000000000001247,-83.9999999999952,,-3490.9999999999845
2015.04.20,-208.00000000000819,21.999999999988695,-264.999999999993,-333.9999999999899,-458.00000000000284,-126.99999999999933,57.999999999992724,-147.99999999999258,-679.9999999999917,-660.0000000000161,-18.000000000000682,-364.0000000000043,-56.0000000000005,-34.000000000000696,,-3272.0000000000186
2015.04.20,-142.00000000000878,-49.00000000001015,-307.0000000000017,-327.99999999999494,-447.99999999999284,-121.99999999999989,110.99999999999,-157.99999999999147,-688.9999999999841,-661.0000000000005,-12.000000000000455,-340.0000000000034,-61.999999999995396,-45.99999999999049,,-3252.999999999984
2015.04.20,-236.00000000000287,63.99999999999739,-227.99999999999488,-337.99999999999386,-441.0000000000025,-177.00000000000495,247.99999999999045,-143.99999999998857,-783.0000000000003,-733.0000000000059,72.99999999999329,-239.00000000000432,-58.99999999999794,-21.00000000000435,,-3014.0000000000196
2015.04.20,-226.00000000000398,55.99999999998939,-339.99999999999585,-397.99999999999835,-547.999999999993,-178.99999999999582,495.00000000000455,-291.9999999999812,-887.9999999999999,-929.000000000002,125.0,-245.9999999999951,11.00000000000545,-7.0000000000014495,,-3365.9999999999673
2015.04.20,-197.99999999999818,29.999999999996696,-352.9999999999922,-370.9999999999991,-536.9999999999986,-172.00000000000549,465.99999999997976,-269.9999999999925,-851.0000000000017,-923.0000000000072,131.00000000000023,-263.00000000000523,24.999999999997247,-21.00000000000435,,-3307.000000000031
2015.04.20,-136.00000000000279,78.99999999998464,-374.999999999992,-328.9999999999904,-519.9999999999983,-80.99999999999774,490.99999999998545,-339.0000000000004,-731.9999999999993,-818.0000000000076,106.99999999999932,-307.00000000000216,78.00000000000028,29.00000000001235,,-2853.0000000000086
2015.04.20,107.99999999999699,100.99999999999554,-351.99999999999676,-129.9999999999968,-307.99999999999716,-48.000000000003595,649.9999999999773,-360.9999999999891,-695.0000000000011,-725.0000000000201,180.99999999999739,-207.9999999999984,34.000000000000696,11.00000000000545,,-1742.00000000003
2015.04.20,88.99999999999464,183.99999999998417,-290.9999999999968,-161.00000000000003,-265.99999999999955,-94.00000000000519,602.9999999999802,-504.9999999999999,-880.9999999999984,-799.0000000000164,76.99999999999818,-210.99999999999852,6.0000000000060005,89.00000000000574,,-2160.000000000046
2015.04.20,101.99999999999099,16.999999999978144,-307.0000000000017,-156.99999999999602,-268.0000000000016,-170.99999999999892,328.9999999999793,-318.9999999999804,-889.9999999999908,-827.0,25.99999999999625,-266.9999999999959,29.999999999996696,106.00000000000608,,-2596.0000000000177
2015.04.20,-43.999999999999595,-91.00000000001884,-303.9999999999932,-315.9999999999941,-383.0,-231.99999999999886,183.9999999999975,-270.99999999999903,-966.0000000000002,-836.9999999999989,-28.000000000005798,-277.000000000001,-107.99999999999699,7.0000000000014495,,-3666.0000000000077
2015.04.20,-289.0000000000059,116.99999999998934,-236.99999999999832,-486.999999999993,-502.9999999999979,-309.99999999999915,307.9999999999927,-463.9999999999977,-1240.999999999981,-1035.0000000000082,-61.00000000000705,-254.99999999999545,-236.99999999999832,-59.99999999999339,,-4753.999999999994
2015.04.20,-558.000000000003,447.99999999998175,-68.99999999999685,-583.9999999999957,-551.0000000000015,-258.9999999999981,545.9999999999923,-576.9999999999831,-1238.99999999999,-973.0000000000016,3.0000000000001137,-140.00000000000057,-275.000000000003,-58.000000000002494,,-4286.000000000002
2015.04.20,-539.0000000000006,320.9999999999935,-154.99999999999403,-612.9999999999969,-619.9999999999983,-221.99999999999997,450.9999999999934,-522.0000000000002,-1126.999999999989,-907.0000000000133,-14.000000000010004,-209.00000000000318,-226.00000000000398,-63.99999999999739,,-4446.000000000019
2015.04.20,-506.0000000000064,207.99999999998596,-176.99999999999383,-538.9999999999895,-619.9999999999983,-214.00000000000307,230.99999999999454,-273.9999999999965,-936.9999999999878,-850.0000000000174,-1.0000000000047748,-281.9999999999965,-92.00000000000318,-11.00000000000545,,-4064.0000000000223
2015.04.20,-817.000000000001,436.9999999999985,-52.99999999999194,-662.9999999999914,-736.9999999999987,-333.0000000000055,293.9999999999827,-242.99999999999324,-1136.999999999988,-1073.0000000000127,42.00000000000159,-245.00000000000455,-144.99999999999514,-70.99999999999883,,-4743.999999999998
2015.04.20,-677.0000000000053,292.9999999999877,-78.99999999999574,-510.99999999999477,-653.0000000000035,-312.00000000000114,126.00000000000477,15.00000000000945,-902.9999999999872,-931.0000000000151,90.99999999999397,-274.0000000000009,-109.99999999999899,-109.99999999998789,,-4034.9999999999945
2015.04.20,-697.0000000000032,386.9999999999818,-20.999999999993246,-483.0000000000001,-607.0000000000019,-307.99999999999716,263.00000000000523,2.0000000000131024,-907.9999999999977,-904.0000000000159,161.99999999999193,-182.99999999999272,-131.99999999999878,-112.99999999998533,,-3541.9999999999945
2015.04.20,-601.000000000007,621.9999999999892,-21.999999999999797,-348.9999999999993,-519.9999999999983,-209.9999999999991,550.9999999999877,-211.99999999998997,-876.9999999999944,-948.0000000000155,217.9999999999893,-176.00000000000193,-175.00000000000293,-209.9999999999991,,-2909.000000000041
2015.04.20,-413.0000000000078,459.99999999999375,-98.99999999999353,-322.00000000000006,-470.9999999999992,-211.00000000000563,430.9999999999832,-250.99999999997902,-912.0000000000017,-922.0000000000006,114.99999999999488,-242.00000000000443,-197.99999999999818,-201.99999999999108,,-3237.000000000009
2015.04.20,-424.00000000000216,566.9999999999842,21.00000000000435,-287.9999999999994,-363.99999999999767,-211.00000000000563,457.9999999999984,-286.99999999999284,-939.0000000000009,-804.0000000000047,107.99999999998988,-152.00000000000102,-293.99999999999426,-198.99999999999363,,-2808.000000000015
2015.04.20,-200.00000000000017,587.9999999999885,-0.999999999995449,-188.9999999999947,-203.99999999999307,-165.00000000000404,456.99999999999363,-524.9999999999977,-1032.999999999995,-802.0000000000139,-20.000000000010232,-191.0000000000025,-348.00000000000387,-171.99999999999437,,-2805.0000000000227
2015.04.20,-296.0000000000074,601.9999999999915,178.00000000000037,-338.9999999999893,-117.00000000000044,-129.00000000000134,126.00000000000477,-689.9999999999907,-1074.9999999999816,-383.0,-284.000000000006,-153.0000000000058,-932.999999999995,-468.9999999999861,,-3961.999999999967
2015.04.20,-309.99999999999915,456.9999999999963,177.00000000000495,-458.9999999999983,-121.99999999999989,-141.99999999999767,42.00000000000159,-763.9999999999869,-1154.999999999995,-289.0000000000059,-374.00000000000944,-111.99999999999477,-1044.0000000000005,-463.9999999999977,,-4558.999999999983
