date,USDCHF,GBPUSD,NZDUSD,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.20,-360.0000000000048,411.99999999999017,87.99999999999919,-494.9999999999899,-153.00000000000313,-146.00000000000168,-109.00000000000887,-1039.9999999999966,-1312.9999999999864,-402.0000000000135,-528.0000000000058,-246.9999999999999,-1178.0000000000014,-485.0000000000021,,-5956.000000000024
2015.04.20,-404.99999999999983,325.99999999998187,119.00000000000244,-494.9999999999899,-159.9999999999935,-158.0000000000026,-76.00000000002183,-800.9999999999851,-1205.999999999996,-313.00000000000773,-401.00000000001046,-156.0000000000059,-1090.9999999999975,-514.9999999999987,,-5332.0000000000255
2015.04.20,-423.0000000000067,414.9999999999876,133.00000000000534,-474.9999999999921,-185.99999999999727,-141.00000000000225,-58.000000000021146,-711.9999999999793,-1069.9999999999932,-270.00000000001467,-350.0000000000085,-177.99999999999727,-1098.9999999999943,-543.0000000000045,,-4957.000000000018
2015.04.20,-360.0000000000048,377.9999999999894,128.00000000000588,-438.9999999999894,-170.99999999999892,-99.00000000000463,-84.00000000000318,-730.9999999999927,-993.9999999999837,-223.00000000001762,-386.0000000000099,-180.99999999999739,-1009.0000000000043,-502.00000000000244,,-4673.000000000014
2015.04.20,-368.00000000000165,505.99999999998425,192.00000000000327,-424.9999999999976,-120.99999999999334,-150.00000000000568,-70.0000000000216,-724.9999999999978,-1015.9999999999947,-249.00000000001032,-376.0000000000048,-159.9999999999966,-1024.0000000000027,-466.9999999999952,,-4453.000000000035
2015.04.20,-387.000000000004,477.99999999997846,248.99999999999923,-352.9999999999922,-90.0000000000012,-217.99999999999596,-129.99999999999545,-522.9999999999845,-1045.9999999999914,-264.0000000000198,-294.00000000001114,-126.00000000000477,-931.0000000000041,-434.000000000001,,-4069.0000000000277
2015.04.20,-485.0000000000021,535.9999999999809,328.0000000000061,-386.9999999999929,-75.9999999999983,-261.99999999999557,-109.00000000000887,-524.9999999999977,-1110.9999999999952,-304.9999999999997,-257.000000000005,-57.999999999992724,-1007.9999999999978,-463.9999999999977,,-4182.999999999996
2015.04.20,-561.0000000000003,585.9999999999976,297.9999999999983,-471.99999999999466,-164.99999999999292,-233.00000000000543,26.999999999986812,-588.9999999999951,-1174.9999999999927,-356.00000000000074,-221.00000000000364,-30.000000000001137,-971.9999999999951,-404.9999999999887,,-4267.999999999988
2015.04.20,-579.0000000000073,555.9999999999787,270.99999999999903,-468.9999999999972,-175.00000000000293,-229.00000000000142,92.99999999998931,-600.0000000000006,-1126.999999999989,-308.0000000000194,-192.00000000000728,-6.000000000000227,-968.0000000000022,-424.00000000000216,,-4157.000000000063
2015.04.20,-548.0000000000041,508.9999999999817,279.00000000000705,-468.9999999999972,-168.99999999999693,-231.99999999999886,87.99999999999386,-515.9999999999832,-1131.9999999999998,-316.0000000000052,-172.00000000001125,-4.9999999999954525,-936.0000000000035,-411.99999999999017,,-4031.0000000000027
2015.04.20,-508.00000000000847,472.9999999999901,221.99999999999997,-435.9999999999919,-217.99999999999596,-243.00000000000432,55.999999999983174,-465.99999999998863,-1083.9999999999961,-420.00000000002035,-152.00000000000102,-63.00000000000239,-875.999999999999,-438.9999999999894,,-4154.000000000024
2015.04.20,-524.0000000000023,488.9999999999839,248.99999999999923,-401.99999999999125,-203.99999999999307,-239.0000000000003,79.99999999998408,-420.9999999999825,-1063.9999999999982,-368.00000000001273,-100.99999999999909,-15.000000000000568,-870.0000000000041,-445.99999999999085,,-3836.0000000000077
2015.04.20,-516.0000000000053,485.99999999998647,170.99999999999892,-409.99999999999926,-242.99999999999324,-224.9999999999974,133.99999999998613,-417.99999999998505,-1039.9999999999966,-501.0000000000181,-105.00000000000398,-66.0000000000025,-863.9999999999981,-490.999999999997,,-4088.000000000025
2015.04.21,-467.0000000000063,519.9999999999872,175.99999999999838,-377.9999999999894,-229.00000000000142,-231.99999999999886,183.9999999999975,-483.99999999999557,-1044.0000000000005,-501.0000000000181,-94.99999999999886,-63.00000000000239,-922.999999999996,-482.00000000000466,,-4018.000000000029
2015.04.21,-465.9999999999998,526.9999999999886,182.99999999999983,-402.9999999999978,-217.0000000000005,-216.0000000000051,143.99999999997704,-522.9999999999845,-1080.9999999999986,-497.99999999999847,-149.0000000000009,-82.99999999999841,-859.9999999999941,-465.99999999998863,,-4108.000000000002
2015.04.21,-495.000000000001,543.999999999989,155.00000000000514,-431.99999999999903,-256.0000000000007,-200.99999999999562,132.99999999998136,-540.9999999999915,-1065.999999999989,-507.000000000013,-156.0000000000059,-126.99999999999534,-866.9999999999956,-469.99999999999267,,-4286.000000000004
2015.04.21,-461.0000000000003,555.9999999999787,191.00000000000784,-369.99999999999255,-209.9999999999991,-185.00000000000182,151.9999999999868,-452.99999999999227,-1003.9999999999827,-465.0000000000043,-99.00000000000375,-90.00000000000341,-851.9999999999972,-492.9999999999879,,-3782.9999999999923
2015.04.21,-490.00000000000153,577.9999999999897,177.00000000000495,-378.999999999996,-232.99999999999432,-183.99999999999528,155.9999999999775,-448.9999999999883,-997.9999999999878,-470.00000000001484,-111.0000000000042,-103.9999999999992,-895.9999999999968,-524.9999999999977,,-3928.0000000000036
2015.04.21,-533.0000000000057,478.999999999985,180.0000000000024,-404.99999999999983,-217.99999999999596,-190.00000000000128,139.99999999998636,-463.9999999999977,-996.9999999999812,-463.0000000000134,-123.00000000000466,-102.00000000000387,-912.9999999999972,-495.000000000001,,-4104.000000000028
2015.04.21,-514.0000000000033,510.99999999999477,223.00000000000654,-356.9999999999962,-141.99999999999767,-178.00000000000037,51.9999999999925,-425.99999999999307,-923.9999999999915,-274.00000000001864,-103.00000000000864,-25.000000000005684,-1059.9999999999943,-550.000000000006,,-3767.0000000000214
2015.04.21,-544.0,601.9999999999915,312.00000000000114,-339.99999999999585,-119.00000000000244,-187.9999999999993,44.999999999987494,-350.9999999999902,-900.9999999999962,-261.0000000000001,-94.0000000000083,-33.00000000000125,-992.9999999999994,-583.0000000000002,,-3448.0000000000136
2015.04.21,-519.9999999999983,591.9999999999925,262.00000000000665,-333.9999999999899,-170.00000000000347,-168.00000000000148,-31.00000000000591,-317.9999999999961,-838.9999999999898,-362.00000000001785,-121.00000000000932,-108.99999999999466,-942.9999999999939,-574.9999999999922,,-3635.999999999994
2015.04.21,-614.9999999999989,600.9999999999849,268.0000000000016,-328.9999999999904,-187.00000000000384,-222.99999999999542,-85.00000000000796,-289.9999999999903,-912.0000000000017,-369.0000000000193,-132.000000000005,-131.00000000000023,-1090.000000000002,-651.0000000000016,,-4145.00000000003
2015.04.21,-613.000000000008,658.9999999999874,324.9999999999975,-307.99999999999716,-173.00000000000094,-204.00000000000418,66.0000000000025,-248.99999999998812,-891.9999999999817,-342.00000000002007,-47.000000000011255,-63.00000000000239,-1022.9999999999961,-695.0000000000011,,-3559.0000000000236
2015.04.21,-573.0000000000013,682.9999999999892,341.0000000000024,-274.9999999999919,-143.9999999999997,-197.00000000000273,118.99999999999977,-209.9999999999991,-844.0000000000003,-334.00000000001205,9.000000000000341,-7.000000000005002,-1053.9999999999993,-705.0000000000001,,-3191.00000000002
2015.04.21,-602.0000000000025,705.0000000000001,324.00000000000205,-282.99999999999994,-165.9999999999995,-197.00000000000273,112.99999999999955,-201.99999999999108,-839.9999999999964,-360.0000000000048,12.999999999991019,-28.000000000005798,-992.000000000004,-690.9999999999972,,-3206.0000000000114
2015.04.21,-604.0000000000045,732.9999999999836,328.0000000000061,-266.999999999995,-159.9999999999935,-192.99999999999872,143.99999999997704,-200.99999999998454,-813.9999999999814,-351.0000000000124,22.999999999996135,-33.00000000000125,-910.9999999999951,-611.000000000006,,-2917.000000000009
2015.04.21,-586.0000000000088,654.9999999999834,289.0000000000059,-252.99999999999213,-171.99999999999437,-202.0000000000022,60.99999999997863,-126.99999999998823,-801.9999999999916,-395.000000000012,-4.0000000000048885,-75.00000000000284,-924.9999999999981,-669.9999999999928,,-3206.00000000002
2015.04.21,-536.9999999999986,632.9999999999947,239.0000000000003,-237.99999999999378,-193.99999999999417,-197.00000000000273,-20.000000000010232,-109.99999999998789,-779.9999999999807,-442.00000000000904,-37.00000000000614,-153.0000000000058,-939.9999999999964,-739.9999999999851,,-3515.9999999999754
2015.04.21,-640.0000000000073,636.9999999999986,246.00000000000176,-283.99999999999534,-212.00000000000108,-231.0000000000034,-20.000000000010232,-129.99999999998568,-855.9999999999901,-435.0000000000076,-55.00000000000682,-152.00000000000102,-1017.9999999999967,-767.0000000000066,,-3917.000000000012
2015.04.21,-663.0000000000025,692.9999999999881,333.0000000000055,-292.9999999999988,-209.00000000000364,-249.99999999999466,-32.00000000001069,-184.99999999999073,-898.9999999999832,-459.0000000000094,-70.00000000000739,-99.99999999999432,-978.0000000000011,-686.9999999999932,,-3798.999999999996
2015.04.21,-784.0000000000069,730.9999999999927,309.0000000000037,-419.9999999999982,-329.00000000000153,-309.0000000000037,92.99999999998931,-355.99999999997857,-1120.9999999999943,-687.9999999999998,-79.00000000000773,-144.99999999999602,-993.9999999999949,-676.9999999999943,,-4768.99999999999
2015.04.21,-843.0000000000049,769.9999999999818,206.00000000000617,-450.9999999999903,-426.9999999999996,-417.0000000000007,106.99999999999932,-489.99999999999045,-1359.9999999999834,-1104.0000000000161,-117.00000000000443,-236.0000000000042,-963.9999999999982,-741.9999999999982,,-6068.000000000004
2015.04.21,-960.0000000000053,909.9999999999886,258.9999999999981,-563.9999999999978,-541.0000000000026,-510.99999999999477,111.99999999999477,-452.99999999999227,-1539.0000000000014,-1282.0000000000055,-114.00000000000432,-251.00000000000477,-954.9999999999948,-757.999999999992,,-6647.000000000014
2015.04.21,-985.0000000000025,795.9999999999967,178.00000000000037,-544.0,-570.0000000000039,-541.0000000000026,-69.00000000001683,-346.9999999999862,-1539.999999999986,-1396.0000000000196,-103.9999999999992,-391.9999999999959,-883.0000000000005,-724.9999999999978,,-7122.000000000013
2015.04.21,-996.000000000008,787.9999999999887,43.999999999999595,-624.9999999999977,-741.9999999999982,-529.9999999999972,-260.9999999999957,-524.9999999999977,-1562.9999999999811,-1582.0000000000168,-237.00000000000898,-551.9999999999925,-756.9999999999966,-761.999999999996,,-8299.999999999998
2015.04.21,-934.0000000000015,803.9999999999825,11.00000000000545,-637.9999999999941,-737.9999999999942,-480.0000000000027,-70.0000000000216,-661.9999999999848,-1547.9999999999939,-1540.000000000008,-287.00000000000614,-552.9999999999973,-758.9999999999985,-764.9999999999934,,-8159.000000000008
2015.04.21,-1109.9999999999998,760.9999999999894,9.00000000000345,-797.9999999999987,-863.0000000000026,-522.9999999999957,-78.00000000000296,-699.9999999999895,-1744.9999999999966,-1652.000000000009,-283.00000000000125,-563.0000000000024,-773.9999999999969,-747.9999999999931,,-9066.999999999995
2015.04.21,-872.0000000000061,727.9999999999953,-14.999999999998348,-684.9999999999911,-756.0000000000011,-465.9999999999998,52.99999999999727,-633.9999999999791,-1593.0,-1502.0000000000034,-268.0000000000007,-507.99999999999557,-856.9999999999967,-791.9999999999927,,-8166.999999999972
2015.04.21,-848.9999999999998,694.999999999979,-134.99999999999625,-671.9999999999948,-822.9999999999959,-504.9999999999999,42.00000000000159,-586.999999999982,-1657.9999999999818,-1711.000000000018,-246.9999999999999,-597.999999999999,-810.9999999999951,-831.9999999999883,,-8690.99999999997
2015.04.21,-830.0000000000085,724.9999999999978,-107.00000000000153,-602.999999999998,-787.9999999999998,-500.00000000000045,117.999999999995,-588.9999999999951,-1625.999999999994,-1736.000000000004,-195.0000000000074,-572.9999999999933,-763.0000000000026,-814.999999999988,,-8282.0
2015.04.21,-787.9999999999998,738.9999999999785,-148.99999999999915,-575.9999999999987,-785.0000000000024,-461.99999999999574,120.00000000000455,-590.999999999986,-1593.9999999999843,-1690.0000000000136,-189.99999999999773,-623.9999999999952,-753.0000000000036,-880.9999999999984,,-8223.999999999993
2015.04.21,-726.9999999999999,636.9999999999986,-297.9999999999983,-635.9999999999922,-839.9999999999964,-400.00000000000034,74.99999999998863,-888.9999999999842,-1564.999999999994,-1755.0000000000177,-311.9999999999976,-730.000000000004,-726.0000000000044,-875.999999999988,,-9041.999999999989
2015.04.21,-697.9999999999986,501.9999999999802,-314.99999999999864,-583.0000000000002,-846.9999999999977,-433.0000000000056,-48.00000000000182,-617.9999999999852,-1482.99999999999,-1768.000000000014,-273.00000000001035,-774.0000000000009,-685.0000000000023,-848.0000000000043,,-8871.000000000027
2015.04.21,-660.000000000005,489.99999999999045,-285.9999999999974,-558.9999999999984,-812.0000000000016,-399.0000000000049,-118.99999999999977,-617.9999999999852,-1451.9999999999866,-1663.9999999999989,-319.0000000000026,-739.0000000000043,-680.0000000000028,-774.9999999999924,,-8591.999999999989
2015.04.21,-807.0000000000022,505.99999999998425,-213.99999999999199,-541.9999999999981,-756.9999999999966,-412.9999999999967,-299.0000000000066,-495.99999999998533,-1390.9999999999866,-1575.9999999999995,-353.9999999999992,-760.0000000000051,-632.9999999999947,-750.9999999999906,,-8486.999999999969
2015.04.21,-841.0000000000028,698.999999999983,-34.99999999999615,-407.99999999999727,-692.0000000000038,-436.9999999999985,-388.00000000000523,-200.00000000000017,-1175.9999999999993,-1427.0000000000005,-212.0000000000033,-703.000000000003,-565.0000000000044,-802.9999999999982,,-7188.000000000029
2015.04.21,-872.0000000000061,486.999999999993,-69.9999999999923,-389.99999999999034,-707.9999999999975,-475.99999999999864,-516.9999999999959,51.000000000001044,-1140.999999999992,-1449.0000000000114,-177.0000000000067,-721.0000000000036,-536.0000000000032,-764.9999999999934,,-7283.999999999997
2015.04.21,-656.000000000001,229.99999999999687,-257.9999999999916,-295.99999999999625,-656.9999999999965,-434.000000000001,-604.0000000000134,175.00000000001404,-973.999999999986,-1338.000000000017,-201.99999999999818,-834.0000000000032,-459.99999999999375,-739.9999999999851,,-7047.999999999972
2015.04.21,-353.0000000000033,46.999999999997044,-232.99999999999432,-10.999999999994348,-463.9999999999977,-348.9999999999993,-842.000000000013,458.00000000000284,-564.9999999999933,-1032.0000000000107,-132.000000000005,-796.999999999997,-326.0000000000041,-705.0000000000001,,-5304.000000000011
2015.04.21,-182.99999999999983,115.99999999998278,-188.9999999999947,17.000000000000348,-380.999999999998,-275.000000000003,-716.0000000000082,459.0000000000094,-502.9999999999868,-892.0000000000039,-96.00000000000364,-728.9999999999992,-402.00000000000233,-676.9999999999943,,-4451.000000000001
2015.04.21,-221.00000000000452,-102.00000000000209,-215.99999999999397,79.00000000000685,-317.0000000000006,-404.99999999999983,-941.0000000000025,591.0000000000082,-475.99999999998755,-845.0000000000068,-55.00000000000682,-725.9999999999991,-409.99999999999926,-723.9999999999914,,-4767.999999999979
2015.04.21,-159.00000000000912,-129.00000000000134,-144.99999999999514,133.00000000000534,-261.0000000000001,-385.000000000002,-989.0000000000043,844.0000000000003,-427.99999999998397,-775.0000000000146,-35.0000000000108,-665.0000000000063,-424.9999999999976,-744.9999999999957,,-4164.0000000000155
2015.04.21,-243.00000000000432,0.0,-39.999999999995595,163.00000000000205,-239.99999999999577,-361.9999999999957,-986.9999999999948,951.000000000013,-299.99999999998914,-686.0000000000089,-2.0000000000095497,-605.000000000004,-463.9999999999977,-750.9999999999906,,-3565.999999999971
2015.04.21,-243.00000000000432,59.99999999999339,21.00000000000435,151.00000000000114,-202.0000000000022,-358.0000000000028,-1004.0000000000191,846.0000000000134,-292.9999999999877,-608.0000000000085,-29.000000000010573,-590.0000000000034,-461.99999999999574,-727.9999999999953,,-3439.0000000000177
2015.04.21,-329.00000000000153,158.99999999999804,34.000000000000696,116.00000000000499,-248.00000000000378,-338.00000000000495,-867.0000000000186,806.0000000000178,-339.99999999998477,-632.0000000000103,9.000000000000341,-558.9999999999975,-483.0000000000001,-736.9999999999877,,-3408.9999999999877
2015.04.21,-411.0000000000058,247.99999999998158,91.00000000000774,49.00000000001015,-248.00000000000378,-336.9999999999984,-855.0000000000182,679.0000000000074,-434.9999999999854,-602.0000000000136,-13.00000000000523,-545.9999999999923,-573.0000000000013,-720.9999999999939,,-3674.000000000011
2015.04.21,-385.000000000002,258.99999999998704,139.00000000000023,54.00000000000959,-197.00000000000273,-339.99999999999585,-860.0000000000136,687.9999999999998,-432.9999999999945,-544.0000000000111,-41.00000000001103,-487.99999999999955,-597.9999999999985,-722.9999999999848,,-3469.0000000000173
2015.04.21,-380.00000000000256,276.9999999999939,99.00000000000463,6.0000000000060005,-234.99999999999633,-344.99999999999534,-772.9999999999961,630.0000000000194,-503.99999999999335,-631.0000000000038,-38.000000000010914,-509.00000000000034,-648.9999999999995,-802.9999999999982,,-3854.9999999999727
2015.04.21,-419.00000000000273,297.9999999999983,119.99999999999788,-18.999999999991246,-264.999999999993,-341.0000000000024,-743.9999999999998,593.0000000000213,-485.99999999998647,-624.0000000000023,-23.000000000010346,-489.0000000000043,-646.0000000000022,-792.9999999999993,,-3837.9999999999773
2015.04.21,-409.99999999999926,289.9999999999903,134.0000000000008,-10.999999999994348,-261.0000000000001,-358.9999999999982,-750.0,592.0000000000148,-537.9999999999941,-636.9999999999986,-32.00000000001069,-469.99999999999886,-685.9999999999977,-760.0000000000051,,-3897.999999999991
2015.04.22,-356.00000000000074,295.99999999998516,92.00000000000318,12.000000000000899,-224.000000000002,-353.99999999999875,-806.0000000000116,496.00000000000756,-560.9999999999893,-737.0000000000099,-87.0000000000033,-546.999999999997,-680.9999999999983,-804.0000000000047,,-4261.000000000018
2015.04.22,-434.000000000001,312.9999999999855,97.00000000000264,-65.99999999999939,-285.9999999999974,-338.00000000000495,-762.0000000000005,509.00000000000387,-540.9999999999915,-796.0000000000189,-88.00000000000807,-527.000000000001,-614.0000000000034,-739.9999999999851,,-4273.00000000002
