date,USDCAD,AUDJPY,AUDCAD,empty,sum
2017.05.01,-19.999999999997797,168.00000000000637,175.99999999999838,,324.00000000000693
2017.05.01,-41.99999999998649,197.9999999999933,161.99999999999548,,318.0000000000023
2017.05.01,29.00000000001235,120.00000000000455,202.9999999999976,,352.0000000000145
2017.05.01,-85.00000000000173,123.99999999999523,120.99999999999334,,159.9999999999868
2017.05.01,-167.9999999999904,117.999999999995,96.99999999999153,,46.999999999996135
2017.05.01,-123.99999999999079,147.00000000000557,109.99999999998789,,133.00000000000267
2017.05.01,-89.99999999999008,200.9999999999934,171.99999999999437,,282.9999999999977
2017.05.01,2.0000000000131024,268.0000000000007,255.99999999998957,,526.0000000000033
2017.05.01,80.00000000001339,209.00000000000318,205.99999999999508,,495.0000000000117
2017.05.01,161.00000000001114,349.00000000000375,221.99999999998886,,732.0000000000038
2017.05.01,80.00000000001339,376.99999999999534,221.00000000000452,,678.0000000000133
2017.05.01,117.99999999999588,362.99999999999955,241.99999999998667,,722.9999999999822
2017.05.01,102.00000000000209,430.0000000000068,309.99999999998806,,841.9999999999969
2017.05.01,148.99999999999915,439.9999999999977,341.99999999999784,,930.9999999999947
2017.05.01,187.00000000000384,432.00000000000216,351.99999999999676,,971.0000000000027
2017.05.01,177.00000000000495,375.0,316.99999999998954,,868.9999999999945
2017.05.01,168.99999999999693,456.00000000000307,411.0000000000058,,1036.000000000006
2017.05.01,180.0000000000024,489.0000000000043,363.0000000000022,,1032.0000000000089
2017.05.01,211.00000000000563,617.999999999995,439.99999999999596,,1268.9999999999966
2017.05.01,280.0000000000136,629.9999999999955,519.9999999999872,,1429.9999999999964
2017.05.01,265.0000000000041,677.0000000000067,565.9999999999999,,1508.0000000000107
2017.05.01,204.00000000000418,733.9999999999947,580.999999999987,,1518.999999999986
2017.05.01,201.00000000000674,801.0000000000019,659.999999999994,,1662.0000000000027
2017.05.01,188.9999999999947,771.0000000000008,638.0000000000052,,1598.0000000000007
2017.05.01,150.00000000000568,731.9999999999993,614.0000000000034,,1496.0000000000084
2017.05.01,89.00000000000574,754.9999999999955,611.9999999999903,,1455.9999999999914
2017.05.01,36.0000000000138,787.9999999999967,608.9999999999928,,1433.0000000000032
2017.05.01,66.99999999999484,793.0000000000064,678.0000000000008,,1538.000000000002
2017.05.01,184.00000000000637,828.9999999999935,788.9999999999952,,1801.999999999995
2017.05.01,-41.99999999998649,896.0000000000008,719.000000000003,,1573.0000000000173
2017.05.01,-2.999999999997449,1003.0000000000001,863.9999999999981,,1864.0000000000007
2017.05.01,-31.999999999987594,899.0000000000009,800.0000000000007,,1667.000000000014
2017.05.01,-80.99999999999774,968.9999999999941,794.0000000000058,,1682.0000000000023
2017.05.01,15.00000000000945,918.9999999999969,892.9999999999883,,1826.9999999999945
2017.05.01,144.99999999999514,882.000000000005,1029.9999999999975,,2056.9999999999977
2017.05.01,32.999999999994145,951.9999999999982,910.9999999999951,,1895.9999999999873
2017.05.01,-76.99999999999375,974.9999999999943,858.0000000000032,,1756.0000000000036
2017.05.01,1.0000000000065512,1064.9999999999977,882.9999999999893,,1948.9999999999936
2017.05.01,93.99999999999409,1078.9999999999936,893.9999999999948,,2066.9999999999827
2017.05.01,97.9999999999981,984.9999999999994,886.9999999999934,,1969.999999999991
2017.05.01,137.00000000000932,1105.9999999999945,953.0000000000039,,2196.0000000000077
2017.05.01,154.0000000000097,1097.999999999999,984.9999999999915,,2237.0000000000005
2017.05.01,90.99999999999665,1096.0000000000036,949.9999999999842,,2136.9999999999845
2017.05.01,130.0000000000079,1111.000000000004,1007.9999999999867,,2248.9999999999986
2017.05.01,195.9999999999962,1060.0000000000023,1032.999999999995,,2288.9999999999936
2017.05.01,200.00000000000017,1031.000000000006,990.9999999999864,,2221.9999999999927
2017.05.01,285.00000000000193,1009.0000000000003,997.9999999999878,,2291.99999999999
2017.05.01,259.9999999999936,1010.9999999999957,970.9999999999885,,2241.9999999999777
2017.05.02,259.9999999999936,992.0000000000044,970.0000000000042,,2222.0000000000023
2017.05.02,286.99999999999284,992.0000000000044,960.9999999999897,,2239.999999999987
