date,EURUSD,AUDUSD,CHFJPY,EURJPY,empty,sum
2017.10.09,62.000000000006494,47.00000000000814,70.99999999999795,74.00000000001228,,254.00000000002487
2017.10.09,70.0000000000145,74.00000000000739,152.00000000000102,212.99999999999386,,509.00000000001677
2017.10.09,104.99999999999955,69.00000000000794,-96.00000000000364,-100.99999999999909,,-22.999999999995225
2017.10.09,84.0000000000174,26.000000000003798,-7.999999999995566,26.00000000001046,,128.0000000000361
2017.10.09,103.00000000000864,82.99999999999974,52.99999999999727,70.99999999999795,,310.00000000000364
2017.10.09,116.00000000000499,92.00000000000318,57.999999999992724,116.00000000001387,,382.0000000000148
2017.10.09,102.00000000000209,113.00000000000753,112.99999999999955,164.0000000000157,,492.00000000002484
2017.10.09,62.000000000006494,79.00000000000685,75.9999999999934,128.00000000001432,,345.0000000000211
2017.10.09,67.00000000001705,91.00000000000774,99.00000000000375,129.99999999999545,,387.000000000024
2017.10.09,52.000000000007596,34.000000000000696,121.99999999999989,146.000000000015,,354.0000000000232
2017.10.09,164.00000000000858,111.00000000000554,131.00000000000023,194.99999999999318,,601.0000000000075
2017.10.09,107.00000000001265,82.00000000000429,146.0000000000008,176.9999999999925,,512.0000000000102
2017.10.09,83.00000000001084,29.000000000001247,134.00000000000034,170.00000000001592,,416.00000000002836
2017.10.09,58.000000000002494,-19.999999999997797,138.9999999999958,170.99999999999227,,347.9999999999927
2017.10.09,80.99999999999774,-4.999999999999449,81.99999999999363,116.00000000001387,,274.0000000000058
2017.10.09,50.0000000000167,-66.99999999999484,69.99999999999318,87.00000000001751,,140.00000000003254
2017.10.09,39.00000000001125,-30.999999999992145,90.99999999999397,97.00000000000841,,196.0000000000215
2017.10.09,63.99999999999739,-15.999999999993797,93.00000000000352,104.99999999998977,,245.99999999999687
2017.10.09,-8.999999999992347,-36.999999999998145,33.00000000000125,33.999999999991815,,21.000000000002572
2017.10.09,-31.999999999987594,-57.99999999999139,94.99999999999886,8.000000000009777,,13.000000000029658
2017.10.09,-17.999999999984695,-76.99999999999375,192.99999999999784,133.00000000000978,,231.00000000002916
2017.10.09,-25.999999999992696,-129.9999999999968,165.00000000000625,112.99999999999955,,122.00000000001631
2017.10.09,25.00000000000835,-88.99999999999464,93.99999999999409,155.00000000000114,,185.00000000000892
2017.10.09,51.000000000001044,-96.99999999999153,78.99999999999352,169.00000000001114,,202.00000000001418
2017.10.09,109.00000000000354,-148.99999999999915,176.00000000000193,194.99999999999318,,330.9999999999995
2017.10.09,130.0000000000079,-100.00000000000009,82.99999999999841,193.00000000001205,,306.0000000000183
2017.10.09,112.000000000001,-97.9999999999981,102.00000000000387,218.9999999999941,,335.00000000000085
2017.10.09,148.00000000001478,-103.99999999999298,134.00000000000034,275.0000000000057,,453.00000000002785
2017.10.09,104.00000000001519,-135.99999999999167,150.00000000000568,256.0000000000002,,374.00000000002944
2017.10.09,162.00000000001768,-74.99999999999174,54.99999999999261,310.0000000000023,,452.0000000000208
2017.10.09,130.0000000000079,-147.99999999999258,78.00000000000296,353.00000000000864,,413.00000000002694
2017.10.09,80.99999999999774,-131.99999999999878,-13.999999999995794,259.9999999999909,,194.9999999999941
2017.10.09,29.00000000001235,-146.99999999999713,-55.999999999997385,216.00000000000819,,42.000000000026034
2017.10.09,5.000000000010552,-182.99999999999983,-55.999999999997385,149.0000000000009,,-84.99999999998576
2017.10.09,-14.999999999987246,-168.99999999999693,-19.000000000005457,156.0000000000059,,-46.999999999983714
2017.10.09,73.99999999999629,-53.999999999998494,13.999999999995794,229.00000000001342,,263.000000000007
2017.10.09,83.00000000001084,-64.99999999999284,-21.000000000000796,195.99999999999795,,193.00000000001518
2017.10.09,121.99999999999989,-47.9999999999925,-37.9999999999967,241.00000000001387,,277.00000000002456
2017.10.09,209.9999999999991,-52.99999999999194,22.00000000000557,412.00000000000614,,591.0000000000189
