date,EURUSD,AUDUSD,CHFJPY,EURJPY,empty,sum
2017.10.09,0.0,-2.999999999997449,-46.999999999997044,-27.999999999991587,,-77.99999999998607
2017.10.09,26.0000000000149,32.0000000000098,54.000000000002046,60.000000000002274,,172.00000000002902
2017.10.09,28.000000000005798,30.000000000007798,-147.00000000000557,-171.99999999999704,,-260.99999999998903
2017.10.09,65.00000000000395,13.00000000000745,-99.99999999999432,-105.99999999999454,,-127.99999999997746
2017.10.09,73.00000000001194,23.00000000000635,-16.000000000005343,13.00000000000523,,93.00000000001818
2017.10.09,96.00000000000719,64.0000000000085,16.000000000005343,50.00000000001137,,226.0000000000324
2017.10.09,95.00000000000064,59.000000000009045,48.99999999999238,98.00000000001319,,301.00000000001523
2017.10.09,46.999999999997044,51.000000000001044,60.99999999999284,106.99999999999932,,265.9999999999902
2017.10.09,62.000000000006494,71.00000000000995,60.000000000002274,111.99999999999477,,305.0000000000135
2017.10.09,11.00000000000545,-39.00000000000014,87.0000000000033,114.00000000000432,,173.00000000001293
2017.10.09,55.000000000005045,33.000000000005244,106.99999999999932,146.000000000015,,341.0000000000246
2017.10.09,90.00000000001229,52.000000000007596,102.99999999999443,145.00000000001023,,390.00000000002456
2017.10.09,72.0000000000054,19.00000000000235,129.99999999999545,162.00000000000614,,383.0000000000093
2017.10.09,53.00000000001415,-19.999999999997797,126.00000000000477,161.00000000000136,,320.0000000000225
2017.10.09,53.00000000001415,-28.999999999990145,63.99999999999295,81.00000000001728,,169.00000000003422
2017.10.09,39.00000000001125,-88.99999999999464,69.99999999999318,86.00000000001273,,106.00000000002251
2017.10.09,21.00000000000435,-79.99999999999119,54.99999999999261,57.00000000001637,,53.00000000002214
2017.10.09,28.000000000005798,-30.999999999992145,72.00000000000273,67.00000000000728,,136.00000000002365
2017.10.09,-52.99999999999194,-74.99999999999174,6.000000000000227,3.9999999999906777,,-117.99999999999278
2017.10.09,-70.99999999999883,-84.99999999999064,28.999999999996362,-48.00000000000182,,-174.99999999999494
2017.10.09,-109.99999999998789,-131.99999999999878,57.999999999992724,-58.9999999999975,,-242.99999999999145
2017.10.09,-55.99999999998939,-131.99999999999878,126.99999999999534,58.9999999999975,,-1.9999999999953388
2017.10.09,-54.99999999998284,-139.00000000000023,87.99999999999386,75.9999999999934,,-29.999999999995794
2017.10.09,-0.9999999999843467,-124.99999999999733,73.99999999999807,155.00000000000114,,103.00000000001754
2017.10.09,29.00000000001235,-191.99999999999218,54.000000000002046,116.00000000001387,,7.000000000036096
2017.10.09,77.00000000001594,-173.9999999999964,75.9999999999934,158.99999999999181,,138.00000000000477
2017.10.09,93.00000000000975,-139.99999999999568,57.00000000000216,189.99999999999773,,200.00000000001396
2017.10.09,102.00000000000209,-128.99999999999022,102.00000000000387,209.00000000000318,,284.00000000001893
2017.10.09,93.00000000000975,-144.99999999999514,111.0000000000042,221.00000000000364,,280.00000000002245
2017.10.09,102.00000000000209,-137.9999999999937,18.000000000000682,251.00000000000477,,233.00000000001387
2017.10.09,126.0000000000039,-152.99999999999204,52.99999999999727,294.00000000001114,,320.00000000002024
2017.10.09,68.00000000000139,-167.9999999999904,-52.99999999999727,245.00000000000455,,92.00000000001828
2017.10.09,26.999999999999247,-165.9999999999995,-90.99999999999397,212.99999999999386,,-17.00000000000034
2017.10.09,5.000000000010552,-182.99999999999983,-67.00000000000728,134.00000000001455,,-110.99999999998201
2017.10.09,-53.999999999998494,-212.99999999999653,-55.999999999997385,98.00000000001319,,-224.9999999999792
2017.10.09,-24.999999999986144,-197.99999999999818,-64.99999999999773,156.0000000000059,,-131.99999999997613
2017.10.09,57.00000000001815,-107.99999999999699,-31.00000000000591,183.9999999999975,,102.00000000001275
2017.10.09,68.00000000000139,-64.99999999999284,-45.000000000001705,194.00000000001683,,152.00000000002368
2017.10.09,113.00000000000753,-89.99999999999008,-46.999999999997044,233.0000000000041,,209.0000000000245
2017.10.09,157.00000000000713,-67.9999999999903,-49.000000000006594,318.00000000001205,,358.0000000000223
2017.10.09,182.0000000000155,-59.99999999999339,-24.00000000000091,342.00000000001296,,440.00000000003416
2017.10.09,164.00000000000858,-73.99999999999629,-87.99999999999386,319.0000000000168,,321.00000000003524
2017.10.09,165.9999999999995,-88.99999999999464,-58.9999999999975,317.0000000000073,,335.0000000000146
2017.10.09,185.99999999999727,-115.99999999999389,-25.000000000005684,332.9999999999984,,377.99999999999613
2017.10.09,179.00000000001802,-120.99999999999334,-37.9999999999967,276.00000000001046,,296.0000000000384
2017.10.09,182.99999999999983,-115.99999999999389,-52.99999999999727,194.00000000001683,,208.0000000000255
2017.10.09,139.00000000000023,-134.99999999999625,-36.000000000001364,230.99999999999454,,198.99999999999716
2017.10.09,82.00000000000429,-182.99999999999983,-46.00000000000648,216.00000000000819,,69.00000000000617
2017.10.10,85.00000000000173,-200.00000000000017,-112.99999999999955,197.00000000000273,,-30.999999999995254
2017.10.10,86.0000000000083,-173.9999999999964,-88.99999999999864,194.00000000001683,,17.0000000000301
2017.10.10,87.00000000001484,-182.99999999999983,-81.99999999999363,229.00000000001342,,51.00000000003479
2017.10.10,99.00000000000463,-190.99999999999673,-81.99999999999363,229.00000000001342,,55.00000000002768
2017.10.10,101.00000000001774,-188.9999999999947,-48.00000000000182,239.00000000000432,,103.00000000002552
2017.10.10,96.00000000000719,-118.99999999999133,-43.99999999999693,233.0000000000041,,166.00000000002302
2017.10.10,99.00000000000463,-113.99999999999189,-43.99999999999693,235.99999999999,,177.0000000000058
2017.10.10,131.99999999999878,-66.99999999999484,69.99999999999318,399.0000000000009,,533.999999999998
2017.10.10,173.00000000000094,24.000000000001798,76.99999999999818,396.99999999999136,,670.9999999999923
2017.10.10,343.00000000000443,110.00000000001009,156.0000000000059,592.000000000013,,1201.0000000000334
2017.10.10,422.00000000001125,95.00000000000064,149.0000000000009,590.0000000000034,,1256.0000000000164
2017.10.10,412.00000000001234,89.00000000000574,135.00000000000512,568.000000000012,,1204.0000000000352
2017.10.10,397.0000000000029,101.00000000000664,147.99999999999613,569.0000000000168,,1215.0000000000225
2017.10.10,361.0000000000113,99.00000000000463,102.00000000000387,539.0000000000157,,1101.0000000000355
