date,GBPUSD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.03.01,-5.000000000010552,-19.999999999997797,-56.0000000000005,0.0,-24.999999999997247,-53.00000000000304,-236.00000000001398,-30.9999999999917,-69.00000000000261,,-495.0000000000174
2021.03.01,37.99999999998249,-15.999999999993797,-6.999999999990347,218.9999999999941,-56.99999999999594,-31.000000000003247,-190.00000000000128,19.000000000005457,16.999999999995907,,-8.00000000000665
2021.03.01,21.999999999988695,33.000000000005244,32.0000000000098,228.9999999999992,58.000000000002494,60.00000000000449,-171.00000000001003,88.00000000000807,76.99999999999818,,428.00000000000614
2021.03.01,309.99999999998806,336.00000000000296,263.0000000000021,290.9999999999968,322.00000000000006,241.99999999999778,201.99999999999108,436.00000000000705,325.9999999999934,,2727.999999999979
2021.03.01,415.99999999999415,302.9999999999977,297.00000000000284,266.00000000000534,277.000000000005,260.00000000000466,202.9999999999976,343.0000000000035,286.9999999999919,,2652.0000000000027
2021.03.01,539.0000000000006,331.999999999999,337.0000000000095,257.000000000005,292.00000000000335,289.0000000000059,269.9999999999925,361.0000000000042,326.9999999999982,,3004.000000000018
2021.03.01,454.9999999999832,326.9999999999995,312.00000000000114,280.00000000000114,326.9999999999995,300.0000000000003,278.00000000000045,403.0000000000058,355.99999999999454,,3037.999999999986
2021.03.01,509.99999999998823,385.000000000002,378.00000000000057,356.9999999999993,402.00000000000233,370.00000000000364,451.99999999998573,537.9999999999967,477.99999999999443,,3869.9999999999736
2021.03.01,563.0000000000024,399.0000000000049,361.0000000000002,367.999999999995,409.0000000000038,385.99999999999744,493.99999999999443,552.9999999999973,510.0000000000051,,4043.0000000000005
2021.03.01,588.9999999999951,448.9999999999994,428.00000000000614,382.000000000005,465.0000000000043,433.0000000000056,620.9999999999827,629.9999999999955,572.9999999999933,,4569.999999999987
2021.03.01,543.999999999989,434.000000000001,384.00000000000654,373.00000000000466,436.9999999999985,380.00000000000256,506.9999999999908,585.000000000008,507.99999999999557,,4151.999999999997
2021.03.01,510.99999999999477,414.00000000000324,380.00000000000256,332.9999999999984,395.0000000000009,355.0000000000053,517.9999999999962,533.0000000000013,483.99999999999466,,3922.9999999999973
2021.03.01,404.9999999999887,314.99999999999864,297.00000000000284,266.9999999999959,353.99999999999875,324.9999999999975,409.99999999999926,405.00000000000114,365.99999999999966,,3143.9999999999823
2021.03.01,350.9999999999902,297.9999999999983,284.0000000000065,192.00000000000728,353.0000000000033,331.0000000000035,400.9999999999847,352.00000000000387,322.00000000000273,,2884.0
2021.03.01,390.9999999999858,329.999999999997,317.0000000000006,183.00000000000693,380.00000000000256,358.0000000000028,438.9999999999894,387.00000000000045,356.9999999999993,,3141.9999999999845
2021.03.01,461.0000000000003,365.99999999999966,346.0000000000019,218.00000000000352,419.9999999999982,387.99999999999943,487.99999999999955,444.0000000000026,402.9999999999916,,3533.9999999999973
2021.03.01,514.9999999999987,412.9999999999967,367.0000000000062,265.00000000000057,424.00000000000216,389.000000000006,481.99999999998244,519.0000000000055,436.9999999999976,,3810.999999999996
2021.03.01,515.9999999999832,402.9999999999978,378.00000000000057,311.00000000000705,418.0000000000073,378.00000000000057,471.9999999999835,512.0000000000005,459.0000000000032,,3846.9999999999836
2021.03.01,604.9999999999889,487.99999999999955,455.0000000000054,286.00000000000136,482.00000000000466,439.99999999999596,612.9999999999969,581.0000000000031,525.0000000000057,,4475.000000000002
2021.03.01,312.9999999999855,428.00000000000614,386.0000000000086,173.00000000000182,534.0000000000011,475.99999999999864,593.9999999999834,557.0000000000022,493.9999999999998,,3954.9999999999873
2021.03.01,173.00000000000094,362.00000000000676,299.00000000000483,25.000000000005684,501.000000000007,424.9999999999976,537.9999999999941,498.00000000000466,399.0000000000009,,3220.0000000000223
2021.03.01,29.999999999996696,297.00000000000284,215.00000000000963,57.00000000000216,465.9999999999998,387.000000000004,532.9999999999835,418.99999999999693,313.99999999999295,,2717.999999999988
2021.03.01,-12.000000000012001,190.00000000000128,47.00000000000814,125.0,409.99999999999926,260.00000000000466,361.9999999999957,399.0000000000009,219.99999999999886,,2000.9999999999968
2021.03.01,56.99999999999594,190.00000000000128,-12.999999999996348,55.00000000000682,438.00000000000506,241.99999999999778,287.9999999999994,400.99999999999625,153.99999999999636,,1812.0000000000023
2021.03.01,78.99999999998464,212.99999999999653,-12.999999999996348,-78.00000000000296,502.00000000000244,292.00000000000335,170.99999999998784,411.00000000000136,147.00000000000557,,1723.9999999999823
2021.03.01,174.99999999999181,241.99999999999778,-17.000000000000348,-246.9999999999999,609.000000000004,341.99999999999784,90.99999999999665,451.9999999999982,143.00000000000068,,1789.9999999999868
2021.03.01,261.0000000000001,192.00000000000327,-31.999999999998696,-284.9999999999966,611.000000000006,372.0000000000057,79.99999999999119,393.0000000000007,126.00000000000477,,1718.0000000000164
2021.03.01,92.99999999998754,124.00000000000189,-92.99999999999864,-197.00000000000273,524.0000000000023,299.00000000000483,2.999999999997449,338.99999999999864,78.00000000000296,,1169.9999999999943
2021.03.01,70.99999999999883,151.00000000000114,-72.99999999998974,-143.00000000000068,536.0000000000032,290.00000000000136,28.999999999990145,359.99999999999943,88.99999999999864,,1310.0000000000023
2021.03.01,-17.000000000000348,165.00000000000404,-47.9999999999925,-265.00000000000057,560.0000000000049,333.0000000000055,62.99999999999084,379.99999999999545,120.99999999999511,,1292.0000000000023
2021.03.01,-208.00000000000819,218.00000000000708,20.0000000000089,-308.9999999999975,714.0000000000035,487.99999999999955,187.99999999998818,436.9999999999976,203.99999999999352,,1751.9999999999927
2021.03.01,-246.00000000001288,214.99999999999852,26.000000000003798,-350.9999999999991,731.0000000000039,514.0000000000033,253.99999999999866,436.9999999999976,203.99999999999352,,1783.9999999999873
2021.03.01,43.999999999999595,351.0000000000013,174.00000000000747,-406.0000000000059,792.9999999999993,573.0000000000013,489.99999999999045,531.9999999999965,292.99999999999216,,2843.9999999999823
2021.03.01,-165.9999999999995,380.999999999998,170.00000000000347,-465.0000000000034,819.0000000000031,587.0000000000042,508.9999999999817,528.0000000000058,278.99999999999636,,2641.99999999999
2021.03.01,-131.99999999999878,404.99999999999983,282.0000000000045,-608.0000000000041,902.0000000000028,741.9999999999982,872.9999999999905,564.0000000000072,400.0000000000057,,3428.0000000000055
2021.03.01,-72.0000000000054,524.9999999999977,300.0000000000003,-519.999999999996,1052.0000000000084,805.0000000000001,922.999999999985,680.0000000000068,420.0000000000017,,4112.999999999998
2021.03.01,42.999999999993044,663.999999999998,365.0000000000042,-287.9999999999967,1036.0000000000036,738.0000000000053,869.999999999993,832.0000000000078,489.0000000000043,,4749.000000000014
2021.03.01,68.99999999998573,628.0000000000064,326.9999999999995,-302.0000000000067,1041.9999999999984,729.9999999999973,832.9999999999949,807.0000000000022,460.9999999999985,,4594.999999999975
2021.03.01,65.99999999998829,658.9999999999985,369.0000000000082,-274.0000000000009,1061.000000000001,756.9999999999966,845.9999999999912,864.9999999999949,519.999999999996,,4868.9999999999745
2021.03.01,-112.000000000001,575.0000000000033,270.0000000000036,-268.0000000000007,1063.9999999999982,746.9999999999976,819.9999999999985,856.0000000000088,504.99999999999545,,4457.000000000004
2021.03.01,-242.00000000000887,489.0000000000061,189.00000000000583,-328.9999999999935,1036.999999999999,714.999999999999,708.9999999999818,808.9999999999975,456.00000000000307,,3832.9999999999905
2021.03.01,-140.0000000000068,555.0000000000055,234.00000000000088,-334.99999999999375,1090.000000000002,753.0000000000036,741.9999999999982,862.9999999999995,486.99999999999477,,4249.000000000004
2021.03.01,-114.99999999999844,638.0000000000052,335.0000000000075,-332.9999999999984,1182.0000000000052,861.0000000000007,933.9999999999905,963.0000000000081,609.9999999999994,,5075.000000000019
2021.03.01,-139.00000000000023,631.9999999999992,297.00000000000284,-316.0000000000025,1163.000000000003,795.0000000000013,809.9999999999997,957.0000000000078,543.9999999999969,,4743.000000000008
2021.03.01,-76.0000000000094,612.9999999999969,302.0000000000023,-287.9999999999967,1133.0000000000061,797.9999999999987,819.9999999999985,932.0000000000022,551.0000000000019,,4785.0
2021.03.01,-120.00000000000898,578.0000000000007,280.00000000000244,-302.0000000000067,1094.0000000000061,773.9999999999969,801.9999999999916,891.9999999999959,534.9999999999966,,4532.9999999999745
2021.03.01,-107.00000000001265,592.0000000000036,260.00000000000466,-313.99999999999295,1094.0000000000061,750.0000000000063,770.9999999999884,867.999999999995,480.000000000004,,4394.000000000003
2021.03.01,-63.99999999999739,599.0000000000051,276.00000000000955,-385.9999999999957,1089.0000000000066,751.9999999999972,775.9999999999989,876.0000000000048,501.0000000000048,,4419.000000000034
2021.03.02,-95.00000000000064,589.0000000000061,279.00000000000705,-512.0000000000005,1017.0000000000013,734.0000000000014,802.9999999999982,781.0000000000059,426.9999999999925,,4023.000000000011
