date,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2017.12.18,-279.00000000000705,-99.00000000000375,133.99999999998968,-253.0000000000032,-526.9999999999886,-175.99999999999838,1.9999999999953388,224.9999999999974,233.00000000000543,258.9999999999981,-362.0000000000232,185.99999999999727,-141.99999999999767,66.00000000001049,120.99999999999511,133.00000000000978,157.0000000000107,,-322.0000000000126
2017.12.18,-270.99999999999903,-91.00000000000819,159.99999999998238,-224.000000000002,-526.9999999999886,-194.0000000000053,1.9999999999953388,231.99999999999886,261.0000000000001,300.0000000000003,-377.00000000000955,226.99999999999943,-100.0000000000112,102.00000000000209,121.99999999999989,165.00000000000625,204.00000000000773,,-9.000000000031548
2017.12.18,-289.9999999999903,-52.00000000000671,106.99999999999044,-263.0000000000021,-546.000000000002,-214.99999999998744,13.999999999995794,204.00000000000418,236.99999999999832,316.0000000000052,-430.0000000000068,210.99999999998343,-151.00000000001222,181.9999999999933,131.00000000000023,180.00000000000682,264.00000000001,,-101.00000000002012
2017.12.18,-375.9999999999986,-58.000000000006935,57.99999999998029,-258.9999999999981,-517.9999999999962,-185.99999999999727,54.99999999999261,128.00000000000588,218.00000000000708,326.0000000000041,-475.9999999999991,303.9999999999932,-113.00000000000753,157.99999999999147,97.99999999999898,231.00000000000875,313.0000000000024,,-97.00000000001887
2017.12.18,-387.000000000004,-42.00000000000159,40.99999999997994,-243.99999999999977,-565.9999999999999,-251.00000000000122,83.99999999998897,138.00000000000477,216.0000000000051,307.0000000000017,-530.0000000000011,357.99999999999164,-198.00000000000927,19.00000000001345,113.99999999999011,213.99999999999864,301.00000000000193,,-426.0000000000409
2017.12.18,-476.0000000000098,-55.999999999997385,14.999999999987246,-243.99999999999977,-556.0000000000009,-266.999999999995,107.99999999998988,80.99999999999774,180.0000000000024,256.0000000000007,-561.000000000007,380.9999999999869,-245.0000000000063,-119.99999999998678,67.99999999999784,174.99999999999716,252.00000000000955,,-1009.0000000000337
2017.12.18,-503.000000000009,-87.0000000000033,21.999999999988695,-226.00000000000398,-530.9999999999926,-333.9999999999899,70.99999999999795,75.9999999999983,165.9999999999995,226.00000000000398,-516.9999999999959,374.999999999992,-322.00000000000006,-248.99999999998812,39.99999999999204,140.00000000000057,201.00000000000762,,-1452.0000000000018
2017.12.18,-516.0000000000053,-100.00000000000853,-65.00000000000395,-209.00000000000364,-541.9999999999981,-336.00000000000296,71.99999999998852,14.999999999998348,126.0000000000039,153.99999999999858,-493.0000000000234,434.000000000001,-364.9999999999931,-374.0000000000077,-32.00000000001069,97.99999999999898,123.00000000000466,,-2010.0000000000637
2017.12.18,-462.9999999999912,-79.00000000000773,-148.99999999999915,-156.00000000000057,-454.9999999999832,-256.99999999999613,114.99999999999488,-36.0000000000027,85.99999999999719,82.00000000000429,-442.0000000000073,573.9999999999857,-385.00000000001313,-519.9999999999872,-71.00000000001216,64.99999999999773,55.00000000000682,,-2036.000000000014
2017.12.18,-520.0000000000093,-115.99999999999966,-152.0000000000188,-146.00000000000168,-361.9999999999957,-239.99999999999577,126.99999999999534,-73.99999999999629,43.999999999999595,48.99999999999905,-393.0000000000007,517.9999999999962,-361.0000000000113,-592.9999999999991,-100.99999999999909,37.00000000000614,25.000000000005684,,-2258.0000000000255
2017.12.18,-547.999999999993,-115.0000000000091,-134.00000000001188,-156.99999999999602,-419.9999999999982,-256.99999999999613,152.00000000000102,-75.00000000000284,40.00000000000669,28.000000000005798,-445.99999999999795,663.999999999998,-476.0000000000098,-624.0000000000023,-97.99999999999898,37.9999999999967,15.000000000000568,,-2413.0000000000073
2017.12.18,-526.9999999999886,-201.00000000000762,-116.00000000000499,-190.99999999999673,-492.9999999999879,-210.99999999998343,89.9999999999892,-105.99999999999498,50.0000000000056,26.999999999999247,-469.0000000000225,664.9999999999823,-469.0000000000083,-547.999999999993,-147.00000000000557,49.000000000006594,1.0000000000047748,,-2596.0000000000064
2017.12.18,-517.9999999999962,-212.0000000000033,-150.00000000000568,-195.00000000000074,-546.000000000002,-200.00000000000017,76.99999999999818,-102.99999999999754,63.99999999999739,24.999999999997247,-516.0000000000196,764.9999999999934,-595.9999999999966,-588.9999999999951,-180.00000000000682,23.000000000010346,-36.99999999999193,,-2888.0000000000186
2017.12.18,-522.0000000000002,-218.00000000000352,-136.00000000000279,-198.99999999999363,-519.9999999999872,-207.99999999998596,70.99999999999795,-102.00000000000209,78.00000000000028,12.999999999996348,-465.0000000000034,786.9999999999822,-502.00000000000244,-625.9999999999932,-172.00000000001125,25.000000000005684,-49.99999999999716,,-2746.0
2017.12.18,-546.000000000002,-263.00000000000523,-154.0000000000097,-229.99999999999687,-533.99999999999,-190.00000000000128,80.99999999998886,-120.99999999999334,57.00000000000705,4.000000000004,-507.000000000005,873.999999999997,-574.0000000000078,-629.9999999999973,-207.00000000000784,18.000000000000682,-52.99999999999727,,-2975.0000000000164
2017.12.18,-557.0000000000075,-237.00000000000898,-145.00000000001734,-229.99999999999687,-794.9999999999901,-211.99999999998997,91.99999999999875,-136.99999999999824,69.00000000000794,19.00000000000235,-835.000000000008,963.0000000000027,-821.000000000005,-594.99999999999,-193.00000000001205,24.00000000000091,-13.999999999995794,,-3604.0000000000077
2017.12.18,-625.0000000000089,-250.0,-131.00000000001444,-280.00000000000244,-947.9999999999933,-228.99999999999034,132.99999999999557,-132.99999999999423,84.0000000000063,11.00000000000545,-1033.0000000000155,1204.9999999999893,-956.0000000000013,-594.0000000000057,-176.00000000000193,79.9999999999983,-15.999999999991132,,-3858.0000000000246
2017.12.18,-662.9999999999914,-267.0000000000101,-109.00000000000354,-263.99999999999756,-851.9999999999861,-249.99999999999466,155.00000000000114,-148.0000000000037,50.0000000000056,-29.000000000001247,-969.0000000000225,1122.0000000000007,-974.9999999999925,-726.0000000000044,-192.00000000000728,79.9999999999983,-21.99999999999136,,-4059.0000000000005
2017.12.18,-804.0000000000047,-319.0000000000026,2.999999999997449,-307.99999999999716,-776.9999999999833,-248.00000000000378,115.99999999999966,-183.99999999999528,-47.9999999999925,-107.99999999999699,-844.0000000000225,958.9999999999987,-839.0000000000119,-931.9999999999995,-133.00000000000978,60.000000000002274,-51.9999999999925,,-4458.000000000015
2017.12.18,-909.0000000000042,-367.00000000000443,26.999999999999247,-317.0000000000006,-544.9999999999955,-210.99999999998343,224.99999999999432,-248.00000000000378,-90.99999999999665,-182.99999999999983,-826.9999999999982,961.9999999999961,-878.000000000001,-1021.0000000000052,-146.0000000000008,46.999999999997044,-91.99999999999875,,-4574.000000000006
2017.12.18,-729.0000000000018,-403.99999999999636,-34.000000000000696,-312.00000000000114,-485.99999999998647,-72.99999999998974,188.99999999999295,-221.99999999999997,-51.000000000001044,-153.99999999999858,-604.0000000000134,897.9999999999987,-679.0000000000074,-829.9999999999974,-187.00000000001182,7.000000000005002,-138.9999999999958,,-3810.000000000005
2017.12.18,-626.9999999999998,-359.99999999999943,26.999999999999247,-304.9999999999997,-495.99999999998533,-51.000000000001044,216.99999999999875,-185.99999999999727,-12.999999999996348,-125.99999999999278,-646.000000000015,957.9999999999922,-646.9999999999976,-723.0000000000069,-183.00000000000693,16.000000000005343,-129.99999999999545,,-3274.9999999999977
2017.12.18,-614.0000000000034,-314.00000000000716,44.99999999998394,-322.00000000000006,-469.99999999999267,-21.00000000000435,280.00000000000114,-209.9999999999991,-10.999999999994348,-110.99999999999443,-677.9999999999973,936.9999999999878,-619.9999999999983,-636.9999999999986,-118.99999999999977,79.00000000000773,-61.99999999999761,,-2848.0000000000064
2017.12.18,-615.00000000001,-295.0000000000017,-9.999999999998899,-331.999999999999,-446.9999999999974,63.99999999999739,358.99999999999466,-246.99999999999721,-22.999999999995246,-127.99999999999478,-787.0000000000061,925.9999999999824,-656.0000000000122,-588.9999999999951,-130.00000000000966,125.0,-15.000000000000568,,-2800.000000000043
2017.12.18,-513.9999999999923,-284.000000000006,-29.00000000001235,-314.0000000000032,-412.9999999999967,104.99999999999955,336.9999999999891,-239.99999999999577,-34.99999999999615,-151.00000000000114,-676.0000000000161,936.9999999999878,-615.00000000001,-578.9999999999961,-143.00000000000068,94.0000000000083,-56.99999999998795,,-2577.00000000003
2017.12.18,-509.00000000000387,-251.00000000000477,-24.000000000001798,-280.9999999999979,-419.9999999999982,110.00000000001009,332.9999999999984,-226.99999999999943,-37.99999999999359,-195.9999999999962,-681.0000000000116,1005.9999999999958,-608.9999999999928,-699.9999999999895,-106.99999999999932,91.00000000000819,-92.99999999998931,,-2595.9999999999654
2017.12.18,-541.9999999999981,-222.99999999999898,-13.000000000018552,-268.99999999999704,-375.9999999999986,96.00000000000719,381.9999999999908,-215.99999999999397,-41.000000000002146,-210.99999999999451,-693.000000000012,948.9999999999999,-597.0000000000031,-729.0000000000018,-96.00000000000364,109.00000000000887,-105.99999999999454,,-2576.00000000001
2017.12.18,-432.9999999999945,-197.00000000000273,-101.00000000001774,-241.99999999999778,-407.99999999998613,134.99999999999625,362.99999999999955,-209.00000000000364,-42.999999999993044,-225.99999999999287,-727.0000000000039,1002.9999999999983,-629.0000000000128,-682.9999999999892,-99.00000000000375,99.00000000000375,-132.99999999999557,,-2529.9999999999955
2017.12.18,-418.9999999999916,-165.00000000000625,-104.99999999999955,-231.99999999999886,-376.9999999999829,131.99999999999878,375.99999999999056,-212.00000000000108,-37.99999999999359,-217.0000000000005,-689.0000000000214,974.9999999999925,-591.0000000000082,-706.999999999991,-90.00000000000341,111.0000000000042,-115.99999999999966,,-2364.000000000012
2017.12.18,-411.0000000000058,-185.00000000000227,-79.00000000000685,-219.00000000000253,-361.9999999999957,141.00000000001333,366.9999999999902,-214.00000000000307,-60.99999999999994,-237.99999999999378,-679.000000000002,929.000000000002,-604.0000000000045,-702.0000000000026,-97.99999999999898,85.99999999999852,-143.99999999999125,,-2473.0000000000055
2017.12.18,-401.99999999999125,-159.00000000000603,-43.00000000001525,-224.9999999999974,-329.99999999998585,197.00000000000273,417.0000000000016,-241.00000000000233,-76.99999999999375,-265.99999999999955,-674.0000000000066,889.9999999999908,-565.9999999999999,-712.0000000000015,-68.00000000001205,123.00000000000466,-128.99999999999068,,-2265.0000000000027
2017.12.18,-400.00000000000034,-182.00000000000216,-33.00000000001635,-214.00000000000307,-289.9999999999903,195.9999999999962,385.9999999999957,-231.0000000000034,-85.99999999999719,-268.99999999999704,-670.0000000000159,895.9999999999857,-574.9999999999922,-695.0000000000011,-89.00000000001285,40.00000000000625,-145.99999999998658,,-2362.0000000000346
2017.12.19,-408.9999999999927,-180.00000000000682,-24.000000000001798,-214.00000000000307,-304.9999999999997,195.9999999999962,390.00000000000057,-239.0000000000003,-169.99999999999238,-280.00000000000244,-682.0000000000164,880.9999999999984,-713.0000000000081,-702.0000000000026,-85.00000000000796,-6.999999999990791,-144.99999999999602,,-2688.000000000026
2017.12.19,-421.0000000000047,-165.99999999999682,-24.000000000001798,-232.99999999999432,-306.9999999999906,148.00000000001478,355.99999999999454,-226.99999999999943,-97.9999999999981,-264.999999999993,-662.0000000000061,855.9999999999901,-591.9999999999925,-743.9999999999891,-63.00000000000239,93.00000000000352,-150.99999999999625,,-2499.9999999999623
2017.12.19,-415.0000000000098,-168.99999999999693,-8.000000000008,-236.99999999999832,-298.9999999999826,165.00000000001512,365.99999999999966,-214.99999999999852,-63.00000000000195,-271.9999999999945,-662.0000000000061,862.9999999999916,-541.0000000000136,-731.9999999999993,-56.000000000011596,115.99999999999966,-138.9999999999958,,-2298.000000000011
2017.12.19,-408.00000000000836,-162.00000000000614,-24.000000000001798,-226.00000000000398,-270.99999999999903,190.00000000000128,417.0000000000016,-214.99999999999852,-108.99999999999244,-265.99999999999955,-635.0000000000193,916.99999999999,-556.0000000000009,-740.0000000000073,-64.00000000000716,90.00000000000341,-141.9999999999959,,-2204.000000000044
2017.12.19,-409.99999999999926,-142.00000000001012,-31.000000000003247,-221.99999999999997,-272.99999999998994,175.00000000001404,439.9999999999977,-215.99999999999397,-87.99999999999919,-315.9999999999941,-719.0000000000225,845.9999999999912,-574.0000000000078,-875.0000000000035,-40.00000000000625,103.00000000000864,-194.99999999999318,,-2537.0000000000114
2017.12.19,-405.9999999999952,-145.00000000001023,-28.000000000005798,-248.00000000000378,-290.9999999999968,154.0000000000097,426.9999999999925,-203.99999999999307,-81.9999999999932,-229.99999999999687,-703.000000000003,844.0000000000003,-547.999999999993,-645.0000000000067,-47.000000000011255,120.00000000000455,-83.99999999998897,,-2115.999999999991
2017.12.19,-407.0000000000018,-153.99999999999636,-75.00000000000284,-219.00000000000253,-229.99999999999687,175.00000000001404,411.9999999999919,-217.0000000000005,-81.9999999999932,-122.99999999999534,-567.0000000000073,726.9999999999887,-465.0000000000043,-408.00000000000836,-56.000000000011596,97.99999999999898,13.00000000000523,,-1578.000000000022
2017.12.19,-391.000000000008,-105.00000000000398,-99.00000000000463,-205.99999999999508,-213.99999999998087,185.99999999999727,445.99999999999795,-229.00000000000142,-119.99999999999788,-115.99999999999389,-606.9999999999993,773.0000000000015,-537.9999999999941,-390.0000000000015,-50.00000000001137,73.99999999999807,38.000000000010914,,-1547.9999999999864
2017.12.19,-414.00000000000324,-130.00000000000966,-76.0000000000094,-187.9999999999993,-228.99999999999034,161.00000000001114,432.9999999999927,-229.00000000000142,-98.99999999999353,-119.99999999999788,-612.0000000000232,862.9999999999916,-547.999999999993,-400.00000000000034,-68.00000000001205,73.0000000000075,38.000000000010914,,-1545.0000000000196
2017.12.19,-455.0000000000054,-142.00000000001012,-60.99999999999994,-187.00000000000384,-215.99999999999397,156.00000000000057,441.99999999999307,-243.99999999999977,-152.99999999999204,-148.99999999999915,-618.0000000000234,834.9999999999858,-635.9999999999922,-495.000000000001,-67.00000000000728,49.99999999999716,19.000000000005457,,-1921.000000000046
2017.12.19,-458.00000000000284,-117.00000000000443,-39.00000000001125,-148.99999999999915,-218.99999999999142,137.00000000000932,470.9999999999894,-234.00000000000088,-153.99999999999858,-197.99999999999818,-638.0000000000052,858.9999999999875,-631.0000000000038,-639.9999999999961,-35.0000000000108,61.00000000000705,-34.99999999999659,,-2019.000000000026
2017.12.19,-465.0000000000043,-106.99999999999932,-43.00000000001525,-175.00000000000293,-278.00000000000045,120.00000000000898,468.9999999999941,-229.00000000000142,-131.99999999999878,-236.00000000000287,-707.9999999999984,870.9999999999995,-621.0000000000049,-754.9999999999945,-37.00000000000614,84.00000000000318,-69.99999999999318,,-2312.0000000000164
2017.12.19,-459.99999999999375,-108.00000000000409,-20.000000000020002,-217.99999999999596,-304.9999999999997,129.00000000000134,473.99999999998954,-207.99999999999707,-98.99999999999353,-225.99999999999287,-723.0000000000132,895.0000000000014,-632.9999999999947,-746.0000000000023,-15.000000000000568,109.99999999999943,-65.99999999998829,,-2219.000000000004
2017.12.19,-489.0000000000061,-91.99999999999875,-32.0000000000098,-241.00000000000233,-308.9999999999815,121.99999999999989,483.99999999999466,-209.00000000000364,-56.0000000000005,-212.00000000000108,-769.0000000000055,886.9999999999934,-534.9999999999966,-696.0000000000077,-14.000000000010004,165.00000000000625,-44.999999999987494,,-2041.0000000000166
2017.12.19,-510.99999999999477,-121.99999999999989,20.999999999982144,-265.99999999999955,-302.9999999999866,117.00000000001154,481.9999999999993,-198.99999999999363,-60.99999999999994,-204.99999999999963,-766.0000000000196,868.9999999999865,-524.0000000000133,-690.9999999999972,6.000000000000227,182.00000000000216,-15.999999999991132,,-1987.0000000000134
2017.12.19,-523.0000000000068,-139.00000000001,34.000000000000696,-258.9999999999981,-268.9999999999859,103.00000000000864,473.99999999998954,-198.99999999999363,-63.00000000000195,-200.00000000000017,-721.0000000000036,859.9999999999941,-510.99999999999477,-696.0000000000077,0.999999999990564,165.99999999999682,-29.999999999986926,,-1972.0000000000095
2017.12.19,-516.9999999999897,-180.99999999999739,30.999999999981043,-283.99999999999534,-269.9999999999925,119.00000000000244,441.99999999999307,-200.99999999999562,-58.000000000002494,-183.99999999999528,-674.0000000000066,795.9999999999967,-513.9999999999923,-656.9999999999965,-30.000000000001137,143.00000000000068,-30.9999999999917,,-2069.999999999982
2017.12.19,-547.999999999993,-191.0000000000025,25.999999999992696,-282.0000000000045,-367.99999999999056,60.99999999999994,382.99999999999557,-197.00000000000273,-39.999999999995595,-151.00000000000114,-697.0000000000027,810.999999999984,-544.9999999999955,-591.9999999999925,-40.00000000000625,138.00000000000523,-6.999999999990791,,-2239.0
2017.12.19,-564.9999999999933,-192.00000000000728,29.999999999996696,-271.9999999999945,-377.9999999999894,53.00000000001415,376.99999999999534,-236.99999999999832,-78.00000000000028,-175.00000000000293,-704.0000000000077,878.9999999999853,-565.9999999999999,-619.9999999999983,-45.000000000001705,139.00000000001,-12.999999999991019,,-2366.9999999999827
2017.12.19,-629.9999999999973,-203.00000000000296,14.999999999987246,-268.99999999999704,-402.9999999999978,21.00000000000435,397.99999999999613,-237.99999999999378,-78.00000000000028,-170.99999999999892,-796.999999999997,883.9999999999959,-678.0000000000008,-685.9999999999866,-54.000000000002046,134.00000000000034,-3.0000000000001137,,-2757.9999999999905
2017.12.19,-696.999999999992,-201.99999999999818,19.999999999997797,-349.99999999999477,-365.99999999999966,-9.999999999998899,463.99999999999864,-268.99999999999704,-73.00000000000084,-170.99999999999892,-838.0000000000223,939.9999999999853,-649.999999999995,-682.0000000000048,-56.000000000011596,140.00000000000057,9.000000000000341,,-2791.000000000032
2017.12.19,-750.9999999999906,-158.00000000000125,61.99999999998429,-395.0000000000009,-375.9999999999986,-87.99999999999919,450.9999999999934,-207.00000000000162,2.999999999997449,-114.00000000000298,-817.0000000000073,807.9999999999865,-425.99999999999307,-695.0000000000011,4.9999999999954525,265.00000000000057,88.00000000000807,,-2345.0000000000314
2017.12.19,-685.0000000000023,-168.00000000000637,58.99999999998684,-361.0000000000002,-326.9999999999884,-44.99999999998394,408.00000000000125,-183.99999999999528,16.0000000000049,-119.99999999999788,-683.9999999999975,668.0000000000019,-348.9999999999993,-617.0000000000009,-9.000000000000341,228.00000000000864,46.00000000000648,,-2123.9999999999627
2017.12.19,-634.0000000000013,-109.99999999999943,73.99999999999629,-324.9999999999975,-217.99999999998488,36.999999999998145,484.99999999999943,-222.99999999999542,-34.99999999999615,-156.00000000000057,-639.00000000001,597.0000000000031,-256.00000000001177,-639.9999999999961,48.99999999999238,246.00000000000932,63.00000000000239,,-1684.9999999999918
2017.12.19,-631.0000000000038,-117.00000000000443,-8.000000000008,-319.0000000000026,-114.99999999999844,19.999999999997797,503.0000000000001,-246.00000000000176,-46.999999999997044,-142.99999999999312,-624.0000000000236,548.9999999999995,-269.00000000000813,-632.9999999999947,-4.0000000000048885,219.99999999999886,86.00000000001273,,-1778.0000000000316
2017.12.19,-693.9999999999947,-111.0000000000042,26.999999999999247,-353.99999999999875,-140.99999999999113,-31.999999999987594,531.9999999999965,-246.99999999999721,-69.9999999999923,-136.00000000000279,-665.9999999999968,641.999999999987,-339.0000000000004,-642.9999999999936,27.999999999991587,215.0000000000034,93.00000000000352,,-1895.9999999999777
2017.12.19,-686.9999999999932,-118.00000000000921,24.999999999986144,-348.00000000000387,-190.99999999998562,-5.999999999994898,549.9999999999972,-305.99999999999517,-61.999999999995396,-164.99999999999292,-717.000000000013,617.0000000000009,-324.0000000000132,-676.9999999999943,15.999999999991132,263.00000000000523,111.0000000000042,,-2019.000000000006
2017.12.19,-697.9999999999986,-136.0000000000099,24.999999999986144,-359.99999999999363,-161.99999999999548,73.00000000001194,616.9999999999902,-315.9999999999941,-64.99999999999284,-153.99999999999858,-772.0000000000198,683.9999999999957,-324.9999999999975,-635.0000000000077,6.000000000000227,268.0000000000007,123.00000000000466,,-1827.0000000000182
2017.12.19,-760.0000000000051,-164.00000000000148,36.999999999998145,-380.999999999998,-39.999999999995595,-38.99999999998904,537.9999999999967,-334.00000000000097,-87.99999999999919,-156.99999999999602,-582.9999999999984,563.9999999999867,-137.9999999999937,-703.9999999999935,-9.000000000000341,250.0,109.99999999999943,,-1897.9999999999905
2017.12.19,-855.0000000000058,-133.00000000000978,-5.000000000010552,-339.99999999999585,-70.99999999999883,-114.99999999999844,519.999999999996,-273.9999999999965,-66.99999999999484,-178.00000000000037,-620.0000000000045,584.9999999999911,-148.99999999999915,-966.0000000000002,3.9999999999906777,264.00000000001,108.00000000000409,,-2292.000000000023
2017.12.19,-863.9999999999981,-67.99999999999784,-24.000000000001798,-343.00000000000443,-13.999999999980695,-190.99999999998562,583.999999999989,-304.9999999999997,-92.99999999999864,-183.99999999999528,-646.000000000015,498.9999999999828,-141.99999999999767,-1004.0000000000049,36.99999999999193,268.0000000000007,100.00000000000853,,-2390.000000000007
2017.12.19,-885.0000000000025,18.999999999991246,-131.00000000001444,-258.0000000000027,-79.99999999999119,-299.99999999998914,567.9999999999978,-278.9999999999959,-112.000000000001,-209.9999999999991,-664.0000000000157,487.99999999999955,-279.00000000000705,-1205.999999999996,34.99999999999659,260.0000000000051,105.00000000000398,,-2929.00000000002
2017.12.19,-868.000000000002,45.99999999999227,-396.00000000001853,-231.99999999999886,-204.99999999998852,-310.9999999999946,568.9999999999884,-354.9999999999942,-73.99999999999629,-273.000000000001,-758.0000000000098,597.9999999999874,-426.9999999999996,-1428.000000000007,-94.0000000000083,222.0000000000084,-41.99999999998738,,-4028.000000000029
2017.12.19,-773.0000000000015,9.000000000000341,-392.9999999999989,-170.00000000000347,-319.999999999987,-316.99999999998954,465.999999999994,-331.999999999999,-66.99999999999484,-270.99999999999903,-757.000000000005,912.0000000000017,-561.0000000000115,-1432.9999999999955,-109.99999999999943,168.99999999999693,-94.99999999999886,,-4042.99999999999
2017.12.19,-787.9999999999887,57.00000000000216,-316.0000000000052,-166.99999999999494,-310.9999999999946,-356.9999999999851,490.99999999999966,-288.9999999999948,-90.99999999999665,-270.99999999999903,-808.0000000000211,848.9999999999886,-557.0000000000075,-1419.999999999999,-66.0000000000025,170.0000000000017,-77.99999999998875,,-3951.999999999986
