date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.09.30,0.0,0.0,-37.9999999999967,-82.00000000000429,-38.0000000000047,-126.0000000000039,-92.99999999998931,-80.00000000000229,-219.00000000001364,-205.99999999999508,-67.99999999999784,-10.000000000005116,-114.99999999999844,-156.00000000000057,,-1231.0000000000118
2019.09.30,4.000000000004,76.99999999999375,-40.99999999999682,-52.99999999999194,-38.0000000000047,-66.99999999999484,-61.99999999999761,-75.00000000000284,-138.0000000000159,-121.99999999999989,-79.00000000000773,60.99999999999284,-126.0000000000039,-152.0000000000188,,-811.0000000000443
2019.09.30,29.999999999996696,69.9999999999923,-42.999999999992156,-48.000000000003595,-50.0000000000056,-89.00000000000574,-68.9999999999884,-108.99999999999244,-172.0000000000166,-160.00000000000458,-55.00000000000682,90.99999999999397,-163.99999999999747,-104.00000000001519,,-872.0000000000457
2019.09.30,1.0000000000065512,114.99999999999844,25.99999999999625,-70.99999999999883,-29.000000000001247,-70.99999999999883,-45.99999999999227,-141.00000000000225,-201.00000000000674,-350.00000000000585,-15.000000000000568,45.99999999999227,-156.99999999999602,-57.00000000001815,,-950.0000000000273
2019.09.30,16.0000000000049,112.99999999998533,30.000000000001137,-58.000000000002494,-45.000000000006146,-65.00000000000395,-49.99999999999716,-134.99999999999625,-150.00000000000568,-245.99999999999068,-10.000000000005116,49.99999999999716,-158.99999999999804,-111.00000000001664,,-820.0000000000337
2019.09.30,36.0000000000027,120.99999999999334,-1.9999999999953388,-75.00000000000284,-48.000000000003595,-76.0000000000094,-61.99999999999761,-130.99999999999224,-207.00000000000162,-246.99999999999721,-34.99999999999659,17.99999999998647,-126.99999999999933,-175.99999999999838,,-1011.0000000000117
2019.09.30,50.0000000000056,106.00000000000608,-24.999999999991473,-59.99999999999339,-41.9999999999976,-72.0000000000054,-83.99999999998897,-104.99999999999955,-180.0000000000024,-238.99999999998923,-42.00000000000159,-57.00000000000216,-60.99999999999994,-313.00000000000773,,-1123.9999999999677
2019.09.30,52.000000000007596,100.99999999999554,-54.000000000002046,-95.00000000000064,-36.999999999998145,-43.00000000001525,-84.99999999999375,-85.00000000000173,-195.00000000001182,-358.9999999999982,-31.00000000000591,-111.0000000000042,2.999999999997449,-314.00000000001427,,-1253.0000000000452
2019.09.30,58.99999999999794,79.00000000000685,-42.00000000000159,-144.99999999999514,2.000000000002,-18.0000000000069,-54.000000000002046,-66.99999999999484,-224.000000000002,-353.0000000000033,34.99999999999659,-212.0000000000033,48.99999999999905,-445.0000000000065,,-1336.0000000000132
2019.09.30,67.00000000000594,106.00000000000608,-54.99999999999261,-127.00000000001043,-96.00000000000719,-15.999999999993797,-95.99999999998943,-53.999999999998494,-224.000000000002,-309.99999999998806,-15.000000000000568,-215.0000000000034,76.99999999999375,-510.00000000001046,,-1467.999999999991
