date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.09.30,479.0000000000072,263.99999999999756,2.0000000000095497,-110.99999999999443,21.999999999999797,-171.00000000001003,407.0000000000107,267.00000000000614,-380.00000000000256,-442.9999999999934,344.99999999999886,-104.00000000001342,78.99999999999574,-336.00000000000296,,320.00000000000864
2019.09.30,641.9999999999982,143.00000000000423,-117.999999999995,-238.99999999998923,117.99999999999588,-150.00000000000568,456.00000000000307,341.0000000000024,-374.0000000000077,-550.000000000006,432.00000000000216,-128.0000000000001,126.99999999999933,-345.0000000000175,,354.99999999998397
2019.09.30,636.9999999999986,283.99999999999534,-39.00000000000148,-184.99999999999073,95.00000000000064,-253.00000000001432,531.0000000000059,356.00000000000074,-507.000000000013,-692.0000000000038,403.99999999999636,-120.00000000000455,82.99999999999974,-282.0000000000045,,311.99999999996515
2019.09.30,680.0000000000028,278.9999999999848,-99.99999999999432,-211.00000000000563,63.00000000000195,-276.9999999999939,513.0000000000052,375.0000000000031,-537.0000000000097,-607.9999999999864,359.99999999999943,-84.00000000000318,73.00000000000084,-337.0000000000095,,188.99999999999562
2019.09.30,633.0000000000058,347.9999999999928,-67.99999999999784,-110.00000000001009,2.999999999997449,-276.00000000000955,492.00000000000443,379.0000000000071,-502.00000000000244,-540.9999999999915,338.99999999999864,-43.00000000000637,61.999999999995396,-340.00000000000693,,375.9999999999769
2019.09.30,684.0000000000068,453.99999999999886,-40.99999999999682,-110.99999999999443,-14.000000000002899,-405.9999999999952,573.9999999999981,392.9999999999989,-642.0000000000092,-651.0000000000016,287.00000000000614,-51.00000000000193,51.99999999999649,-353.0000000000033,,175.0
2019.09.30,685.9999999999977,404.9999999999887,-115.99999999999966,-85.00000000000173,163.00000000000205,-334.00000000001205,503.0000000000001,422.00000000000017,-552.0000000000191,-1063.9999999999982,287.00000000000614,-31.00000000000591,98.99999999999353,-114.99999999999844,,267.9999999999533
2019.09.30,736.0000000000033,192.99999999999872,-131.9999999999908,-56.99999999999594,156.00000000000057,-412.9999999999967,539.0000000000015,252.0000000000078,-233.00000000001654,-729.0000000000018,245.9999999999951,-159.00000000000603,285.00000000000193,-343.00000000000443,,340.9999999999966
2019.09.30,743.0000000000048,249.99999999999466,-155.9999999999917,-116.99999999998934,146.99999999999713,-429.99999999999704,527.000000000001,280.00000000000244,-373.00000000000114,-790.9999999999861,209.00000000000318,-135.00000000000512,236.00000000000287,-338.0000000000161,,52.00000000001961
2019.09.30,679.0000000000074,252.99999999999213,-120.99999999999511,-109.00000000000354,112.000000000001,-435.0000000000076,493.0000000000092,221.99999999999997,-375.9999999999986,-692.0000000000038,162.9999999999967,-120.00000000000455,197.99999999999818,-342.00000000002007,,-75.0000000000287
2019.09.30,753.0000000000036,112.000000000001,-188.0000000000024,-89.00000000000574,131.99999999999878,-422.9999999999956,506.0000000000002,196.00000000000728,-167.00000000000603,-537.9999999999941,191.0000000000025,-119.00000000001398,259.9999999999936,-374.0000000000077,,251.99999999998164
2019.09.30,797.9999999999987,51.000000000001044,-179.9999999999926,-100.0000000000112,73.99999999999629,-470.9999999999992,560.0000000000023,152.00000000000767,-94.00000000001629,-295.0000000000008,198.99999999999807,-92.00000000001296,215.99999999999397,-413.00000000001893,,404.99999999994606
2019.09.30,829.0000000000019,-15.00000000000945,-159.9999999999966,-112.000000000001,113.99999999999189,-446.9999999999974,609.9999999999994,155.00000000000514,-28.000000000005798,-307.99999999999716,287.00000000000614,-125.0,231.99999999999886,-377.0000000000051,,654.9999999999908
2019.09.30,819.9999999999985,180.99999999998673,-134.00000000000034,-87.99999999999919,85.99999999999719,-483.0000000000112,635.0000000000051,253.99999999999866,-252.0000000000078,-512.9999999999857,266.00000000000534,-142.00000000001012,241.99999999999778,-424.00000000000216,,447.99999999997283
2019.09.30,780.000000000003,182.99999999999983,-120.99999999999511,-45.99999999999049,92.99999999999864,-442.00000000000904,603.0000000000086,257.0000000000072,-202.9999999999976,-539.999999999985,272.99999999999613,-129.0000000000049,246.99999999999721,-383.0,,572.0000000000284
2019.09.30,778.0000000000009,119.99999999998678,-138.9999999999958,-53.999999999998494,103.99999999999298,-432.9999999999945,585.9999999999985,216.0000000000051,-133.00000000000534,-473.99999999999665,263.9999999999958,-139.00000000001,265.0000000000041,-398.00000000000944,,562.9999999999739
2019.09.30,763.0000000000026,177.99999999998929,-155.9999999999917,-161.99999999999548,113.99999999999189,-405.0000000000109,552.0000000000067,269.00000000000813,-340.00000000000693,-587.0000000000042,259.00000000000034,-127.00000000000955,192.99999999999872,-375.0000000000142,,175.99999999996487
2019.09.30,750.0000000000063,187.99999999998818,-125.99999999999056,-154.99999999999403,119.00000000000244,-392.9999999999989,569.0000000000026,275.000000000003,-344.00000000001097,-612.9999999999969,289.0000000000015,-129.0000000000049,176.99999999999383,-341.00000000001353,,265.99999999998795
2019.09.30,722.0000000000005,80.99999999999774,-113.99999999999011,-75.00000000000284,112.000000000001,-368.00000000001273,582.9999999999984,258.0000000000027,-147.00000000000824,-543.0000000000045,317.99999999999784,-155.00000000000114,205.99999999999508,-323.0000000000066,,554.999999999967
2019.10.01,705.0000000000001,103.99999999999298,-114.99999999999488,-80.99999999999774,114.99999999999844,-327.99999999999494,625.0,270.99999999999903,-171.00000000001003,-434.000000000001,343.0000000000035,-165.00000000000625,253.99999999999866,-371.00000000001023,,751.9999999999777
2019.10.01,724.0000000000024,109.00000000000354,-110.99999999999,-66.99999999999484,108.99999999999244,-356.00000000000074,614.0000000000043,270.99999999999903,-161.00000000001114,-468.9999999999861,322.9999999999933,-196.00000000001216,295.99999999999625,-434.000000000001,,651.9999999999953
2019.10.01,726.0000000000044,143.00000000000423,-100.99999999999909,-69.9999999999923,102.99999999999754,-356.00000000000074,564.0000000000072,257.0000000000072,-185.99999999999727,-504.9999999999999,325.00000000000284,-190.00000000001194,290.9999999999968,-441.0000000000025,,560.0000000000165
2019.10.01,733.0000000000059,102.00000000000209,-113.99999999999011,-76.0000000000094,103.99999999999298,-358.9999999999982,564.0000000000072,231.0000000000034,-136.00000000000279,-443.99999999999994,320.99999999999795,-174.0000000000066,275.99999999999847,-428.00000000000614,,599.9999999999945
2019.10.01,728.0000000000064,110.99999999999443,-118.99999999999977,-86.99999999999264,100.99999999999554,-358.00000000001387,552.0000000000067,229.00000000000142,-161.00000000001114,-455.0000000000054,307.00000000000216,-169.00000000001114,263.0000000000021,-426.9999999999996,,514.9999999999752
2019.10.01,726.0000000000044,103.99999999999298,-100.99999999999909,-106.00000000000608,102.00000000000209,-357.00000000000733,569.0000000000026,221.99999999999997,-169.00000000001913,-443.99999999999994,325.9999999999934,-161.00000000000136,229.99999999999687,-391.000000000008,,549.9999999999513
2019.10.01,741.9999999999982,104.99999999999955,-110.99999999999,-48.000000000003595,51.000000000001044,-378.00000000001165,570.0000000000074,224.000000000002,-99.00000000000463,-302.0000000000023,316.99999999999307,-162.00000000000614,280.9999999999979,-494.00000000001666,,695.9999999999643
2019.10.01,785.0000000000024,14.999999999987246,-188.0000000000024,-72.0000000000054,54.999999999993946,-392.9999999999989,542.0000000000016,182.99999999999983,-14.000000000002899,-187.99999999998818,263.9999999999958,-94.0000000000083,237.99999999999378,-452.00000000000796,,680.9999999999604
2019.10.01,806.0000000000067,28.000000000005798,-173.99999999999238,-72.0000000000054,87.99999999999919,-382.0000000000157,579.0000000000077,219.99999999999798,-33.00000000001635,-258.99999999998704,319.9999999999932,-190.00000000001194,334.00000000000097,-519.0000000000028,,745.9999999999801
2019.10.01,845.0000000000068,1.999999999990898,-240.99999999999966,-140.99999999999113,185.99999999999727,-402.9999999999978,556.0000000000116,218.00000000000708,-78.00000000000028,-513.9999999999923,269.00000000000546,-273.00000000001035,456.00000000000085,-581.0000000000093,,301.0000000000191
2019.10.01,844.0000000000003,15.999999999993797,-254.99999999999545,-185.99999999999727,254.99999999999412,-378.00000000001165,539.0000000000015,245.0000000000063,-158.0000000000137,-720.9999999999939,275.99999999999625,-295.0000000000017,465.9999999999998,-526.0000000000042,,121.9999999999742
2019.10.01,856.9999999999967,24.999999999986144,-259.9999999999909,-171.00000000001003,263.0000000000021,-367.0000000000062,548.0000000000018,273.000000000001,-154.0000000000097,-764.9999999999934,295.0000000000017,-293.00000000000637,475.99999999999864,-510.00000000001046,,216.99999999996135
2019.10.01,848.0000000000043,65.99999999998829,-265.00000000000057,-158.99999999999804,212.99999999999653,-371.99999999999454,534.000000000006,287.0000000000039,-189.00000000001694,-678.0000000000008,277.000000000001,-259.00000000000034,449.9999999999948,-546.000000000002,,206.99999999998158
2019.10.01,887.0000000000044,65.00000000000395,-299.99999999999716,-161.00000000001114,207.00000000000162,-417.0000000000007,540.0000000000063,282.99999999999994,-188.00000000001037,-656.9999999999965,233.99999999999466,-246.00000000000932,453.99999999999886,-562.0000000000181,,138.99999999996658
2019.10.01,884.000000000007,66.99999999999484,-329.9999999999983,-107.99999999999699,147.99999999999258,-438.00000000000506,510.0000000000051,267.00000000000614,-128.000000000017,-412.9999999999967,174.99999999999716,-160.0000000000108,402.9999999999978,-461.0000000000003,,415.9999999999756
2019.10.01,882.000000000005,79.00000000000685,-277.000000000001,-156.00000000000057,286.99999999999284,-441.0000000000025,557.0000000000022,270.0000000000036,-199.00000000001583,-895.0000000000014,224.99999999999432,-207.00000000000784,395.0000000000009,-353.0000000000033,,166.99999999997328
2019.10.01,865.0000000000047,126.99999999998823,-274.0000000000009,-165.9999999999995,405.9999999999952,-434.000000000001,544.0000000000111,295.0000000000008,-280.9999999999979,-1299.0000000000057,216.99999999999875,-278.0000000000058,471.99999999999466,-273.0000000000121,,-79.0000000000295
2019.10.01,875.999999999999,143.99999999998857,-221.00000000000364,-207.00000000000162,532.9999999999945,-419.0000000000138,609.9999999999994,331.0000000000035,-345.0000000000175,-1661.0000000000014,305.9999999999974,-367.00000000000443,510.99999999999477,-157.00000000000713,,-66.00000000007239
2019.10.01,902.0000000000028,-26.0000000000149,-311.9999999999976,-239.99999999999577,573.0000000000013,-394.00000000000546,547.0000000000113,255.00000000000523,-171.00000000001003,-1537.999999999995,263.00000000000523,-349.00000000000375,541.0000000000026,-154.0000000000097,,-103.00000000000378
2019.10.01,907.0000000000023,17.999999999984695,-283.9999999999918,-261.0000000000001,587.9999999999997,-365.0000000000153,573.9999999999981,309.0000000000037,-251.00000000000122,-1638.0000000000061,331.00000000000307,-364.0000000000043,522.9999999999957,-133.00000000000534,,-46.00000000003729
2019.10.01,887.9999999999999,173.99999999998528,-385.9999999999957,-225.99999999999287,544.0,-443.99999999999994,460.00000000000796,341.99999999999784,-417.0000000000007,-1750.9999999999914,114.99999999999488,-294.00000000001114,539.0000000000006,-187.00000000000384,,-643.0000000000089
2019.10.01,931.0000000000041,151.9999999999966,-387.999999999991,-330.0000000000081,607.9999999999974,-463.9999999999977,505.00000000000966,350.00000000000585,-504.0000000000156,-1876.9999999999955,138.00000000000523,-329.00000000000773,517.0000000000008,-142.0000000000199,,-833.0000000000159
2019.10.01,1006.0000000000069,-59.99999999999339,-423.9999999999924,-371.00000000001023,622.0000000000003,-590.0000000000016,547.0000000000113,180.0000000000024,-276.00000000000955,-1597.0000000000039,57.00000000000216,-324.0000000000123,517.0000000000008,-153.00000000000313,,-866.0000000000025
2019.10.01,1044.0000000000116,45.99999999999049,-448.99999999999807,-371.99999999999454,622.9999999999958,-639.0000000000118,566.0000000000025,248.99999999999923,-350.00000000000585,-1722.9999999999857,13.999999999995794,-336.00000000001273,544.9999999999955,-190.00000000000128,,-972.000000000019
2019.10.01,1034.999999999997,76.99999999999375,-417.0000000000016,-415.0000000000098,580.9999999999982,-687.9999999999998,582.0000000000078,207.00000000000162,-523.0000000000068,-1705.000000000001,-10.000000000005116,-330.0000000000125,487.99999999999955,-216.00000000001617,,-1334.0000000000546
2019.10.01,1112.9999999999973,72.0000000000054,-390.99999999999113,-425.0000000000087,595.9999999999966,-724.9999999999978,692.0000000000073,241.00000000000233,-522.0000000000002,-1739.0000000000016,69.99999999999318,-362.000000000009,502.9999999999979,-221.00000000000452,,-1098.000000000013
2019.10.01,1084.9999999999916,187.99999999998818,-343.0000000000035,-407.0000000000018,574.9999999999922,-792.0000000000149,709.0000000000032,241.00000000000233,-651.0000000000016,-1858.000000000004,13.999999999995794,-374.00000000000944,492.999999999999,-221.00000000000452,,-1341.0000000000678
2019.10.01,1094.0000000000061,224.99999999998633,-325.9999999999934,-380.00000000000256,651.999999999997,-770.000000000004,737.000000000009,300.0000000000003,-672.0000000000059,-2122.999999999986,67.99999999999784,-441.0000000000025,578.0000000000007,-190.00000000000128,,-1247.9999999999982
2019.10.01,1014.9999999999992,201.99999999999108,-290.9999999999968,-357.00000000000733,610.9999999999949,-750.0000000000063,685.0000000000023,224.9999999999974,-606.0000000000176,-1973.9999999999868,37.00000000000614,-426.00000000000193,544.0,-197.00000000000273,,-1282.0000000000286
2019.10.01,1071.000000000011,-110.99999999999443,-394.999999999996,-409.99999999999926,629.0000000000018,-720.9999999999939,644.0000000000055,70.0000000000034,-261.0000000000001,-1550.9999999999914,19.99999999999602,-445.0000000000074,615.9999999999943,-301.0000000000179,,-1144.9999999999886
2019.10.01,1067.0000000000068,-378.999999999996,-399.9999999999915,-425.99999999999307,676.9999999999943,-683.0000000000114,634.0000000000003,-92.99999999999864,72.99999999998974,-1280.9999999999989,51.00000000000193,-483.0000000000041,681.9999999999937,-293.0000000000099,,-854.0000000000166
2019.10.01,1013.0000000000083,-429.00000000001273,-406.9999999999965,-522.0000000000002,722.0000000000005,-632.0000000000103,564.9999999999977,-136.00000000000279,22.999999999995246,-1333.0000000000064,36.000000000001364,-528.0000000000058,658.0000000000031,-297.9999999999983,,-1268.000000000027
2019.10.01,976.9999999999945,-561.9999999999958,-387.999999999991,-546.000000000002,802.9999999999982,-583.0000000000002,549.0000000000066,-222.99999999999542,166.99999999998383,-1356.0000000000016,66.99999999999307,-504.0000000000049,600.999999999996,-112.000000000001,,-1110.00000000002
2019.10.01,1075.999999999999,-736.0000000000033,-435.99999999999284,-465.0000000000043,879.9999999999919,-598.999999999994,686.9999999999976,-242.99999999999324,498.9999999999828,-1215.9999999999948,141.00000000000534,-564.0000000000072,720.9999999999939,-120.00000000000898,,-375.00000000002797
2019.10.01,814.9999999999991,-534.0000000000123,-4.9999999999954525,-409.99999999999926,802.9999999999982,-578.9999999999961,754.0000000000049,-342.9999999999933,297.9999999999983,-1400.9999999999857,292.99999999999216,-667.0000000000016,593.9999999999945,7.0000000000014495,,-374.9999999999951
2019.10.01,609.000000000004,-550.000000000006,111.0000000000042,-184.00000000000637,683.9999999999957,-398.00000000000944,648.0000000000103,-385.99999999999744,587.9999999999885,-1056.9999999999968,381.0000000000002,-616.0000000000139,578.0000000000007,14.999999999987246,,422.9999999999611
2019.10.01,480.0000000000027,-273.0000000000121,224.00000000000375,-49.00000000001015,613.9999999999924,-374.0000000000077,621.9999999999999,-287.9999999999994,397.0000000000029,-1278.9999999999857,373.9999999999952,-624.0000000000094,587.9999999999997,5.999999999994898,,417.9999999999669
2019.10.01,334.00000000000097,-371.00000000001023,248.00000000000466,-17.000000000000348,578.0000000000007,-249.99999999999466,487.99999999999955,-385.99999999999744,563.0000000000024,-1031.000000000004,361.99999999999477,-546.0000000000065,492.999999999999,92.99999999998754,,557.9999999999761
2019.10.01,300.0000000000003,157.99999999999147,289.0000000000015,75.00000000000284,581.9999999999936,-251.00000000000122,492.00000000000443,-31.999999999998696,-28.000000000005798,-1827.9999999999852,359.99999999999943,-550.0000000000114,522.9999999999957,136.99999999998712,,226.99999999997382
2019.10.01,336.00000000000296,391.9999999999924,266.00000000000534,140.99999999999113,563.9999999999978,-316.0000000000052,510.0000000000051,117.00000000000044,-252.0000000000078,-2132.0000000000005,311.9999999999976,-561.000000000007,597.0000000000031,66.99999999999484,,40.999999999970285
2019.10.01,353.0000000000033,-14.000000000002899,230.00000000000398,56.99999999999594,622.0000000000003,-236.00000000001398,490.0000000000091,-93.99999999999409,175.99999999999838,-1688.0000000000007,376.0000000000048,-589.0000000000128,605.9999999999955,83.9999999999952,,372.9999999999817
2019.10.01,314.0000000000032,53.999999999998494,258.0000000000098,89.99999999999008,588.9999999999951,-235.00000000000742,475.9999999999991,-78.99999999999574,127.99999999999478,-1697.9999999999995,364.9999999999949,-571.0000000000122,583.9999999999957,82.99999999998863,,357.999999999955
2019.10.01,292.9999999999988,79.00000000000685,242.00000000000443,140.99999999999113,565.9999999999999,-231.0000000000034,433.00000000000693,-85.99999999999719,160.99999999998892,-1663.9999999999989,320.99999999999795,-558.0000000000069,605.9999999999955,49.99999999999449,,352.99999999997823
2019.10.01,280.9999999999979,209.9999999999991,225.00000000000853,171.00000000001003,576.9999999999942,-232.00000000000998,407.0000000000107,0.0,26.999999999999247,-1892.0000000000048,289.0000000000015,-564.0000000000072,648.0000000000041,44.99999999998394,,191.99999999998712
2019.10.01,246.99999999999721,303.9999999999932,198.0000000000075,164.00000000000858,554.9999999999944,-207.00000000000162,338.0000000000081,56.0000000000005,-103.00000000000864,-1966.9999999999854,245.9999999999951,-529.0000000000106,619.0000000000028,39.999999999995595,,-39.00000000000338
2019.10.01,214.00000000000307,263.99999999999756,256.0000000000002,123.00000000000644,559.9999999999939,-174.00000000000747,365.99999999999966,31.999999999998696,-107.00000000001265,-1922.999999999986,311.9999999999976,-556.0000000000116,581.9999999999936,57.99999999998029,,6.999999999953573
2019.10.01,209.00000000000364,270.99999999999903,265.00000000000057,99.99999999998899,576.9999999999942,-148.99999999999915,375.0,58.000000000002494,-145.00000000001734,-1983.0000000000014,340.0000000000034,-608.0000000000041,620.9999999999937,19.999999999997797,,-49.000000000038014
2019.10.01,289.0000000000059,241.00000000000233,216.99999999999875,147.00000000000824,578.0000000000007,-190.00000000000128,457.9999999999984,94.00000000000519,-85.00000000000173,-1883.9999999999968,341.99999999999875,-570.0000000000074,619.0000000000028,53.999999999998494,,310.0000000000123
2019.10.02,268.0000000000016,157.99999999999147,213.99999999999864,110.99999999999443,574.9999999999922,-168.99999999999693,451.0000000000076,14.000000000002899,-18.0000000000069,-1729.999999999987,335.9999999999985,-590.0000000000034,641.0000000000027,34.000000000000696,,294.9999999999967
2019.10.02,262.00000000000665,112.99999999998533,201.99999999999818,120.99999999999334,590.0000000000016,-163.00000000000205,453.00000000000296,2.000000000002,82.99999999998863,-1727.9999999999961,323.99999999999807,-592.000000000013,661.9999999999959,14.999999999987246,,343.9999999999487
2019.10.02,280.00000000000244,121.99999999999989,230.00000000000398,106.00000000000608,573.9999999999967,-195.9999999999962,411.00000000000136,-29.000000000001247,62.99999999999084,-1744.9999999999966,332.9999999999984,-571.0000000000122,619.0000000000028,34.000000000000696,,230.99999999999727
2019.10.02,287.9999999999994,72.0000000000054,206.00000000000307,110.00000000001009,573.0000000000013,-202.00000000001327,397.00000000000557,-60.99999999999994,131.99999999999878,-1671.0000000000002,314.9999999999977,-601.0000000000133,671.9999999999948,-36.999999999998145,,192.99999999999105
2019.10.02,260.00000000000466,99.99999999998899,248.00000000000466,123.99999999999079,534.9999999999966,-165.00000000001512,413.0000000000109,-36.999999999998145,110.99999999999443,-1604.0000000000055,370.00000000000455,-575.0000000000028,615.9999999999943,-19.00000000001345,,376.9999999999548
2019.10.02,241.99999999999778,126.0000000000039,210.00000000000796,140.99999999999113,529.0000000000017,-178.99999999999582,353.00000000000864,-43.999999999999595,98.99999999998244,-1638.0000000000061,292.99999999999216,-551.0000000000019,627.9999999999952,-29.00000000001235,,179.99999999996515
