date,USDJPY,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.04.19,66.99999999999307,-41.000000000002146,221.9999999999942,223.00000000000654,-47.9999999999925,-306.00000000000625,318.9999999999884,-439.0000000000116,52.00000000000671,-64.99999999999773,-146.00000000000168,-285.9999999999974,,-448.00000000002035
2021.04.19,84.00000000000318,-54.99999999998284,167.99999999999216,268.0000000000016,-66.99999999999484,-339.0000000000004,282.99999999998704,-421.0000000000047,17.000000000010118,-96.00000000000364,-156.00000000000057,-273.9999999999965,,-587.9999999999893
2021.04.19,88.99999999999864,-68.00000000000139,176.00000000000193,278.00000000000045,-92.99999999999864,-406.00000000001745,265.99999999999113,-433.0000000000167,7.000000000005002,-110.99999999999,-137.00000000000932,-278.9999999999959,,-711.0000000000323
2021.04.19,61.99999999999761,-73.99999999999629,164.00000000000148,263.0000000000021,-62.99999999999084,-383.0,237.99999999999955,-301.0000000000179,6.000000000000227,-69.99999999999318,-119.00000000000244,-233.99999999998977,,-510.9999999999895
2021.04.19,64.99999999999773,-58.000000000002494,125.0,290.00000000000136,-108.99999999999244,-434.000000000001,204.00000000000773,-439.0000000000116,-19.99999999999602,-155.00000000000114,-194.0000000000053,-294.9999999999897,,-1019.999999999993
2021.04.19,42.00000000000159,-89.99999999999008,102.99999999999443,317.0000000000006,-175.99999999999838,-576.0000000000209,183.9999999999975,-449.0000000000105,-39.99999999999204,-171.99999999999704,-190.00000000000128,-295.99999999999625,,-1343.0000000000123
2021.04.19,49.99999999999716,-99.99999999998899,135.99999999999568,297.00000000000284,-167.9999999999904,-569.0000000000194,169.9999999999875,-402.0000000000135,-31.999999999996476,-150.99999999999625,-163.00000000000205,-277.99999999998937,,-1210.0000000000132
2021.04.19,48.99999999999238,-112.99999999998533,115.99999999999966,303.0000000000088,-149.99999999999457,-580.0000000000027,133.00000000000978,-426.9999999999996,-37.9999999999967,-170.0000000000017,-159.00000000000912,-314.99999999999864,,-1350.9999999999777
2021.04.19,165.99999999999682,-115.99999999998278,179.9999999999926,296.0000000000074,-168.99999999999693,-637.0000000000209,204.00000000000773,-502.00000000000244,16.000000000005343,-177.99999999999727,-221.00000000000452,-365.99999999999966,,-1326.9999999999945
2021.04.19,156.99999999999648,-158.99999999999804,119.99999999999034,279.00000000000705,-81.9999999999932,-519.0000000000028,97.99999999998477,-463.9999999999977,23.000000000010346,-201.99999999999818,-229.00000000000142,-405.9999999999952,,-1383.9999999999977
2021.04.19,164.00000000000148,-211.99999999998997,118.99999999999977,307.0000000000017,-36.999999999998145,-493.0000000000101,99.99999999999432,-441.0000000000025,21.000000000000796,-180.99999999999739,-252.0000000000078,-436.9999999999985,,-1342.0000000000064
2021.04.19,257.99999999999557,-261.9999999999845,69.00000000000261,266.0000000000107,-20.999999999993246,-551.0000000000126,32.99999999998704,-465.0000000000043,76.99999999999818,-179.00000000000205,-365.0000000000042,-499.9999999999893,,-1639.9999999999961
2021.04.19,492.00000000000443,-166.99999999998383,66.0000000000025,288.00000000001046,94.00000000000519,-609.9999999999994,50.99999999998772,-514.9999999999987,150.00000000000568,-225.9999999999991,-464.00000000000887,-653.999999999999,,-1494.999999999973
2021.04.19,605.9999999999945,-58.000000000002494,-32.00000000001069,255.00000000000523,103.00000000000864,-586.0000000000198,100.99999999999909,-726.0000000000044,188.0000000000024,-325.00000000000284,-504.9999999999999,-713.9999999999924,,-1693.0000000000227
2021.04.19,605.9999999999945,7.0000000000014495,-46.999999999997044,231.0000000000034,132.0000000000099,-616.0000000000165,118.99999999999977,-646.9999999999976,216.99999999999875,-283.9999999999918,-540.0000000000072,-728.9999999999908,,-1550.9999999999932
2021.04.19,652.000000000001,31.000000000003247,-162.00000000000614,183.00000000001094,121.00000000000443,-764.0000000000091,43.99999999998272,-602.999999999998,255.00000000000966,-277.9999999999916,-540.0000000000072,-735.9999999999923,,-1796.9999999999923
2021.04.19,552.9999999999973,-12.999999999996348,-183.9999999999975,165.00000000000404,96.00000000000719,-801.0000000000073,-55.00000000000682,-527.0000000000108,177.99999999999727,-331.99999999999363,-537.0000000000097,-728.9999999999908,,-2186.0000000000073
2021.04.19,537.0000000000061,-2.999999999997449,-278.0000000000058,118.00000000000699,20.0000000000089,-990.000000000002,-90.00000000000341,-502.00000000000244,167.0000000000016,-340.0000000000034,-511.0000000000059,-745.9999999999911,,-2617.999999999988
2021.04.19,546.999999999997,21.00000000000435,-320.0000000000074,115.00000000000954,25.00000000000835,-1009.9999999999998,-168.00000000000637,-494.00000000001666,142.00000000001012,-378.0000000000001,-526.0000000000042,-766.0,,-2812.000000000005
2021.04.19,545.9999999999923,33.00000000001635,-240.0000000000091,114.00000000000298,-96.99999999999153,-1296.0000000000082,-80.0000000000125,-486.00000000000864,245.00000000000455,-319.0000000000026,-548.0000000000041,-778.9999999999964,,-2907.000000000017
2021.04.19,566.9999999999931,29.00000000001235,-219.99999999999886,95.00000000000064,-147.99999999999258,-1558.9999999999993,-33.00000000001546,-443.0000000000156,280.00000000000114,-280.00000000000114,-547.0000000000086,-766.0,,-3025.000000000024
2021.04.19,611.9999999999948,33.00000000001635,-207.00000000000784,91.00000000000774,-285.9999999999974,-1648.000000000005,-7.000000000005002,-372.00000000001677,261.0000000000099,-231.99999999999932,-540.0000000000072,-760.9999999999894,,-3055.999999999999
2021.04.19,454.9999999999983,9.000000000014552,-221.00000000000364,122.00000000001098,-289.9999999999903,-1607.000000000003,-64.99999999999773,-399.00000000001603,206.00000000000307,-253.0000000000001,-488.00000000001063,-695.9999999999966,,-3226.999999999991
2021.04.19,415.9999999999968,-35.999999999991594,-197.00000000000273,144.0000000000108,-370.9999999999991,-1840.0000000000193,-78.00000000000296,-570.0000000000039,198.99999999999807,-356.9999999999993,-545.0000000000066,-761.999999999996,,-3997.000000000015
2021.04.19,465.999999999994,-59.99999999999339,-144.00000000000546,156.00000000000057,-371.99999999999454,-2002.0000000000148,-43.00000000000637,-548.9999999999995,189.99999999999773,-352.99999999999443,-587.0000000000042,-805.9999999999956,,-4104.000000000016
2021.04.19,551.0000000000019,-61.99999999998429,-70.99999999999795,140.0000000000068,-585.9999999999976,-2352.000000000021,15.999999999991132,-565.9999999999999,375.0,-210.99999999999852,-638.0000000000052,-863.9999999999981,,-4268.000000000003
2021.04.19,661.0000000000014,-95.999999999985,75.9999999999934,160.00000000000458,-544.9999999999955,-2407.0000000000036,114.00000000000432,-592.9999999999991,501.0000000000048,-176.00000000000193,-648.0000000000041,-890.9999999999974,,-3843.9999999999777
2021.04.19,629.9999999999955,-102.00000000000209,51.00000000000193,92.00000000000318,-487.99999999999955,-2505.000000000002,99.99999999999432,-290.00000000001245,502.00000000000955,-134.00000000000034,-681.0000000000093,-882.9999999999893,,-3708.00000000001
2021.04.19,621.9999999999999,-107.99999999999699,45.000000000001705,116.00000000000499,-419.9999999999982,-2483.000000000013,61.9999999999834,-289.0000000000059,534.000000000006,-153.99999999999636,-667.0000000000065,-896.9999999999923,,-3639.000000000013
2021.04.19,626.9999999999953,-122.99999999998423,51.00000000000193,81.00000000000884,-425.99999999999307,-2630.0000000000214,37.99999999998249,-200.00000000000017,594.9999999999989,-122.99999999999045,-657.0000000000076,-920.9999999999941,,-3688.0000000000036
2021.04.19,602.9999999999944,-131.99999999999878,7.999999999995566,75.00000000000284,-434.9999999999965,-2643.0000000000177,-8.000000000009777,-63.000000000013046,600.0000000000085,-96.9999999999942,-660.000000000005,-894.9999999999902,,-3647.0000000000236
2021.04.19,591.9999999999987,-110.99999999999443,-4.0000000000048885,70.0000000000034,-441.99999999999795,-2684.0000000000196,-2.0000000000095497,-127.00000000001043,597.0000000000084,-134.00000000000034,-675.0000000000034,-931.9999999999995,,-3852.0000000000296
2021.04.19,597.999999999999,-96.99999999999153,-23.000000000010346,75.00000000000284,-450.9999999999903,-2680.000000000016,12.000000000000455,-175.00000000001404,608.0000000000041,-144.99999999999602,-682.0000000000048,-943.9999999999893,,-3904.0000000000055
2021.04.19,599.0000000000038,-81.9999999999821,-61.99999999999761,58.000000000002494,-448.9999999999994,-2719.0000000000045,-28.999999999996362,-259.0000000000092,569.0000000000026,-200.9999999999934,-692.0000000000038,-983.999999999996,,-4250.999999999974
2021.04.19,575.0000000000028,-114.99999999999844,-61.99999999999761,59.000000000009045,-431.99999999999903,-2724.9999999999995,-45.99999999999227,-292.00000000000335,567.9999999999978,-207.9999999999984,-667.0000000000065,-995.9999999999969,,-4340.999999999983
2021.04.19,543.9999999999969,-139.9999999999846,-58.000000000006935,40.00000000000669,-439.0000000000005,-2715.000000000001,-81.99999999999363,-242.00000000000887,535.0000000000108,-218.9999999999941,-641.0000000000027,-962.9999999999916,,-4379.999999999969
2021.04.19,542.9999999999922,-154.99999999999403,-37.00000000000614,96.00000000000719,-447.99999999999284,-2605.0000000000127,-81.99999999999363,-279.00000000000705,529.0000000000106,-232.99999999998988,-631.0000000000038,-971.9999999999951,,-4273.999999999985
2021.04.19,560.0000000000023,-150.99999999999002,-7.000000000005002,82.00000000000429,-439.99999999999596,-2562.00000000002,-51.9999999999925,-285.00000000000193,525.0000000000057,-229.99999999998977,-650.0000000000061,-949.9999999999953,,-4159.999999999985
2021.04.20,566.9999999999931,-121.99999999999989,-100.99999999999909,-20.999999999993246,-469.99999999999267,-2549.0000000000014,-54.000000000002046,-526.0000000000042,544.0000000000111,-206.00000000000307,-672.0000000000059,-940.9999999999918,,-4550.999999999989
2021.04.20,570.999999999998,-86.99999999999264,-37.9999999999967,17.000000000000348,-451.9999999999969,-2533.0000000000073,-40.99999999999682,-313.00000000000773,546.0000000000065,-212.99999999999386,-660.000000000005,-955.9999999999902,,-4158.999999999983
2021.04.20,557.0000000000022,-120.99999999999334,-31.00000000000591,46.00000000000159,-428.9999999999905,-2530.00000000001,-60.000000000002274,-294.0000000000165,513.0000000000052,-237.99999999999955,-653.0000000000035,-943.9999999999893,,-4184.000000000002
2021.04.20,566.9999999999931,-122.99999999998423,-43.00000000000637,104.00000000000409,-422.9999999999956,-2542.0,-57.00000000001637,-314.00000000001427,514.00000000001,-250.0,-658.0000000000031,-964.9999999999936,,-4190.000000000006
2021.04.20,558.9999999999975,-120.99999999999334,-57.00000000000216,107.00000000000153,-429.99999999999704,-2552.000000000021,-79.00000000000773,-339.0000000000004,500.0,-277.000000000001,-648.0000000000041,-979.999999999992,,-4317.00000000002
2021.04.20,591.9999999999987,-146.99999999998602,-20.000000000010232,115.00000000000954,-444.9999999999954,-2582.0000000000177,-68.00000000001205,-338.0000000000161,530.0000000000011,-262.00000000000045,-675.0000000000034,-986.9999999999934,,-4287.000000000025
2021.04.20,581.9999999999936,-182.99999999999983,-25.000000000005684,158.0000000000026,-422.00000000000017,-2568.0000000000146,-99.99999999999432,-372.00000000001677,522.0000000000056,-295.99999999999227,-744.0000000000002,-1032.999999999995,,-4481.000000000016
2021.04.20,524.0000000000009,-187.00000000000384,-45.000000000001705,203.00000000000873,-405.9999999999952,-2442.000000000011,-127.00000000000955,-415.0000000000098,454.00000000000773,-331.99999999999363,-705.0000000000001,-998.9999999999943,,-4477.000000000001
2021.04.20,465.999999999994,-197.00000000000273,-100.00000000000853,208.00000000000819,-400.9999999999958,-2405.0000000000127,-224.99999999999432,-521.0000000000159,387.00000000000045,-450.00000000000284,-720.0000000000095,-1049.0,,-5007.00000000004
2021.04.20,409.9999999999966,-241.00000000000233,-171.99999999999704,256.0000000000007,-409.99999999999926,-2376.0000000000005,-355.0000000000182,-585.0000000000133,255.00000000000966,-557.9999999999927,-821.000000000005,-1078.9999999999966,,-5676.000000000018
2021.04.20,459.0000000000032,-231.0000000000034,-115.0000000000091,350.00000000000585,-405.9999999999952,-2355.000000000018,-271.99999999999136,-571.0000000000103,305.9999999999974,-495.9999999999951,-873.0000000000016,-1026.999999999989,,-5231.000000000007
2021.04.20,481.9999999999993,-220.99999999998232,-162.00000000000614,363.0000000000022,-404.99999999999983,-2339.0000000000023,-284.9999999999966,-548.0000000000151,314.9999999999977,-493.9999999999998,-881.0000000000095,-1053.9999999999993,,-5229.000000000012
2021.04.20,531.9999999999965,-242.99999999999324,-228.9999999999992,334.00000000000097,-373.99999999999653,-2358.0000000000155,-418.00000000000637,-595.0000000000122,304.00000000000205,-585.9999999999985,-900.0000000000008,-1124.9999999999982,,-5658.000000000021
2021.04.20,597.999999999999,-258.99999999998704,-189.99999999999773,350.00000000000585,-311.99999999999005,-2278.0000000000023,-366.00000000001387,-673.0000000000125,296.99999999999704,-584.0000000000032,-862.0000000000072,-1122.9999999999961,,-5402.000000000008
2021.04.20,573.9999999999981,-259.9999999999936,-144.00000000000546,353.0000000000033,-304.9999999999997,-2190.000000000003,-335.00000000000796,-667.0000000000176,284.000000000006,-581.9999999999936,-859.0000000000098,-1118.9999999999923,,-5250.000000000016
2021.04.20,542.9999999999922,-256.99999999999613,-183.9999999999975,359.0000000000093,-341.99999999999784,-2215.0000000000114,-356.9999999999993,-663.999999999998,267.0000000000101,-581.9999999999936,-832.0000000000105,-1085.9999999999982,,-5349.999999999991
2021.04.20,521.0000000000008,-253.99999999999866,-183.00000000000693,372.0000000000057,-359.99999999999363,-2244.0000000000014,-360.00000000001364,-626.0000000000155,234.99999999999943,-575.0000000000028,-826.0000000000045,-1063.9999999999982,,-5364.000000000029
2021.04.20,492.999999999995,-275.9999999999874,-194.00000000000261,369.0000000000082,-374.999999999992,-2233.000000000018,-390.99999999999113,-705.0000000000001,204.9999999999983,-620.9999999999951,-883.0000000000005,-1084.9999999999916,,-5695.999999999977
2021.04.20,417.99999999999216,-288.99999999998374,-195.99999999999795,449.0000000000105,-376.99999999999403,-2216.0000000000177,-390.0000000000148,-750.0000000000063,204.9999999999983,-637.0000000000005,-902.0000000000028,-1094.9999999999905,,-5780.000000000007
2021.04.20,257.000000000005,-378.999999999996,-418.00000000000637,482.00000000000466,-339.0000000000004,-2311.0000000000186,-777.9999999999916,-753.0000000000036,73.0000000000075,-835.9999999999985,-971.0000000000107,-1172.9999999999907,,-7146.0
2021.04.20,179.9999999999926,-397.0000000000029,-493.9999999999998,485.0000000000021,-322.00000000000006,-2300.000000000013,-835.000000000008,-835.000000000008,-46.999999999997044,-909.9999999999966,-976.0000000000102,-1190.9999999999977,,-7642.000000000038
2021.04.20,263.00000000000523,-365.99999999999966,-465.0000000000034,493.0000000000101,-271.9999999999945,-2099.0000000000064,-746.0000000000093,-829.0000000000131,-15.000000000000568,-893.9999999999912,-966.0000000000002,-1188.9999999999957,,-7084.999999999998
2021.04.20,266.00000000000534,-397.0000000000029,-442.0000000000073,443.99999999999994,-297.9999999999983,-2148.0000000000164,-736.9999999999948,-812.0000000000127,17.000000000010118,-879.9999999999955,-955.0000000000058,-1208.9999999999934,,-7151.000000000012
2021.04.20,224.00000000000375,-356.00000000000074,-475.9999999999991,379.0000000000071,-291.99999999999227,-2137.000000000011,-789.0000000000157,-781.0000000000094,33.00000000000125,-859.9999999999994,-863.0000000000026,-1161.9999999999964,,-7080.000000000015
2021.04.20,233.99999999999466,-390.9999999999858,-444.0000000000026,372.0000000000057,-261.99999999999557,-2249.0000000000123,-788.0000000000109,-616.0000000000165,51.00000000000193,-819.9999999999932,-840.0000000000074,-1140.999999999992,,-6894.000000000014
2021.04.20,206.99999999999363,-441.99999999998687,-293.00000000000637,343.00000000000443,-286.99999999999284,-2353.000000000005,-694.9999999999932,-573.0000000000013,166.00000000001103,-736.9999999999948,-803.0000000000092,-1172.9999999999907,,-6639.999999999971
2021.04.20,263.00000000000523,-426.9999999999996,-262.00000000000045,296.0000000000074,-282.99999999999994,-2373.0000000000027,-652.0000000000152,-558.9999999999984,189.00000000000716,-715.999999999994,-814.0000000000036,-1212.9999999999975,,-6550.999999999991
2021.04.20,295.0000000000017,-344.99999999999534,-341.99999999999875,182.00000000000438,-290.9999999999968,-2428.0000000000077,-532.0000000000107,-546.000000000002,280.00000000000114,-635.9999999999957,-806.0000000000067,-1169.9999999999932,,-6339.0
2021.04.20,320.99999999999795,-297.9999999999983,-290.9999999999968,169.00000000000804,-284.9999999999908,-2557.000000000009,-516.9999999999959,-379.0000000000182,376.0000000000048,-536.0000000000014,-830.0000000000085,-1176.9999999999948,,-6004.000000000003
2021.04.20,301.9999999999925,-295.99999999998516,-378.0000000000001,233.00000000000543,-264.999999999993,-2504.0000000000173,-598.0000000000132,-480.99999999999807,298.0000000000018,-638.9999999999958,-876.0000000000101,-1185.9999999999982,,-6390.000000000011
2021.04.20,281.9999999999965,-262.999999999991,-341.99999999999875,265.0000000000041,-224.9999999999974,-2314.000000000016,-546.999999999997,-556.0000000000009,276.00000000001046,-631.9999999999908,-870.0000000000041,-1171.9999999999952,,-6097.999999999981
2021.04.20,212.99999999999386,-288.99999999998374,-273.00000000001035,254.00000000000978,-271.9999999999945,-2255.000000000007,-483.0000000000041,-639.0000000000118,277.000000000001,-596.9999999999942,-810.0000000000107,-1149.9999999999955,,-6024.000000000007
2021.04.20,230.00000000000398,-251.00000000000122,-344.99999999999886,257.0000000000072,-273.9999999999965,-2273.000000000014,-487.99999999999955,-684.000000000018,264.00000000001,-661.9999999999919,-826.0000000000045,-1183.9999999999961,,-6236.0
2021.04.20,292.0000000000016,-195.9999999999962,-320.99999999999795,262.00000000000665,-217.99999999999596,-2132.0000000000005,-451.9999999999982,-792.9999999999993,271.0000000000008,-656.9999999999965,-878.000000000001,-1235.9999999999927,,-6057.999999999969
2021.04.20,417.99999999999216,-178.99999999999582,-237.99999999999955,236.00000000000287,-225.99999999999287,-2280.0000000000155,-311.00000000000705,-801.0000000000073,344.99999999999886,-605.9999999999945,-876.0000000000101,-1283.9999999999964,,-5802.000000000025
2021.04.20,490.99999999999966,-159.99999999998238,-243.0000000000092,-121.99999999999989,-215.99999999999397,-2492.0000000000055,-311.00000000000705,-743.0000000000048,439.9999999999977,-602.9999999999944,-870.0000000000041,-1364.999999999994,,-6193.999999999998
2021.04.20,570.999999999998,-141.99999999999767,-168.99999999999693,-130.99999999999224,-152.99999999999204,-2658.000000000005,-170.00000000001592,-484.00000000001774,743.0000000000092,-387.999999999991,-773.0000000000015,-1358.999999999999,,-5113.000000000002
2021.04.20,588.9999999999986,-117.99999999999588,-31.00000000000591,-147.99999999999258,-178.99999999999582,-2810.0000000000014,-30.000000000001137,-276.00000000000955,881.0000000000002,-212.99999999999386,-771.0000000000106,-1310.0,,-4416.000000000007
2021.04.20,631.0000000000002,-131.99999999999878,-21.000000000000796,-92.99999999999864,-214.99999999999852,-2801.000000000009,-40.99999999999682,-322.00000000000006,880.0000000000097,-223.99999999998954,-809.0000000000042,-1333.9999999999907,,-4480.999999999977
2021.04.20,575.9999999999934,-171.99999999999437,45.99999999999227,-66.99999999999484,-239.0000000000003,-2934.0000000000146,20.999999999986585,-368.9999999999971,903.0000000000058,-215.0000000000034,-828.0000000000065,-1368.999999999998,,-4647.000000000031
2021.04.20,584.9999999999937,-211.99999999998997,97.99999999999898,-85.99999999999719,-190.99999999999673,-3070.0000000000173,48.00000000000182,-250.00000000001688,989.0000000000043,-158.00000000000125,-884.000000000007,-1438.9999999999902,,-4570.000000000017
2021.04.20,575.0000000000028,-190.99999999998562,116.99999999999022,-94.99999999998954,-178.99999999999582,-3002.000000000016,55.00000000000682,-272.00000000000557,1063.0000000000023,-161.00000000000136,-859.0000000000098,-1445.9999999999918,,-4394.999999999993
2021.04.20,575.0000000000028,-182.99999999999983,98.99999999998954,-147.99999999999258,-180.99999999999784,-3132.0000000000014,44.999999999987494,-287.9999999999994,1067.0000000000073,-179.00000000000205,-846.0000000000023,-1467.9999999999916,,-4639.0
2021.04.20,579.9999999999983,-200.99999999998454,144.99999999999602,-225.99999999999287,-172.99999999998983,-3156.000000000003,61.00000000000705,-141.00000000001333,1159.000000000006,-96.00000000000364,-828.0000000000065,-1465.9999999999895,,-4341.999999999976
2021.04.20,612.9999999999995,-212.99999999999653,137.99999999999102,-205.99999999999508,-148.99999999999915,-3096.00000000001,50.99999999998772,-462.0000000000068,1136.00000000001,-149.0000000000009,-856.0000000000013,-1534.9999999999975,,-4728.000000000019
2021.04.20,640.0000000000006,-185.99999999999727,131.00000000000023,-177.99999999998929,-158.99999999999804,-3133.000000000008,56.99999999998795,-143.00000000000423,1160.000000000011,-98.99999999998954,-857.0000000000077,-1471.9999999999955,,-4238.999999999989
2021.04.20,615.9999999999997,-207.00000000000162,123.99999999999523,-171.99999999999437,-161.99999999999548,-3120.000000000012,45.99999999999227,-93.00000000000975,1132.000000000005,-79.9999999999983,-835.000000000008,-1440.9999999999923,,-4192.000000000018
2021.04.20,621.9999999999999,-187.00000000000384,99.99999999999432,-175.99999999999838,-156.00000000000057,-3143.000000000007,34.99999999999659,-80.99999999999774,1152.000000000001,-76.99999999999818,-876.0000000000101,-1432.0,,-4219.000000000024
2021.04.21,588.9999999999986,-175.99999999999838,125.99999999999056,-197.99999999999818,-185.99999999999727,-3061.0000000000027,31.999999999982265,-314.00000000001427,1135.000000000005,-70.99999999999795,-907.0000000000023,-1408.9999999999936,,-4440.000000000027
2021.04.21,626.9999999999953,-158.99999999999804,109.99999999999943,-259.9999999999936,-162.99999999999093,-3029.000000000015,42.00000000000159,-389.0000000000171,1147.0000000000055,-87.99999999999386,-858.0000000000032,-1421.99999999999,,-4442.0
2021.04.21,623.9999999999952,-181.9999999999933,107.99999999998988,-218.99999999999142,-146.99999999999713,-3072.000000000008,20.999999999986585,-124.00000000001299,1144.0000000000055,-57.999999999992724,-884.000000000007,-1398.9999999999948,,-4188.00000000002
2021.04.21,599.9999999999943,-182.99999999999983,104.99999999998977,-123.99999999999079,-148.99999999999915,-3076.0000000000123,19.99999999998181,-152.0000000000188,1122.0,-109.99999999999943,-920.0000000000097,-1441.9999999999989,,-4309.000000000063
2021.04.21,612.9999999999995,-175.99999999999838,119.99999999999034,-168.99999999999693,-144.99999999999514,-3085.0000000000045,42.00000000000159,-60.99999999999994,1142.00000000001,-72.00000000000273,-907.0000000000023,-1410.9999999999957,,-4108.9999999999945
2021.04.21,593.9999999999941,-195.9999999999962,116.99999999999022,-155.99999999998948,-156.99999999999602,-3093.0000000000123,25.000000000005684,43.999999999999595,1126.0000000000048,-33.00000000000125,-856.0000000000013,-1356.999999999997,,-3941.999999999999
2021.04.21,581.9999999999936,-195.9999999999962,114.99999999999488,-152.99999999999204,-161.99999999999548,-3105.0000000000023,20.999999999986585,-93.00000000000975,1117.0000000000045,-30.000000000001137,-871.0000000000107,-1421.99999999999,,-4197.000000000018
2021.04.21,623.9999999999952,-226.99999999999943,164.00000000000148,-123.99999999999079,-139.99999999999568,-3062.000000000009,43.99999999998272,-138.0000000000159,1136.00000000001,-78.99999999999352,-912.0000000000017,-1447.9999999999936,,-4162.000000000011
2021.04.21,617.999999999995,-214.00000000000307,134.9999999999909,-176.99999999999383,-143.9999999999997,-3045.0000000000086,43.99999999998272,-190.00000000000128,1120.0000000000045,-110.99999999999,-860.0000000000052,-1444.9999999999964,,-4269.0000000000255
2021.04.21,734.9999999999994,-210.99999999998343,236.99999999999477,-216.99999999998943,-166.99999999999494,-3057.000000000021,138.00000000000523,-275.000000000003,1171.999999999997,-109.99999999999943,-841.0000000000028,-1491.9999999999934,,-4087.999999999991
2021.04.21,740.9999999999997,-185.99999999999727,251.99999999999534,-233.99999999998977,-137.9999999999937,-3021.000000000007,192.00000000000728,-84.0000000000174,1207.0000000000077,12.000000000000455,-740.0000000000073,-1400.9999999999966,,-3399.999999999998
2021.04.21,748.0000000000047,-176.99999999998272,271.99999999999136,-233.99999999998977,-113.99999999999189,-2963.0000000000045,210.00000000000796,-70.99999999999883,1221.0000000000036,33.00000000000125,-734.0000000000014,-1382.9999999999898,,-3191.999999999949
2021.04.21,743.9999999999998,-170.99999999998784,260.9999999999957,-222.99999999999542,-126.99999999999933,-2922.0000000000023,210.00000000000796,-213.00000000001873,1177.0000000000068,-33.999999999991815,-721.000000000005,-1402.9999999999986,,-3421.999999999989
2021.04.21,734.9999999999994,-185.99999999999727,262.999999999991,-236.99999999999832,-106.99999999999044,-2863.0000000000155,209.00000000000318,-201.00000000000674,1176.0000000000018,-34.99999999999659,-719.000000000003,-1407.9999999999982,,-3373.0000000000105
2021.04.21,665.9999999999968,-195.9999999999962,226.99999999998965,-216.99999999998943,-117.99999999999588,-2859.0000000000114,158.99999999999181,-158.0000000000137,1141.0000000000055,-39.99999999999204,-678.0000000000008,-1376.999999999995,,-3450.0000000000105
2021.04.21,614.0000000000043,-197.00000000000273,213.99999999999864,-254.99999999999412,-105.99999999999498,-2866.000000000013,126.00000000000477,-97.00000000001374,1139.00000000001,-22.999999999996135,-667.0000000000065,-1349.9999999999957,,-3467.999999999999
2021.04.21,650.0000000000057,-204.99999999998852,244.99999999999034,-261.99999999999557,-111.99999999998988,-2874.000000000021,156.0000000000059,-124.99999999999733,1163.000000000011,-27.999999999991587,-665.9999999999999,-1374.999999999993,,-3432.9999999999636
