date,USDJPY,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.04.19,-27.000000000001023,-58.99999999998684,-90.00000000000341,146.00000000000168,87.99999999999919,-223.00000000001762,-97.00000000000841,-6.000000000017103,-54.99999999999261,-87.99999999999386,-54.00000000000959,-128.99999999999022,,-594.0000000000198
2021.04.19,-27.000000000001023,-69.9999999999923,-49.000000000006594,126.0000000000039,92.00000000000318,-208.00000000000819,-87.99999999999386,30.999999999981043,-42.999999999992156,-66.99999999999307,-40.00000000000669,-100.99999999999554,,-444.00000000000136
2021.04.19,-61.00000000000705,-166.99999999998383,3.9999999999906777,245.0000000000063,79.00000000000685,-328.00000000001717,-82.99999999999841,-34.000000000000696,-69.99999999999318,-134.00000000000034,-91.00000000000774,-210.99999999999451,,-850.9999999999991
2021.04.19,-43.99999999999693,-171.99999999999437,9.000000000000341,220.00000000000907,82.00000000000429,-379.0000000000182,-78.00000000000296,7.0000000000014495,-45.99999999999227,-115.99999999999966,-72.0000000000054,-215.99999999999397,,-804.9999999999885
2021.04.19,22.00000000000557,-150.99999999999002,75.9999999999934,176.0000000000095,117.00000000000044,-279.00000000000705,25.999999999982037,43.999999999999595,13.00000000000523,-40.99999999999682,-27.00000000001035,-188.9999999999947,,-213.00000000000318
2021.04.19,4.9999999999954525,-142.99999999998204,57.999999999992724,123.00000000000644,141.00000000000225,-257.0000000000183,7.000000000005002,139.00000000000023,13.00000000000523,-6.999999999990791,25.999999999992696,-151.9999999999966,,-46.99999999998769
2021.04.19,-13.999999999995794,-121.99999999999989,13.999999999995794,151.00000000000114,106.00000000000608,-252.0000000000078,-9.000000000014552,-36.999999999998145,-40.99999999999682,-99.99999999999432,11.999999999989797,-204.99999999999963,,-497.0000000000142
2021.04.19,28.999999999996362,-85.99999999998609,91.99999999999875,140.0000000000068,102.00000000000209,-202.00000000001327,116.99999999999022,-22.0000000000109,17.000000000010118,-15.999999999991132,30.999999999992145,-165.9999999999995,,35.99999999999562
2021.04.19,25.99999999999625,-59.99999999999339,159.9999999999966,148.0000000000037,40.00000000000669,-283.000000000011,222.99999999998477,-148.00000000001478,64.99999999999773,-9.999999999990905,18.999999999991246,-209.9999999999991,,-30.00000000003223
2021.04.19,81.99999999999363,-25.999999999992696,256.9999999999908,233.00000000000543,-27.999999999994696,-277.00000000001614,367.999999999995,-357.00000000000733,94.0000000000083,-21.99999999999136,-50.0000000000056,-249.99999999999466,,23.999999999990678
2021.04.19,112.99999999999955,-34.99999999998504,244.99999999999034,278.00000000000045,-24.999999999997247,-258.0000000000027,349.9999999999943,-370.00000000000364,69.00000000000261,-37.9999999999967,-95.00000000000064,-247.99999999999267,,-13.999999999991473
2021.04.19,105.00000000000398,-20.999999999982144,198.99999999999807,288.00000000001046,-57.99999999999139,-318.00000000001825,310.0000000000023,-381.0000000000091,43.00000000000637,-67.99999999999784,-109.00000000000354,-250.9999999999901,,-260.9999999999712
2021.04.19,105.00000000000398,-66.99999999999484,207.9999999999984,296.0000000000074,-56.99999999999594,-369.0000000000193,266.9999999999959,-301.0000000000179,40.00000000000625,-54.000000000002046,-114.00000000000298,-233.99999999998977,,-280.0000000000108
2021.04.19,84.99999999999375,-54.99999999998284,173.00000000000182,290.00000000000136,-45.99999999999049,-336.00000000000296,243.99999999999977,-263.99999999999756,19.000000000005457,-54.000000000002046,-110.00000000001009,-211.99999999998997,,-265.9999999999738
2021.04.19,67.99999999999784,-51.99999999998539,131.9999999999908,342.000000000009,-97.9999999999981,-428.00000000000614,204.00000000000773,-421.0000000000047,-12.000000000000455,-152.00000000000102,-178.00000000000037,-289.9999999999903,,-884.9999999999811
2021.04.19,63.99999999999295,-83.9999999999952,152.9999999999916,350.00000000000585,-136.99999999999824,-501.0000000000181,192.00000000000728,-375.0000000000142,-25.99999999999625,-138.9999999999958,-157.00000000000713,-263.99999999999756,,-924.0000000000248
2021.04.19,58.9999999999975,-98.99999999998244,155.00000000000114,310.0000000000103,-128.99999999999022,-531.0000000000148,173.00000000000182,-351.0000000000124,-13.999999999995794,-134.00000000000034,-115.00000000000954,-270.99999999999903,,-946.9999999999939
2021.04.19,209.00000000000318,-87.99999999999919,234.99999999999943,326.0000000000041,-100.00000000000009,-491.0000000000192,272.99999999999613,-414.00000000000324,61.00000000000705,-106.99999999999932,-155.00000000000514,-311.99999999999005,,-563.0000000000064
2021.04.19,179.00000000000205,-102.99999999998644,204.9999999999983,351.0000000000013,-81.9999999999932,-461.0000000000003,228.00000000000864,-429.00000000001273,33.00000000000125,-138.9999999999958,-182.99999999999983,-323.99999999999096,,-724.9999999999677
2021.04.19,165.99999999999682,-116.99999999998934,125.0,316.0000000000052,-36.999999999998145,-492.0000000000035,122.99999999999045,-347.0000000000084,27.000000000001023,-164.00000000000148,-194.0000000000053,-348.9999999999993,,-943.000000000012
2021.04.19,262.00000000000045,-170.00000000000347,235.99999999999,359.0000000000093,14.000000000002899,-424.00000000000216,180.00000000000682,-402.9999999999978,82.99999999999841,-153.99999999999636,-221.00000000000452,-393.9999999999944,,-631.9999999999907
2021.04.19,506.0000000000002,-127.99999999999478,78.00000000000296,302.0000000000023,143.00000000000423,-487.99999999999955,50.99999999998772,-285.00000000000193,161.00000000000136,-173.00000000000182,-363.0000000000022,-497.99999999999847,,-694.0
2021.04.19,620.0000000000045,-46.999999999997044,81.00000000000307,307.0000000000017,168.00000000000148,-472.00000000000574,157.99999999998704,-491.0000000000192,243.99999999999977,-209.00000000000318,-457.0000000000074,-621.9999999999892,,-720.0000000000242
