date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDNZD,empty,sum
2018.04.09,-104.99999999999955,-29.999999999996696,-24.00000000000091,-43.999999999999595,-7.999999999985796,-165.99999999999682,-5.999999999994898,0.0,0.0,-40.99999999999682,-27.999999999983594,-174.00000000000747,-28.999999999996362,-119.00000000000244,-253.99999999999866,-21.000000000000796,-58.9999999999975,-51.000000000001044,,-1158.999999999959
2018.04.09,-141.00000000000225,35.999999999991594,16.999999999995907,-218.00000000000708,5.999999999994898,-93.99999999999409,-36.999999999998145,24.999999999997247,-7.0000000000014495,-39.00000000001569,-1.999999999990898,-319.0000000000026,-57.999999999992724,56.99999999999594,-293.99999999999426,-101.99999999998965,-101.99999999998965,-50.0000000000167,,-1322.0000000000193
2018.04.09,-129.00000000000134,-2.0000000000131024,-103.9999999999992,-186.0000000000195,66.99999999999484,-42.00000000000159,0.0,77.00000000000485,8.999999999992347,-75.00000000001705,67.00000000001705,-301.0000000000179,-87.99999999999386,2.999999999997449,-246.99999999999721,-75.9999999999934,-99.99999999999432,4.999999999988347,,-1122.0000000000537
2018.04.09,-134.99999999999625,48.99999999998794,-93.00000000000352,-133.00000000000534,184.00000000000637,-51.9999999999925,78.00000000000028,190.00000000000128,30.999999999992145,-2.0000000000095497,94.00000000001629,-195.00000000001182,-102.00000000000387,-32.0000000000098,-130.99999999999224,-47.99999999998761,-35.99999999998715,35.999999999991594,,-297.00000000000375
2018.04.09,-141.00000000000225,31.999999999987594,10.000000000005116,-230.00000000001907,153.00000000000313,-106.99999999999932,39.00000000000014,139.99999999999568,51.99999999999649,-131.00000000000023,203.00000000001984,-196.0000000000184,-195.99999999999795,-92.00000000000318,-164.99999999999292,-125.99999999999056,-91.99999999999875,20.999999999982144,,-826.0000000000325
2018.04.09,-144.99999999999514,32.999999999994145,-63.00000000000239,-232.00000000000998,184.00000000000637,-54.000000000002046,34.99999999999615,158.99999999999804,83.9999999999952,-6.000000000000227,251.00000000000122,-158.0000000000137,-149.0000000000009,-126.99999999998823,-133.00000000000534,-83.99999999998897,-9.999999999990905,104.99999999999955,,-310.00000000000716
2018.04.09,-177.00000000000495,36.999999999998145,-81.00000000000307,-249.00000000001032,200.00000000000017,-64.99999999999773,21.00000000000435,163.00000000000205,71.99999999999429,22.999999999996135,213.00000000001873,-181.00000000000892,-110.99999999999,-180.0000000000024,-133.99999999998968,-85.99999999999852,8.000000000009777,102.99999999998644,,-423.99999999999545
2018.04.09,-166.99999999999494,49.99999999999449,-51.00000000000193,-148.00000000001478,232.99999999999432,-109.99999999999943,89.00000000000574,231.99999999999886,78.00000000000028,-33.00000000001546,149.00000000002134,-91.00000000001884,-168.00000000000637,-279.00000000000705,1.0000000000065512,-63.99999999999295,4.0000000000048885,0.9999999999843467,,-274.00000000004087
2018.04.09,-170.00000000000347,95.999999999985,-30.000000000001137,-121.99999999999989,266.0000000000107,-125.0,102.99999999999754,275.000000000003,78.00000000000028,-33.00000000001546,154.0000000000097,32.999999999994145,-162.00000000000614,-306.9999999999906,79.00000000000685,-75.9999999999934,53.00000000001148,38.99999999998904,,150.99999999999767
2018.04.09,-163.99999999999747,103.99999999999298,15.000000000000568,-135.00000000001845,282.0000000000045,-138.00000000000523,104.99999999999955,329.999999999997,85.99999999999719,-1.0000000000047748,199.00000000001583,-57.00000000001815,-177.99999999999727,-299.00000000000483,200.00000000000017,-71.99999999998852,49.000000000006594,-16.000000000016,,309.9999999999635
2018.04.09,-207.99999999999707,58.000000000002494,0.0,-159.00000000002024,266.999999999995,-144.99999999999602,114.99999999999844,334.9999999999964,85.00000000000173,-8.000000000009777,201.00000000000674,-53.00000000001415,-174.0000000000066,-272.00000000000557,215.99999999999397,-57.999999999992724,47.000000000011255,-55.000000000005045,,191.99999999995885
2018.04.09,-207.00000000000162,66.99999999999484,-30.9999999999917,-174.00000000000747,296.0000000000074,-129.0000000000049,107.00000000000153,373.00000000000114,95.00000000000064,-4.9999999999954525,234.00000000000088,-94.00000000001629,-152.9999999999916,-239.99999999999577,302.0000000000023,-74.99999999998863,15.000000000000568,-97.00000000001374,,284.00000000000216
2018.04.09,-212.99999999999653,82.99999999998863,-79.9999999999983,-142.0000000000199,300.00000000001137,-79.9999999999983,117.00000000000044,334.9999999999964,85.99999999999719,78.00000000000296,196.0000000000184,-11.00000000000545,-64.99999999999773,-347.9999999999928,184.00000000000637,-15.000000000000568,103.00000000000864,-58.000000000002494,,470.0000000000184
2018.04.09,-199.00000000000472,99.00000000000463,-131.00000000000023,-146.00000000000168,320.00000000000915,-43.99999999999693,128.00000000000588,334.9999999999964,97.9999999999981,155.00000000000114,208.00000000000819,53.999999999998494,-27.999999999991587,-373.00000000000114,171.00000000001003,24.00000000000091,171.00000000000648,37.99999999998249,,880.0000000000256
2018.04.09,-190.00000000000128,126.99999999998823,-112.99999999999955,-137.00000000000932,331.0000000000146,-15.000000000000568,124.99999999999733,375.0000000000031,93.99999999999409,195.99999999999795,252.0000000000078,75.99999999998718,19.000000000005457,-365.99999999999966,262.00000000000665,34.000000000006025,192.00000000000728,-16.000000000016,,1245.9999999999895
2018.04.09,-190.99999999999673,109.99999999998789,-102.00000000000387,-133.00000000000534,299.00000000000483,-10.99999999999568,121.99999999999989,409.99999999999926,69.9999999999923,182.99999999999272,223.00000000001762,59.99999999999339,20.000000000010232,-313.00000000000773,331.999999999999,39.00000000000148,194.00000000000261,-67.00000000001705,,1244.9999999999748
2018.04.09,-178.99999999999582,89.00000000000574,-108.99999999999466,-126.0000000000039,280.9999999999979,-16.000000000005343,119.00000000000244,422.9999999999956,59.99999999999339,143.00000000000068,206.00000000001728,62.99999999999084,18.000000000000682,-280.9999999999979,344.99999999999534,25.000000000005684,161.00000000000136,-147.00000000000824,,1075.0000000000011
2018.04.09,-156.00000000000057,113.99999999999189,-66.0000000000025,-117.00000000001154,266.0000000000107,-16.999999999995907,92.00000000000318,441.99999999999795,25.999999999992696,132.99999999998136,217.0000000000005,25.999999999992696,14.000000000010004,-253.99999999999866,356.00000000000074,18.000000000000682,157.0000000000107,-146.00000000000168,,1104.9999999999823
2018.04.09,-194.0000000000053,73.99999999999629,-162.9999999999967,-145.00000000001734,275.000000000003,-3.0000000000001137,99.00000000000463,429.99999999999704,29.999999999996696,164.99999999999204,207.00000000000162,-209.9999999999991,58.000000000021146,-246.99999999999721,364.9999999999931,30.000000000001137,168.00000000000637,-174.00000000000747,,764.9999999999899
2018.04.09,-202.9999999999976,140.99999999999113,-192.99999999999784,-117.00000000001154,341.00000000001353,51.00000000000193,126.0000000000039,434.9999999999965,83.9999999999952,316.99999999997885,208.00000000000819,-160.00000000000458,118.99999999999977,-377.9999999999894,354.9999999999942,94.99999999999886,240.0000000000091,-121.99999999999989,,1338.9999999999905
2018.04.09,-253.99999999999866,-38.0000000000047,-185.00000000000227,-299.00000000000483,249.00000000001032,-61.99999999999761,24.000000000001798,334.9999999999964,64.99999999999284,46.999999999997044,197.00000000000273,-497.0000000000141,-91.99999999998454,-241.00000000000233,255.00000000000523,-43.99999999999693,-68.9999999999884,-280.9999999999979,,-889.9999999999859
2018.04.09,-163.99999999999747,177.00000000000495,-210.99999999999852,-299.00000000000483,343.00000000000443,67.00000000000728,1.0000000000065512,339.0000000000004,129.9999999999968,312.9999999999882,448.000000000004,-648.0000000000041,44.00000000001114,-2.999999999997449,188.00000000001037,-31.999999999996476,-43.99999999999693,-307.99999999999716,,341.00000000004115
2018.04.09,-170.99999999999892,165.9999999999995,-206.00000000000307,-297.9999999999983,302.0000000000023,87.0000000000033,4.999999999999449,339.0000000000004,85.00000000000173,381.0000000000002,480.00000000001376,-584.0000000000067,180.00000000000682,156.00000000000057,156.00000000000057,18.000000000000682,43.00000000000637,-266.0000000000107,,873.0000000000182
2018.04.09,-185.99999999999727,205.99999999999508,-219.99999999999886,-373.00000000000114,391.000000000008,106.99999999999932,-49.99999999999449,356.9999999999962,110.99999999999443,445.99999999999795,615.00000000001,-727.0000000000109,183.00000000002115,134.99999999999625,180.0000000000024,-58.9999999999975,-3.9999999999906777,-333.0000000000055,,779.0000000000246
2018.04.09,-165.00000000000404,228.99999999999034,-195.99999999999795,-385.00000000001313,381.0000000000091,117.999999999995,-56.99999999999594,350.00000000000585,120.99999999999334,447.00000000000273,631.0000000000038,-777.0000000000055,182.00000000001637,191.00000000000784,184.00000000000637,-65.99999999998829,-27.000000000001023,-346.0000000000019,,815.0000000000232
2018.04.09,-224.000000000002,109.99999999998789,-219.99999999999886,-473.0000000000123,356.00000000000074,82.00000000000784,-43.999999999999595,361.9999999999957,95.99999999999609,373.9999999999952,629.0000000000128,-652.0000000000082,132.000000000005,195.9999999999962,195.9999999999962,-75.9999999999934,-30.000000000001137,-346.0000000000019,,467.9999999999763
2018.04.09,-273.9999999999965,22.999999999995246,-266.9999999999959,-582.0000000000158,314.99999999999864,45.000000000001705,-93.99999999999409,309.99999999999915,46.00000000000159,310.9999999999786,728.0000000000175,-831.000000000004,115.0000000000091,270.99999999999903,59.99999999999339,-132.99999999999557,-106.99999999999932,-355.0000000000164,,-419.00000000002353
2018.04.09,-261.99999999999557,87.99999999999919,-227.00000000000387,-557.0000000000075,398.9999999999938,19.99999999999602,-78.99999999999574,309.99999999999915,117.00000000000044,366.9999999999902,686.0000000000089,-882.000000000005,99.00000000001796,343.00000000000443,79.99999999999119,-146.0000000000008,-120.99999999999511,-362.00000000001785,,-127.00000000002018
2018.04.09,-285.9999999999974,139.00000000000023,-203.99999999999352,-434.000000000001,443.99999999999994,-6.000000000000227,-4.000000000004,324.9999999999975,113.99999999999189,348.99999999998954,543.0000000000045,-846.0000000000134,86.00000000001273,306.9999999999906,76.0000000000094,-94.99999999999886,-110.99999999999,-399.00000000001603,,-2.0000000000179625
2018.04.09,-244.99999999999523,201.99999999999108,-185.99999999999284,-337.0000000000095,466.00000000001086,25.000000000005684,-10.999999999994348,304.00000000000426,139.99999999999568,425.9999999999877,566.000000000022,-980.0000000000031,146.000000000015,401.99999999999125,25.999999999992696,-49.99999999999716,-121.99999999999989,-389.0000000000171,,383.0000000000072
2018.04.09,-144.99999999999514,336.00000000000296,-170.0000000000017,-320.00000000000915,373.00000000000114,106.99999999999932,-115.99999999999389,221.99999999999997,56.0000000000005,465.0000000000034,722.0000000000005,-1039.000000000012,200.00000000001705,479.0000000000072,-238.99999999998923,-109.99999999999943,-132.99999999999557,-363.0000000000022,,325.0000000000336
2018.04.09,-24.000000000001798,425.99999999999307,-93.99999999999409,-325.0000000000197,390.0000000000015,150.99999999999625,-151.00000000000114,209.9999999999991,47.9999999999925,484.9999999999852,803.0000000000203,-1109.0000000000043,344.99999999999886,646.9999999999976,-283.99999999999534,-109.99999999999943,-119.99999999999034,-374.0000000000077,,913.9999999999704
2018.04.09,33.000000000005244,600.0000000000006,-51.00000000000193,-329.00000000000153,435.0000000000076,195.99999999999795,-161.00000000000003,192.00000000000327,95.00000000000064,620.0000000000045,969.0000000000199,-1243.0000000000164,370.00000000000455,626.9999999999998,-272.99999999998994,-116.99999999999022,-81.99999999999363,-394.00000000000546,,1487.0000000000452
2018.04.09,94.00000000000519,604.0000000000045,-100.99999999999909,-274.00000000001864,320.00000000000915,274.0000000000009,-187.00000000000384,165.00000000000404,49.99999999999449,641.9999999999959,803.0000000000203,-1185.9999999999982,373.9999999999952,546.000000000002,-295.0000000000008,-99.99999999999432,-106.99999999999932,-348.00000000001495,,1274.0000000000027
2018.04.09,90.0000000000012,550.9999999999903,-131.00000000000023,-148.99999999999915,270.00000000001467,335.00000000000796,-122.99999999999534,195.00000000000074,0.999999999995449,682.9999999999927,573.0000000000013,-900.0000000000119,497.0000000000141,480.99999999999807,-258.0000000000027,22.00000000000557,57.00000000000216,-258.0000000000027,,1936.0000000000123
2018.04.09,31.000000000003247,434.000000000001,-168.99999999999693,54.99999999998284,262.00000000000665,254.99999999999545,-41.9999999999976,229.99999999999687,-14.999999999998348,550.9999999999877,7.0000000000014495,-644.0000000000001,442.0000000000073,184.00000000000637,-198.00000000000927,188.0000000000024,178.00000000001148,-219.00000000001364,,1529.9999999999868
2018.04.09,7.9999999999968985,408.9999999999927,-149.99999999999147,303.9999999999932,270.00000000001467,251.99999999999534,214.99999999999852,368.00000000000165,-26.000000000003798,548.9999999999782,-202.9999999999976,-331.0000000000146,427.99999999999727,39.999999999995595,97.9999999999981,352.00000000000387,204.00000000000773,-221.00000000000452,,2565.9999999999613
2018.04.09,44.99999999999504,412.9999999999967,-171.99999999999704,404.9999999999887,268.0000000000016,326.0000000000076,250.00000000000577,387.000000000004,-21.999999999999797,585.9999999999843,-276.9999999999939,-199.00000000001583,522.0000000000198,-42.0000000000087,147.99999999999258,442.0000000000073,322.00000000000273,-185.00000000001293,,3216.9999999999777
2018.04.09,-5.999999999994898,417.99999999998505,-185.00000000000227,522.0000000000002,312.00000000000114,290.9999999999968,333.0000000000055,448.000000000004,-17.000000000000348,640.9999999999911,-448.9999999999883,-128.000000000017,552.9999999999973,-120.00000000000898,239.00000000001143,516.0000000000053,376.0000000000048,-189.00000000001694,,3554.999999999974
2018.04.09,65.99999999999939,510.99999999999477,-115.99999999999966,536.9999999999875,320.00000000000915,207.00000000000784,324.00000000000205,438.00000000000506,-7.0000000000014495,510.9999999999957,-254.999999999983,-157.00000000000713,403.00000000002,-72.99999999998974,232.99999999999432,430.0000000000068,302.0000000000067,-194.0000000000053,,3480.0000000000437
2018.04.09,65.99999999999939,519.9999999999872,-24.999999999991473,544.9999999999955,320.00000000000915,213.99999999999864,312.00000000000114,424.9999999999976,14.999999999998348,520.9999999999866,-278.9999999999848,-124.99999999999733,391.9999999999959,-69.9999999999923,221.00000000000452,433.00000000000693,301.00000000000193,-192.99999999999872,,3593.0000000000177
2018.04.09,70.99999999999883,448.9999999999883,-13.999999999995794,483.99999999999557,245.0000000000063,224.99999999999432,265.99999999999955,424.00000000000216,3.999999999992898,445.99999999999795,-288.99999999998374,-134.00000000001188,379.0000000000191,-72.99999999998974,293.99999999999426,385.0000000000051,256.0000000000002,-218.00000000000708,,3200.0000000000064
2018.04.09,104.99999999999955,456.9999999999963,16.999999999995907,502.9999999999868,225.99999999999287,188.0000000000024,268.0000000000016,395.0000000000009,-7.0000000000014495,346.99999999998,-292.9999999999877,-158.0000000000137,292.0000000000016,7.0000000000014495,259.0000000000092,344.99999999999886,187.00000000001182,-223.00000000001762,,2914.9999999999586
2018.04.09,139.00000000000023,495.000000000001,64.00000000000716,540.9999999999915,205.00000000001074,149.0000000000009,229.00000000000142,353.99999999999875,-11.00000000000545,283.9999999999918,-274.9999999999808,-221.00000000000452,252.00000000000955,48.000000000003595,156.00000000000057,288.0000000000109,121.00000000000932,-246.00000000001288,,2572.0000000000337
2018.04.09,129.9999999999968,444.9999999999843,156.99999999999648,439.99999999999596,153.00000000000313,87.99999999999386,209.9999999999991,300.99999999999574,-30.000000000007798,135.99999999999568,-274.9999999999808,-230.00000000001907,137.00000000000045,79.99999999999119,56.99999999999594,209.00000000000318,28.000000000005798,-207.00000000000162,,1828.9999999999484
2018.04.09,134.99999999999625,424.99999999998647,158.00000000000125,451.99999999998573,116.00000000000499,22.00000000000557,192.99999999999872,241.00000000000233,-55.000000000005045,15.999999999991132,-262.999999999991,-318.00000000001825,74.00000000001228,143.00000000000423,-93.99999999999409,143.00000000000068,-68.9999999999884,-177.00000000000495,,1141.999999999988
2018.04.09,168.00000000000148,441.0000000000025,189.99999999999773,497.99999999999847,126.0000000000039,27.000000000001023,212.00000000000108,224.9999999999974,-36.0000000000027,49.99999999998295,-267.99999999997937,-275.000000000003,78.00000000000296,157.99999999999147,-109.00000000000354,187.00000000001182,-27.000000000001023,-151.00000000001222,,1493.999999999991
2018.04.09,168.99999999999693,448.000000000004,131.00000000000023,534.9999999999966,127.99999999999478,120.00000000000455,246.99999999999721,229.99999999999687,-28.000000000005798,170.99999999999227,-370.999999999988,-180.0000000000024,176.00000000001614,119.00000000000244,-56.99999999999594,268.0000000000007,46.00000000000648,-114.99999999999844,,2037.0000000000189
2018.04.10,183.99999999999528,439.99999999999596,135.99999999999568,584.9999999999911,73.99999999999629,108.00000000000409,239.99999999999577,212.99999999999653,-36.0000000000027,125.0,-388.9999999999949,-192.99999999999872,156.0000000000059,-8.000000000008,-59.000000000009045,290.00000000000625,34.000000000006025,-158.99999999999804,,1740.9999999999775
2018.04.10,180.99999999999784,431.0000000000036,141.9999999999959,523.9999999999911,103.00000000000864,131.00000000000023,217.99999999999596,241.00000000000233,-40.00000000000669,158.99999999999181,-327.99999999999494,-251.00000000000122,198.0000000000075,147.00000000000824,-58.000000000002494,266.00000000000534,41.00000000001103,-154.0000000000097,,1951.0000000000043
2018.04.10,188.9999999999947,468.00000000000176,153.0000000000058,556.0000000000009,102.00000000000209,129.0000000000049,212.99999999999653,209.00000000000364,-47.00000000000814,168.99999999998272,-339.99999999998477,-224.000000000002,192.00000000000728,123.00000000000644,-109.00000000000354,255.00000000000966,60.000000000002274,-153.00000000000313,,1945.0000000000164
2018.04.10,192.00000000000327,479.99999999999153,149.0000000000009,541.9999999999981,127.00000000001043,141.9999999999959,219.99999999999798,214.99999999999852,-36.0000000000027,205.99999999998886,-279.99999999999136,-289.0000000000059,212.0000000000175,200.00000000000017,-117.99999999999588,265.00000000000057,36.000000000001364,-133.00000000000534,,2130.0000000000036
2018.04.10,190.00000000000128,475.0000000000032,177.99999999999727,531.9999999999991,124.99999999999733,121.99999999999989,217.0000000000005,219.99999999999798,-36.0000000000027,161.00000000000136,-253.99999999999866,-285.00000000000193,177.99999999999727,235.00000000000742,-123.99999999999079,243.99999999999977,20.000000000010232,-120.00000000000898,,2078.000000000009
2018.04.10,187.9999999999993,489.99999999999045,176.00000000000193,546.9999999999864,141.00000000001333,131.00000000000023,228.00000000000597,221.00000000000452,-34.000000000000696,173.99999999997817,-257.99999999998045,-282.0000000000045,194.00000000001683,163.00000000000205,-123.99999999999079,256.0000000000002,27.000000000001023,-141.99999999999767,,2096.000000000026
2018.04.10,187.9999999999993,492.0000000000035,185.00000000000227,553.9999999999878,127.99999999999478,58.000000000006935,214.00000000000307,234.99999999999633,-39.00000000000014,85.99999999998431,-256.99999999999613,-321.0000000000157,120.00000000000455,137.00000000000932,-110.99999999999443,198.0000000000075,-33.00000000000125,-185.00000000001293,,1648.9999999999793
2018.04.10,210.99999999999451,519.9999999999872,198.0000000000075,553.9999999999878,151.9999999999966,121.99999999999989,221.00000000000452,278.00000000000045,-25.00000000000835,167.0000000000016,-213.99999999998087,-358.00000000001387,177.00000000002092,225.99999999999287,24.000000000001798,239.00000000000432,-18.999999999991246,-262.00000000000665,,2210.999999999999
2018.04.10,180.99999999999784,499.000000000005,78.00000000000296,550.9999999999903,141.99999999999767,114.99999999999488,221.00000000000452,295.0000000000008,-26.000000000003798,157.99999999998704,-296.9999999999917,-348.9999999999993,169.00000000001114,-1.999999999990898,59.99999999999339,237.99999999999955,-18.999999999991246,-263.99999999999756,,1750.0000000000107
2018.04.10,134.0000000000008,443.99999999999994,-10.99999999999568,592.9999999999991,177.00000000000495,189.99999999999773,273.000000000001,292.00000000000335,-14.999999999998348,299.99999999998295,-470.9999999999992,-185.99999999999727,269.00000000000546,-204.99999999998852,42.999999999993044,356.00000000000875,131.00000000000023,-160.00000000000458,,2154.0000000000136
2018.04.10,46.999999999997044,380.00000000000256,-305.9999999999974,665.9999999999889,168.99999999999693,215.0000000000034,355.0000000000053,375.9999999999986,-26.999999999999247,336.9999999999891,-679.9999999999917,166.99999999998383,322.00000000000273,-652.0000000000082,215.00000000000963,475.0000000000085,314.00000000000716,-43.999999999999595,,2328.9999999999973
2018.04.10,31.999999999998696,387.000000000004,-295.99999999999227,753.9999999999881,229.99999999999687,430.9999999999974,455.0000000000054,524.9999999999977,-8.000000000008,701.9999999999982,-682.9999999999892,583.0000000000002,611.9999999999948,-709.0000000000041,499.000000000005,753.0000000000001,716.9999999999987,2.999999999997449,,4986.999999999989
2018.04.10,87.00000000000374,425.99999999999307,-253.0000000000001,714.999999999999,192.99999999999872,421.99999999999704,385.99999999999744,475.0000000000032,-8.000000000008,664.999999999992,-650.9999999999794,522.9999999999845,564.9999999999977,-641.0000000000027,469.99999999999267,672.0000000000113,658.0000000000013,4.999999999988347,,4708.999999999969
2018.04.10,92.99999999999864,434.9999999999854,-183.9999999999975,663.999999999998,243.99999999999977,394.00000000000546,361.0000000000002,480.0000000000027,13.999999999991797,650.999999999982,-536.9999999999875,407.0000000000018,519.0000000000055,-604.0000000000045,483.99999999999557,609.9999999999994,594.9999999999989,-11.00000000000545,,4614.99999999997
2018.04.10,109.00000000000354,502.9999999999868,-189.99999999999773,672.9999999999902,266.0000000000107,420.0000000000017,363.99999999999767,478.0000000000006,44.99999999999504,713.9999999999986,-413.99999999998107,388.9999999999949,536.0000000000014,-557.9999999999918,483.99999999999557,637.0000000000005,631.0000000000002,-26.0000000000149,,5060.999999999992
2018.04.10,121.00000000000443,512.0000000000014,-200.9999999999934,695.9999999999856,256.99999999999613,442.0000000000073,373.99999999999653,490.00000000000153,34.99999999999615,737.9999999999995,-467.99999999997954,419.9999999999982,566.0000000000025,-609.9999999999994,524.9999999999977,664.0000000000015,643.0000000000007,-5.000000000010552,,5199.000000000006
2018.04.10,80.99999999999774,456.9999999999963,-237.99999999999955,626.9999999999998,253.00000000001432,445.99999999999795,348.9999999999993,504.00000000000443,26.999999999999247,743.9999999999998,-439.99999999999596,458.00000000000284,594.9999999999989,-645.0000000000067,530.9999999999926,637.0000000000005,672.0000000000113,-2.999999999997449,,5055.000000000015
