names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURCHF'],80.0,1.0,S
GBPUSD,10,"['USDCHF', 'GBPAUD', 'NZDCAD']",80.0,-0.38,B
USDJPY,20,['NZDUSD'],80.0,0.2273599651982005,S
USDCAD,10,"['USDCHF', 'USDCAD']",80.0,0.4624047619047619,S
GBPCHF,10,"['NZDCAD', 'NZDCHF', 'EURNZD', 'GBPAUD', 'GBPJPY']",80.0,-0.44,B
CHFJPY,15,"['NZDUSD', 'USDCHF']",80.0,-0.3745952380952382,B
CADCHF,30,"['AUDNZD', 'EURCHF', 'AUDCHF', 'GBPJPY']",80.0,-0.4762857142857143,B
NZDCHF,10,"['EURGBP', 'AUDUSD', 'AUDNZD']",80.0,-0.08400000000000002,B
EURGBP,10,"['NZDCAD', 'NZDCHF', 'EURNZD', 'GBPAUD', 'GBPJPY']",100.0,0.44,S
GBPJPY,15,['USDJPY'],80.0,-0.3559249639249639,B
GBPCAD,10,"['AUDNZD', 'AUDUSD']",80.0,-0.730063492063492,B
GBPAUD,10,"['NZDCHF', 'EURNZD']",80.0,0.988,S
EURJPY,20,"['GBPCHF', 'EURGBP']",80.0,-0.8185503385503385,B
EURAUD,10,['AUDNZD'],80.0,-0.3866904761904763,B
EURNZD,10,"['EURGBP', 'AUDUSD', 'AUDNZD']",80.0,0.06604761904761905,S
CADJPY,30,['USDJPY'],80.0,-0.582409678642651,B
AUDJPY,15,['EURGBP'],80.0,-0.7453556998556999,B
AUDNZD,50,"['EURUSD', 'AUDUSD', 'USDCHF', 'USDJPY', 'EURCAD', 'GBPCHF', 'CADCHF', 'EURGBP']",100.0,-1.0,B
