date,USDJPY,USDCAD,AUDUSD,EURCHF,CADCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,empty,sum
2017.11.27,-33.00000000000125,-13.999999999980695,-19.00000000000235,0.0,-135.00000000000733,-25.999999999992696,-68.99999999998573,0.0,-32.999999999994145,-115.99999999999966,-47.00000000000814,,-491.99999999997203
2017.11.27,60.99999999999284,23.00000000001745,-5.999999999994898,58.000000000002494,-70.99999999999883,-1.999999999990898,-9.999999999998899,110.99999999999,25.999999999992696,-134.9999999999909,-36.0000000000027,,19.000000000018332
2017.11.27,73.99999999999807,72.0000000000054,17.000000000000348,133.00000000000534,-143.00000000000423,127.00000000001043,184.00000000000637,179.00000000000205,82.00000000000429,-134.00000000000034,-51.000000000001044,,540.0000000000267
2017.11.27,108.00000000000409,85.00000000000173,12.000000000000899,148.99999999999915,-138.00000000000477,171.99999999999437,126.0000000000039,156.99999999998226,62.99999999999084,-125.0,-66.00000000001049,,542.999999999962
2017.11.27,45.000000000001705,82.00000000000429,11.00000000000545,107.99999999999699,-126.0000000000039,158.0000000000137,133.00000000000534,37.00000000000614,21.999999999988695,-97.99999999999898,-63.00000000000195,,309.0000000000175
2017.11.27,28.000000000005798,58.000000000002494,2.000000000002,66.00000000001049,-130.0000000000079,167.00000000000603,151.00000000001222,9.999999999990905,-9.000000000014552,-85.99999999999852,-51.000000000001044,,206.00000000000793
2017.11.27,-10.000000000005116,149.00000000002134,63.00000000000195,75.00000000000284,-143.00000000000423,171.00000000001003,209.9999999999991,-55.00000000000682,55.99999999998939,-66.0000000000025,-39.00000000000014,,411.0000000000059
2017.11.27,-112.99999999999955,155.00000000001623,143.00000000000423,65.00000000000395,-89.00000000000574,173.00000000000094,358.00000000001387,-191.0000000000025,265.0000000000041,23.000000000010346,62.99999999999084,,852.0000000000366
2017.11.27,-177.0000000000067,158.0000000000137,107.00000000000153,86.0000000000083,-81.00000000000884,198.00000000000927,313.00000000000773,-227.00000000000387,211.99999999998997,103.9999999999992,14.999999999998348,,708.0000000000086
2017.11.27,-173.00000000000182,176.00000000002058,119.99999999999788,75.00000000000284,-95.00000000000064,167.00000000000603,239.00000000001143,-260.9999999999957,161.99999999999548,126.00000000000477,-1.0000000000065512,,535.0000000000343
2017.11.27,-161.00000000000136,134.00000000001188,100.99999999999554,107.00000000001265,-121.99999999999989,161.99999999999548,270.99999999999903,-245.00000000000455,224.000000000002,91.99999999999875,18.999999999991246,,582.0000000000008
2017.11.27,-134.00000000000034,137.00000000000932,107.00000000000153,200.00000000000017,-148.0000000000037,120.99999999999334,185.00000000001293,-151.00000000001046,226.99999999999943,63.00000000000239,25.999999999992696,,632.9999999999974
2017.11.27,-141.9999999999959,98.0000000000203,82.99999999999974,198.99999999999363,-158.0000000000026,86.0000000000083,214.00000000000307,-153.99999999999636,224.000000000002,49.000000000006594,22.999999999995246,,522.000000000034
2017.11.27,-195.0000000000074,130.0000000000079,116.00000000000499,140.0000000000068,-145.00000000000622,117.00000000001154,253.99999999999866,-236.99999999999477,238.99999999998923,96.00000000000364,31.999999999998696,,547.0000000000131
2017.11.27,-176.00000000000193,123.00000000000644,112.99999999999643,144.0000000000108,-125.00000000000844,130.0000000000079,283.000000000011,-212.99999999999386,239.99999999999577,100.99999999999909,37.99999999999359,,658.0000000000168
2017.11.27,-140.00000000000057,107.00000000001265,85.00000000000173,141.99999999999767,-121.99999999999989,114.99999999999844,214.00000000000307,-169.00000000001114,218.99999999999142,79.9999999999983,14.999999999998348,,545.9999999999899
2017.11.27,-197.00000000000273,64.0000000000196,53.999999999998494,127.00000000001043,-111.00000000000554,83.00000000001084,200.00000000000017,-179.00000000000205,177.99999999998929,85.00000000000796,4.999999999999449,,309.0000000000259
