date,CHFJPY,empty,sum
2020.10.26,-42.00000000000159,,-42.00000000000159
2020.10.26,-43.99999999999693,,-43.99999999999693
2020.10.26,-52.00000000000671,,-52.00000000000671
2020.10.26,-54.000000000002046,,-54.000000000002046
2020.10.26,-88.99999999999864,,-88.99999999999864
2020.10.26,-76.99999999999818,,-76.99999999999818
2020.10.26,-135.00000000000512,,-135.00000000000512
2020.10.26,-213.00000000000807,,-213.00000000000807
2020.10.26,-216.99999999999875,,-216.99999999999875
2020.10.26,-203.00000000000296,,-203.00000000000296
2020.10.26,-204.00000000000773,,-204.00000000000773
2020.10.26,-177.0000000000067,,-177.0000000000067
2020.10.26,-225.9999999999991,,-225.9999999999991
2020.10.26,-248.99999999999523,,-248.99999999999523
2020.10.26,-234.99999999999943,,-234.99999999999943
2020.10.26,-224.00000000000375,,-224.00000000000375
2020.10.26,-198.99999999999807,,-198.99999999999807
2020.10.26,-216.00000000000819,,-216.00000000000819
2020.10.26,-248.99999999999523,,-248.99999999999523
2020.10.26,-240.99999999999966,,-240.99999999999966
2020.10.26,-159.00000000000603,,-159.00000000000603
2020.10.26,-46.999999999997044,,-46.999999999997044
2020.10.26,-19.99999999999602,,-19.99999999999602
2020.10.26,60.99999999999284,,60.99999999999284
2020.10.26,66.0000000000025,,66.0000000000025
2020.10.26,10.000000000005116,,10.000000000005116
2020.10.26,-3.0000000000001137,,-3.0000000000001137
2020.10.26,-16.999999999995907,,-16.999999999995907
2020.10.26,-34.000000000006025,,-34.000000000006025
2020.10.26,-61.00000000000705,,-61.00000000000705
2020.10.26,-126.00000000000477,,-126.00000000000477
2020.10.26,-94.99999999999886,,-94.99999999999886
2020.10.26,-34.000000000006025,,-34.000000000006025
2020.10.26,-1.0000000000047748,,-1.0000000000047748
2020.10.26,-7.999999999995566,,-7.999999999995566
2020.10.26,36.000000000001364,,36.000000000001364
2020.10.26,54.000000000002046,,54.000000000002046
2020.10.26,99.99999999999432,,99.99999999999432
2020.10.26,72.99999999999329,,72.99999999999329
2020.10.26,87.99999999999386,,87.99999999999386
2020.10.26,105.00000000000398,,105.00000000000398
2020.10.26,131.00000000000023,,131.00000000000023
2020.10.26,129.99999999999545,,129.99999999999545
2020.10.26,143.00000000000068,,143.00000000000068
2020.10.26,195.99999999999795,,195.99999999999795
2020.10.26,209.99999999999375,,209.99999999999375
2020.10.26,164.99999999999204,,164.99999999999204
2020.10.26,197.9999999999933,,197.9999999999933
2020.10.27,221.9999999999942,,221.9999999999942
2020.10.27,203.99999999999352,,203.99999999999352
2020.10.27,209.99999999999375,,209.99999999999375
2020.10.27,224.99999999999432,,224.99999999999432
2020.10.27,230.00000000000398,,230.00000000000398
2020.10.27,164.99999999999204,,164.99999999999204
2020.10.27,159.9999999999966,,159.9999999999966
2020.10.27,176.9999999999925,,176.9999999999925
2020.10.27,164.99999999999204,,164.99999999999204
2020.10.27,182.99999999999272,,182.99999999999272
2020.10.27,224.99999999999432,,224.99999999999432
2020.10.27,227.00000000000387,,227.00000000000387
2020.10.27,185.00000000000227,,185.00000000000227
2020.10.27,158.99999999999181,,158.99999999999181
2020.10.27,146.0000000000008,,146.0000000000008
2020.10.27,137.00000000000045,,137.00000000000045
2020.10.27,128.0000000000001,,128.0000000000001
2020.10.27,125.0,,125.0
2020.10.27,140.99999999999113,,140.99999999999113
2020.10.27,179.00000000000205,,179.00000000000205
2020.10.27,173.99999999999238,,173.99999999999238
2020.10.27,313.0000000000024,,313.0000000000024
2020.10.27,376.0000000000048,,376.0000000000048
2020.10.27,484.99999999999943,,484.99999999999943
2020.10.27,591.9999999999987,,591.9999999999987
2020.10.27,572.0000000000027,,572.0000000000027
2020.10.27,575.9999999999934,,575.9999999999934
2020.10.27,450.00000000000284,,450.00000000000284
2020.10.27,393.0000000000007,,393.0000000000007
2020.10.27,344.99999999999886,,344.99999999999886
2020.10.27,334.99999999999375,,334.99999999999375
2020.10.27,280.00000000000114,,280.00000000000114
2020.10.27,299.99999999999716,,299.99999999999716
2020.10.27,457.9999999999984,,457.9999999999984
2020.10.27,468.9999999999941,,468.9999999999941
2020.10.27,474.00000000000375,,474.00000000000375
2020.10.27,472.999999999999,,472.999999999999
2020.10.27,489.0000000000043,,489.0000000000043
2020.10.27,501.0000000000048,,501.0000000000048
2020.10.27,503.0000000000001,,503.0000000000001
2020.10.27,510.0000000000051,,510.0000000000051
2020.10.27,521.9999999999914,,521.9999999999914
2020.10.27,551.9999999999925,,551.9999999999925
2020.10.27,545.9999999999923,,545.9999999999923
2020.10.27,602.0000000000039,,602.0000000000039
2020.10.27,602.0000000000039,,602.0000000000039
2020.10.27,774.9999999999915,,774.9999999999915
2020.10.27,790.9999999999968,,790.9999999999968
2020.10.28,783.0000000000013,,783.0000000000013
2020.10.28,768.9999999999912,,768.9999999999912
2020.10.28,739.9999999999949,,739.9999999999949
2020.10.28,673.9999999999924,,673.9999999999924
2020.10.28,683.9999999999975,,683.9999999999975
2020.10.28,759.0000000000003,,759.0000000000003
2020.10.28,730.000000000004,,730.000000000004
2020.10.28,746.9999999999999,,746.9999999999999
2020.10.28,807.0000000000022,,807.0000000000022
2020.10.28,876.9999999999953,,876.9999999999953
2020.10.28,894.999999999996,,894.999999999996
2020.10.28,882.9999999999956,,882.9999999999956
2020.10.28,941.0000000000025,,941.0000000000025
2020.10.28,995.0000000000045,,995.0000000000045
2020.10.28,1006.0000000000002,,1006.0000000000002
2020.10.28,962.9999999999939,,962.9999999999939
2020.10.28,1007.000000000005,,1007.000000000005
2020.10.28,1034.9999999999966,,1034.9999999999966
2020.10.28,1137.999999999991,,1137.999999999991
2020.10.28,1212.0000000000032,,1212.0000000000032
2020.10.28,1239.999999999995,,1239.999999999995
2020.10.28,1149.9999999999914,,1149.9999999999914
2020.10.28,1150.9999999999964,,1150.9999999999964
2020.10.28,1293.9999999999968,,1293.9999999999968
2020.10.28,1385.000000000005,,1385.000000000005
2020.10.28,1344.9999999999989,,1344.9999999999989
2020.10.28,1242.0000000000045,,1242.0000000000045
2020.10.28,1245.999999999995,,1245.999999999995
2020.10.28,1188.999999999993,,1188.999999999993
2020.10.28,1186.9999999999977,,1186.9999999999977
2020.10.28,1179.000000000002,,1179.000000000002
2020.10.28,1117.0000000000045,,1117.0000000000045
2020.10.28,1201.9999999999982,,1201.9999999999982
2020.10.28,1134.0000000000005,,1134.0000000000005
2020.10.28,1132.9999999999955,,1132.9999999999955
