date,CHFJPY,empty,sum
2020.10.26,-6.000000000000227,,-6.000000000000227
2020.10.26,18.999999999991246,,18.999999999991246
2020.10.26,-24.00000000000091,,-24.00000000000091
2020.10.26,-25.000000000005684,,-25.000000000005684
2020.10.26,-61.00000000000705,,-61.00000000000705
2020.10.26,6.000000000000227,,6.000000000000227
2020.10.26,-125.0,,-125.0
2020.10.26,-183.00000000000693,,-183.00000000000693
2020.10.26,-198.99999999999807,,-198.99999999999807
2020.10.26,-168.00000000000637,,-168.00000000000637
2020.10.26,-149.0000000000009,,-149.0000000000009
2020.10.26,-171.99999999999704,,-171.99999999999704
2020.10.26,-209.00000000000318,,-209.00000000000318
2020.10.26,-195.99999999999795,,-195.99999999999795
2020.10.26,-219.99999999999886,,-219.99999999999886
2020.10.26,-179.00000000000205,,-179.00000000000205
2020.10.26,-183.00000000000693,,-183.00000000000693
2020.10.26,-201.99999999999818,,-201.99999999999818
2020.10.26,-165.00000000000625,,-165.00000000000625
2020.10.26,-150.00000000000568,,-150.00000000000568
2020.10.26,-13.00000000000523,,-13.00000000000523
2020.10.26,-4.9999999999954525,,-4.9999999999954525
2020.10.26,118.99999999999977,,118.99999999999977
2020.10.26,75.9999999999934,,75.9999999999934
2020.10.26,114.99999999999488,,114.99999999999488
2020.10.26,15.000000000000568,,15.000000000000568
2020.10.26,12.999999999991019,,12.999999999991019
2020.10.26,15.999999999991132,,15.999999999991132
2020.10.26,7.000000000005002,,7.000000000005002
2020.10.26,-39.00000000000148,,-39.00000000000148
2020.10.26,-49.99999999999716,,-49.99999999999716
2020.10.26,1.0000000000047748,,1.0000000000047748
2020.10.26,21.000000000000796,,21.000000000000796
2020.10.26,3.0000000000001137,,3.0000000000001137
2020.10.26,108.00000000000409,,108.00000000000409
2020.10.26,135.99999999999568,,135.99999999999568
2020.10.26,100.99999999999909,,100.99999999999909
2020.10.26,108.00000000000409,,108.00000000000409
2020.10.26,91.99999999999875,,91.99999999999875
2020.10.26,108.00000000000409,,108.00000000000409
2020.10.26,146.0000000000008,,146.0000000000008
2020.10.26,146.0000000000008,,146.0000000000008
2020.10.26,143.00000000000068,,143.00000000000068
2020.10.26,230.00000000000398,,230.00000000000398
2020.10.26,221.00000000000364,,221.00000000000364
2020.10.26,221.9999999999942,,221.9999999999942
2020.10.26,213.99999999999864,,213.99999999999864
2020.10.26,239.00000000000432,,239.00000000000432
2020.10.27,240.99999999999966,,240.99999999999966
2020.10.27,228.9999999999992,,228.9999999999992
2020.10.27,227.99999999999443,,227.99999999999443
2020.10.27,260.9999999999957,,260.9999999999957
2020.10.27,230.00000000000398,,230.00000000000398
2020.10.27,165.99999999999682,,165.99999999999682
2020.10.27,182.00000000000216,,182.00000000000216
2020.10.27,215.0000000000034,,215.0000000000034
2020.10.27,191.99999999999307,,191.99999999999307
2020.10.27,234.99999999999943,,234.99999999999943
2020.10.27,280.00000000000114,,280.00000000000114
2020.10.27,236.0000000000042,,236.0000000000042
2020.10.27,192.99999999999784,,192.99999999999784
2020.10.27,185.99999999999284,,185.99999999999284
2020.10.27,167.0000000000016,,167.0000000000016
2020.10.27,141.9999999999959,,141.9999999999959
2020.10.27,200.00000000000284,,200.00000000000284
2020.10.27,140.99999999999113,,140.99999999999113
2020.10.27,239.99999999999488,,239.99999999999488
2020.10.27,215.0000000000034,,215.0000000000034
2020.10.27,331.99999999999363,,331.99999999999363
2020.10.27,393.0000000000007,,393.0000000000007
2020.10.27,487.99999999999955,,487.99999999999955
2020.10.27,646.0000000000008,,646.0000000000008
2020.10.27,626.9999999999953,,626.9999999999953
2020.10.27,593.0000000000035,,593.0000000000035
2020.10.27,602.9999999999944,,602.9999999999944
2020.10.27,477.00000000000387,,477.00000000000387
2020.10.27,438.0000000000024,,438.0000000000024
2020.10.27,361.0000000000042,,361.0000000000042
2020.10.27,399.9999999999915,,399.9999999999915
2020.10.27,322.9999999999933,,322.9999999999933
2020.10.27,486.0000000000042,,486.0000000000042
2020.10.27,471.00000000000364,,471.00000000000364
2020.10.27,560.0000000000023,,560.0000000000023
2020.10.27,501.0000000000048,,501.0000000000048
2020.10.27,492.00000000000443,,492.00000000000443
2020.10.27,531.9999999999965,,531.9999999999965
2020.10.27,510.9999999999957,,510.9999999999957
2020.10.27,542.9999999999922,,542.9999999999922
2020.10.27,524.0000000000009,,524.0000000000009
2020.10.27,582.9999999999984,,582.9999999999984
2020.10.27,563.999999999993,,563.999999999993
2020.10.27,632.9999999999956,,632.9999999999956
2020.10.27,620.9999999999951,,620.9999999999951
2020.10.27,801.0000000000019,,801.0000000000019
2020.10.27,855.000000000004,,855.000000000004
2020.10.27,813.0000000000024,,813.0000000000024
2020.10.28,829.9999999999983,,829.9999999999983
2020.10.28,784.9999999999966,,784.9999999999966
2020.10.28,748.9999999999952,,748.9999999999952
2020.10.28,691.0000000000025,,691.0000000000025
2020.10.28,765.0000000000006,,765.0000000000006
2020.10.28,805.9999999999974,,805.9999999999974
2020.10.28,756.0000000000002,,756.0000000000002
2020.10.28,843.0000000000035,,843.0000000000035
2020.10.28,893.9999999999912,,893.9999999999912
2020.10.28,948.9999999999981,,948.9999999999981
2020.10.28,911.0000000000014,,911.0000000000014
2020.10.28,941.0000000000025,,941.0000000000025
2020.10.28,995.0000000000045,,995.0000000000045
2020.10.28,1033.9999999999918,,1033.9999999999918
2020.10.28,1022.9999999999961,,1022.9999999999961
2020.10.28,1007.000000000005,,1007.000000000005
2020.10.28,1042.0000000000016,,1042.0000000000016
2020.10.28,1152.000000000001,,1152.000000000001
2020.10.28,1221.0000000000036,,1221.0000000000036
2020.10.28,1242.0000000000045,,1242.0000000000045
2020.10.28,1355.000000000004,,1355.000000000004
2020.10.28,1150.9999999999964,,1150.9999999999964
2020.10.28,1352.0000000000039,,1352.0000000000039
2020.10.28,1408.9999999999918,,1408.9999999999918
2020.10.28,1396.9999999999914,,1396.9999999999914
2020.10.28,1471.0000000000036,,1471.0000000000036
2020.10.28,1245.0000000000045,,1245.0000000000045
2020.10.28,1289.0000000000014,,1289.0000000000014
2020.10.28,1325.0000000000027,,1325.0000000000027
2020.10.28,1245.0000000000045,,1245.0000000000045
2020.10.28,1197.0000000000027,,1197.0000000000027
2020.10.28,1201.9999999999982,,1201.9999999999982
2020.10.28,1206.9999999999936,,1206.9999999999936
2020.10.28,1171.999999999997,,1171.999999999997
2020.10.28,1221.0000000000036,,1221.0000000000036
2020.10.28,1021.0000000000008,,1021.0000000000008
2020.10.28,1024.9999999999914,,1024.9999999999914
2020.10.28,1036.0000000000014,,1036.0000000000014
2020.10.28,1079.9999999999982,,1079.9999999999982
2020.10.28,1046.999999999997,,1046.999999999997
2020.10.28,1031.9999999999964,,1031.9999999999964
2020.10.28,1048.9999999999923,,1048.9999999999923
2020.10.28,1054.000000000002,,1054.000000000002
2020.10.28,1060.9999999999927,,1060.9999999999927
2020.10.28,1088.9999999999986,,1088.9999999999986
2020.10.28,1135.9999999999957,,1135.9999999999957
2020.10.28,1167.9999999999923,,1167.9999999999923
2020.10.28,1162.9999999999968,,1162.9999999999968
2020.10.29,1117.999999999995,,1117.999999999995
2020.10.29,1140.9999999999911,,1140.9999999999911
2020.10.29,1171.999999999997,,1171.999999999997
2020.10.29,1164.999999999992,,1164.999999999992
2020.10.29,1105.9999999999945,,1105.9999999999945
2020.10.29,1027.000000000001,,1027.000000000001
2020.10.29,1114.0000000000043,,1114.0000000000043
2020.10.29,923.0000000000018,,923.0000000000018
2020.10.29,977.9999999999944,,977.9999999999944
2020.10.29,957.9999999999984,,957.9999999999984
2020.10.29,865.9999999999997,,865.9999999999997
2020.10.29,867.999999999995,,867.999999999995
2020.10.29,864.0000000000043,,864.0000000000043
2020.10.29,859.9999999999994,,859.9999999999994
2020.10.29,923.9999999999924,,923.9999999999924
2020.10.29,888.9999999999958,,888.9999999999958
2020.10.29,885.0000000000051,,885.0000000000051
2020.10.29,953.000000000003,,953.000000000003
2020.10.29,995.0000000000045,,995.0000000000045
2020.10.29,1248.0000000000045,,1248.0000000000045
2020.10.29,1260.000000000005,,1260.000000000005
2020.10.29,1299.9999999999973,,1299.9999999999973
2020.10.29,1405.0000000000011,,1405.0000000000011
2020.10.29,1521.000000000001,,1521.000000000001
2020.10.29,1486.000000000004,,1486.000000000004
2020.10.29,1524.9999999999914,,1524.9999999999914
2020.10.29,1551.0000000000018,,1551.0000000000018
2020.10.29,1477.0000000000039,,1477.0000000000039
2020.10.29,1487.9999999999995,,1487.9999999999995
2020.10.29,1382.000000000005,,1382.000000000005
2020.10.29,1415.9999999999968,,1415.9999999999968
2020.10.29,1516.999999999996,,1516.999999999996
2020.10.29,1450.9999999999934,,1450.9999999999934
2020.10.29,1525.9999999999964,,1525.9999999999964
