date,USDCHF,USDCAD,AUDUSD,CADCHF,AUDCHF,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.11.07,-192.99999999999872,-59.000000000009045,-51.99999999999649,0.0,-275.99999999999847,-75.00000000000284,-259.00000000000034,-500.99999999999056,-155.00000000001623,-195.00000000000074,,-1765.0000000000132
2016.11.07,-225.99999999999287,201.00000000000674,19.00000000000235,280.00000000000244,-253.0000000000032,463.9999999999977,-204.00000000000773,-250.99999999999056,-18.0000000000069,53.999999999998494,,66.00000000000648
2016.11.07,-273.000000000001,28.000000000005798,-34.000000000000696,246.00000000000176,-234.00000000000088,356.00000000000074,-152.00000000000102,-214.9999999999892,-28.000000000005798,14.999999999998348,,-290.9999999999919
2016.11.07,-231.99999999999886,141.99999999999767,-41.000000000002146,239.0000000000003,-224.000000000002,458.9999999999872,66.99999999999307,-25.99999999999625,17.999999999984695,15.999999999993797,,417.9999999999575
2016.11.07,-302.9999999999977,187.00000000000384,-117.00000000000044,258.9999999999981,-265.0000000000041,608.9999999999928,-33.00000000000125,-159.9999999999966,144.99999999999514,31.999999999998696,,353.9999999999886
2016.11.07,-300.99999999999574,384.00000000000654,-41.000000000002146,458.9999999999983,-290.9999999999968,907.9999999999977,-50.00000000001137,-179.9999999999926,201.99999999999108,178.00000000000037,,1267.9999999999952
2016.11.07,-258.9999999999981,412.00000000001234,-90.99999999999665,452.00000000000796,-153.99999999999858,957.9999999999922,-40.00000000000625,-173.99999999999238,346.9999999999862,268.99999999999704,,1720.0000000000036
2016.11.07,-226.99999999999943,385.99999999999744,-43.999999999999595,418.0000000000073,-175.99999999999838,825.9999999999934,6.999999999990791,-134.9999999999909,271.99999999998334,262.999999999991,,1589.999999999975
2016.11.07,-225.99999999999287,320.00000000000915,-75.9999999999983,353.0000000000033,-170.99999999999892,701.9999999999804,85.99999999999852,-60.99999999999284,245.99999999999068,192.99999999999872,,1365.9999999999977
2016.11.07,-112.99999999999643,391.9999999999924,-51.000000000001044,296.0000000000074,-44.99999999999504,609.9999999999994,190.9999999999883,-15.999999999991132,300.99999999999574,176.99999999999383,,1741.9999999999934
2016.11.07,-47.9999999999925,392.9999999999989,-48.99999999999905,297.9999999999983,-50.0000000000056,626.9999999999998,170.99999999999227,-55.999999999997385,295.0000000000008,118.99999999999133,,1699.9999999999873
2016.11.07,-58.99999999999794,388.9999999999949,-88.99999999999464,295.0000000000008,-12.000000000000899,626.9999999999998,198.99999999999807,-61.99999999999761,317.9999999999961,129.9999999999968,,1735.9999999999952
2016.11.07,-82.99999999999974,385.99999999999744,-85.99999999999719,307.0000000000017,-17.999999999995797,637.9999999999831,241.99999999999022,-27.000000000001023,316.99999999998954,117.00000000000044,,1792.9999999999686
2016.11.07,-79.99999999999119,400.00000000000034,-63.99999999999739,282.99999999999994,-27.999999999994696,610.9999999999837,205.99999999998886,-43.99999999999693,292.9999999999877,39.999999999995595,,1616.9999999999761
2016.11.07,-10.999999999994348,426.9999999999996,-21.00000000000435,281.00000000000904,-2.999999999997449,619.9999999999983,332.9999999999984,33.00000000000125,296.9999999999917,42.999999999993044,,1998.9999999999952
2016.11.07,63.00000000000195,445.0000000000065,-33.000000000005244,240.00000000000688,21.999999999999797,612.9999999999969,313.99999999999295,27.000000000001023,310.9999999999946,61.999999999995396,,2063.999999999991
2016.11.07,78.00000000000028,412.9999999999967,-65.00000000000395,184.00000000000637,80.99999999999774,533.99999999999,305.9999999999974,32.00000000001069,312.00000000000114,88.99999999999464,,1963.999999999991
2016.11.07,109.00000000000354,448.000000000004,-48.000000000003595,164.00000000000858,97.9999999999981,517.9999999999962,338.99999999999864,33.00000000000125,324.9999999999975,78.00000000000028,,2064.0000000000045
2016.11.07,120.00000000000898,401.99999999999125,-83.9999999999952,160.00000000000458,94.00000000000519,425.99999999999307,333.999999999989,16.000000000005343,285.00000000000193,28.999999999990145,,1781.9999999999943
2016.11.07,86.0000000000083,459.0000000000094,-117.00000000000044,192.00000000000327,90.99999999999665,435.9999999999919,327.99999999998875,-60.000000000002274,339.0000000000004,-63.00000000000195,,1690.9999999999939
2016.11.07,107.00000000000153,392.9999999999989,-175.99999999999838,129.00000000000134,136.00000000000279,356.00000000000074,373.9999999999952,-83.99999999998897,365.99999999999966,-63.00000000000195,,1538.0000000000107
2016.11.07,163.00000000000205,425.0000000000087,-171.99999999999437,131.99999999999878,224.000000000002,387.99999999998835,449.99999999998863,9.000000000000341,429.99999999999704,39.999999999995595,,2088.9999999999873
2016.11.07,217.0000000000005,462.0000000000068,-100.00000000000009,129.00000000000134,202.9999999999976,371.99999999999454,459.99999999999375,64.99999999999773,412.9999999999967,45.99999999999049,,2266.9999999999795
2016.11.07,156.00000000000057,496.00000000000756,-71.99999999999429,126.99999999999933,139.00000000000023,385.99999999999744,431.99999999998795,56.000000000011596,402.9999999999978,65.99999999999939,,2189.0000000000077
2016.11.07,-17.000000000000348,564.000000000009,-41.000000000002146,247.00000000000833,9.999999999998899,585.9999999999976,326.9999999999982,-69.99999999999318,434.000000000001,96.99999999999153,,2137.0000000000086
2016.11.07,-5.999999999994898,622.0000000000115,-73.99999999999629,329.00000000000153,34.99999999999615,725.9999999999823,365.99999999999966,34.000000000006025,496.99999999999187,230.99999999999233,,2759.99999999999
2016.11.07,-40.99999999999105,492.0000000000035,-53.00000000000304,284.0000000000065,-4.999999999999449,577.9999999999897,317.99999999999784,48.00000000000182,370.999999999988,147.99999999999258,,2139.9999999999864
2016.11.07,4.000000000004,493.99999999999443,-39.999999999995595,265.0000000000041,12.000000000000899,529.999999999986,263.9999999999958,-0.999999999990564,364.9999999999931,148.99999999999915,,2041.9999999999914
2016.11.07,-78.99999999999574,476.0000000000098,-88.99999999999464,322.00000000000006,7.9999999999968985,571.9999999999948,239.99999999999488,-30.000000000001137,363.0000000000022,148.99999999999915,,1932.0000000000061
2016.11.07,-112.000000000001,436.9999999999985,-97.9999999999981,281.00000000000904,-14.000000000002899,493.99999999999443,298.9999999999924,19.000000000005457,390.9999999999858,145.9999999999906,,1842.9999999999743
2016.11.07,-127.99999999999478,461.0000000000003,-100.99999999999554,343.00000000000443,-17.999999999995797,484.9999999999799,315.9999999999883,33.00000000000125,414.00000000000324,189.99999999999017,,1994.9999999999816
2016.11.07,-117.99999999999588,434.000000000001,-177.00000000000495,360.0000000000048,2.999999999997449,412.9999999999967,368.9999999999998,81.00000000000307,441.99999999998687,205.99999999999508,,2012.9999999999836
2016.11.07,-120.99999999999334,371.00000000001023,-282.99999999999994,307.0000000000017,97.9999999999981,365.99999999999966,480.99999999999454,111.0000000000042,560.0000000000049,143.9999999999997,,2034.0000000000198
2016.11.07,-65.99999999999939,283.99999999999534,-339.0000000000004,233.00000000000543,178.99999999999582,196.99999999998053,571.9999999999885,100.00000000000853,553.0000000000035,41.9999999999976,,1754.9999999999757
2016.11.07,16.0000000000049,339.0000000000004,-300.99999999999574,165.00000000000404,288.9999999999948,32.999999999994145,637.0000000000005,123.00000000000466,556.0000000000009,40.99999999999105,,1897.9999999999998
2016.11.07,107.00000000000153,375.9999999999986,-234.00000000000088,141.00000000000225,268.0000000000016,18.999999999991246,555.9999999999974,121.00000000000932,553.0000000000035,85.99999999999719,,1993.0000000000018
2016.11.07,-42.999999999993044,520.0000000000093,-253.99999999999866,246.00000000000176,195.9999999999962,163.9999999999864,613.9999999999901,170.0000000000017,631.9999999999882,202.9999999999976,,2447.9999999999795
2016.11.07,-59.99999999999339,408.9999999999927,-273.9999999999965,291.0000000000079,207.00000000000162,104.99999999999955,685.9999999999928,246.9999999999999,622.9999999999958,247.99999999999267,,2481.999999999993
2016.11.07,-31.999999999998696,401.99999999999125,-273.000000000001,279.00000000000705,205.99999999999508,72.99999999998974,680.9999999999974,272.00000000000557,605.9999999999955,227.99999999999488,,2441.999999999977
2016.11.07,-83.9999999999952,422.00000000001125,-336.00000000000296,303.0000000000088,188.9999999999947,35.999999999991594,629.9999999999955,207.00000000000784,597.9999999999874,225.99999999999287,,2190.9999999999914
2016.11.07,-90.0000000000012,367.0000000000062,-332.99999999999443,248.99999999999923,248.99999999999923,18.999999999991246,684.9999999999881,213.00000000000807,654.9999999999834,162.99999999999093,,2176.999999999971
2016.11.07,-100.00000000000009,295.0000000000008,-392.00000000000347,255.00000000000523,270.0000000000036,-13.000000000018552,727.9999999999944,218.00000000000352,638.0000000000052,161.00000000000003,,2059.999999999991
2016.11.07,-117.99999999999588,208.00000000000819,-451.9999999999969,226.99999999999943,297.00000000000284,-111.00000000001664,797.9999999999876,272.00000000000557,682.9999999999892,74.99999999999174,,1878.9999999999754
2016.11.07,-152.99999999999204,224.000000000002,-438.00000000000506,246.00000000000176,307.99999999999716,-99.00000000000463,871.9999999999999,267.0000000000101,705.0000000000001,85.99999999999719,,2018.0000000000064
2016.11.07,-213.99999999999199,195.00000000001182,-439.0000000000005,287.9999999999994,251.00000000000122,-97.00000000001374,821.9999999999885,243.99999999999977,669.9999999999928,82.99999999999974,,1802.999999999987
2016.11.07,-228.99999999999034,208.00000000000819,-456.9999999999963,326.0000000000041,226.99999999999943,7.0000000000014495,787.9999999999967,231.99999999999932,682.0000000000048,124.99999999999733,,1909.0000000000246
2016.11.07,-208.99999999999253,279.99999999999136,-548.9999999999995,342.000000000009,278.9999999999959,27.999999999983594,854.9999999999898,332.00000000000784,783.9999999999848,267.99999999999045,,2409.9999999999604
2016.11.07,-195.00000000000074,171.00000000001003,-556.9999999999964,268.0000000000016,378.00000000000057,-137.00000000000932,932.9999999999927,393.0000000000007,791.9999999999927,319.99999999999807,,2365.99999999999
2016.11.08,-224.9999999999974,218.00000000000708,-531.9999999999991,322.00000000000006,297.9999999999983,-69.00000000000794,846.9999999999942,407.0000000000107,767.9999999999909,358.9999999999982,,2392.999999999995
