date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.02.13,-242.00000000000887,188.9999999999947,-230.00000000001907,-94.00000000000519,-74.00000000000739,-544.9999999999955,89.00000000000574,78.00000000000028,92.00000000000318,-13.999999999991797,-735.99999999999,-592.9999999999991,492.9999999999879,-119.00000000000244,-67.9999999999792,-51.000000000001044,203.99999999999352,-63.000000000013046,31.000000000003247,-24.000000000001798,,-1677.0000000000257
2017.02.13,-226.00000000001506,194.99999999998963,-259.0000000000092,-146.00000000000168,4.999999999999449,-559.9999999999827,72.0000000000054,16.0000000000049,153.99999999999858,-16.999999999989246,-709.0000000000032,-673.0000000000125,550.9999999999903,-165.9999999999995,-196.99999999998053,-116.00000000000499,103.9999999999992,-62.000000000006494,174.00000000000747,-95.00000000000064,,-1955.0000000000107
2017.02.13,-226.99999999999943,221.99999999998886,-234.00000000000088,-160.00000000000458,30.999999999992145,-556.0000000000009,81.00000000000884,-6.999999999990347,175.99999999999838,-15.999999999993797,-712.9999999999939,-662.000000000007,717.9999999999964,-153.9999999999875,-240.9999999999801,-90.99999999999665,94.99999999999886,23.999999999979593,167.00000000000603,-155.00000000001623,,-1702.0000000000025
2017.02.13,-195.00000000001182,266.999999999995,-172.0000000000166,-129.00000000000134,36.999999999998145,-557.9999999999918,103.00000000000864,5.000000000010552,163.99999999999747,-14.999999999998348,-701.9999999999982,-598.0000000000097,702.9999999999869,-109.99999999998789,-227.99999999998377,-97.00000000001374,76.99999999999818,49.99999999999449,129.00000000000134,-141.00000000001333,,-1410.0000000000357
2017.02.13,-190.00000000000128,279.99999999999136,-168.0000000000126,-139.00000000000023,5.999999999994898,-602.999999999998,100.00000000000009,-1.999999999990898,131.00000000000333,-43.999999999999595,-786.0000000000014,-683.0000000000114,748.9999999999997,-126.0000000000039,-239.99999999999577,-5.999999999994898,78.99999999999352,37.99999999998249,104.99999999999955,-113.00000000000753,,-1612.0000000000523
2017.02.13,-194.0000000000053,299.00000000000483,-180.0000000000024,-143.9999999999997,-14.000000000002899,-601.9999999999915,94.00000000000519,-13.999999999991797,104.00000000000409,-41.9999999999976,-763.9999999999816,-683.0000000000114,761.999999999996,-148.99999999999915,-267.99999999997937,65.00000000000395,-5.000000000009663,53.999999999998494,78.00000000000028,-78.00000000000028,,-1680.9999999999598
2017.02.13,-146.00000000000168,339.0000000000004,-160.00000000000458,-114.99999999999844,37.99999999999359,-652.9999999999925,73.00000000000084,-21.999999999999797,122.99999999999534,-56.99999999999594,-683.9999999999975,-792.0000000000149,713.9999999999924,-198.99999999999363,-287.9999999999994,-60.000000000015596,-29.000000000010573,-8.000000000008,116.00000000000499,-162.00000000001768,,-1972.0000000000625
2017.02.13,-133.00000000000534,373.99999999998545,-123.00000000000644,-56.99999999999594,115.99999999999389,-600.9999999999849,82.00000000000429,29.000000000001247,197.99999999999818,-17.999999999995797,-566.0000000000025,-712.0000000000015,686.9999999999932,-200.00000000000017,-228.99999999999034,-148.99999999999915,-46.00000000000648,-33.00000000001635,184.00000000000637,-174.00000000000747,,-1371.0000000000298
2017.02.13,-144.0000000000108,374.999999999992,-120.00000000000898,-94.00000000000519,57.99999999999139,-747.9999999999931,81.00000000000884,-7.9999999999968985,129.9999999999968,-117.99999999999588,-725.9999999999991,-873.0000000000126,723.9999999999914,-255.00000000000523,-326.9999999999884,-38.0000000000047,-33.00000000000125,24.999999999986144,134.0000000000008,-113.00000000000753,,-2070.0000000000623
2017.02.13,-121.99999999999989,280.9999999999979,-104.00000000001519,-72.0000000000054,56.99999999999594,-614.9999999999877,79.00000000000685,-31.999999999998696,127.99999999999478,21.00000000000435,-628.9999999999907,-740.0000000000073,600.0000000000006,-279.00000000000705,-367.99999999999056,80.99999999999774,-78.00000000000296,29.999999999996696,125.00000000000844,-140.0000000000068,,-1777.0000000000093
2017.02.13,-59.000000000009045,441.0000000000025,-51.000000000001044,-70.99999999999883,56.0000000000005,-770.9999999999884,34.000000000000696,-70.99999999999883,76.99999999999375,-86.99999999999264,-816.9999999999789,-951.000000000013,829.9999999999974,-418.9999999999916,-528.9999999999795,85.00000000000173,-103.00000000000864,66.99999999999484,80.00000000000229,-160.00000000000458,,-2418.9999999999704
2017.02.13,-65.00000000000395,441.99999999998687,-66.00000000001049,-63.99999999999739,-4.999999999999449,-722.9999999999848,11.00000000000545,-74.99999999999174,-17.000000000000348,-14.999999999998348,-774.0000000000009,-887.9999999999999,824.0000000000025,-373.00000000000114,-495.99999999998533,348.9999999999993,-28.000000000005798,54.99999999998284,3.0000000000085514,-59.000000000009045,,-1964.000000000003
2017.02.13,-73.00000000001194,400.9999999999847,-175.00000000001404,-145.00000000000622,-87.00000000000374,-614.9999999999877,-25.999999999992696,-133.99999999998968,-78.00000000000028,10.000000000010001,-798.9999999999782,-909.0000000000042,848.9999999999886,-422.9999999999956,-531.9999999999991,443.99999999999994,-4.0000000000048885,21.999999999988695,-0.999999999995449,41.000000000002146,,-2234.0000000000095
2017.02.13,-63.99999999999739,421.0000000000047,-241.00000000000233,-123.00000000000644,-91.00000000000774,-584.9999999999911,-46.00000000000159,-84.99999999999064,-60.00000000000449,-10.999999999994348,-859.9999999999852,-931.9999999999995,863.9999999999981,-425.0000000000087,-424.99999999998647,412.9999999999967,4.9999999999954525,-32.0000000000098,14.000000000002899,56.99999999999594,,-2205.9999999999923
2017.02.13,-66.00000000001049,439.99999999999596,-253.00000000001432,-99.00000000000463,-86.0000000000083,-665.9999999999889,-68.99999999999685,-63.99999999999739,-65.99999999999939,-83.9999999999952,-852.0000000000039,-1029.0000000000132,848.9999999999886,-459.99999999999375,-359.99999999998255,317.9999999999961,63.99999999999295,-85.00000000000173,37.00000000000925,92.00000000000318,,-2439.000000000025
2017.02.13,-83.00000000001084,442.9999999999934,-226.99999999999943,-51.99999999999649,-84.0000000000063,-632.9999999999947,-29.000000000001247,-14.999999999998348,-53.999999999998494,-40.99999999999105,-805.9999999999832,-977.0000000000057,756.9999999999854,-401.99999999999125,-297.9999999999983,408.9999999999927,92.99999999998931,-121.99999999999989,18.0000000000069,187.00000000000384,,-1916.0000000000034
2017.02.13,-72.0000000000054,485.99999999998647,-174.00000000000747,-46.00000000000159,-114.00000000000298,-664.9999999999823,-14.999999999998348,-36.999999999998145,-95.00000000000064,-49.99999999999449,-865.9999999999854,-927.0000000000111,849.9999999999952,-358.9999999999982,-315.99999999998295,439.99999999999596,86.99999999998909,-78.00000000000028,-85.99999999999719,174.99999999999181,,-1862.000000000008
2017.02.13,-97.9999999999981,539.0000000000006,-110.00000000001009,-90.99999999999665,-142.00000000000878,-733.9999999999902,26.999999999999247,-59.99999999999339,-123.00000000000644,-90.99999999999665,-889.9999999999864,-961.0000000000118,957.9999999999922,-323.0000000000066,-397.99999999998727,534.9999999999966,9.999999999990905,-3.0000000000196536,-149.99999999999457,209.9999999999991,,-1895.0000000000286
2017.02.13,-79.00000000000685,602.999999999998,-74.0000000000185,-82.99999999999974,-178.00000000000037,-820.9999999999828,41.000000000002146,-58.99999999999794,-141.00000000000225,-161.00000000000003,-968.9999999999941,-1009.9999999999998,1061.000000000001,-303.9999999999932,-421.99999999998903,607.9999999999864,-14.000000000010004,47.99999999998139,-209.9999999999991,217.0000000000005,,-1947.0000000000246
2017.02.13,-182.99999999999983,499.000000000005,-189.00000000001694,-119.99999999999788,-194.0000000000053,-784.9999999999912,29.000000000001247,-46.999999999997044,-129.9999999999968,-131.99999999999878,-881.0000000000002,-998.00000000001,1044.0000000000005,-330.0000000000081,-383.0,602.999999999998,-12.000000000000455,26.999999999999247,-178.00000000000037,236.99999999999832,,-2123.000000000021
2017.02.13,-222.00000000001108,499.9999999999893,-284.00000000001756,-253.99999999999866,-311.00000000000574,-856.9999999999967,48.000000000003595,-92.99999999999864,-158.99999999999804,-168.99999999999693,-899.0000000000009,-1124.9999999999982,1034.999999999986,-297.9999999999983,-483.99999999999557,578.9999999999961,-97.00000000000841,90.99999999999665,-283.99999999999534,214.99999999998744,,-3068.0000000000605
2017.02.13,-259.0000000000092,436.9999999999985,-308.0000000000194,-306.00000000000625,-364.00000000000875,-855.9999999999901,35.00000000000725,-140.99999999999113,-199.00000000000472,-166.99999999999494,-965.0000000000034,-1116.000000000006,1308.9999999999825,-320.00000000000915,-537.9999999999941,702.0000000000026,-103.00000000000864,113.99999999999189,-295.99999999999625,187.00000000000384,,-3154.0000000000546
2017.02.13,-258.0000000000027,228.00000000000597,-335.00000000001864,-300.99999999999574,-313.00000000000773,-777.9999999999898,38.0000000000047,-130.99999999999224,-151.00000000000114,-129.9999999999968,-884.9999999999909,-1015.9999999999947,1025.9999999999936,-282.0000000000045,-517.9999999999962,543.999999999989,-121.00000000000932,133.99999999998968,-234.99999999999633,143.99999999998857,,-3340.0000000000255
2017.02.13,-391.000000000008,248.99999999998812,-231.0000000000034,-333.0000000000055,-319.0000000000026,-790.9999999999861,128.00000000000588,-109.99999999999899,-116.00000000000499,-189.99999999999017,-757.9999999999814,-754.9999999999945,1056.9999999999968,-104.99999999999955,-421.99999999998903,397.0000000000029,-130.00000000000966,196.99999999998053,-346.9999999999973,113.99999999999189,,-2856.0000000000055
2017.02.13,-421.0000000000047,231.99999999998778,-130.0000000000079,-375.0000000000031,-382.00000000000455,-841.9999999999872,240.00000000000688,-87.99999999999919,-107.00000000000153,-228.99999999999034,-864.0000000000043,-568.9999999999973,1041.000000000003,192.99999999999872,-368.9999999999971,398.9999999999938,-105.00000000000398,301.99999999998005,-453.99999999999886,151.9999999999966,,-2376.0000000000346
2017.02.13,-455.0000000000054,153.00000000000313,-163.00000000000205,-463.0000000000023,-433.0000000000056,-827.0,200.00000000000017,-210.99999999999451,-195.9999999999962,-204.99999999999963,-873.9999999999952,-615.00000000001,1170.9999999999886,144.0000000000108,-533.99999999999,489.99999999999045,-209.00000000000318,442.9999999999934,-530.9999999999926,112.99999999998533,,-3002.0000000000246
2017.02.13,-331.999999999999,319.0000000000026,-45.000000000006146,-378.00000000000057,-353.0000000000033,-841.0000000000028,226.99999999999943,-179.99999999999127,-167.00000000000603,-248.99999999999923,-911.0000000000014,-615.9999999999943,1302.9999999999875,219.99999999999798,-453.99999999999886,486.999999999993,-156.0000000000059,451.99999999998573,-517.9999999999962,85.99999999998609,,-2106.0000000000528
2017.02.13,-392.00000000001455,253.99999999999866,-57.00000000001815,-394.00000000000546,-326.0000000000041,-855.9999999999901,277.000000000005,-156.99999999999602,-111.00000000000554,-257.9999999999916,-852.0000000000039,-580.0000000000027,1303.999999999994,262.999999999991,-432.9999999999945,336.00000000000296,-213.00000000000807,478.999999999985,-466.9999999999952,26.999999999999247,,-2156.0000000000537
2017.02.13,-367.0000000000062,320.9999999999935,24.000000000001798,-358.0000000000028,-263.0000000000021,-865.999999999989,323.0000000000066,-115.99999999999389,-41.000000000002146,-268.99999999999704,-745.0000000000045,-500.9999999999959,1297.999999999999,350.00000000000585,-368.9999999999971,285.00000000000193,-251.00000000000477,486.999999999993,-429.99999999999704,2.999999999997449,,-1484.9999999999927
2017.02.13,-364.00000000000875,312.00000000000114,17.000000000000348,-351.99999999999676,-308.00000000000824,-859.9999999999941,339.0000000000004,-100.00000000000009,-68.00000000000139,-273.9999999999965,-697.9999999999791,-483.99999999999557,1280.9999999999989,361.9999999999957,-368.9999999999971,242.99999999999324,-251.00000000000477,502.9999999999868,-453.99999999999886,-9.000000000014552,,-1534.0000000000189
2017.02.13,-397.0000000000029,353.0000000000033,-17.000000000000348,-363.99999999999767,-331.0000000000035,-974.9999999999925,335.0000000000075,-82.99999999999974,-68.00000000000139,-320.9999999999935,-808.9999999999975,-604.0000000000045,1357.9999999999925,344.99999999999534,-333.9999999999899,336.9999999999873,-254.0000000000049,484.999999999991,-478.0000000000006,80.99999999999774,,-1741.0000000000148
2017.02.13,-380.00000000000256,431.99999999998795,41.99999999998649,-336.00000000000296,-311.00000000000574,-1000.9999999999852,339.0000000000004,-94.99999999998954,-63.99999999999739,-342.9999999999933,-850.9999999999991,-619.9999999999983,1405.9999999999961,400.00000000000034,-312.9999999999855,326.9999999999884,-261.0000000000099,471.99999999999466,-465.9999999999998,58.99999999998684,,-1564.000000000028
2017.02.13,-321.0000000000157,516.0000000000053,82.99999999998863,-324.9999999999975,-255.00000000000523,-1034.0000000000016,333.0000000000055,-107.99999999999699,-58.99999999999794,-402.9999999999978,-816.9999999999789,-646.9999999999976,1492.9999999999889,397.0000000000029,-314.99999999999864,225.99999999999287,-273.00000000001035,503.99999999999335,-466.9999999999952,48.99999999998794,,-1423.0000000000275
2017.02.13,-343.00000000000443,570.0000000000039,124.99999999999733,-334.9999999999964,-265.0000000000041,-1056.9999999999968,365.99999999999966,-101.99999999999099,-46.999999999997044,-414.9999999999987,-786.0000000000014,-670.9999999999993,1516.9999999999907,465.0000000000043,-295.99999999998516,241.00000000000233,-347.0000000000084,516.9999999999897,-461.0000000000003,22.999999999995246,,-1301.0
2017.02.13,-324.0000000000132,595.9999999999966,80.99999999999774,-334.00000000000097,-255.00000000000523,-1075.9999999999882,348.00000000000387,-98.99999999999353,-43.999999999999595,-429.99999999999704,-759.9999999999909,-748.0000000000153,1569.9999999999825,432.9999999999945,-279.99999999999136,259.9999999999936,-331.00000000000307,504.9999999999888,-469.99999999999267,37.99999999998249,,-1320.000000000051
2017.02.13,-358.00000000001387,590.0000000000016,31.999999999987594,-329.00000000000153,-258.0000000000027,-1108.9999999999823,348.00000000000387,-83.9999999999952,-29.999999999996696,-442.9999999999934,-824.9999999999886,-774.000000000008,1590.0000000000025,435.9999999999919,-259.9999999999936,207.99999999998596,-316.0000000000025,480.999999999987,-432.9999999999945,29.999999999996696,,-1504.0000000000157
2017.02.13,-355.0000000000164,516.9999999999897,47.99999999998139,-336.9999999999984,-251.00000000000122,-1099.9999999999898,357.00000000000733,-95.99999999999609,-21.00000000000435,-442.9999999999934,-844.9999999999989,-768.0000000000131,1517.999999999997,438.00000000000506,-289.9999999999903,215.99999999999397,-274.0000000000009,475.99999999998755,-410.9999999999947,15.999999999993797,,-1605.0000000000416
2017.02.13,-348.00000000001495,575.9999999999987,90.99999999999665,-377.0000000000051,-248.00000000000378,-1058.0000000000034,364.00000000000875,-137.9999999999937,-36.0000000000027,-434.9999999999965,-917.0000000000016,-693.0000000000102,1610.9999999999848,475.0000000000032,-316.99999999998954,158.99999999999804,-299.0000000000066,550.9999999999903,-432.9999999999945,-43.00000000001525,,-1515.000000000057
2017.02.14,-356.00000000000074,550.9999999999903,51.000000000001044,-421.0000000000047,-329.00000000000153,-1076.9999999999945,317.0000000000006,-169.99999999999238,-65.00000000000395,-447.99999999999284,-888.0000000000052,-697.0000000000143,1574.9999999999932,446.9999999999974,-334.9999999999964,144.99999999999514,-342.00000000001296,546.9999999999864,-540.9999999999915,-164.00000000000858,,-2200.0000000000555
2017.02.14,-387.000000000004,577.0000000000052,59.99999999999339,-404.99999999999983,-248.99999999999923,-1119.9999999999877,329.00000000000153,-141.99999999999767,-19.00000000000235,-447.99999999999284,-894.0000000000055,-734.9999999999968,1659.9999999999948,459.0000000000094,-364.9999999999931,140.99999999999113,-309.0000000000117,556.9999999999853,-440.9999999999914,-79.00000000000685,,-1810.0000000000082
2017.02.14,-361.9999999999957,581.9999999999936,88.99999999998354,-375.9999999999986,-250.00000000000577,-1098.9999999999834,365.99999999999966,-125.99999999999278,-14.999999999998348,-453.99999999999886,-953.9999999999793,-709.0000000000041,1607.000000000003,496.00000000000756,-319.999999999987,43.999999999999595,-261.0000000000099,555.9999999999899,-403.99999999999324,-89.00000000000574,,-1678.9999999999761
2017.02.14,-344.00000000001097,543.0000000000045,82.99999999998863,-361.0000000000002,-208.00000000000819,-1058.9999999999877,352.00000000000784,-123.99999999999079,15.999999999993797,-436.9999999999985,-905.0000000000011,-651.0000000000016,1559.9999999999836,451.0000000000014,-334.9999999999964,90.99999999999665,-306.0000000000116,532.9999999999945,-366.9999999999951,-68.00000000000139,,-1536.0000000000327
2017.02.14,-316.0000000000052,561.9999999999958,85.00000000000173,-358.9999999999982,-202.0000000000022,-1024.0000000000027,314.99999999999864,-130.99999999999224,12.000000000000899,-404.99999999999983,-848.9999999999895,-736.0000000000033,1566.999999999985,360.0000000000048,-347.9999999999928,41.99999999998649,-321.00000000001216,507.99999999998624,-349.99999999999477,-127.00000000001043,,-1717.0000000000434
2017.02.14,-336.00000000000296,578.9999999999961,103.99999999999298,-312.00000000000114,-257.0000000000072,-1059.9999999999943,316.0000000000052,-119.99999999999788,-24.000000000001798,-428.9999999999905,-817.9999999999836,-707.0000000000132,1312.000000000002,357.99999999999164,-348.9999999999993,126.99999999998823,-297.00000000001125,389.99999999997925,-420.9999999999936,-96.00000000000719,,-2040.0000000000489
2017.02.14,-327.00000000001063,553.0000000000035,99.99999999998899,-195.9999999999962,-260.00000000000466,-1001.9999999999918,355.0000000000053,28.000000000005798,-46.999999999997044,-387.99999999999943,-747.9999999999905,-629.9999999999973,1070.9999999999998,465.0000000000043,-56.99999999999594,93.99999999999409,-155.00000000000114,246.99999999999721,-420.9999999999936,143.99999999998857,,-1173.9999999999907
2017.02.14,-353.0000000000033,539.999999999985,38.99999999998904,-129.00000000000134,-313.00000000000773,-1024.999999999987,326.9999999999995,112.000000000001,-68.00000000000139,-417.99999999999613,-784.9999999999966,-700.0000000000117,947.9999999999933,426.9999999999996,113.00000000000753,188.9999999999947,-83.00000000001262,170.99999999998784,-474.9999999999921,299.99999999998914,,-1183.000000000064
2017.02.14,-365.99999999999966,530.9999999999926,38.99999999998904,-129.00000000000134,-273.000000000001,-1018.9999999999922,342.000000000009,130.0000000000079,-29.000000000001247,-417.99999999999613,-816.0000000000025,-676.0000000000099,1021.9999999999895,449.0000000000105,140.0000000000068,109.99999999998789,-32.00000000001069,214.99999999998744,-396.9999999999918,270.99999999999903,,-906.0000000000266
2017.02.14,-348.9999999999993,560.0000000000049,113.99999999999189,-109.99999999999899,-213.00000000000762,-1047.9999999999823,382.00000000000455,145.00000000000622,14.999999999998348,-412.9999999999967,-859.9999999999852,-628.0000000000064,1024.0000000000027,510.99999999999477,145.00000000001734,106.99999999999044,12.999999999991019,228.99999999999034,-398.9999999999938,278.9999999999848,,-495.9999999999929
2017.02.14,-326.0000000000041,573.0000000000013,169.99999999998127,-63.99999999999739,-221.00000000000452,-1022.9999999999961,382.00000000000455,162.0000000000066,-14.000000000002899,-396.9999999999918,-837.9999999999939,-592.9999999999991,975.9999999999991,493.0000000000101,165.9999999999995,102.00000000000209,38.99999999998727,220.99999999998232,-427.99999999999505,280.9999999999979,,-339.00000000001324
2017.02.14,-314.00000000001427,581.9999999999936,167.9999999999904,-75.9999999999983,-243.00000000000432,-1051.0000000000018,380.00000000000256,136.00000000000279,-34.99999999999615,-411.99999999999017,-856.9999999999993,-659.999999999994,1002.9999999999983,486.00000000000864,118.00000000001809,252.99999999999213,-78.00000000000296,227.99999999998377,-454.9999999999943,356.00000000000074,,-471.00000000000483
2017.02.14,-282.0000000000045,631.9999999999882,187.99999999998818,-77.00000000000485,-233.00000000000543,-1054.9999999999836,364.00000000000875,104.00000000000409,-56.0000000000005,-415.99999999999415,-727.0000000000039,-678.0000000000008,1078.9999999999854,459.99999999999375,68.00000000000139,268.9999999999859,-177.0000000000067,267.99999999997937,-478.9999999999961,329.99999999998585,,-418.00000000007975
2017.02.14,-248.00000000000378,673.9999999999968,248.99999999998812,-56.0000000000005,-212.00000000000108,-1041.000000000003,364.00000000000875,108.00000000000809,-65.00000000000395,-415.99999999999415,-707.9999999999984,-656.0000000000122,1063.9999999999982,483.99999999999557,96.00000000000719,256.99999999999613,-137.00000000000045,235.99999999999176,-466.9999999999952,342.9999999999822,,-131.00000000004013
2017.02.14,-219.00000000001364,682.9999999999892,246.99999999999721,-19.999999999997797,-179.00000000000693,-1018.9999999999922,357.00000000000733,121.00000000000443,-41.000000000002146,-390.99999999999693,-728.999999999985,-636.0000000000143,1017.0000000000013,449.0000000000105,103.00000000000864,215.99999999999397,-130.00000000000966,209.9999999999991,-436.9999999999985,339.99999999998477,,-58.00000000002086
2017.02.14,-209.00000000001472,692.9999999999881,257.99999999998045,-34.99999999999615,-172.00000000000549,-1007.0000000000024,334.00000000000097,66.00000000001049,-51.000000000001044,-369.99999999999255,-728.999999999985,-663.0000000000135,1078.0000000000011,401.00000000000693,-30.999999999981043,208.99999999999253,-220.00000000001307,244.9999999999841,-428.9999999999905,214.00000000000307,,-418.00000000002774
2017.02.14,-200.00000000000017,733.0000000000059,298.9999999999826,-46.999999999997044,-114.99999999999844,-1053.9999999999993,345.0000000000064,52.000000000007596,-1.0000000000065512,-379.9999999999915,-614.9999999999807,-675.0000000000034,1025.9999999999936,405.9999999999952,-41.99999999998649,112.99999999998533,-231.99999999999932,209.9999999999991,-380.999999999998,200.00000000000017,,-357.9999999999848
2017.02.14,-199.00000000001583,726.0000000000044,312.9999999999855,39.999999999995595,-126.0000000000039,-1055.9999999999902,373.00000000000114,169.00000000000804,-9.999999999998899,-378.999999999996,-614.9999999999807,-670.000000000015,983.9999999999849,385.99999999999744,93.00000000000975,120.99999999999334,-134.00000000000034,198.99999999999363,-418.9999999999916,244.9999999999841,,40.9999999999653
2017.02.14,-276.00000000000955,672.0000000000059,234.99999999998522,-75.9999999999983,-214.00000000000307,-1103.9999999999939,379.0000000000071,123.00000000000644,-33.000000000005244,-387.99999999999943,-674.999999999983,-703.0000000000092,986.9999999999824,388.0000000000106,18.0000000000069,261.0000000000001,-166.00000000001103,195.9999999999962,-475.99999999999864,295.99999999998516,,-556.0000000000252
2017.02.14,-299.00000000000483,631.9999999999882,213.99999999998087,-87.00000000000374,-236.00000000000287,-1116.9999999999902,377.0000000000051,118.00000000000699,-41.9999999999976,-415.99999999999415,-721.0000000000036,-717.9999999999964,1001.9999999999918,412.00000000001234,13.000000000018552,288.99999999998374,-157.0000000000107,194.99999999998963,-490.999999999997,337.99999999999386,,-694.00000000003
2017.02.14,-310.9999999999946,504.9999999999999,231.99999999998778,-38.0000000000047,-243.00000000000432,-1061.000000000001,390.0000000000015,159.00000000000912,-65.00000000000395,-370.9999999999991,-703.000000000003,-588.9999999999951,781.9999999999939,320.00000000000915,-17.000000000000348,365.99999999999966,-49.000000000006594,219.99999999999798,-545.9999999999909,414.00000000000324,,-605.0000000000014
2017.02.14,-204.00000000000418,601.9999999999915,317.9999999999961,21.999999999999797,-179.00000000000693,-936.9999999999878,351.0000000000013,118.00000000000699,-92.99999999999864,-277.99999999998937,-717.9999999999893,-512.0000000000014,800.0000000000007,295.0000000000008,-38.99999999998904,384.9999999999909,-22.00000000000557,218.99999999999142,-507.9999999999973,368.9999999999971,,-10.999999999993065
2017.02.14,-177.00000000000495,489.99999999999045,262.999999999991,-29.000000000001247,-234.00000000000088,-830.9999999999818,306.00000000000625,64.0000000000085,-148.0000000000037,-227.99999999999488,-661.9999999999777,-451.0000000000014,783.0000000000003,310.0000000000103,-72.99999999998974,492.0000000000035,-41.00000000001103,218.99999999999142,-537.9999999999941,398.9999999999938,,-85.9999999999659
2017.02.14,-242.00000000000887,-72.0000000000054,268.0000000000016,-28.000000000005798,-242.00000000000887,-733.9999999999902,358.9999999999982,110.00000000001009,-112.000000000001,-194.99999999998963,-543.9999999999827,-302.0000000000023,41.99999999998649,398.00000000000944,24.000000000001798,329.99999999998585,-48.00000000000182,207.99999999998596,-534.9999999999966,409.99999999999926,,-905.0000000000146
