names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['GBPAUD', 'USDCHF', 'USDJPY']",100.0,0.88,B
GBPUSD,15,"['NZDCHF', 'GBPCAD', 'USDCAD', 'AUDUSD']",80.0,-0.00909523809523811,S
EURUSD,10,"['USDCHF', 'EURUSD']",80.0,-0.5924761904761904,S
USDJPY,10,"['AUDNZD', 'GBPCAD', 'EURNZD']",80.0,0.34195238095238095,B
AUDUSD,10,"['AUDNZD', 'GBPCAD', 'EURNZD']",80.0,-0.40140476190476193,S
NZDUSD,10,"['CADCHF', 'EURCAD', 'AUDCAD']",80.0,1.0,B
CHFJPY,15,"['EURUSD', 'USDJPY', 'EURNZD']",100.0,0.79,B
CADCHF,10,"['AUDCHF', 'NZDCAD', 'AUDCAD', 'NZDJPY', 'EURCHF']",80.0,0.6126666666666667,B
AUDCHF,10,['USDCHF'],80.0,-0.2947857142857142,S
GBPJPY,10,"['GBPUSD', 'USDCAD', 'AUDUSD', 'EURCAD', 'CADCHF']",80.0,0.34,B
GBPCAD,10,"['EURCAD', 'CADCHF']",80.0,0.972,B
GBPAUD,30,['GBPCHF'],100.0,0.6126441857076534,B
EURJPY,30,"['AUDUSD', 'NZDUSD', 'NZDCHF', 'EURNZD', 'GBPUSD', 'USDCAD', 'EURAUD', 'EURGBP', 'CADCHF']",80.0,0.537142857142857,B
EURCAD,10,"['AUDCHF', 'NZDCAD', 'AUDCAD', 'NZDJPY', 'EURCHF']",80.0,-0.5806666666666667,S
EURAUD,10,"['AUDNZD', 'GBPCAD', 'EURNZD']",80.0,0.4478333333333332,B
CADJPY,10,"['USDCAD', 'AUDUSD', 'EURAUD', 'USDJPY']",80.0,0.0,S
NZDJPY,15,['AUDJPY'],80.0,0.4616830946830949,B
AUDCAD,15,"['NZDCAD', 'NZDJPY', 'NZDUSD']",80.0,0.016839826839826842,B
NZDCAD,10,"['EURCAD', 'CADCHF']",80.0,0.45459523809523816,B
AUDNZD,10,['USDCHF'],100.0,-1.0,S
