date,USDCAD,EURCAD,empty,sum
2016.01.20,304.00000000001535,628.0000000000064,,932.0000000000217
2016.01.20,319.0000000000026,693.0000000000102,,1012.0000000000128
2016.01.20,323.0000000000066,666.9999999999953,,990.0000000000019
2016.01.20,324.0000000000132,666.000000000011,,990.0000000000242
2016.01.20,430.00000000001927,831.000000000004,,1261.0000000000232
2016.01.20,463.9999999999977,809.9999999999997,,1273.9999999999973
2016.01.20,356.00000000000074,578.0000000000118,,934.0000000000125
2016.01.20,434.000000000001,678.0000000000008,,1112.0000000000018
2016.01.20,598.0000000000097,1119.0000000000034,,1717.0000000000132
2016.01.20,625.0000000000089,729.0000000000018,,1354.0000000000107
2016.01.20,431.0000000000036,313.99999999999204,,744.9999999999957
2016.01.20,432.0000000000102,446.0000000000131,,878.0000000000232
2016.01.20,371.00000000001023,337.0000000000095,,708.0000000000198
2016.01.20,418.0000000000073,204.00000000000418,,622.0000000000115
2016.01.20,478.0000000000006,182.99999999999983,,661.0000000000005
2016.01.20,528.0000000000174,178.00000000001148,,706.0000000000289
2016.01.20,474.0000000000189,265.0000000000041,,739.000000000023
2016.01.20,304.00000000001535,-96.00000000000719,,208.00000000000816
2016.01.20,177.00000000000495,-286.99999999999284,,-109.99999999998789
2016.01.20,346.0000000000019,225.00000000000853,,571.0000000000105
2016.01.20,209.00000000001472,-109.00000000000354,,100.00000000001118
2016.01.20,-988.9999999999955,-1575.9999999999995,,-2564.999999999995
2016.01.20,-757.999999999992,-1102.9999999999873,,-1860.9999999999793
2016.01.20,-126.99999999998823,-546.9999999999864,,-673.9999999999745
2016.01.20,-340.9999999999913,-746.0000000000023,,-1086.9999999999936
2016.01.20,-159.99999999998238,-466.9999999999952,,-626.9999999999776
2016.01.20,-173.00000000000094,-287.9999999999994,,-461.00000000000034
2016.01.20,-212.99999999999653,-470.9999999999992,,-683.9999999999957
2016.01.20,-631.9999999999882,-1107.999999999998,,-1739.9999999999861
2016.01.20,-682.9999999999892,-1239.9999999999966,,-1922.999999999986
2016.01.20,-914.9999999999991,-1645.9999999999918,,-2560.999999999991
2016.01.20,-1105.9999999999848,-1941.9999999999993,,-3047.999999999984
2016.01.20,-1118.9999999999811,-1929.000000000003,,-3047.999999999984
2016.01.20,-1100.9999999999964,-1754.9999999999955,,-2855.999999999992
2016.01.20,-1061.9999999999852,-1668.0000000000027,,-2729.999999999988
2016.01.21,-946.0000000000024,-1751.999999999998,,-2698.0000000000005
2016.01.21,-905.0000000000002,-1541.9999999999989,,-2446.999999999999
2016.01.21,-1062.9999999999918,-1861.0000000000016,,-2923.9999999999936
2016.01.21,-1202.9999999999984,-2090.9999999999986,,-3293.9999999999973
2016.01.21,-1381.9999999999943,-2320.9999999999955,,-3702.99999999999
2016.01.21,-1407.0000000000027,-2394.9999999999914,,-3801.999999999994
2016.01.21,-1391.9999999999932,-2373.9999999999873,,-3765.9999999999804
2016.01.21,-1384.9999999999918,-2305.0000000000014,,-3689.999999999993
2016.01.21,-1357.9999999999925,-2323.000000000008,,-3681.000000000001
2016.01.21,-1224.9999999999873,-2143.000000000006,,-3367.999999999993
2016.01.21,-1279.9999999999923,-2173.9999999999873,,-3453.9999999999795
2016.01.21,-1137.9999999999945,-1985.9999999999989,,-3123.9999999999936
2016.01.21,-1082.9999999999895,-1805.9999999999966,,-2888.9999999999864
2016.01.21,-1078.0000000000011,-1811.9999999999914,,-2889.9999999999927
2016.01.21,-1014.9999999999882,-1710.999999999996,,-2725.999999999984
2016.01.21,-997.9999999999878,-1679.0000000000082,,-2676.999999999996
2016.01.21,-912.0000000000017,-1496.9999999999927,,-2408.9999999999945
2016.01.21,-821.9999999999894,-1316.9999999999905,,-2138.99999999998
2016.01.21,-868.000000000002,-1363.9999999999875,,-2231.9999999999895
2016.01.21,-783.0000000000003,-1214.0000000000039,,-1997.000000000004
2016.01.21,-1262.9999999999918,-1980.000000000004,,-3242.999999999996
2016.01.21,-1230.999999999982,-1845.0000000000077,,-3075.99999999999
2016.01.21,-1071.999999999984,-1624.9999999999875,,-2696.999999999972
2016.01.21,-1161.9999999999964,-1801.0000000000082,,-2963.0000000000045
2016.01.21,-1291.999999999982,-1920.999999999995,,-3212.9999999999773
2016.01.21,-1268.0000000000025,-1968.9999999999986,,-3237.000000000001
2016.01.21,-1218.9999999999923,-1828.0000000000075,,-3047.0
2016.01.21,-1221.9999999999898,-1716.0000000000064,,-2937.9999999999964
2016.01.21,-1370.9999999999889,-1950.0000000000073,,-3320.9999999999964
2016.01.21,-1438.9999999999902,-2051.9999999999873,,-3490.9999999999773
2016.01.21,-1515.999999999984,-2184.9999999999927,,-3700.999999999977
2016.01.21,-1963.999999999988,-4238.000000000008,,-6201.999999999996
2016.01.21,-1915.9999999999843,-4075.0000000000064,,-5990.999999999991
2016.01.21,-1976.0,-3598.999999999997,,-5574.999999999996
2016.01.21,-2595.999999999998,-4526.999999999992,,-7122.99999999999
2016.01.21,-2556.0000000000027,-4500.999999999999,,-7057.000000000002
2016.01.21,-3214.99999999999,-5003.000000000002,,-8217.999999999993
2016.01.21,-3627.999999999987,-5295.99999999999,,-8923.999999999976
2016.01.21,-3555.9999999999814,-5325.000000000002,,-8880.999999999984
2016.01.21,-3272.9999999999927,-4966.999999999988,,-8239.999999999982
2016.01.21,-3112.999999999988,-4732.000000000003,,-7844.999999999991
2016.01.21,-3022.9999999999977,-4413.0,,-7435.999999999998
2016.01.21,-2925.0,-3852.9999999999955,,-6777.999999999995
2016.01.21,-3129.999999999988,-4149.999999999987,,-7279.999999999975
2016.01.21,-3132.999999999986,-4166.000000000003,,-7298.999999999989
2016.01.21,-3215.999999999997,-4086.9999999999964,,-7302.999999999993
2016.01.21,-3186.999999999984,-4170.000000000007,,-7356.999999999991
2016.01.21,-3261.9999999999873,-4350.999999999994,,-7612.999999999981
2016.01.22,-3308.0,-4398.999999999997,,-7706.999999999997
2016.01.22,-3259.9999999999964,-4414.000000000006,,-7674.000000000003
2016.01.22,-3281.0000000000005,-4437.000000000002,,-7718.000000000002
2016.01.22,-3268.9999999999886,-4509.999999999992,,-7778.99999999998
2016.01.22,-3316.9999999999923,-4661.999999999988,,-7978.99999999998
2016.01.22,-3252.999999999995,-4760.999999999993,,-8013.999999999987
2016.01.22,-3237.000000000001,-4727.999999999999,,-7965.0
2016.01.22,-3150.9999999999927,-4678.000000000005,,-7828.999999999997
2016.01.22,-3198.9999999999964,-4879.999999999995,,-8078.999999999992
2016.01.22,-3376.9999999999854,-5010.000000000004,,-8386.999999999989
2016.01.22,-3325.0,-4926.000000000008,,-8251.000000000007
2016.01.22,-3150.9999999999927,-4654.999999999987,,-7805.99999999998
2016.01.22,-3128.999999999982,-4685.0000000000055,,-7813.999999999987
2016.01.22,-3061.999999999987,-4713.999999999996,,-7775.999999999984
2016.01.22,-3227.9999999999864,-4878.999999999989,,-8106.999999999975
2016.01.22,-3374.9999999999945,-5119.000000000007,,-8494.000000000002
2016.01.22,-3522.9999999999873,-5227.000000000004,,-8749.99999999999
2016.01.22,-3441.9999999999895,-5120.999999999998,,-8562.999999999987
2016.01.22,-3523.9999999999936,-5359.999999999987,,-8883.999999999982
2016.01.22,-3406.9999999999823,-5349.999999999988,,-8756.99999999997
2016.01.22,-3574.999999999995,-5291.000000000001,,-8865.999999999996
2016.01.22,-3760.9999999999923,-5367.9999999999945,,-9128.999999999987
2016.01.22,-3998.999999999997,-5526.999999999993,,-9525.999999999989
2016.01.22,-4015.9999999999973,-5637.999999999987,,-9653.999999999985
2016.01.22,-4122.999999999988,-5760.999999999994,,-9883.999999999982
2016.01.22,-4182.999999999981,-5847.000000000002,,-10029.999999999982
2016.01.22,-4244.999999999987,-6041.000000000007,,-10285.999999999995
2016.01.22,-4299.999999999993,-6115.000000000004,,-10414.999999999996
2016.01.22,-4255.999999999993,-6247.000000000003,,-10502.999999999996
2016.01.22,-4508.999999999985,-6532.000000000005,,-11040.999999999989
2016.01.22,-4335.0,-6407.000000000007,,-10742.000000000007
2016.01.22,-4498.999999999986,-6570.999999999994,,-11069.99999999998
2016.01.22,-4516.999999999994,-6563.000000000007,,-11080.0
2016.01.22,-4447.999999999985,-6486.999999999998,,-10934.999999999984
2016.01.22,-4759.000000000002,-6908.000000000003,,-11667.000000000004
2016.01.22,-4696.999999999995,-6784.999999999996,,-11481.999999999993
2016.01.22,-4641.999999999991,-6597.999999999993,,-11239.999999999984
2016.01.22,-4421.999999999993,-6518.000000000002,,-10939.999999999995
2016.01.22,-4579.999999999984,-6712.999999999991,,-11292.999999999975
2016.01.22,-4437.999999999986,-6509.999999999994,,-10947.99999999998
2016.01.22,-4542.999999999986,-6712.999999999991,,-11255.999999999978
2016.01.22,-4583.999999999988,-6882.9999999999945,,-11466.999999999982
2016.01.22,-4624.99999999999,-6933.999999999995,,-11558.999999999985
2016.01.22,-4554.999999999998,-6852.999999999998,,-11407.999999999996
2016.01.22,-4424.99999999999,-6769.000000000003,,-11193.999999999993
2016.01.22,-4432.999999999998,-6777.999999999995,,-11210.999999999993
2016.01.22,-4530.999999999996,-6830.999999999987,,-11361.999999999984
2016.01.22,-4725.999999999985,-7017.999999999991,,-11743.999999999976
