date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.01.27,-18.999999999991246,-11.00000000000545,-29.00000000001235,-59.99999999999339,-75.9999999999983,-95.99999999999609,-36.999999999998145,-131.9999999999908,-36.0000000000027,-12.000000000000899,-20.999999999993246,-113.99999999999189,-135.00000000000512,-132.99999999998312,-115.99999999999966,0.0,-136.99999999999824,-106.99999999999044,,-1270.999999999951
2020.01.27,-34.000000000000696,-23.00000000001745,-45.000000000006146,-32.999999999994145,-58.000000000002494,-134.99999999999625,-21.00000000000435,-88.99999999999864,-24.999999999997247,-27.999999999994696,-44.99999999999504,-131.99999999999878,-91.99999999999875,65.00000000000395,-128.0000000000001,34.000000000000696,-158.99999999999804,-60.99999999999994,,-1008.9999999999982
2020.01.27,-37.99999999999359,20.999999999982144,-43.999999999999595,-55.000000000005045,-50.0000000000056,-141.00000000000225,-18.0000000000069,-98.99999999998954,-82.99999999999974,-154.99999999999403,-8.999999999992347,-96.00000000000719,-39.00000000000148,-80.99999999999774,-124.00000000000944,-47.9999999999925,-171.99999999999437,-31.999999999987594,,-1262.9999999999966
2020.01.27,14.000000000002899,58.99999999998684,-51.000000000001044,-130.0000000000079,21.999999999999797,-63.99999999999739,51.99999999998539,-49.99999999999716,-80.00000000000229,-126.99999999999933,55.000000000005045,-83.9999999999952,58.000000000006935,-404.9999999999887,51.9999999999925,-36.999999999998145,-107.99999999999699,-164.00000000000858,,-988.0000000000134
2020.01.27,-39.00000000000014,14.999999999987246,-50.0000000000167,-130.99999999999224,-63.00000000000195,-80.99999999999774,-57.00000000001815,-133.99999999998613,-51.000000000001044,-114.99999999999844,30.000000000007798,-75.99999999998718,-156.99999999999648,-329.00000000000153,-95.00000000001307,-29.999999999996696,-84.99999999999064,-160.99999999998892,,-1608.9999999999916
2020.01.27,-22.999999999995246,14.999999999987246,18.999999999991246,-48.000000000003595,-58.000000000002494,-68.00000000000139,-50.0000000000167,-175.99999999998772,4.999999999999449,-7.9999999999968985,50.0000000000056,-102.99999999998644,-164.00000000000148,-170.00000000000347,-94.0000000000083,35.00000000000725,-84.99999999999064,-147.99999999999258,,-1070.9999999999961
2020.01.27,-17.999999999995797,52.99999999999194,12.999999999996348,-49.99999999999449,-46.00000000000159,-46.00000000000159,-29.999999999996696,-169.9999999999875,-0.999999999995449,-29.000000000001247,55.000000000005045,-103.99999999999298,-159.00000000000603,-278.00000000000045,-72.00000000000273,14.999999999998348,-54.999999999993946,-156.00000000000057,,-1077.9999999999795
2020.01.27,-24.000000000001798,78.00000000000028,14.999999999987246,-92.00000000000318,-18.0000000000069,-7.9999999999968985,-59.000000000009045,-140.99999999999113,-24.000000000001798,-42.999999999993044,73.00000000000084,-80.99999999999774,-123.00000000000466,-365.99999999999966,-22.00000000000557,31.999999999998696,-29.000000000001247,-167.00000000000603,,-999.0000000000316
2020.01.27,-19.999999999997797,78.99999999998464,24.999999999986144,-133.99999999998968,14.000000000002899,33.000000000005244,-53.999999999998494,-100.99999999999909,-56.99999999999594,-107.99999999999699,91.00000000000774,-79.00000000000685,-117.00000000000443,-492.9999999999879,33.999999999991815,-5.999999999994898,7.0000000000014495,-187.99999999998818,,-1073.9999999999802
2020.01.27,-31.999999999998696,129.99999999998568,-9.000000000014552,-141.99999999999767,27.999999999994696,84.0000000000063,-29.999999999996696,-90.99999999999397,-58.99999999999794,-97.00000000000264,101.00000000000664,-116.99999999998934,-51.00000000000193,-509.00000000000387,112.99999999999955,-12.000000000000899,59.000000000009045,-217.0000000000005,,-850.9999999999968
2020.01.27,-66.99999999999484,170.00000000000347,-21.00000000000435,-140.99999999999113,41.9999999999976,75.00000000000284,-63.000000000013046,-94.99999999999886,-24.000000000001798,-102.00000000000209,115.00000000000954,-150.99999999999002,-112.99999999999955,-465.99999999998863,68.9999999999884,-20.999999999993246,45.000000000006146,-218.00000000000708,,-965.9999999999767
2020.01.27,-79.99999999999119,165.9999999999995,-21.00000000000435,-126.0000000000039,12.999999999996348,56.99999999999594,-67.00000000001705,-123.99999999999523,-4.000000000004,-21.999999999999797,107.00000000000153,-184.99999999999073,-162.00000000000614,-445.99999999999085,15.000000000000568,21.00000000000435,34.000000000000696,-222.99999999999542,,-1046.9999999999998
2020.01.27,-66.99999999999484,153.00000000000313,-22.0000000000109,-103.00000000000864,17.999999999995797,41.000000000002146,-51.000000000001044,-144.99999999999602,4.000000000004,-29.000000000001247,98.0000000000092,-161.99999999999548,-138.9999999999958,-333.9999999999899,1.9999999999953388,11.00000000000545,15.00000000000945,-190.00000000000128,,-899.9999999999706
2020.01.27,-70.99999999999883,119.00000000000244,-20.000000000020002,-106.99999999999044,32.999999999994145,39.00000000000014,-50.0000000000167,-199.99999999998863,4.000000000004,-41.9999999999976,79.00000000000685,-109.99999999998789,-210.99999999999852,-351.99999999999676,-43.00000000000637,2.000000000002,9.00000000000345,-184.00000000000637,,-1104.999999999995
2020.01.27,-73.00000000000084,136.00000000000279,-28.000000000005798,-126.0000000000039,43.999999999999595,38.0000000000047,-48.000000000003595,-187.99999999998818,-14.999999999998348,-75.00000000000284,82.00000000000429,-127.99999999999478,-200.9999999999934,-340.9999999999913,-37.00000000000614,-32.999999999994145,2.000000000002,-137.9999999999937,,-1128.9999999999634
2020.01.27,-65.99999999999939,165.9999999999995,-26.0000000000149,-123.00000000000644,36.0000000000027,29.000000000001247,-42.0000000000087,-177.99999999999727,-10.999999999994348,-58.000000000002494,104.00000000000409,-139.00000000000023,-176.00000000000193,-329.00000000000153,-25.000000000005684,-12.000000000000899,-5.999999999994898,-137.9999999999937,,-994.000000000015
2020.01.27,-68.00000000000139,113.99999999999189,-32.0000000000098,-139.00000000000023,39.999999999995595,28.000000000005798,-51.000000000001044,-176.9999999999925,-22.999999999995246,-103.99999999999298,68.00000000000139,-113.99999999999189,-174.99999999999716,-326.0000000000041,-22.00000000000557,-63.99999999999739,-12.999999999996348,-109.00000000000354,,-1166.9999999999945
2020.01.27,-113.99999999999189,100.99999999999554,-34.000000000000696,-153.9999999999875,107.99999999999699,50.0000000000056,-90.00000000001229,-154.99999999998693,-7.9999999999968985,-108.99999999999244,58.000000000002494,-52.000000000007596,-168.99999999999693,-366.999999999984,-12.000000000000455,-80.00000000000229,-8.999999999992347,-66.99999999999484,,-1102.9999999999463
2020.01.27,-100.99999999999554,-16.000000000016,-20.000000000020002,-207.00000000000162,107.99999999999699,51.000000000001044,-130.0000000000079,-154.99999999998693,-31.999999999998696,-163.00000000000205,35.00000000000725,-12.999999999996348,-243.99999999999977,-534.9999999999966,-22.00000000000557,-112.99999999999643,-17.000000000000348,-59.99999999999339,,-1634.000000000012
2020.01.27,-74.99999999999174,-67.00000000001705,27.999999999983594,-236.99999999999832,156.00000000000057,85.99999999999719,-140.0000000000068,-198.99999999999807,-90.0000000000012,-208.99999999999253,10.000000000010001,66.99999999999484,-257.99999999999557,-607.9999999999864,29.999999999986926,-112.000000000001,16.0000000000049,-42.999999999993044,,-1645.0000000000034
2020.01.27,-139.99999999999568,-114.0000000000141,-43.00000000001525,-316.99999999998954,178.00000000000037,116.00000000000499,-135.00000000001845,-206.99999999999363,-107.99999999999699,-221.99999999999997,-32.999999999994145,147.00000000000824,-272.00000000000557,-624.0000000000023,22.999999999996135,-121.99999999999989,7.0000000000014495,-48.99999999998794,,-1915.000000000002
2020.01.27,-112.99999999999643,-24.000000000001798,-30.0000000000189,-309.99999999998806,200.99999999999562,117.00000000000044,-123.00000000000644,-157.99999999998704,-109.99999999999899,-219.99999999999798,-1.999999999990898,252.0000000000078,-254.99999999999545,-614.9999999999877,30.9999999999917,-121.99999999999989,-0.999999999995449,-11.00000000000545,,-1492.999999999975
2020.01.27,-163.99999999999747,-173.00000000000094,-139.00000000000023,-367.0000000000062,231.99999999999886,143.9999999999997,-87.00000000001484,-44.999999999987494,-117.00000000000044,-292.9999999999988,-168.99999999999693,307.99999999999716,-90.99999999999397,-602.999999999998,137.99999999999102,-198.99999999999363,-3.999999999992898,-8.999999999992347,,-1637.9999999999875
2020.01.27,-117.99999999999588,-297.9999999999983,-145.00000000001734,-364.00000000000875,324.00000000000205,192.00000000000327,17.000000000000348,-54.99999999999261,-178.99999999999582,-388.9999999999949,-256.99999999999613,541.9999999999981,100.99999999999909,-614.9999999999877,259.9999999999909,-275.99999999999847,51.000000000001044,48.000000000003595,,-1160.9999999999873
2020.01.27,-49.99999999999449,-211.00000000000563,-112.000000000001,-415.99999999999415,326.9999999999995,199.00000000000472,53.999999999998494,-111.99999999999477,-231.0000000000034,-408.9999999999927,-188.9999999999947,636.9999999999986,66.0000000000025,-697.9999999999986,250.0,-239.99999999999577,31.999999999998696,36.999999999998145,,-1065.9999999999745
2020.01.27,33.000000000005244,-209.9999999999991,-83.00000000001084,-408.9999999999927,365.99999999999966,156.99999999999602,100.99999999999554,-146.99999999999136,-253.0000000000032,-456.9999999999963,-176.99999999999383,604.0000000000045,46.999999999997044,-697.9999999999986,240.99999999999966,-258.9999999999981,0.0,62.000000000006494,,-1081.9999999999798
2020.01.27,39.00000000000014,-191.00000000000784,-80.00000000001339,-390.0000000000015,373.00000000000114,167.00000000000603,123.99999999999079,-154.99999999998693,-270.0000000000036,-481.9999999999935,-134.0000000000008,522.0000000000002,49.000000000006594,-642.9999999999936,234.99999999999943,-280.9999999999979,-0.999999999995449,146.00000000000168,,-971.9999999999885
2020.01.27,50.0000000000056,-128.000000000017,-76.0000000000094,-356.00000000000074,363.99999999999767,177.00000000000495,119.00000000000244,-164.99999999999204,-253.99999999999866,-513.9999999999923,-117.00000000000044,461.0000000000003,13.999999999995794,-645.999999999991,209.99999999999375,-347.9999999999928,37.00000000000925,140.0000000000068,,-1031.9999999999777
2020.01.27,2.000000000002,-99.00000000000463,-83.00000000001084,-320.9999999999935,359.99999999999363,165.00000000000404,82.99999999998863,-174.99999999999716,-200.99999999999562,-473.99999999999665,-90.99999999999665,205.99999999999508,-19.99999999999602,-651.0000000000016,188.99999999999295,-341.99999999999784,43.999999999999595,123.99999999999079,,-1284.0000000000236
2020.01.27,20.0000000000089,58.99999999998684,-94.00000000001629,-367.0000000000062,404.99999999999983,212.99999999999653,107.99999999999699,-203.99999999999352,-212.99999999999653,-480.99999999999807,8.000000000008,197.00000000000273,-22.00000000000557,-753.9999999999881,232.99999999998988,-339.99999999999585,74.00000000000739,129.00000000000134,,-1029.0000000000018
2020.01.27,45.000000000006146,-2.999999999997449,-73.00000000001194,-412.9999999999967,353.99999999999875,221.99999999999997,123.99999999999079,-267.99999999998647,-275.99999999999847,-500.00000000000045,-29.999999999996696,243.99999999999977,-60.000000000002274,-809.9999999999997,221.9999999999942,-329.00000000000153,64.0000000000085,56.99999999999594,,-1429.9999999999977
2020.01.27,90.0000000000012,54.99999999998284,-42.0000000000087,-390.0000000000015,351.0000000000013,221.99999999999997,146.99999999998602,-381.9999999999908,-305.99999999999517,-498.9999999999939,32.0000000000098,187.00000000000384,-158.00000000000125,-836.9999999999989,191.99999999999307,-290.9999999999968,70.0000000000034,35.00000000000725,,-1523.9999999999984
2020.01.27,119.00000000000244,55.99999999998939,-68.00000000000139,-468.00000000000176,364.9999999999931,229.99999999999687,183.99999999998417,-375.0,-351.0000000000013,-553.999999999999,33.000000000005244,147.99999999999258,-117.999999999995,-853.9999999999992,228.9999999999992,-295.99999999999625,21.00000000000435,36.999999999998145,,-1662.0000000000284
2020.01.27,36.0000000000027,82.99999999998863,-142.0000000000199,-507.9999999999973,380.00000000000256,178.00000000000037,176.99999999998272,-320.99999999999795,-375.0000000000031,-561.9999999999958,-4.999999999999449,198.00000000000927,-90.00000000000341,-746.0000000000023,134.00000000000034,-324.00000000000205,-9.999999999998899,123.00000000000644,,-1774.0000000000273
2020.01.27,51.000000000001044,126.99999999998823,-154.0000000000097,-455.0000000000054,402.9999999999978,168.00000000000148,173.00000000000094,-251.99999999999534,-298.9999999999937,-576.9999999999942,1.0000000000065512,192.99999999999872,-4.9999999999954525,-629.9999999999973,169.9999999999875,-349.99999999999477,1.0000000000065512,154.99999999999403,,-1280.000000000003
2020.01.27,46.00000000000159,92.99999999998754,-182.99999999999983,-407.0000000000018,424.00000000000216,209.9999999999991,218.99999999999142,-235.99999999999,-266.999999999995,-593.9999999999945,-30.999999999992145,93.00000000000975,49.99999999999716,-775.9999999999989,231.99999999999932,-500.9999999999959,63.00000000000195,143.00000000000423,,-1421.9999999999736
2020.01.27,6.0000000000060005,170.00000000000347,-199.00000000001583,-364.00000000000875,503.99999999999335,295.0000000000008,194.99999999998963,-190.9999999999883,-231.99999999999886,-600.0000000000006,-5.999999999994898,45.000000000006146,75.00000000000284,-845.9999999999912,339.9999999999892,-508.9999999999928,196.00000000000728,136.00000000000279,,-984.99999999999
2020.01.27,58.000000000002494,173.00000000000094,-120.00000000000898,-343.99999999998875,483.0000000000001,275.000000000003,166.99999999998383,-233.99999999999466,-232.99999999999432,-597.9999999999985,43.00000000000415,39.999999999995595,3.0000000000001137,-861.0000000000007,300.9999999999877,-502.9999999999979,185.00000000000182,144.99999999999514,,-1020.0000000000088
2020.01.27,-1.999999999990898,219.99999999999798,-160.00000000000458,-314.99999999999864,493.99999999999443,299.00000000000483,133.99999999998968,-228.9999999999992,-178.00000000000037,-624.9999999999977,56.0000000000005,-82.00000000000429,-13.999999999995794,-909.9999999999886,282.99999999998704,-556.9999999999964,246.00000000000176,150.00000000000568,,-1189.9999999999945
2020.01.27,-39.999999999995595,163.9999999999864,-188.00000000001037,-331.999999999999,503.99999999999335,292.00000000000335,139.9999999999846,-179.9999999999926,-156.00000000000057,-539.0000000000006,-8.999999999992347,29.999999999996696,22.00000000000557,-815.9999999999945,286.9999999999919,-495.9999999999964,202.0000000000022,154.99999999999403,,-960.0000000000239
