date,USDCHF,GBPUSD,USDJPY,NZDUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.12.14,-68.00000000000139,-246.99999999999721,-123.99999999999523,-2.000000000002,-25.999999999992696,0.0,-105.99999999999498,-293.00000000000637,-113.00000000000753,-14.000000000002899,-79.00000000000773,-95.999999999985,-64.99999999999773,-122.99999999999534,-78.99999999999574,,-1434.9999999999816
2020.12.14,-42.999999999993044,-162.00000000001768,-93.99999999999409,-75.9999999999983,-73.99999999999629,21.00000000000435,-75.9999999999983,-216.00000000000819,-24.000000000001798,116.00000000000499,-88.99999999999864,-19.999999999997797,-108.99999999999466,-102.99999999999754,-42.999999999993044,,-991.99999999998
2020.12.14,-36.0000000000027,-222.00000000001108,-33.999999999991815,-75.00000000000284,-75.99999999998718,40.00000000000669,-81.9999999999932,-191.0000000000025,140.99999999999113,158.0000000000137,-18.000000000000682,5.999999999994898,-73.0000000000075,-83.9999999999952,-39.00000000000014,,-584.9999999999883
2020.12.14,-53.999999999998494,-276.00000000000955,-54.000000000002046,-9.999999999998899,-39.999999999995595,85.00000000000173,-65.99999999999939,-318.9999999999884,222.99999999999542,212.00000000001216,-57.00000000000216,2.0000000000131024,-43.00000000000637,-60.99999999999994,-13.999999999991797,,-471.99999999997027
2020.12.14,-83.9999999999952,-344.00000000001097,-66.99999999999307,-62.000000000006494,-75.00000000000284,65.99999999999939,-59.99999999999339,-406.0000000000059,212.99999999999653,116.00000000000499,-148.00000000001035,-4.999999999988347,-105.99999999999454,-58.99999999999794,-17.999999999995797,,-1038.9999999999939
2020.12.14,-149.99999999999457,-494.00000000001666,-13.00000000000523,-194.0000000000053,-66.99999999999484,85.99999999999719,-30.999999999992145,-383.0000000000098,188.9999999999947,-49.99999999999449,-91.00000000000819,24.000000000001798,-135.99999999999568,6.0000000000060005,32.0000000000098,,-1272.0000000000075
2020.12.14,-139.00000000000023,-528.0000000000174,40.99999999999682,-159.00000000000912,-64.99999999998174,79.00000000000685,-56.99999999999594,-399.0000000000009,219.99999999999798,-21.00000000000435,-62.00000000001182,36.0000000000138,-108.99999999999466,68.00000000000139,24.000000000001798,,-1070.9999999999973
2020.12.14,-130.99999999999224,-417.0000000000007,-7.000000000005002,-102.00000000000209,-18.999999999991246,94.00000000000519,-43.999999999999595,-324.99999999998863,143.99999999998857,-59.99999999999339,-34.000000000006025,-38.99999999998904,-64.00000000000716,57.00000000000705,23.00000000000635,,-923.9999999999679
2020.12.14,-119.00000000000244,-290.00000000001245,31.00000000000591,-101.00000000000664,-34.99999999998504,50.0000000000056,-32.999999999994145,-216.99999999998454,146.00000000000168,-92.99999999998754,7.999999999995566,-73.99999999999629,-73.0000000000075,43.999999999999595,2.000000000002,,-753.9999999999662
2020.12.14,-82.99999999999974,-294.0000000000165,-4.0000000000048885,-111.00000000000554,-31.999999999987594,56.0000000000005,-21.999999999999797,-203.00000000000296,-49.00000000001015,-211.99999999998997,-5.000000000009663,-63.99999999999739,-75.00000000000284,39.00000000000014,24.000000000001798,,-1035.0000000000246
2020.12.14,-95.00000000000064,-234.00000000000088,-1.9999999999953388,-81.00000000000884,2.0000000000131024,80.99999999999774,-49.99999999999449,-181.99999999998795,5.999999999994898,-160.99999999998892,1.9999999999953388,-53.999999999998494,-63.00000000000239,28.000000000005798,-3.999999999992898,,-806.9999999999641
2020.12.14,-87.99999999999919,-223.00000000001762,19.000000000005457,-63.00000000000195,-2.999999999997449,84.0000000000063,-42.999999999993044,-153.99999999999636,75.00000000000284,-174.00000000000747,16.999999999995907,-62.000000000006494,-40.99999999999682,39.00000000000014,-0.999999999995449,,-618.0000000000013
2020.12.14,-102.99999999999754,-188.00000000001037,27.000000000001023,-114.99999999999844,5.000000000010552,89.00000000000574,-40.99999999999105,-99.99999999999432,55.000000000005045,-190.99999999998562,33.999999999991815,-48.000000000003595,-82.00000000000784,65.00000000000395,12.000000000000899,,-580.9999999999698
2020.12.14,-113.99999999999189,-273.0000000000121,45.000000000001705,-133.00000000000534,19.00000000001345,100.00000000000009,4.000000000004,-140.99999999999113,116.00000000000499,-96.99999999999153,42.00000000000159,-41.000000000002146,-82.99999999999841,34.000000000000696,97.00000000000264,,-424.9999999999635
2020.12.14,-115.99999999999389,-340.00000000000693,73.99999999999807,-160.00000000000458,25.00000000000835,92.00000000000318,11.00000000000545,-206.99999999999363,222.99999999999542,53.999999999998494,87.99999999999386,-58.000000000002494,-97.99999999999898,28.000000000005798,104.00000000000409,,-279.9999999999877
2020.12.14,-108.99999999999244,-302.0000000000023,60.000000000002274,-129.00000000000134,35.00000000000725,75.00000000000284,-0.999999999995449,-171.99999999999704,141.99999999999767,89.00000000000574,99.99999999999432,-140.99999999999113,-72.00000000000273,-35.999999999991594,60.00000000000449,,-400.99999999995936
2020.12.14,-73.99999999999629,-195.00000000001182,43.00000000000637,-87.99999999999919,50.0000000000167,72.0000000000054,-25.999999999992696,-103.00000000000864,83.9999999999952,97.9999999999981,137.00000000000045,-161.99999999999548,-36.000000000001364,-117.00000000000044,18.0000000000069,,-298.99999999997686
2020.12.14,-60.99999999999994,-191.00000000000784,16.000000000005343,-62.000000000006494,40.0000000000178,72.0000000000054,-24.999999999997247,-104.99999999998977,-167.9999999999904,-2.999999999997449,111.99999999999477,-146.99999999998602,-24.00000000000091,-142.99999999999312,19.00000000000235,,-669.9999999999435
2020.12.14,-75.00000000000284,-14.000000000002899,-7.000000000005002,-51.000000000001044,41.000000000002146,80.00000000000229,-51.99999999999649,43.00000000000637,-286.00000000000847,-126.0000000000039,92.99999999998931,-150.99999999999002,-34.000000000006025,-171.99999999999437,-0.999999999995449,,-712.0000000000064
2020.12.14,-36.999999999998145,136.99999999998712,-42.999999999992156,0.0,-4.999999999988347,-12.000000000000899,-56.99999999999594,192.00000000000728,-581.0000000000093,-363.0000000000022,140.00000000000057,-253.99999999999866,6.000000000000227,-215.99999999999397,-50.99999999998994,,-1143.9999999999745
2020.12.14,-12.999999999996348,385.99999999999744,-72.99999999999329,24.999999999997247,-19.999999999997797,-7.9999999999968985,-95.99999999999609,378.0000000000143,-781.0000000000094,-451.0000000000014,75.9999999999934,-245.99999999999068,0.0,-300.0000000000003,-91.99999999999208,,-1214.9999999999718
2020.12.14,51.000000000001044,390.0000000000015,-120.99999999999511,12.000000000000899,-89.99999999999008,-3.999999999992898,-42.999999999993044,372.0000000000141,-788.0000000000109,-495.000000000001,-22.00000000000557,-182.99999999999983,-18.000000000000682,-227.99999999999488,-100.00000000000009,,-1266.9999999999663
2020.12.14,56.0000000000005,463.9999999999977,-167.0000000000016,74.99999999999174,-204.99999999998852,-130.99999999999224,-62.99999999999084,394.00000000000546,-807.0000000000022,-575.9999999999987,-43.00000000000637,-252.99999999999213,-21.000000000000796,-242.99999999999324,-139.00000000000023,,-1658.9999999999711
2020.12.14,197.99999999999818,548.9999999999995,-207.9999999999984,86.99999999999264,-195.9999999999962,-161.00000000000003,3.0000000000085514,361.99999999999477,-906.9999999999911,-689.9999999999907,-20.000000000010232,-326.9999999999884,-27.000000000001023,-236.99999999999832,-211.99999999998997,,-1785.9999999999707
2020.12.14,202.9999999999976,583.0000000000002,-260.9999999999957,115.99999999999389,-204.99999999998852,-163.00000000000205,-42.999999999993044,325.9999999999934,-1188.0000000000114,-946.9999999999867,-91.99999999999875,-310.9999999999946,-30.000000000001137,-247.99999999999267,-253.99999999999866,,-2513.9999999999777
2020.12.14,135.00000000000733,654.9999999999834,-253.0000000000001,69.9999999999923,-159.99999999998238,-141.00000000000225,-10.999999999994348,418.00000000000637,-1190.0000000000023,-878.000000000001,-120.00000000000455,-329.00000000000153,-85.99999999999852,-266.999999999995,-195.9999999999962,,-2352.999999999989
2020.12.14,158.0000000000026,790.0000000000018,-239.99999999999488,86.99999999999264,-197.99999999998707,-154.99999999999403,-9.999999999998899,554.000000000002,-1215.0000000000105,-853.9999999999992,-109.99999999999943,-297.9999999999983,-58.9999999999975,-282.99999999999994,-172.99999999998983,,-2005.9999999999704
2020.12.14,169.00000000000804,743.9999999999891,-228.9999999999992,115.99999999999389,-190.00000000000128,-117.99999999999588,-24.999999999997247,538.0000000000109,-1153.000000000004,-812.999999999997,-76.99999999999818,-279.99999999999136,-22.00000000000557,-276.9999999999939,-190.99999999999673,,-1807.9999999999784
2020.12.14,219.99999999999798,790.0000000000018,-257.99999999999557,93.99999999999409,-201.99999999999108,-125.99999999999278,36.0000000000027,551.9999999999925,-1090.9999999999975,-838.9999999999898,-70.99999999999795,-222.99999999999542,-66.0000000000025,-225.99999999999287,-132.99999999999423,,-1542.9999999999607
2020.12.14,182.99999999999983,602.999999999998,-346.00000000000364,118.99999999999133,-158.99999999999804,-90.99999999999665,-20.999999999993246,335.00000000000796,-1113.0000000000084,-825.9999999999934,-76.99999999999818,-241.00000000000233,-60.000000000002274,-257.9999999999916,-126.99999999999933,,-2078.99999999999
2020.12.14,173.00000000000094,553.0000000000035,-287.9999999999967,118.99999999999133,-114.99999999999844,-14.999999999998348,-15.999999999993797,265.99999999999113,-615.00000000001,-487.99999999999955,-55.00000000000682,-104.99999999999955,-55.00000000000682,-190.00000000000128,-61.999999999995396,,-893.0000000000198
2020.12.14,165.9999999999995,502.00000000000244,-409.9999999999966,87.99999999999919,-85.00000000000173,-39.999999999995595,-3.999999999992898,63.99999999999295,-591.0000000000082,-408.9999999999927,-88.99999999999864,-229.99999999999687,-117.999999999995,-200.99999999999562,-43.999999999999595,,-1400.9999999999793
2020.12.14,163.00000000000205,268.0000000000016,-445.99999999999795,144.99999999999514,-90.99999999999665,7.0000000000014495,-39.00000000000014,-127.9999999999859,-461.0000000000003,-231.99999999998778,-209.00000000000318,-114.99999999999844,-137.00000000000045,-208.99999999999253,-74.99999999999174,,-1558.9999999999548
2020.12.14,158.99999999999804,194.99999999998963,-388.00000000000523,119.99999999999788,-112.000000000001,-64.99999999999284,-44.99999999999504,-98.99999999998954,-415.99999999999415,-289.9999999999903,-164.00000000000148,-261.0000000000001,-88.00000000000807,-213.99999999999199,-153.99999999999858,,-1821.999999999983
