date,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,GBPAUD,EURAUD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.06.13,10.999999999983245,4.9999999999954525,83.00000000001084,51.000000000001044,37.99999999998249,-261.0000000000001,-92.00000000000318,9.999999999990905,58.99999999999794,-29.000000000001247,94.00000000001629,,-31.000000000026333
2016.06.13,-2.0000000000131024,7.999999999995566,69.00000000000794,50.0000000000056,25.999999999992696,-177.00000000000495,-120.99999999999334,-49.000000000006594,66.99999999999484,-121.99999999999989,-7.999999999985796,,-259.00000000000705
2016.06.13,-18.0000000000069,-89.00000000001285,53.00000000001415,36.0000000000027,-29.00000000001235,-395.99999999999636,-161.99999999999548,-85.00000000000796,41.9999999999976,-39.00000000000014,7.0000000000014495,,-680.000000000016
2016.06.13,-12.000000000012001,-68.00000000001205,113.00000000000753,1.0000000000065512,-19.00000000001345,-390.0000000000015,-92.00000000000318,-46.00000000000648,26.999999999999247,-50.0000000000056,-2.999999999997449,,-539.0000000000384
2016.06.13,1.999999999990898,-193.00000000001205,154.0000000000097,-21.999999999999797,-5.000000000010552,-668.0000000000019,-35.00000000000725,-82.00000000000784,36.0000000000027,-19.999999999997797,31.000000000003247,,-802.0000000000307
2016.06.13,98.99999999998244,-317.0000000000073,80.00000000001339,31.000000000003247,-80.00000000001339,-818.9999999999919,-8.999999999992347,-255.00000000000966,43.999999999999595,-73.00000000000084,-21.00000000000435,,-1320.0000000000211
2016.06.13,-20.000000000020002,-219.0000000000083,74.0000000000185,12.000000000000899,-28.000000000005798,-421.99999999998903,-127.99999999999478,-133.00000000000978,14.000000000002899,3.999999999992898,32.0000000000098,,-814.0000000000027
2016.06.13,16.999999999978144,-415.00000000000625,-41.99999999998649,94.00000000000519,-64.0000000000196,-255.99999999998957,-249.99999999999466,-381.0000000000002,34.99999999999615,-51.000000000001044,-17.000000000000348,,-1330.0000000000189
2016.06.13,129.99999999998568,-489.0000000000043,-147.99999999999258,52.000000000007596,-57.00000000001815,-917.9999999999966,-11.999999999989797,-454.00000000000773,-97.00000000000264,-2.000000000002,-97.9999999999981,,-2093.0000000000186
2016.06.13,61.99999999998429,-685.0000000000023,-96.99999999999153,-5.999999999994898,-67.00000000001705,-997.0000000000034,38.0000000000047,-565.0000000000119,-133.00000000000534,-6.0000000000060005,-133.99999999998968,,-2590.000000000033
2016.06.13,31.999999999987594,-536.0000000000014,-105.99999999998388,-44.99999999999504,17.999999999984695,-1052.0000000000084,56.99999999999594,-437.0000000000118,-192.00000000000327,32.999999999994145,-170.99999999998784,,-2399.000000000029
2016.06.13,27.999999999983594,-598.0000000000132,-99.99999999998899,-48.99999999999905,29.999999999996696,-1038.99999999999,59.99999999999339,-515.0000000000006,-190.99999999999673,-12.000000000000899,-220.99999999998232,,-2606.999999999998
2016.06.13,5.999999999994898,-647.0000000000056,-102.99999999998644,-89.99999999999008,17.000000000000348,-1192.9999999999995,113.99999999999189,-516.0000000000053,-246.00000000000176,31.000000000003247,-234.00000000000088,,-2860.9999999999995
2016.06.13,-46.0000000000127,-643.0000000000007,-167.9999999999904,-92.99999999999864,38.99999999998904,-1009.9999999999998,52.99999999999194,-490.99999999999966,-299.00000000000483,102.00000000000209,-207.00000000000162,,-2763.0000000000255
2016.06.13,-13.000000000018552,-753.0000000000001,-166.99999999998383,-35.999999999991594,1.999999999990898,-1028.0000000000066,-24.000000000001798,-690.0000000000119,-224.000000000002,-46.00000000000159,-292.00000000000335,,-3271.0000000000305
2016.06.13,-26.0000000000149,-867.0000000000044,-200.99999999998454,-24.999999999997247,15.999999999993797,-948.9999999999999,-65.00000000000395,-778.0000000000058,-231.99999999999886,-28.000000000005798,-285.00000000000193,,-3440.000000000024
2016.06.13,-50.0000000000167,-878.0000000000001,-196.99999999998053,-117.99999999999588,27.999999999983594,-1147.9999999999934,96.00000000000719,-715.0000000000034,-348.9999999999993,53.999999999998494,-319.999999999987,,-3596.9999999999864
2016.06.13,-27.00000000002145,-981.0000000000088,-100.99999999999554,-104.99999999999955,21.999999999988695,-1049.9999999999955,102.00000000000209,-807.0000000000022,-263.0000000000021,-34.000000000000696,-330.9999999999924,,-3575.0000000000273
2016.06.13,-121.99999999999989,-891.0000000000053,-23.999999999979593,-166.99999999999494,39.999999999995595,-1059.00000000001,100.99999999999554,-702.0000000000124,-280.9999999999979,-43.00000000000415,-353.99999999998766,,-3502.0000000000005
2016.06.13,-139.00000000000023,-796.0000000000065,-33.99999999997849,-152.99999999999204,25.999999999992696,-1469.9999999999936,48.000000000003595,-594.0000000000083,-275.000000000003,15.999999999993797,-281.99999999998226,,-3652.9999999999745
2016.06.13,-116.00000000000499,-636.0000000000099,137.00000000000932,-223.99999999999088,61.99999999998429,-1276.9999999999948,228.99999999999034,-327.0000000000124,-238.0000000000049,75.9999999999983,-170.99999999998784,,-2485.000000000023
2016.06.13,-216.00000000001617,-696.0000000000122,129.00000000000134,-246.99999999999721,144.99999999999514,-1533.999999999991,133.99999999998968,-399.0000000000009,-273.9999999999965,46.999999999997044,-242.99999999999324,,-3154.000000000024
2016.06.13,-192.00000000001438,-648.0000000000103,210.0000000000213,-310.9999999999946,242.99999999999324,-1771.999999999996,287.9999999999994,-293.00000000000637,-296.0000000000074,75.9999999999983,-227.99999999998377,,-2923.0000000000005
2016.06.13,-232.00000000000998,-803.0000000000115,70.0000000000145,-256.99999999999613,278.00000000000045,-2095.0000000000023,133.99999999998968,-499.00000000000944,-328.0000000000061,63.00000000000195,-287.9999999999994,,-3957.000000000028
2016.06.13,-223.00000000001762,-895.0000000000102,93.00000000000975,-246.99999999999721,261.0000000000001,-2429.9999999999986,127.99999999999478,-463.0000000000081,-302.9999999999977,166.99999999999494,-134.99999999999625,,-4047.000000000026
2016.06.13,-113.00000000000753,-851.0000000000133,144.0000000000108,-267.99999999999045,246.99999999999721,-2102.999999999988,316.99999999998954,-448.0000000000075,-290.00000000000136,114.00000000000298,-182.99999999999983,,-3434.0000000000073
2016.06.13,-171.00000000001003,-768.0000000000007,140.0000000000068,-226.99999999999943,268.9999999999859,-1919.9999999999884,157.00000000000713,-365.99999999999966,-241.99999999999778,141.99999999999767,-102.00000000000209,,-3088.0
2016.06.13,-214.00000000000307,-786.0000000000014,60.99999999999994,-267.99999999999045,350.9999999999902,-1994.0000000000068,177.00000000000495,-391.00000000000534,-348.9999999999993,185.99999999999727,-165.9999999999995,,-3393.000000000014
2016.06.13,-214.00000000000307,-751.0000000000048,58.000000000002494,-252.99999999999213,329.99999999998585,-1709.000000000005,151.9999999999966,-290.00000000000625,-334.9999999999964,275.000000000003,-52.99999999999194,,-2790.0000000000114
2016.06.13,-215.00000000000963,-716.0000000000082,209.00000000001472,-266.999999999995,375.9999999999986,-1719.9999999999882,175.99999999999838,-293.00000000000637,-238.0000000000049,131.99999999999878,-102.99999999998644,,-2658.9999999999886
2016.06.13,-117.00000000001154,-731.0000000000088,43.00000000001525,-165.9999999999995,379.99999999998033,-1570.999999999989,103.99999999999298,-434.0000000000117,-233.00000000000543,95.00000000000064,-139.9999999999846,,-2770.0000000000214
2016.06.13,-30.0000000000189,-824.0000000000123,-120.99999999999334,-125.99999999999278,269.9999999999925,-1585.9999999999986,141.99999999999767,-576.0000000000076,-304.9999999999997,117.99999999999588,-194.99999999998963,,-3233.000000000027
2016.06.13,-14.000000000002899,-763.0000000000052,-302.9999999999866,-118.99999999999133,266.999999999995,-1378.9999999999968,144.99999999999514,-490.99999999999966,-428.00000000000614,304.9999999999997,-119.99999999998678,,-2899.9999999999864
2016.06.13,-207.00000000000162,-501.0000000000048,-6.999999999979245,-278.9999999999959,395.99999999999636,-556.0000000000009,215.99999999999397,-166.00000000001103,-414.9999999999987,266.999999999995,-144.99999999999514,,-1397.0000000000018
2016.06.13,-385.00000000001313,-419.00000000001114,90.00000000001229,-233.99999999998977,421.99999999998903,-157.99999999999147,-112.000000000001,-165.00000000000625,-287.9999999999994,120.99999999999334,-170.00000000000347,,-1298.000000000021
2016.06.13,-518.0000000000184,-490.99999999999966,273.0000000000121,-280.9999999999979,686.9999999999932,-383.0,-207.00000000000162,-121.99999999999989,-209.9999999999991,102.99999999999754,-100.99999999999554,,-1250.0000000000093
2016.06.13,-459.0000000000094,-451.0000000000076,189.00000000001694,-315.9999999999941,689.9999999999907,-682.0000000000048,-55.99999999998939,-62.00000000001182,-314.99999999999864,209.00000000000364,-106.99999999999044,,-1359.9999999999948
2016.06.13,-323.0000000000066,-721.0000000000036,-40.99999999997994,-174.99999999999181,519.9999999999872,-926.0000000000045,-154.99999999999403,-388.00000000000523,-307.99999999999716,204.99999999999963,-95.999999999985,,-2407.999999999982
2016.06.13,-297.0000000000139,-608.0000000000041,89.00000000000574,-226.99999999999943,392.9999999999989,-1119.0000000000034,-11.00000000000545,-265.00000000000057,-280.9999999999979,163.00000000000205,-109.00000000000354,,-2272.000000000022
2016.06.13,-358.00000000001387,-667.0000000000016,168.0000000000126,-212.99999999999653,401.99999999999125,-902.0000000000028,-119.00000000000244,-353.00000000000864,-202.9999999999976,53.999999999998494,-154.99999999999403,,-2346.000000000015
2016.06.13,-415.0000000000098,-659.000000000006,154.0000000000097,-207.99999999999707,442.9999999999934,-1113.9999999999927,-217.0000000000005,-356.00000000000875,-206.00000000000617,48.000000000003595,-164.99999999999292,,-2695.0000000000073
2016.06.13,-441.0000000000025,-599.0000000000038,0.0,-152.99999999999204,422.9999999999956,-1075.0000000000036,-357.00000000000733,-424.0000000000066,-253.0000000000032,29.999999999996696,-238.99999999998923,,-3088.0000000000155
2016.06.13,-472.00000000000574,-651.0000000000105,20.000000000020002,-153.99999999999858,397.99999999998727,-907.9999999999977,-398.00000000000944,-513.0000000000052,-236.00000000000287,-50.0000000000056,-312.00000000000114,,-3276.000000000029
2016.06.13,-460.000000000016,-624.0000000000094,-102.99999999998644,-143.9999999999997,419.9999999999982,-788.9999999999952,-407.0000000000018,-477.00000000000387,-316.0000000000052,58.99999999999794,-269.9999999999925,,-3111.0000000000146
2016.06.13,-440.00000000001813,-594.0000000000083,-154.99999999999403,-145.9999999999906,373.99999999998545,-750.0000000000063,-371.99999999999454,-459.0000000000032,-356.00000000000074,92.00000000000318,-275.9999999999874,,-3082.0000000000146
2016.06.13,-480.00000000001376,-599.0000000000038,-173.99999999998528,-124.99999999999733,346.0000000000019,-628.0000000000064,-470.9999999999992,-455.0000000000125,-341.0000000000024,115.99999999999389,-235.99999999999176,,-3047.0000000000164
2016.06.13,-445.0000000000065,-618.0000000000092,-217.0000000000005,-127.99999999999478,357.99999999999164,-577.9999999999897,-411.99999999999017,-463.0000000000081,-379.0000000000071,151.00000000000114,-231.99999999998778,,-2963.0000000000014
2016.06.13,-415.0000000000098,-551.0000000000019,-484.9999999999799,-102.99999999999754,395.99999999999636,-168.99999999999693,-381.0000000000091,-318.00000000001205,-563.9999999999978,473.99999999999665,-36.999999999998145,,-2153.00000000001
