date,AUDUSD,EURCHF,empty,sum
2018.08.20,0.0,95.00000000000064,,95.00000000000064
2018.08.20,17.999999999995797,123.00000000000644,,141.00000000000225
2018.08.20,19.999999999997797,103.99999999999298,,123.99999999999078
2018.08.20,31.999999999998696,114.0000000000141,,146.0000000000128
2018.08.20,42.999999999993044,114.99999999999844,,157.99999999999147
2018.08.20,68.00000000000139,124.00000000001299,,192.00000000001438
2018.08.20,64.99999999999284,83.9999999999952,,148.99999999998803
2018.08.20,96.99999999999153,31.000000000003247,,127.99999999999477
2018.08.20,123.99999999999079,-14.000000000002899,,109.99999999998789
2018.08.20,143.9999999999997,-46.999999999997044,,97.00000000000264
2018.08.20,66.99999999999484,-31.000000000003247,,35.999999999991594
2018.08.20,134.0000000000008,-72.99999999998974,,61.000000000011056
2018.08.20,96.99999999999153,-43.999999999999595,,52.999999999991935
2018.08.20,66.99999999999484,-34.99999999998504,,32.0000000000098
2018.08.20,31.999999999998696,-14.000000000002899,,17.999999999995797
2018.08.20,83.9999999999952,-39.999999999995595,,43.9999999999996
2018.08.20,82.99999999999974,-41.99999999998649,,41.00000000001325
2018.08.20,87.99999999999919,-53.999999999998494,,34.000000000000696
2018.08.20,149.99999999999457,-141.99999999999767,,7.999999999996902
2018.08.20,140.99999999999113,-131.99999999999878,,8.999999999992355
2018.08.20,120.99999999999334,-76.99999999999375,,43.99999999999959
2018.08.20,29.999999999996696,-45.000000000006146,,-15.00000000000945
2018.08.20,31.999999999998696,-106.00000000000608,,-74.00000000000739
2018.08.20,81.9999999999932,-82.00000000000429,,-1.1098677532572765e-11
2018.08.20,95.99999999999609,-56.99999999999594,,39.00000000000015
2018.08.20,59.99999999999339,-60.99999999999994,,-1.0000000000065512
2018.08.20,171.99999999999437,-116.99999999998934,,55.00000000000503
2018.08.20,129.9999999999968,-69.9999999999923,,60.00000000000449
2018.08.20,105.99999999999498,-79.00000000000685,,26.999999999988134
2018.08.20,85.99999999999719,-69.9999999999923,,16.00000000000489
2018.08.20,117.00000000000044,-92.99999999998754,,24.000000000012903
2018.08.20,98.99999999999353,-109.00000000000354,,-10.000000000010004
2018.08.20,37.99999999999359,-97.9999999999981,,-60.000000000004505
2018.08.20,86.99999999999264,-140.0000000000068,,-53.000000000014154
2018.08.20,-2.000000000002,-52.99999999999194,,-54.999999999993946
2018.08.20,81.9999999999932,-42.999999999993044,,39.00000000000015
2018.08.20,61.999999999995396,41.000000000002146,,102.99999999999754
2018.08.20,78.00000000000028,25.00000000000835,,103.00000000000864
2018.08.20,-85.00000000000173,139.00000000000023,,53.999999999998494
2018.08.20,-70.99999999999883,90.99999999999665,,19.99999999999781
2018.08.20,-63.00000000000195,89.00000000000574,,26.000000000003794
2018.08.20,-70.99999999999883,56.000000000011596,,-14.999999999987239
2018.08.20,-91.00000000000774,15.999999999993797,,-75.00000000001396
2018.08.20,-119.00000000000244,43.999999999999595,,-75.00000000000284
2018.08.20,-136.00000000000279,46.0000000000127,,-89.99999999999008
2018.08.20,-209.00000000000364,87.00000000001484,,-121.9999999999888
2018.08.20,-240.00000000000688,96.00000000000719,,-143.9999999999997
2018.08.20,-230.000000000008,90.99999999999665,,-139.00000000001134
2018.08.21,-281.00000000000904,146.00000000000168,,-135.00000000000736
2018.08.21,-278.00000000000045,161.99999999999548,,-116.00000000000497
2018.08.21,-274.00000000000756,143.00000000000423,,-131.00000000000333
2018.08.21,-300.0000000000003,137.00000000000932,,-162.99999999999096
2018.08.21,-256.0000000000007,93.99999999999409,,-162.0000000000066
2018.08.21,-213.00000000000762,99.00000000000463,,-114.00000000000298
2018.08.21,-235.00000000000742,17.000000000000348,,-218.00000000000708
2018.08.21,-350.00000000000585,156.00000000000057,,-194.0000000000053
2018.08.21,-361.0000000000002,147.00000000000824,,-213.99999999999199
2018.08.21,-317.0000000000006,103.00000000000864,,-213.99999999999199
2018.08.21,-331.999999999999,93.00000000000975,,-238.99999999998923
2018.08.21,-353.99999999999875,131.00000000001444,,-222.9999999999843
2018.08.21,-351.0000000000013,170.00000000000347,,-180.99999999999784
2018.08.21,-403.0000000000089,221.00000000000452,,-182.0000000000044
2018.08.21,-382.00000000000455,217.0000000000005,,-165.00000000000404
2018.08.21,-451.0000000000014,253.99999999999866,,-197.00000000000276
2018.08.21,-453.0000000000034,320.00000000000915,,-132.99999999999426
2018.08.21,-420.00000000000927,286.00000000000847,,-134.0000000000008
2018.08.21,-382.00000000000455,143.00000000000423,,-239.0000000000003
2018.08.21,-368.00000000000165,92.00000000000318,,-275.99999999999847
2018.08.21,-377.0000000000051,70.99999999999883,,-306.00000000000625
2018.08.21,-368.00000000000165,-59.99999999999339,,-427.99999999999505
2018.08.21,-426.00000000000415,100.0000000000112,,-325.99999999999295
2018.08.21,-470.00000000000375,147.00000000000824,,-322.9999999999955
2018.08.21,-403.0000000000089,89.00000000000574,,-314.0000000000032
2018.08.21,-400.00000000000034,92.00000000000318,,-307.99999999999716
2018.08.21,-472.00000000000574,116.00000000000499,,-356.00000000000074
2018.08.21,-468.00000000000176,53.00000000001415,,-414.9999999999876
2018.08.21,-459.0000000000094,51.000000000001044,,-408.00000000000836
2018.08.21,-402.00000000000233,80.99999999999774,,-321.0000000000046
2018.08.21,-298.0000000000094,-51.99999999998539,,-349.99999999999477
2018.08.21,-313.00000000000773,-114.99999999999844,,-428.00000000000614
2018.08.21,-370.00000000000364,-85.99999999998609,,-455.9999999999897
2018.08.21,-398.00000000000944,5.000000000010552,,-392.99999999999886
2018.08.21,-386.0000000000086,43.999999999999595,,-342.000000000009
2018.08.21,-320.00000000000915,148.00000000001478,,-171.99999999999437
2018.08.21,-343.00000000000443,144.0000000000108,,-198.99999999999363
2018.08.21,-370.9999999999991,202.9999999999976,,-168.00000000000148
2018.08.21,-399.0000000000049,160.00000000000458,,-239.0000000000003
2018.08.21,-525.0000000000088,272.00000000000557,,-253.00000000000318
2018.08.21,-558.000000000003,292.00000000000335,,-265.9999999999996
2018.08.21,-629.0000000000018,407.0000000000018,,-222.0
2018.08.21,-598.0000000000097,392.9999999999989,,-205.00000000001074
2018.08.21,-508.00000000000847,310.0000000000103,,-197.99999999999818
2018.08.21,-501.000000000007,336.00000000000296,,-165.00000000000404
2018.08.21,-491.0000000000081,304.9999999999997,,-186.00000000000836
2018.08.21,-509.9999999999993,323.0000000000066,,-186.99999999999272
2018.08.21,-502.00000000000244,236.99999999999832,,-265.0000000000041
2018.08.22,-504.9999999999999,214.00000000000307,,-290.9999999999968
2018.08.22,-500.00000000000045,228.00000000000597,,-271.9999999999945
2018.08.22,-499.000000000005,270.99999999999903,,-228.00000000000597
2018.08.22,-440.00000000000705,238.0000000000049,,-202.00000000000216
2018.08.22,-411.0000000000058,218.00000000000708,,-192.99999999999872
2018.08.22,-461.0000000000003,232.00000000000998,,-228.9999999999903
2018.08.22,-470.9999999999992,219.99999999999798,,-251.00000000000122
2018.08.22,-446.00000000000193,229.00000000001253,,-216.9999999999894
2018.08.22,-440.00000000000705,215.99999999999397,,-224.00000000001307
2018.08.22,-397.0000000000029,181.00000000000892,,-215.99999999999397
2018.08.22,-453.99999999999886,226.99999999999943,,-226.99999999999943
2018.08.22,-348.9999999999993,190.00000000000128,,-158.99999999999804
2018.08.22,-407.0000000000018,198.99999999999363,,-208.00000000000819
2018.08.22,-416.00000000000523,211.00000000000563,,-204.9999999999996
2018.08.22,-375.0000000000031,184.00000000000637,,-190.99999999999676
2018.08.22,-428.00000000000614,246.99999999999721,,-181.00000000000892
2018.08.22,-385.000000000002,224.000000000002,,-161.0
2018.08.22,-392.00000000000347,221.00000000000452,,-170.99999999999895
2018.08.22,-296.0000000000074,133.00000000000534,,-163.00000000000205
2018.08.22,-258.0000000000027,184.00000000000637,,-73.9999999999963
2018.08.22,-256.0000000000007,207.00000000000162,,-48.99999999999906
2018.08.22,-268.0000000000016,177.00000000000495,,-90.99999999999665
2018.08.22,-220.00000000000907,75.00000000000284,,-145.00000000000622
2018.08.22,-309.99999999999915,160.00000000000458,,-149.99999999999457
2018.08.22,-347.0000000000084,185.99999999999727,,-161.00000000001114
2018.08.22,-342.000000000009,205.99999999999508,,-136.0000000000139
2018.08.22,-356.00000000000074,215.99999999999397,,-140.00000000000676
