names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURUSD', 'EURNZD']",80.0,0.6152857142857147,S
GBPUSD,15,"['AUDNZD', 'GBPCHF', 'GBPUSD', 'EURGBP', 'EURUSD']",80.0,-1.0,B
USDCAD,20,"['GBPCAD', 'USDCHF']",100.0,-1.0,B
AUDUSD,30,"['EURCHF', 'EURJPY', 'GBPUSD', 'GBPCAD', 'EURGBP']",100.0,-0.6,B
GBPCHF,20,"['AUDNZD', 'CHFJPY', 'AUDCHF']",100.0,-0.9460353535353535,B
EURCHF,30,"['NZDJPY', 'CHFJPY']",100.0,-0.04083982683982684,B
CHFJPY,10,['EURNZD'],80.0,-0.6689841269841271,B
CADCHF,15,"['CHFJPY', 'EURAUD', 'GBPAUD', 'AUDNZD', 'USDCHF', 'NZDCHF']",100.0,0.98,S
NZDCHF,30,"['EURGBP', 'GBPCHF', 'AUDNZD', 'USDJPY', 'GBPAUD']",100.0,-0.705,B
EURGBP,20,"['AUDNZD', 'CHFJPY', 'AUDCHF']",100.0,0.9517063492063491,S
GBPJPY,10,"['CHFJPY', 'AUDNZD', 'NZDJPY']",80.0,0.3,S
GBPCAD,15,['NZDCAD'],80.0,-1.0,B
GBPAUD,10,['USDJPY'],100.0,0.6670000000000001,S
EURJPY,20,"['AUDUSD', 'NZDUSD', 'AUDCHF', 'NZDCHF', 'EURAUD', 'USDCAD', 'EURGBP', 'GBPCHF']",100.0,0.44,S
EURCAD,15,"['CHFJPY', 'EURAUD', 'GBPAUD', 'AUDNZD', 'USDCHF', 'NZDCHF']",100.0,-0.96,B
EURAUD,10,"['NZDCHF', 'AUDCHF']",80.0,-0.5442619047619047,B
CADJPY,15,"['CHFJPY', 'GBPAUD', 'EURCHF', 'EURAUD', 'EURGBP', 'GBPCHF']",100.0,0.8,S
AUDJPY,15,"['CHFJPY', 'GBPAUD', 'EURCHF', 'EURAUD', 'EURGBP', 'GBPCHF']",100.0,0.82,S
NZDJPY,10,['USDCHF'],80.0,1.0,S
NZDCAD,15,"['AUDUSD', 'NZDUSD', 'GBPAUD', 'GBPUSD']",80.0,-0.42699999999999994,B
AUDNZD,15,"['EURGBP', 'GBPUSD', 'GBPCHF', 'AUDCHF', 'GBPJPY']",80.0,0.5411666666666667,S
