date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.02.11,-51.000000000001044,-2.999999999997449,-1.999999999990898,-32.0000000000098,-48.000000000003595,-137.00000000000932,-102.99999999999443,-122.0000000000141,-56.0000000000005,,-554.0000000000211
2019.02.11,-62.000000000006494,-34.000000000000696,-5.999999999994898,-89.00000000000574,-141.99999999999767,-369.0000000000193,-164.00000000000148,-219.0000000000083,-108.00000000000809,,-1193.0000000000427
2019.02.11,-58.99999999998684,-37.99999999998249,-9.999999999998899,-67.00000000000594,-161.00000000000003,-333.0000000000055,-162.9999999999967,-274.0000000000009,-148.0000000000037,,-1252.999999999981
2019.02.11,-89.00000000000574,-48.99999999998794,60.99999999999994,-216.0000000000051,-239.99999999999577,-501.0000000000181,-324.99999999998863,-361.0000000000042,-341.99999999999784,,-2062.000000000003
2019.02.11,-92.00000000000318,-51.99999999998539,59.000000000009045,-167.00000000000603,-255.00000000000523,-512.0000000000014,-250.0,-360.00000000001364,-262.00000000000665,,-1891.0000000000125
2019.02.11,-79.99999999999119,-54.99999999998284,53.999999999998494,-164.00000000000858,-278.00000000000045,-548.0000000000151,-253.99999999999068,-390.00000000000057,-278.00000000000045,,-1992.9999999999914
2019.02.11,-104.99999999999955,-73.99999999999629,83.9999999999952,-217.0000000000005,-329.00000000000153,-660.0000000000161,-304.9999999999926,-437.0000000000118,-358.9999999999982,,-2402.0000000000214
2019.02.11,-92.00000000000318,-76.99999999999375,164.00000000000858,-187.00000000000384,-319.99999999999807,-641.0000000000027,-263.9999999999958,-421.0000000000065,-380.999999999998,,-2218.999999999993
2019.02.11,-79.99999999999119,-76.99999999999375,187.00000000000384,-158.0000000000026,-297.9999999999983,-580.0000000000027,-245.9999999999951,-388.00000000000523,-365.99999999999966,,-2005.999999999985
2019.02.11,-85.00000000000173,-66.99999999999484,164.00000000000858,-164.00000000000858,-248.99999999999923,-473.0000000000123,-296.99999999999704,-379.0000000000049,-358.0000000000028,,-1908.0000000000127
2019.02.11,-48.000000000003595,-48.99999999998794,168.0000000000126,-148.0000000000037,-217.99999999999596,-443.99999999999994,-305.9999999999974,-397.00000000000557,-326.9999999999995,,-1768.999999999981
2019.02.11,-28.999999999990145,-31.999999999987594,154.99999999999403,-150.00000000000568,-211.00000000000563,-430.00000000001927,-317.99999999999784,-384.00000000000034,-313.00000000000773,,-1712.0000000000202
2019.02.11,-11.00000000000545,-10.999999999983245,178.00000000001148,-111.00000000000554,-221.00000000000452,-503.000000000009,-280.9999999999917,-411.00000000000136,-309.0000000000037,,-1679.999999999993
2019.02.11,4.000000000004,-1.999999999990898,243.00000000001543,-81.00000000000884,-200.99999999999562,-451.0000000000014,-280.9999999999917,-394.00000000000546,-284.0000000000065,,-1446.999999999981
2019.02.11,-21.00000000000435,-7.999999999985796,245.0000000000063,-86.0000000000083,-207.00000000000162,-456.00000000001194,-274.0000000000009,-411.00000000000136,-307.0000000000017,,-1525.0000000000095
2019.02.11,-49.99999999999449,-42.999999999993044,236.00000000001398,-90.0000000000012,-207.99999999999707,-425.0000000000087,-269.999999999996,-402.000000000001,-290.00000000000136,,-1541.999999999979
2019.02.11,-62.000000000006494,-69.9999999999923,114.99999999999844,-160.00000000000458,-282.99999999999994,-541.9999999999981,-334.99999999999375,-471.00000000000364,-321.0000000000046,,-2129.000000000005
2019.02.11,-102.00000000000209,-99.99999999998899,82.00000000000429,-190.00000000000128,-317.9999999999961,-612.0000000000125,-381.9999999999908,-522.0000000000056,-323.0000000000066,,-2466.999999999999
2019.02.11,-93.99999999999409,-75.99999999998718,97.9999999999981,-196.00000000000728,-304.9999999999997,-630.0000000000194,-396.0000000000008,-524.0000000000009,-339.0000000000004,,-2462.000000000012
2019.02.11,-85.00000000000173,-60.99999999999994,154.0000000000097,-148.0000000000037,-260.00000000000466,-514.0000000000144,-325.9999999999934,-456.00000000000307,-329.00000000000153,,-2025.000000000013
2019.02.11,70.99999999999883,-24.000000000001798,90.99999999999665,-132.0000000000099,-238.0000000000049,-608.0000000000085,-334.99999999999375,-453.00000000000296,-297.00000000000284,,-1925.000000000029
2019.02.11,39.999999999995595,9.999999999998899,68.00000000000139,-94.00000000000519,-173.9999999999964,-467.0000000000174,-304.00000000000205,-408.00000000000125,-187.9999999999993,,-1517.0000000000257
2019.02.11,-31.000000000003247,35.00000000000725,19.999999999997797,-56.0000000000005,-139.99999999999568,-407.0000000000018,-391.9999999999959,-483.0000000000041,-140.0000000000068,,-1594.000000000003
2019.02.11,92.00000000000318,46.0000000000127,62.000000000006494,-21.00000000000435,-101.00000000000664,-398.00000000000944,-378.0000000000001,-457.00000000000784,-97.00000000000264,,-1252.0000000000086
2019.02.11,182.99999999999983,141.99999999999767,66.99999999999484,-3.0000000000085514,-126.99999999999933,-494.00000000001666,-355.99999999999454,-499.00000000000944,-67.00000000000594,,-1154.000000000042
2019.02.11,225.00000000000853,148.00000000001478,97.00000000001374,-2.000000000002,-102.00000000000209,-482.00000000000466,-344.99999999999886,-469.0000000000083,-89.00000000000574,,-1018.9999999999845
2019.02.11,-39.999999999995595,43.00000000001525,-12.999999999996348,-9.00000000000345,-102.99999999999754,-397.0000000000029,-314.9999999999977,-432.00000000000216,-69.00000000000794,,-1334.9999999999884
2019.02.11,-89.00000000000574,-14.999999999987246,-42.999999999993044,-19.00000000000235,-117.00000000000044,-294.0000000000165,-317.99999999999784,-425.00000000001137,-35.00000000000725,,-1355.0000000000218
2019.02.11,121.99999999999989,60.000000000015596,22.0000000000109,42.999999999993044,-68.99999999999685,-230.00000000001907,-269.999999999996,-373.00000000000466,15.999999999993797,,-679.0000000000034
2019.02.11,232.99999999999432,76.0000000000094,66.99999999999484,102.99999999999754,-39.999999999995595,-196.0000000000184,-230.99999999999454,-384.00000000000034,54.999999999993946,,-317.0000000000189
2019.02.11,146.00000000000168,53.999999999998494,-58.000000000002494,22.999999999995246,-99.00000000000463,-292.00000000000335,-339.9999999999892,-476.0000000000133,65.99999999999939,,-976.0000000000183
2019.02.11,226.00000000001506,78.00000000000028,76.0000000000094,97.9999999999981,-65.99999999999939,-240.00000000001796,-327.99999999998875,-496.0000000000093,53.999999999998494,,-597.999999999994
2019.02.11,341.00000000001353,80.00000000001339,22.0000000000109,111.99999999998988,-28.000000000005798,-321.0000000000157,-346.9999999999942,-477.00000000000387,80.99999999999774,,-536.9999999999941
2019.02.11,456.00000000001194,245.0000000000063,93.00000000000975,132.99999999999423,0.0,-343.00000000000443,-329.9999999999983,-468.0000000000035,41.9999999999976,,-171.99999999998647
2019.02.11,478.0000000000006,185.00000000001293,104.99999999999955,148.99999999999915,-19.999999999997797,-354.0000000000099,-317.99999999999784,-497.0000000000141,56.99999999999594,,-215.00000000001145
2019.02.11,509.00000000000387,240.00000000001796,228.00000000000597,172.99999999998983,-21.00000000000435,-497.0000000000141,-262.999999999991,-467.00000000001296,-36.999999999998145,,-135.00000000000304
2019.02.11,617.0000000000009,365.0000000000153,346.0000000000019,190.99999999999673,43.00000000000415,-487.0000000000152,-262.999999999991,-417.0000000000016,-40.00000000000669,,355.0000000000043
2019.02.11,614.0000000000034,371.00000000001023,290.00000000001245,200.99999999999562,51.000000000001044,-412.00000000001234,-250.0,-402.000000000001,29.999999999996696,,493.00000000000637
2019.02.11,622.0000000000115,409.99999999999926,219.99999999999798,196.99999999999162,65.99999999999939,-423.0000000000178,-275.99999999999625,-411.00000000000136,60.99999999999994,,465.99999999998414
2019.02.11,662.000000000007,433.0000000000167,205.00000000001074,192.99999999999872,63.00000000000195,-452.00000000000796,-292.99999999999216,-423.0000000000018,85.99999999999719,,474.00000000003024
2019.02.11,730.0000000000084,477.0000000000163,249.00000000001032,223.99999999999088,98.99999999999353,-423.0000000000178,-268.0000000000007,-379.0000000000049,100.00000000000009,,808.9999999999964
2019.02.11,689.0000000000063,462.0000000000068,275.000000000003,250.9999999999901,100.99999999999554,-392.00000000001455,-229.99999999998977,-368.0000000000092,121.99999999999989,,909.9999999999882
2019.02.11,653.0000000000147,443.99999999999994,276.00000000000955,231.99999999999886,82.00000000000429,-405.0000000000109,-214.9999999999892,-364.0000000000043,81.9999999999932,,785.0000000000161
2019.02.11,658.0000000000031,422.00000000001125,295.0000000000008,225.99999999999287,60.99999999999994,-419.9999999999982,-227.99999999999443,-388.00000000000523,75.9999999999983,,702.0000000000084
2019.02.11,651.0000000000016,417.0000000000007,282.0000000000045,207.99999999999707,51.000000000001044,-455.0000000000054,-232.99999999998988,-392.0000000000101,15.999999999993797,,544.9999999999933
2019.02.11,659.999999999994,424.00000000000216,319.0000000000026,200.99999999999562,51.000000000001044,-448.000000000004,-248.99999999999523,-405.00000000000114,19.00000000000235,,571.9999999999974
2019.02.11,663.0000000000135,426.00000000001523,327.00000000001063,222.99999999999542,43.00000000000415,-486.00000000000864,-221.9999999999942,-396.0000000000008,51.000000000001044,,629.0000000000363
2019.02.11,668.0000000000019,436.9999999999985,317.9999999999961,229.99999999999687,56.99999999999594,-465.0000000000043,-204.9999999999983,-379.0000000000049,44.99999999999504,,705.9999999999769
2019.02.12,608.0000000000085,425.0000000000087,192.00000000001438,224.9999999999974,76.99999999999375,-573.0000000000013,-200.9999999999934,-353.00000000000864,39.00000000000014,,439.00000000001955
2019.02.12,607.0000000000019,424.00000000000216,313.00000000000773,226.99999999999943,87.99999999999919,-364.00000000000875,-200.9999999999934,-343.0000000000035,46.999999999997044,,798.0000000000019
2019.02.12,653.999999999999,409.0000000000149,336.00000000000296,224.9999999999974,59.99999999999339,-392.00000000001455,-234.99999999999943,-381.0000000000002,56.99999999999594,,732.9999999999893
2019.02.12,642.0000000000092,409.0000000000149,330.0000000000081,224.9999999999974,36.999999999998145,-461.0000000000003,-223.99999999998954,-425.00000000001137,52.99999999999194,,586.0000000000188
2019.02.12,639.9999999999961,405.0000000000109,341.99999999999784,198.99999999999363,39.999999999995595,-467.0000000000174,-280.00000000000114,-447.00000000000273,19.00000000000235,,450.9999999999753
2019.02.12,583.0000000000002,409.0000000000149,309.0000000000037,111.99999999998988,54.999999999993946,-433.0000000000167,-399.9999999999915,-449.0000000000123,-100.00000000000009,,85.99999999998207
2019.02.12,588.0000000000107,373.00000000000114,378.00000000001165,163.99999999999747,119.99999999999788,-233.00000000001654,-342.9999999999893,-391.00000000000534,-70.0000000000034,,586.0000000000042
2019.02.12,597.0000000000031,375.9999999999986,297.0000000000139,59.99999999999339,80.99999999999774,-303.0000000000088,-453.9999999999935,-423.0000000000018,-146.00000000000168,,85.00000000000071
2019.02.12,592.0000000000148,372.00000000001677,304.00000000001535,32.999999999994145,73.99999999999629,-340.00000000000693,-480.99999999999454,-422.00000000001125,-173.00000000000094,,-40.99999999997627
2019.02.12,575.0000000000144,348.9999999999993,218.00000000000708,-13.00000000000745,12.999999999996348,-461.0000000000003,-540.9999999999968,-501.0000000000048,-182.00000000000438,,-542.9999999999964
2019.02.12,597.0000000000031,362.00000000001785,217.0000000000005,23.999999999990695,51.000000000001044,-357.00000000000733,-506.0000000000002,-463.0000000000081,-124.00000000000189,,-199.00000000000426
2019.02.12,594.0000000000057,373.00000000000114,200.00000000000017,36.999999999998145,80.00000000000229,-293.0000000000099,-554.9999999999926,-518.0000000000007,-104.99999999999955,,-186.99999999999523
2019.02.12,625.9999999999932,395.000000000012,199.00000000001583,88.99999999999464,98.99999999999353,-277.00000000001614,-551.0000000000019,-519.0000000000055,-26.000000000003798,,34.999999999981995
2019.02.12,646.9999999999976,419.0000000000138,192.99999999999872,75.9999999999983,129.9999999999968,-264.0000000000198,-515.9999999999911,-449.0000000000123,-41.9999999999976,,193.9999999999842
2019.02.12,648.0000000000041,423.0000000000178,235.00000000000742,83.9999999999952,126.0000000000039,-286.00000000000847,-530.0000000000011,-464.00000000001285,-58.000000000002494,,178.00000000000352
2019.02.12,615.9999999999943,385.00000000001313,224.000000000002,68.99999999999685,121.99999999999989,-245.0000000000063,-524.0000000000009,-453.00000000000296,-65.99999999999939,,127.99999999999675
2019.02.12,600.0000000000006,374.0000000000077,195.00000000001182,23.999999999990695,73.00000000000084,-319.0000000000026,-554.000000000002,-491.00000000001387,-107.00000000000153,,-205.00000000000847
2019.02.12,592.0000000000148,345.0000000000175,168.0000000000126,-12.000000000000899,66.99999999999484,-313.00000000000773,-595.9999999999894,-479.0000000000134,-152.00000000000767,,-379.9999999999796
2019.02.12,567.0000000000064,321.0000000000157,109.00000000000354,16.999999999989246,48.99999999999905,-351.0000000000124,-533.9999999999918,-492.00000000000443,-79.00000000000685,,-393.0000000000016
2019.02.12,524.0000000000133,324.9999999999975,110.99999999999443,13.999999999991797,68.99999999999685,-308.0000000000194,-593.9999999999941,-518.0000000000007,-62.000000000006494,,-439.0000000000267
2019.02.12,434.000000000001,296.0000000000074,92.00000000000318,11.999999999989797,51.000000000001044,-520.0000000000093,-593.9999999999941,-548.0000000000018,-62.000000000006494,,-839.0000000000093
2019.02.12,624.0000000000023,499.000000000005,144.99999999999514,53.999999999998494,90.99999999999665,-539.0000000000006,-567.9999999999978,-512.0000000000005,-60.99999999999994,,-267.0000000000013
2019.02.12,781.0000000000094,470.00000000001484,121.00000000001555,30.999999999992145,68.00000000000139,-571.0000000000103,-590.999999999994,-531.0000000000059,-73.00000000000084,,-294.9999999999779
2019.02.12,723.0000000000069,436.9999999999985,90.99999999999665,54.999999999993946,119.99999999999788,-341.99999999999784,-527.9999999999916,-443.00000000001205,-30.000000000007798,,82.99999999998447
2019.02.12,791.0000000000084,409.0000000000149,56.99999999999594,45.99999999999049,109.00000000000354,-308.0000000000194,-515.0000000000006,-428.0000000000115,-4.999999999999449,,155.99999999998235
2019.02.12,739.0000000000008,337.0000000000095,7.0000000000014495,3.999999999992898,75.9999999999983,-311.0000000000168,-530.0000000000011,-440.00000000001194,-7.0000000000014495,,-125.00000000002862
2019.02.12,717.9999999999964,337.0000000000095,-11.00000000000545,-9.00000000000345,66.99999999999484,-416.00000000001637,-570.999999999998,-474.00000000000375,-16.0000000000049,,-375.00000000003115
2019.02.12,702.0000000000026,358.9999999999982,-68.00000000000139,-11.00000000000545,56.0000000000005,-457.00000000001853,-577.9999999999887,-492.00000000000443,-11.00000000000545,,-500.0000000000226
2019.02.12,675.0000000000034,312.00000000000114,-133.00000000000534,-45.000000000006146,36.0000000000027,-356.00000000000074,-596.9999999999942,-497.0000000000141,-7.0000000000014495,,-612.0000000000147
2019.02.12,588.0000000000107,243.99999999999977,-126.99999999998823,-69.00000000000794,29.000000000001247,-303.0000000000088,-593.9999999999941,-474.00000000000375,-31.999999999998696,,-737.9999999999899
2019.02.12,415.0000000000098,225.00000000000853,-204.00000000000418,-89.00000000000574,17.000000000000348,-286.00000000000847,-580.9999999999889,-443.00000000001205,-14.000000000002899,,-960.0000000000036
2019.02.12,432.0000000000102,231.0000000000034,-124.99999999999733,-69.00000000000794,27.999999999994696,-270.00000000001467,-571.9999999999885,-450.00000000000284,-36.999999999998145,,-832.0000000000011
