date,GBPUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.09.06,-49.99999999999449,-7.9999999999968985,-90.0000000000012,20.999999999993246,-159.00000000002024,-146.000000000015,127.99999999999478,208.99999999999253,-66.99999999999307,98.99999999999353,15.00000000000945,,-48.000000000037346
2021.09.06,18.999999999991246,-29.000000000001247,-139.99999999999568,110.99999999999443,-111.00000000001842,-164.0000000000157,198.99999999999363,259.9999999999936,-90.00000000000341,113.99999999999189,136.00000000000279,,304.9999999999331
2021.09.06,-58.000000000002494,-17.000000000000348,-134.99999999999625,85.99999999999719,-192.00000000000728,-174.0000000000066,234.99999999998522,366.999999999984,-69.99999999999318,146.00000000000168,95.00000000000064,,282.9999999999626
2021.09.06,-62.99999999999084,8.000000000008,-121.00000000000443,85.00000000000173,-246.00000000000932,-213.99999999999864,197.99999999998707,424.99999999998647,-61.99999999999761,124.00000000000189,129.00000000000134,,262.99999999998556
2021.09.06,-73.99999999999629,-9.999999999998899,-124.99999999999733,117.00000000000044,-216.00000000000819,-235.99999999999,252.99999999999213,461.0000000000003,-63.00000000000239,110.99999999999443,140.99999999999113,,358.9999999999854
2021.09.06,-28.999999999990145,14.999999999998348,-102.99999999999754,148.0000000000037,-225.9999999999991,-294.00000000001114,329.99999999998585,532.9999999999835,-67.99999999999784,68.00000000000139,78.00000000000028,,451.9999999999773
2021.09.06,-7.0000000000014495,43.999999999999595,-122.99999999999534,126.0000000000039,-249.00000000002365,-274.0000000000009,337.99999999999386,517.9999999999962,-67.99999999999784,24.999999999997247,17.000000000000348,,346.99999999997203
2021.09.06,-5.000000000010552,45.000000000006146,-111.00000000000554,117.99999999999588,-240.0000000000091,-252.00000000000955,330.9999999999924,506.9999999999908,-54.99999999999261,34.000000000000696,26.999999999999247,,398.99999999995777
2021.09.06,2.999999999997449,112.000000000001,-48.000000000003595,109.00000000000354,-228.00000000000864,-234.00000000000887,316.99999999998954,642.9999999999936,22.999999999996135,41.9999999999976,131.99999999999878,,870.9999999999566
2021.09.06,-25.999999999992696,104.99999999999955,-53.00000000000304,95.99999999999609,-262.00000000000045,-241.00000000001387,278.00000000000045,631.0000000000038,9.000000000000341,47.9999999999925,153.00000000000313,,737.9999999999857
2021.09.06,-17.000000000000348,84.0000000000063,-92.99999999999864,76.99999999999375,-263.00000000000523,-216.00000000000819,234.00000000000088,543.0000000000045,-18.000000000000682,19.999999999997797,103.99999999999298,,454.9999999999832
2021.09.06,-4.000000000004,87.99999999999919,-90.0000000000012,85.00000000000173,-208.00000000002683,-176.9999999999925,261.9999999999845,546.9999999999864,4.9999999999954525,29.000000000001247,87.99999999999919,,624.9999999999432
