date,USDCHF,GBPUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,NZDCHF,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDNZD,empty,sum
2017.02.27,-79.00000000000685,-29.999999999996696,-66.0000000000025,-14.000000000002899,-26.000000000003798,-46.0000000000127,-14.999999999998348,-52.000000000007596,-70.99999999999883,-7.999999999995566,-69.99999999999318,-9.999999999998899,,-487.0000000000179
2017.02.27,-68.00000000000139,-1.999999999990898,-143.99999999999125,-60.00000000000449,-22.999999999995246,-36.999999999998145,-2.999999999997449,-43.999999999999595,-117.99999999999588,19.000000000005457,-128.99999999999068,-51.99999999998539,,-660.999999999945
2017.02.27,-148.99999999999915,104.00000000001519,-191.99999999999307,-80.00000000000229,-53.999999999998494,-117.00000000001154,26.000000000003798,-137.00000000000932,-200.00000000000017,19.000000000005457,-131.9999999999908,-17.999999999984695,,-929.999999999965
2017.02.27,-198.00000000000927,560.0000000000049,-182.00000000000216,-158.0000000000026,-111.00000000000554,-137.00000000000932,-21.999999999999797,-205.99999999999508,-334.00000000001205,-76.99999999999818,-64.99999999999773,0.0,,-930.0000000000268
2017.02.27,-198.99999999999363,417.0000000000007,-96.9999999999942,-121.00000000000443,-111.00000000000554,-86.99999999999264,-26.999999999999247,-224.000000000002,-275.000000000003,-244.99999999999034,36.000000000001364,-13.999999999980695,,-946.9999999999637
2017.02.27,-104.99999999999955,431.0000000000036,-87.99999999999386,-87.99999999999919,-70.99999999999883,-86.0000000000083,-24.000000000001798,-202.00000000001327,-226.00000000001506,-153.99999999999636,0.0,3.0000000000196536,,-610.000000000003
2017.02.27,-93.00000000000975,382.0000000000157,-60.99999999999284,-108.00000000000809,-78.99999999999574,-95.00000000000064,-92.99999999999864,-256.99999999999613,-300.00000000001137,-125.99999999999056,-6.000000000000227,-14.999999999987246,,-850.9999999999756
2017.02.27,-24.000000000001798,381.0000000000091,56.000000000011596,-28.000000000005798,-60.00000000000449,-100.0000000000112,-65.00000000000395,-263.00000000001324,-239.00000000001143,-153.99999999999636,43.99999999999693,34.000000000000696,,-418.00000000003
2017.02.27,-49.00000000001015,400.00000000000034,4.0000000000048885,54.999999999993946,-39.999999999995595,-97.9999999999981,-38.0000000000047,-239.00000000001143,-83.00000000001084,-25.99999999999625,34.99999999999659,161.00000000001114,,81.99999999997998
2017.02.27,-75.00000000000284,472.00000000000574,-77.99999999998875,32.999999999994145,-87.99999999999919,-97.9999999999981,-53.999999999998494,-209.00000000001472,-70.99999999999883,43.00000000000637,24.00000000000091,195.00000000001182,,94.00000000001805
2017.02.27,-93.99999999999409,436.9999999999985,-121.99999999999989,39.00000000000014,-85.00000000000173,-96.00000000000719,-39.999999999995595,-150.00000000000568,-11.00000000000545,123.00000000000466,-4.9999999999954525,235.00000000000742,,231.00000000000563
2017.02.27,-103.00000000000864,407.0000000000018,-93.99999999999409,68.99999999999685,-56.99999999999594,-89.00000000000574,-17.000000000000348,-121.99999999999989,62.99999999999084,126.00000000000477,-24.00000000000091,208.00000000000819,,366.99999999999693
2017.02.27,-102.00000000000209,340.00000000000693,-128.0000000000001,92.99999999999864,-22.999999999995246,-89.00000000000574,26.999999999999247,-106.00000000000608,78.00000000000028,156.0000000000059,-87.0000000000033,196.0000000000184,,355.0000000000168
2017.02.27,-76.99999999999375,351.0000000000124,-111.99999999999477,100.00000000000009,-9.00000000000345,-99.00000000000463,21.00000000000435,-153.00000000000313,63.99999999999739,176.00000000000193,-146.0000000000008,197.00000000000273,,313.0000000000184
2017.02.27,-82.00000000000429,370.00000000000364,-158.00000000000125,80.99999999999774,-7.0000000000014495,-110.00000000001009,34.000000000000696,-131.99999999999878,27.999999999983594,181.0000000000116,-122.99999999999045,170.00000000000347,,251.99999999999437
2017.02.27,-103.00000000000864,327.00000000001063,-101.99999999998965,104.99999999999955,-9.00000000000345,-103.00000000000864,31.000000000003247,-175.99999999999838,69.9999999999923,121.99999999999989,-87.99999999999386,169.00000000001913,,243.0000000000221
2017.02.27,-96.00000000000719,324.0000000000132,-100.99999999999909,120.99999999999334,5.999999999994898,-107.99999999999699,49.99999999999449,-144.99999999999514,92.99999999998754,139.00000000001,-128.0000000000001,158.0000000000137,,313.0000000000086
2017.02.27,-87.99999999999919,431.0000000000036,-31.999999999996476,122.99999999999534,53.999999999998494,-112.000000000001,85.00000000000173,-141.99999999999767,95.00000000000064,130.00000000000966,-103.9999999999992,118.00000000001809,,558.0000000000339
2017.02.27,-113.00000000000753,373.00000000000114,-69.99999999999318,73.99999999999629,27.999999999994696,-127.00000000001043,82.00000000000429,-144.99999999999514,-21.00000000000435,71.00000000001216,-99.99999999999432,71.00000000002105,,123.00000000002474
