date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,NZDJPY,AUDNZD,empty,sum
2017.07.10,-51.000000000001044,-101.99999999997988,-32.999999999994145,-103.9999999999992,-62.000000000006494,-123.00000000000644,-72.00000000000273,-7.0000000000014495,-92.99999999999864,-67.9999999999903,-141.99999999999767,0.0,-70.99999999999795,-41.99999999998649,-93.00000000000352,-118.99999999998023,,-1181.9999999999463
2017.07.10,-90.0000000000012,-29.999999999996696,-49.99999999999449,-152.00000000000102,-55.000000000005045,-181.9999999999933,-12.000000000000455,-68.99999999999685,-129.9999999999968,-11.999999999989797,-268.0000000000016,-92.00000000000318,50.99999999998772,-154.99999999999403,-138.9999999999958,-175.99999999999838,,-1560.9999999999811
2017.07.10,-77.00000000000485,29.00000000001235,8.999999999992347,-138.9999999999958,-26.000000000003798,-185.00000000001293,47.99999999998761,-63.99999999999739,-77.00000000000485,1.0000000000065512,-270.99999999999903,-43.999999999999595,78.99999999997931,-158.99999999999804,-125.0,-131.99999999999878,,-1133.0000000000368
2017.07.10,-58.000000000002494,40.0000000000178,24.999999999986144,-135.99999999999568,-11.00000000000545,-171.00000000001003,92.99999999998931,-48.99999999999905,-58.000000000002494,11.00000000000545,-304.00000000001535,-19.999999999997797,113.9999999999759,-157.99999999999147,-125.99999999999056,-139.00000000000023,,-947.000000000036
2017.07.10,-58.000000000002494,50.0000000000167,25.999999999992696,-104.99999999998977,0.0,-182.99999999999983,82.99999999999841,-70.0000000000034,-58.000000000002494,-0.999999999995449,-275.000000000003,-48.000000000003595,96.99999999997999,-116.99999999998934,-110.99999999999,-200.00000000000017,,-969.9999999999918
2017.07.10,-53.00000000000304,60.000000000015596,39.999999999995595,-105.99999999999454,-14.000000000002899,-181.9999999999933,93.99999999999409,-78.99999999999574,-58.99999999999794,16.0000000000049,-280.9999999999979,-86.99999999999264,116.99999999999022,-166.99999999998383,-99.99999999999432,-200.99999999998454,,-1001.9999999999403
2017.07.10,-81.00000000000884,62.000000000006494,9.999999999998899,-86.99999999998909,22.999999999995246,-238.0000000000049,36.000000000001364,-117.00000000000044,-85.00000000000173,-7.9999999999968985,-317.0000000000117,-103.99999999999298,50.99999999998772,-85.99999999998609,-97.99999999999898,-230.9999999999812,,-1269.999999999983
2017.07.10,-81.00000000000884,86.0000000000083,24.999999999986144,-213.99999999999864,2.000000000002,-282.0000000000045,69.99999999999318,-124.00000000000189,-39.999999999995595,-41.9999999999976,-385.99999999999744,-93.99999999999409,118.99999999999977,-119.00000000000244,-131.9999999999908,-266.999999999995,,-1478.9999999999973
2017.07.10,-80.00000000000229,74.0000000000185,25.999999999992696,-285.99999999998715,0.999999999995449,-252.99999999999213,200.9999999999934,-119.99999999999788,-56.0000000000005,-21.999999999999797,-330.0000000000081,-72.99999999998974,256.9999999999766,-119.00000000000244,-186.9999999999976,-241.99999999998667,,-1208.9999999999877
2017.07.10,-55.000000000005045,102.00000000000209,65.00000000000395,-286.9999999999919,24.999999999997247,-256.00000000001177,239.99999999999488,-109.99999999999899,-17.999999999995797,-9.999999999998899,-327.99999999999494,-45.99999999999049,313.99999999999295,-143.99999999998857,-147.99999999999613,-310.9999999999946,,-966.9999999999759
