date,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2018.11.26,275.000000000003,-381.9999999999908,-454.9999999999943,-557.0000000000075,-281.99999999998226,-374.0000000000077,-497.99999999999847,-787.9999999999887,747.9999999999905,-341.99999999999784,-776.0000000000211,463.0000000000081,-753.9999999999907,-865.9999999999997,,-4587.999999999978
2018.11.26,344.99999999999534,-334.99999999999375,-490.00000000000153,-580.0000000000027,-335.9999999999808,-453.0000000000034,-548.9999999999995,-858.9999999999875,739.0000000000043,-424.00000000000216,-813.0000000000192,432.00000000000216,-771.0000000000008,-870.0000000000045,,-4963.999999999994
2018.11.26,222.99999999999542,-315.9999999999883,-483.0000000000001,-551.0000000000015,-332.9999999999833,-460.00000000000483,-542.0000000000091,-841.9999999999872,598.0000000000132,-439.99999999999596,-813.0000000000192,391.00000000000534,-768.0000000000007,-838.9999999999986,,-5174.9999999999745
2018.11.26,205.99999999999508,-339.9999999999892,-402.00000000000233,-492.0000000000035,-282.9999999999888,-409.0000000000038,-516.0000000000053,-550.000000000006,610.0000000000136,-425.99999999999307,-838.0000000000055,399.0000000000009,-688.0000000000024,-780.0000000000011,,-4508.999999999992
2018.11.26,265.0000000000041,-311.9999999999976,-410.9999999999947,-491.0000000000081,-287.9999999999994,-391.000000000008,-497.99999999999847,-458.9999999999872,616.0000000000139,-367.99999999999056,-773.0000000000015,299.0000000000066,-688.0000000000024,-771.0000000000008,,-4269.999999999964
2018.11.26,232.99999999999432,-290.9999999999968,-359.99999999999363,-472.00000000000574,-275.9999999999874,-342.000000000009,-470.9999999999992,-326.0000000000041,578.000000000003,-259.9999999999936,-716.0000000000056,304.00000000000205,-590.999999999994,-718.0000000000035,,-3707.999999999993
2018.11.26,202.00000000001327,-330.99999999998886,-370.00000000000364,-470.9999999999992,-299.99999999998914,-385.000000000002,-507.0000000000019,-431.0000000000036,579.0000000000077,-320.9999999999935,-763.0000000000026,347.999999999999,-643.0000000000007,-757.000000000005,,-4149.999999999971
2018.11.26,151.00000000001222,-339.9999999999892,-353.0000000000033,-462.0000000000068,-307.99999999999716,-378.00000000000057,-499.000000000005,-411.99999999999017,560.0000000000023,-300.99999999999574,-737.0000000000099,317.0000000000073,-629.9999999999955,-748.0000000000047,,-4139.999999999976
2018.11.26,151.00000000001222,-360.99999999999,-281.99999999999335,-461.0000000000003,-335.9999999999808,-317.0000000000006,-480.99999999999807,-241.00000000000233,545.9999999999923,-201.00000000000674,-693.0000000000102,280.00000000000114,-563.999999999993,-743.0000000000092,,-3702.999999999979
2018.11.26,225.00000000000853,-388.9999999999958,-268.0000000000016,-470.00000000000375,-367.99999999999056,-274.00000000000756,-522.0000000000002,-116.00000000000499,667.0000000000016,-45.000000000006146,-729.0000000000018,320.0000000000074,-533.0000000000013,-771.0000000000008,,-3272.9999999999973
2018.11.26,110.00000000001009,-509.00000000000034,-212.00000000000108,-450.00000000000597,-381.99999999999346,-287.0000000000039,-536.9999999999986,-109.99999999998789,621.0000000000093,-72.0000000000054,-784.0000000000069,313.0000000000024,-549.9999999999972,-799.0000000000066,,-3647.9999999999854
2018.11.26,99.00000000000463,-560.9999999999928,-231.99999999999886,-423.0000000000067,-368.9999999999971,-341.0000000000024,-543.0000000000045,-177.00000000000495,719.9999999999989,-154.99999999999403,-774.000000000008,440.00000000001194,-625.9999999999906,-828.000000000003,,-3769.9999999999873
2018.11.26,19.999999999997797,-562.9999999999882,-197.00000000000273,-392.00000000000347,-393.99999999998323,-333.0000000000055,-539.0000000000006,-63.99999999999739,659.9999999999966,-113.99999999999189,-748.0000000000153,469.0000000000083,-597.999999999999,-816.0000000000025,,-3608.9999999999873
2018.11.26,-15.999999999993797,-686.9999999999976,-137.9999999999937,-346.9999999999973,-341.99999999999784,-309.99999999999915,-530.0000000000082,-137.00000000000932,662.0000000000061,-110.99999999999443,-757.0000000000076,368.0000000000092,-570.999999999998,-792.0000000000016,,-3707.9999999999827
2018.11.26,-14.999999999987246,-692.9999999999978,-93.99999999999409,-289.0000000000059,-251.99999999998556,-221.00000000000452,-425.0000000000087,-180.0000000000024,746.0000000000093,-52.000000000007596,-638.0000000000052,425.00000000001137,-585.9999999999985,-784.9999999999966,,-3058.9999999999727
2018.11.26,-45.000000000006146,-673.9999999999924,-102.00000000000209,-306.00000000000625,-227.99999999998377,-192.00000000000327,-404.99999999999983,-146.00000000000168,710.000000000008,-28.999999999990145,-693.0000000000102,381.0000000000002,-567.9999999999978,-781.9999999999965,,-3078.9999999999823
2018.11.26,-52.000000000007596,-678.9999999999878,-78.00000000000028,-319.0000000000026,-191.99999999999218,-182.99999999999983,-418.0000000000073,-195.9999999999962,706.9999999999936,-41.000000000002146,-712.0000000000015,365.0000000000091,-548.0000000000018,-789.0000000000015,,-3134.9999999999977
2018.11.26,-31.999999999987594,-609.9999999999994,-73.99999999999629,-319.0000000000026,-171.99999999999437,-150.00000000000568,-414.9999999999987,-89.99999999999008,646.9999999999914,8.000000000008,-733.0000000000059,316.0000000000025,-513.9999999999958,-774.0000000000009,,-2911.9999999999754
2018.11.26,-139.00000000000023,-688.999999999993,-65.99999999999939,-313.00000000000773,-178.99999999999582,-174.00000000000747,-426.00000000000415,-93.99999999999409,625.0,-51.000000000001044,-785.0000000000134,355.000000000004,-537.9999999999967,-786.0000000000014,,-3260.0000000000105
2018.11.26,-119.00000000000244,-661.9999999999919,-7.0000000000014495,-280.9999999999979,-173.99999999998528,-146.00000000000168,-418.0000000000073,49.99999999999449,608.0000000000041,-29.999999999996696,-801.0000000000073,350.9999999999991,-468.9999999999941,-755.0000000000097,,-2852.9999999999977
2018.11.26,-103.99999999999298,-688.999999999993,-24.999999999997247,-294.00000000000534,-156.99999999998494,-153.00000000000313,-416.00000000000523,8.999999999992347,622.9999999999905,-29.999999999996696,-799.0000000000164,347.0000000000084,-507.99999999999557,-775.0000000000057,,-2971.0000000000055
2018.11.26,-113.00000000000753,-737.9999999999995,-20.999999999993246,-285.00000000000193,-173.99999999998528,-186.00000000000838,-450.00000000000597,-89.00000000000574,665.9999999999968,-68.00000000000139,-817.000000000001,414.0000000000015,-540.9999999999968,-814.9999999999977,,-3217.0000000000064
2018.11.26,-109.99999999998789,-731.9999999999993,-37.99999999999359,-282.99999999999994,-188.9999999999947,-190.00000000000128,-438.00000000000506,-136.00000000000279,682.9999999999927,-65.00000000000395,-788.0000000000109,389.00000000001,-551.9999999999925,-807.0000000000022,,-3255.9999999999923
2018.11.26,-73.99999999999629,-705.9999999999889,-46.00000000000159,-287.9999999999994,-178.99999999999582,-195.00000000000074,-436.00000000000307,-106.99999999999044,691.0000000000025,-72.99999999998974,-769.0000000000197,335.00000000000796,-560.0000000000023,-808.0000000000069,,-3214.999999999984
2018.11.26,-144.99999999999514,-713.9999999999986,-34.000000000000696,-273.000000000001,-163.9999999999864,-165.9999999999995,-407.0000000000018,-121.99999999999989,588.9999999999986,-45.000000000006146,-722.0000000000005,289.0000000000015,-539.0000000000015,-784.000000000006,,-3236.999999999997
2018.11.26,-143.99999999998857,-690.9999999999883,68.00000000000139,-185.00000000000182,-125.99999999998168,-70.0000000000034,-341.0000000000024,35.00000000000725,558.9999999999975,87.99999999999919,-606.0000000000176,255.00000000000966,-411.9999999999919,-650.0000000000057,,-2219.9999999999663
2018.11.27,-139.00000000000023,-681.999999999988,68.00000000000139,-172.00000000000549,-107.99999999999699,-38.0000000000047,-264.0000000000087,46.0000000000127,604.0000000000134,89.00000000000574,-562.0000000000181,273.00000000001035,-400.99999999999625,-652.000000000001,,-1937.999999999976
2018.11.27,-112.000000000001,-678.9999999999878,65.99999999999939,-140.0000000000068,-114.99999999999844,-46.00000000000159,-287.9999999999994,107.99999999999699,614.0000000000043,117.00000000001154,-495.000000000001,301.00000000000193,-393.0000000000007,-620.0000000000045,,-1681.9999999999873
2018.11.27,-99.99999999998899,-659.9999999999966,56.99999999999594,-172.00000000000549,-122.99999999998423,-67.00000000000594,-309.0000000000037,95.00000000000064,600.9999999999991,124.99999999999733,-527.0000000000108,290.00000000000625,-393.0000000000007,-618.9999999999998,,-1801.999999999997
2018.11.27,-89.99999999999008,-625.9999999999906,36.999999999998145,-185.99999999999727,-123.99999999999079,-72.0000000000054,-304.00000000000426,79.99999999999119,591.0000000000082,106.99999999999044,-526.0000000000042,261.0000000000099,-393.0000000000007,-629.0000000000049,,-1873.9999999999905
2018.11.27,-89.00000000000574,-611.9999999999948,24.999999999997247,-170.99999999999892,-129.00000000000134,-85.00000000000173,-290.00000000000136,-4.999999999988347,557.0000000000164,97.9999999999981,-498.00000000002063,230.00000000000398,-408.9999999999918,-612.000000000009,,-1989.9999999999982
2018.11.27,-82.00000000000429,-607.9999999999899,26.000000000003798,-131.99999999999878,-126.99999999998823,-84.0000000000063,-253.0000000000032,-1.0000000000065512,545.0000000000159,99.00000000000463,-386.00000000001967,239.00000000000432,-408.9999999999918,-566.0000000000025,,-1738.9999999999827
2018.11.27,-110.99999999999443,-572.9999999999933,53.00000000000304,-102.99999999999754,-110.99999999999443,-46.00000000000159,-213.00000000000762,104.99999999999955,508.0000000000098,143.00000000000423,-323.0000000000066,162.00000000000614,-342.9999999999893,-506.0000000000002,,-1357.9999999999623
2018.11.27,-110.99999999999443,-559.9999999999881,82.99999999999974,-24.000000000001798,-110.99999999999443,-29.000000000001247,-147.00000000000824,151.9999999999966,463.99999999999864,188.9999999999947,-165.00000000001512,153.0000000000058,-280.9999999999917,-397.00000000000557,,-784.000000000005
2018.11.27,-113.00000000000753,-559.9999999999881,51.000000000001044,-74.00000000000739,-121.99999999999989,-50.0000000000056,-185.00000000000182,92.00000000000318,477.00000000000387,153.00000000000313,-243.99999999999977,151.00000000001046,-344.99999999999886,-459.0000000000032,,-1227.9999999999902
2018.11.27,-75.99999999998718,-561.9999999999976,40.00000000000669,-65.00000000000395,-133.99999999998968,-70.0000000000034,-186.00000000000838,73.99999999999629,528.9999999999964,139.00000000000023,-216.00000000001617,159.00000000000603,-340.999999999994,-445.99999999999795,,-1154.9999999999927
2018.11.27,-75.00000000000284,-572.9999999999933,-31.999999999998696,-101.00000000000664,-173.00000000000094,-142.00000000000878,-220.00000000000907,-65.00000000000395,533.9999999999918,28.000000000005798,-242.00000000000887,168.00000000000637,-444.9999999999932,-504.0000000000049,,-1842.0000000000273
2018.11.27,-62.000000000006494,-620.9999999999951,-19.00000000000235,-89.00000000000574,-167.9999999999904,-134.0000000000008,-231.0000000000034,-35.999999999991594,587.9999999999939,39.999999999995595,-278.00000000000045,199.00000000001228,-435.0000000000023,-530.0000000000011,,-1775.999999999998
2018.11.27,-62.000000000006494,-631.9999999999908,2.000000000002,-101.00000000000664,-171.99999999999437,-124.00000000000189,-243.00000000000432,-12.999999999996348,612.9999999999995,53.999999999998494,-301.0000000000179,243.0000000000092,-435.0000000000023,-537.9999999999967,,-1709.0000000000082
2018.11.27,-53.999999999998494,-608.9999999999947,-29.000000000001247,-130.0000000000079,-162.99999999997982,-125.00000000000844,-231.99999999999886,-68.00000000000139,604.0000000000134,22.0000000000109,-330.0000000000081,236.0000000000042,-441.99999999999307,-542.0000000000016,,-1861.999999999965
2018.11.27,-34.000000000000696,-605.9999999999945,-104.00000000000409,-200.00000000000017,-126.99999999998823,-170.99999999999892,-279.00000000000705,-191.00000000000784,626.0000000000048,-104.99999999999955,-458.00000000000284,245.00000000000455,-542.9999999999922,-635.0000000000051,,-2581.999999999992
2018.11.27,-12.999999999996348,-583.999999999989,-100.99999999999554,-216.0000000000051,-129.99999999998568,-164.00000000000858,-287.9999999999994,-215.99999999999397,628.9999999999907,-79.00000000000685,-467.0000000000174,234.00000000000887,-521.0000000000008,-630.0000000000097,,-2546.0000000000086
2018.11.27,-19.999999999997797,-575.9999999999934,-120.99999999999334,-235.00000000000742,-131.99999999999878,-179.00000000000693,-304.00000000000426,-341.99999999999784,615.0000000000091,-102.00000000000209,-508.00000000001955,246.00000000000932,-549.9999999999972,-664.0000000000015,,-2872.000000000002
2018.11.27,-165.9999999999995,-625.9999999999906,-97.00000000000264,-243.00000000000432,-134.99999999999625,-214.00000000000307,-365.99999999999966,-716.0000000000056,530.0000000000011,-231.99999999998778,-689.0000000000063,262.00000000000045,-536.0000000000014,-682.0000000000022,,-3909.9999999999977
2018.11.27,-245.99999999999068,-631.9999999999908,-129.9999999999968,-279.00000000000705,-157.99999999999147,-262.00000000000665,-419.9999999999982,-947.000000000009,387.00000000000045,-360.9999999999891,-874.0000000000192,216.00000000000819,-554.9999999999926,-715.0000000000034,,-4975.999999999986
2018.11.27,-299.00000000000483,-753.0000000000001,-417.99999999999613,-417.0000000000007,-219.99999999999798,-538.0000000000051,-548.0000000000041,-1540.9999999999923,382.000000000005,-818.0000000000076,-1055.000000000006,225.00000000000853,-959.9999999999937,-939.0000000000072,,-7899.000000000002
2018.11.27,-343.00000000000443,-687.9999999999882,-97.00000000000264,-260.00000000000466,-96.99999999999153,-319.0000000000026,-483.0000000000001,-1212.9999999999975,347.0000000000084,-490.999999999997,-1060.0000000000164,176.00000000000193,-591.9999999999987,-751.0000000000048,,-5870.999999999998
2018.11.27,-313.99999999999204,-688.999999999993,-92.00000000000318,-280.9999999999979,-75.99999999998718,-274.00000000000756,-465.9999999999998,-1137.9999999999945,383.0000000000098,-405.9999999999952,-1029.0000000000132,199.00000000001228,-593.9999999999941,-783.0000000000013,,-5559.999999999957
2018.11.27,-287.9999999999994,-742.999999999995,-93.99999999999409,-314.99999999999864,-153.9999999999875,-290.00000000000136,-514.9999999999987,-1055.9999999999902,457.9999999999984,-346.0000000000019,-1009.9999999999998,256.0000000000002,-631.0000000000002,-856.0000000000088,,-5583.999999999977
2018.11.27,-302.0000000000023,-739.9999999999949,-109.00000000000354,-314.99999999999864,-175.99999999999838,-314.0000000000032,-518.0000000000074,-1044.0000000000005,468.9999999999941,-436.9999999999985,-1003.0000000000206,277.000000000001,-634.0000000000003,-856.0000000000088,,-5702.000000000043
2018.11.27,-302.9999999999866,-721.9999999999942,-117.99999999999588,-374.0000000000077,-147.99999999999258,-290.00000000000136,-552.0000000000081,-1041.9999999999873,469.99999999999886,-426.9999999999996,-1201.0000000000077,272.00000000000557,-623.9999999999952,-888.0000000000052,,-5946.999999999977
2018.11.27,-297.9999999999983,-689.9999999999977,-104.00000000000409,-370.00000000000364,-112.99999999998533,-320.00000000000915,-583.0000000000002,-1079.999999999992,448.0000000000075,-451.0000000000014,-1244.0000000000007,273.00000000001035,-605.9999999999945,-886.0000000000099,,-6023.999999999979
2018.11.27,-241.00000000000233,-677.9999999999973,-120.99999999999334,-382.00000000000455,-123.99999999999079,-313.00000000000773,-591.0000000000082,-1143.9999999999895,492.999999999995,-415.99999999999415,-1234.0000000000018,260.0000000000051,-619.9999999999903,-889.00000000001,,-5999.999999999989
2018.11.27,-218.00000000000708,-708.999999999989,-165.9999999999995,-395.0000000000009,-125.99999999998168,-339.0000000000004,-580.0000000000027,-1309.9999999999889,510.9999999999957,-482.00000000000466,-1217.0000000000014,306.0000000000116,-670.9999999999923,-909.9999999999966,,-6305.999999999956
2018.11.27,-255.00000000000523,-727.9999999999944,-156.00000000000057,-382.00000000000455,-105.99999999998388,-337.0000000000095,-569.0000000000084,-1414.000000000004,538.0000000000109,-492.0000000000035,-1223.0000000000184,358.0000000000041,-679.000000000002,-924.0000000000066,,-6369.000000000026
2018.11.27,-212.99999999999653,-715.999999999994,-204.99999999999963,-446.9999999999974,-72.99999999998974,-321.0000000000046,-573.0000000000013,-1280.9999999999989,563.0000000000166,-533.99999999999,-1274.0000000000196,371.9999999999999,-717.9999999999893,-968.0000000000035,,-6387.999999999967
2018.11.27,-153.9999999999875,-696.9999999999885,-236.99999999999832,-523.0000000000068,-92.99999999998754,-330.0000000000081,-607.0000000000019,-1279.000000000008,562.0000000000118,-489.0000000000061,-1373.000000000002,243.0000000000092,-729.9999999999898,-1031.000000000006,,-6737.999999999969
2018.11.27,-246.99999999999721,-737.9999999999995,-185.99999999999727,-462.0000000000068,-73.99999999999629,-297.00000000000284,-595.0000000000011,-1140.0000000000077,543.0000000000064,-472.00000000000574,-1358.0000000000148,230.00000000000398,-698.9999999999981,-993.9999999999998,,-6489.000000000017
2018.11.27,-195.9999999999962,-728.9999999999992,-156.99999999999602,-404.0000000000044,-120.99999999999334,-301.0000000000068,-569.0000000000084,-985.999999999998,592.000000000013,-445.99999999999085,-1228.0000000000068,196.00000000001216,-691.9999999999931,-951.0000000000076,,-5991.999999999975
2018.11.27,-425.99999999999307,-813.999999999993,-158.99999999999804,-409.0000000000038,-51.99999999998539,-262.00000000000665,-528.0000000000063,-1025.9999999999936,394.00000000000546,-407.0000000000018,-1278.0000000000014,94.99999999999886,-698.9999999999981,-959.0000000000032,,-6529.99999999998
2018.11.27,-483.99999999999557,-906.9999999999965,-31.000000000003247,-341.0000000000024,70.0000000000145,-189.00000000000583,-503.000000000009,-1012.9999999999973,395.00000000001023,-448.000000000004,-1356.0000000000016,246.00000000000932,-683.9999999999975,-1003.0000000000001,,-6247.999999999979
2018.11.27,-514.9999999999987,-894.999999999996,-19.999999999997797,-346.0000000000019,80.00000000001339,-150.00000000000568,-486.00000000000864,-974.0000000000082,411.00000000000136,-476.0000000000098,-1495.0000000000018,248.00000000000466,-602.9999999999944,-968.0000000000035,,-6189.000000000007
2018.11.27,-546.9999999999864,-899.9999999999915,58.99999999999794,-292.9999999999988,178.00000000001148,-129.00000000000134,-479.0000000000072,-902.9999999999872,340.0000000000034,-469.0000000000083,-1434.000000000002,224.00000000000375,-570.999999999998,-930.0000000000068,,-5853.999999999971
2018.11.27,-614.0000000000034,-929.9999999999926,65.00000000000395,-290.00000000000136,174.00000000000747,-112.000000000001,-475.99999999999864,-787.9999999999887,352.00000000000387,-390.0000000000015,-1383.000000000001,120.00000000000455,-533.0000000000013,-924.0000000000066,,-5728.999999999975
2018.11.27,-621.0000000000049,-929.9999999999926,195.9999999999962,-204.99999999999963,226.00000000001506,-2.000000000002,-407.0000000000018,-673.9999999999968,323.0000000000075,-221.00000000000452,-1300.0000000000123,7.000000000005002,-423.9999999999924,-847.999999999999,,-4879.999999999982
2018.11.27,-567.9999999999907,-891.9999999999959,190.00000000000128,-240.00000000000688,218.00000000000708,25.999999999992696,-414.9999999999987,-570.0000000000039,350.9999999999991,-147.99999999999258,-1328.000000000018,23.000000000010346,-420.99999999999227,-880.0000000000097,,-4653.999999999997
2018.11.27,-550.000000000006,-907.999999999987,119.00000000000244,-285.9999999999974,223.00000000001762,5.999999999994898,-409.0000000000038,-741.9999999999982,356.9999999999993,-235.00000000000742,-1329.0000000000025,14.000000000010004,-491.9999999999902,-921.999999999997,,-5153.999999999965
2018.11.27,-483.99999999999557,-858.9999999999947,58.000000000002494,-341.99999999999784,222.00000000001108,-37.00000000000925,-448.000000000004,-855.0000000000058,402.00000000001523,-306.9999999999906,-1441.0000000000034,109.00000000000887,-524.0000000000009,-954.9999999999983,,-5460.999999999962
2018.11.27,-448.000000000004,-884.0000000000003,34.99999999999615,-360.0000000000048,226.00000000001506,-72.0000000000054,-472.00000000000574,-964.9999999999936,460.00000000000796,-378.999999999996,-1465.0000000000052,129.0000000000049,-578.9999999999935,-993.9999999999998,,-5767.9999999999845
2018.11.27,-463.9999999999977,-878.9999999999907,9.999999999998899,-360.0000000000048,228.00000000000597,-104.99999999999955,-479.0000000000072,-1096.0000000000082,457.9999999999984,-442.9999999999934,-1484.0000000000186,172.00000000001125,-606.9999999999993,-999.0000000000094,,-6048.000000000014
2018.11.27,-489.99999999999045,-893.9999999999912,2.999999999997449,-336.00000000000296,230.00000000001907,-133.00000000000534,-475.0000000000032,-1137.9999999999945,448.0000000000075,-531.9999999999991,-1496.0000000000084,184.0000000000117,-631.9999999999908,-980.000000000004,,-6240.999999999954
2018.11.27,-487.99999999999955,-873.9999999999952,-9.999999999998899,-346.9999999999973,221.00000000000452,-136.00000000000279,-478.0000000000006,-1143.9999999999895,421.99999999999704,-514.9999999999987,-1480.0000000000146,183.00000000000693,-631.9999999999908,-981.0000000000088,,-6258.999999999987
2018.11.27,-459.99999999999375,-878.0000000000001,-9.999999999998899,-351.0000000000013,202.00000000001327,-143.9999999999997,-492.0000000000035,-1160.9999999999898,468.9999999999941,-514.9999999999987,-1493.000000000011,192.00000000000728,-640.9999999999911,-990.9999999999997,,-6272.999999999973
2018.11.27,-536.9999999999875,-879.9999999999955,-0.999999999995449,-350.00000000000585,226.99999999999943,-130.0000000000079,-475.99999999999864,-1167.9999999999914,368.9999999999998,-585.9999999999976,-1591.000000000009,185.00000000000227,-632.9999999999956,-984.9999999999994,,-6555.999999999984
2018.11.28,-541.9999999999981,-868.9999999999998,4.000000000004,-336.9999999999984,212.00000000001216,-143.00000000000423,-492.999999999999,-1055.9999999999902,384.9999999999909,-638.0000000000052,-1561.0000000000123,153.0000000000058,-628.9999999999907,-968.0000000000035,,-6481.999999999989
2018.11.28,-466.9999999999952,-885.9999999999957,-4.000000000004,-346.0000000000019,211.00000000000563,-139.00000000000023,-511.0000000000059,-1129.0000000000023,431.0000000000116,-568.9999999999973,-1563.0000000000032,162.00000000000614,-612.9999999999995,-972.0000000000084,,-6394.99999999999
