names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
EURUSD,20,['AUDJPY'],80.0,0.4096702741702744,S
USDJPY,10,['GBPAUD'],100.0,-0.28546825396825376,B
GBPCHF,10,"['NZDUSD', 'GBPJPY']",100.0,-0.6658333333333333,B
EURCHF,15,"['EURGBP', 'GBPAUD']",100.0,-0.9933333333333334,B
CADCHF,15,['GBPAUD'],80.0,-0.4447893217893219,B
AUDCHF,15,['GBPAUD'],80.0,-0.40384776334776346,B
NZDCHF,15,['AUDUSD'],80.0,-0.5279473304473306,B
EURGBP,15,['EURCAD'],100.0,0.42020995670995676,S
EURAUD,20,['AUDUSD'],80.0,0.4916678876678878,S
EURNZD,10,"['EURAUD', 'EURUSD']",80.0,0.5805714285714288,S
AUDJPY,20,['NZDCAD'],80.0,0.5200144300144304,S
NZDCAD,15,"['GBPAUD', 'NZDCHF']",80.0,-0.9622222222222223,B
AUDNZD,10,"['GBPAUD', 'USDCAD', 'GBPUSD', 'CADJPY', 'GBPJPY']",100.0,-0.74,B
