date,EURUSD,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,EURAUD,EURNZD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.05.04,-29.999999999996696,-36.000000000001364,-165.9999999999995,2.0000000000131024,-60.00000000000449,-39.00000000000014,-42.0000000000087,-45.000000000006146,-19.999999999997797,-100.99999999999554,-13.00000000000523,55.000000000005045,84.0000000000174,,-410.99999999998005
2015.05.04,-7.999999999985796,-13.00000000000523,-65.99999999998829,20.000000000020002,-12.999999999996348,36.999999999998145,6.999999999990347,-39.00000000000014,42.0000000000087,-75.99999999998718,-45.000000000001705,69.00000000000794,111.00000000001664,,26.000000000077108
2015.05.04,-26.999999999999247,-84.99999999999375,66.00000000001049,-20.999999999982144,-36.999999999998145,0.999999999995449,-68.00000000000139,51.000000000001044,43.999999999999595,-177.99999999998929,-12.000000000000455,4.999999999999449,170.00000000000347,,-90.99999999995492
2015.05.04,69.00000000000794,-36.000000000001364,58.000000000002494,-48.99999999998794,-29.000000000001247,2.000000000002,18.999999999991246,60.99999999999994,66.00000000001049,53.00000000001415,12.000000000000455,111.00000000000554,46.0000000000127,,383.0000000000564
2015.05.04,42.0000000000087,-57.999999999992724,39.999999999995595,-38.99999999998904,-31.000000000003247,7.9999999999968985,26.999999999999247,35.999999999991594,49.00000000001015,4.000000000004,16.999999999995907,121.99999999999989,63.000000000013046,,280.00000000003
2015.05.04,39.00000000001125,-93.99999999999409,49.00000000001015,-37.99999999998249,-24.000000000001798,-34.000000000000696,-21.999999999999797,42.999999999993044,-38.0000000000047,-97.9999999999981,96.9999999999942,52.000000000007596,71.00000000002105,,3.000000000055607
2015.05.04,139.00000000000023,-114.00000000000432,51.000000000001044,-53.999999999998494,-41.000000000002146,-50.0000000000056,-93.00000000000975,59.99999999999339,-22.999999999995246,-173.99999999998528,183.9999999999975,-4.999999999999449,140.0000000000068,,19.999999999998707
2015.05.04,54.0000000000207,-72.00000000000273,12.999999999996348,-32.999999999994145,-65.00000000000395,-158.99999999999804,-137.00000000000932,20.999999999993246,-303.9999999999932,-341.99999999999784,263.9999999999958,-48.99999999999905,51.000000000001044,,-757.9999999999912
2015.05.04,-7.999999999985796,-109.99999999999943,106.00000000000608,21.00000000000435,-53.999999999998494,-14.000000000002899,-24.000000000001798,26.999999999999247,-76.99999999999375,-154.99999999999403,99.00000000000375,99.00000000000463,85.00000000000173,,-4.999999999956401
2015.05.04,-27.999999999983594,-106.99999999999932,41.000000000002146,4.000000000004,-102.99999999999754,-131.00000000000333,-53.00000000000304,0.999999999995449,-292.00000000000335,-228.99999999999034,215.0000000000034,109.00000000000354,-21.999999999988695,,-594.9999999999608
2015.05.04,80.00000000001339,-134.00000000000034,53.999999999998494,-37.99999999998249,-107.99999999999699,-57.00000000000705,0.0,48.99999999999905,-72.99999999998974,-38.0000000000047,185.00000000000227,181.00000000000892,4.000000000004,,105.00000000004482
2015.05.04,22.0000000000109,-182.00000000000216,79.99999999999119,-28.999999999990145,-111.00000000000554,-70.0000000000034,-69.00000000000794,45.99999999999049,-102.99999999998644,-146.99999999998602,198.99999999999807,126.99999999999933,51.000000000001044,,-185.99999999999065
2015.05.04,16.000000000016,-218.9999999999941,107.99999999999699,-30.999999999981043,-111.00000000000554,-19.00000000000235,-51.000000000001044,61.999999999995396,7.0000000000014495,-100.99999999999554,150.00000000000568,146.00000000000168,102.00000000000209,,59.00000000003969
2015.05.04,34.000000000000696,-179.00000000000205,158.99999999999804,-1.999999999990898,-62.000000000006494,36.999999999998145,-7.0000000000014495,65.99999999999939,65.00000000000395,-58.99999999998684,94.99999999999886,150.00000000000568,114.0000000000141,,411.00000000003115
2015.05.04,35.00000000000725,-182.00000000000216,144.0000000000108,-7.0000000000014495,-65.00000000000395,-7.0000000000014495,-21.999999999999797,61.999999999995396,-11.999999999989797,-79.99999999999119,150.99999999999625,165.00000000000404,72.0000000000054,,254.00000000002933
2015.05.04,3.0000000000196536,-152.00000000000102,109.00000000000354,33.00000000001635,-38.0000000000047,-43.00000000000415,4.999999999999449,4.999999999999449,-143.00000000000423,-83.9999999999952,188.99999999999295,173.00000000000094,-19.999999999997797,,37.000000000025196
2015.05.04,3.0000000000196536,-162.9999999999967,90.00000000001229,40.0000000000178,-31.999999999998696,-29.000000000001247,65.99999999999939,0.999999999995449,-126.0000000000039,34.000000000000696,185.00000000000227,241.00000000000233,-89.99999999999008,,220.00000000005926
