date,EURJPY,empty,sum
2019.10.14,-33.999999999991815,,-33.999999999991815
2019.10.14,-90.99999999999397,,-90.99999999999397
2019.10.14,-158.99999999999181,,-158.99999999999181
2019.10.14,-188.0000000000024,,-188.0000000000024
2019.10.14,-106.99999999999932,,-106.99999999999932
2019.10.14,-135.99999999999568,,-135.99999999999568
2019.10.14,24.00000000000091,,24.00000000000091
2019.10.14,61.99999999999761,,61.99999999999761
2019.10.14,112.99999999999955,,112.99999999999955
2019.10.14,100.00000000000853,,100.00000000000853
2019.10.14,102.00000000000387,,102.00000000000387
2019.10.14,54.000000000002046,,54.000000000002046
2019.10.14,42.00000000000159,,42.00000000000159
2019.10.14,19.000000000005457,,19.000000000005457
2019.10.14,-63.00000000000239,,-63.00000000000239
2019.10.14,19.000000000005457,,19.000000000005457
2019.10.14,28.000000000005798,,28.000000000005798
2019.10.14,69.00000000000261,,69.00000000000261
2019.10.14,126.00000000000477,,126.00000000000477
2019.10.14,219.0000000000083,,219.0000000000083
2019.10.14,228.00000000000864,,228.00000000000864
2019.10.14,276.00000000001046,,276.00000000001046
2019.10.14,166.00000000001103,,166.00000000001103
2019.10.14,85.99999999999852,,85.99999999999852
2019.10.14,222.0000000000084,,222.0000000000084
2019.10.14,124.00000000000944,,124.00000000000944
2019.10.14,126.00000000000477,,126.00000000000477
2019.10.14,151.00000000001046,,151.00000000001046
2019.10.14,186.00000000000705,,186.00000000000705
2019.10.14,142.00000000001012,,142.00000000001012
2019.10.14,97.00000000000841,,97.00000000000841
2019.10.14,127.00000000000955,,127.00000000000955
2019.10.14,76.99999999999818,,76.99999999999818
2019.10.14,44.00000000001114,,44.00000000001114
2019.10.14,38.000000000010914,,38.000000000010914
2019.10.14,-39.99999999999204,,-39.99999999999204
2019.10.14,-3.9999999999906777,,-3.9999999999906777
2019.10.14,-34.99999999999659,,-34.99999999999659
2019.10.14,-28.999999999996362,,-28.999999999996362
2019.10.14,-33.00000000000125,,-33.00000000000125
2019.10.14,-33.00000000000125,,-33.00000000000125
2019.10.14,-22.999999999996135,,-22.999999999996135
2019.10.14,-24.999999999991473,,-24.999999999991473
2019.10.14,-12.000000000000455,,-12.000000000000455
2019.10.14,0.0,,0.0
2019.10.14,-18.000000000000682,,-18.000000000000682
2019.10.14,-6.999999999990791,,-6.999999999990791
2019.10.14,-22.999999999996135,,-22.999999999996135
2019.10.15,-15.999999999991132,,-15.999999999991132
2019.10.15,14.000000000010004,,14.000000000010004
2019.10.15,6.000000000000227,,6.000000000000227
2019.10.15,-9.999999999990905,,-9.999999999990905
2019.10.15,-30.000000000001137,,-30.000000000001137
2019.10.15,-24.00000000000091,,-24.00000000000091
2019.10.15,41.00000000001103,,41.00000000001103
2019.10.15,7.000000000005002,,7.000000000005002
2019.10.15,-30.9999999999917,,-30.9999999999917
2019.10.15,-34.99999999999659,,-34.99999999999659
2019.10.15,42.00000000000159,,42.00000000000159
2019.10.15,34.000000000006025,,34.000000000006025
2019.10.15,47.000000000011255,,47.000000000011255
