date,GBPUSD,AUDUSD,NZDCHF,AUDCAD,empty,sum
2018.08.27,-22.0000000000109,-2.999999999997449,-15.999999999993797,0.0,,-41.000000000002146
2018.08.27,35.999999999991594,41.9999999999976,-3.999999999992898,49.99999999999449,,123.99999999999079
2018.08.27,51.000000000001044,80.99999999999774,19.00000000000235,91.99999999999208,,242.99999999999324
2018.08.27,107.99999999999699,80.00000000000229,73.00000000000084,95.00000000000064,,356.00000000000074
2018.08.27,137.9999999999937,93.99999999999409,56.0000000000005,131.99999999999878,,419.99999999998704
2018.08.27,157.00000000000713,100.00000000000009,78.00000000000028,141.00000000000225,,476.0000000000098
2018.08.27,165.9999999999995,136.99999999999824,84.0000000000063,136.00000000000279,,523.0000000000068
2018.08.27,165.9999999999995,124.00000000000189,26.999999999999247,105.99999999999498,,422.9999999999956
2018.08.27,137.00000000000932,85.99999999999719,4.999999999999449,88.99999999999464,,317.0000000000006
2018.08.27,103.00000000000864,14.000000000002899,0.0,19.00000000000235,,136.0000000000139
2018.08.27,93.00000000000975,-22.999999999995246,-0.999999999995449,-23.00000000000635,,46.00000000001269
2018.08.27,154.99999999999403,-36.0000000000027,-7.0000000000014495,-31.999999999998696,,79.99999999999119
2018.08.27,184.99999999999073,17.999999999995797,23.00000000000635,29.999999999996696,,255.99999999998957
2018.08.27,187.99999999998818,43.999999999999595,67.00000000000594,54.999999999993946,,353.9999999999877
2018.08.27,157.00000000000713,14.000000000002899,57.00000000000705,34.000000000000696,,262.0000000000178
2018.08.27,139.00000000000023,-7.9999999999968985,75.00000000000284,8.999999999992347,,214.99999999999852
2018.08.27,116.00000000000499,-14.999999999998348,68.00000000000139,-7.9999999999968985,,161.0000000000111
2018.08.27,106.99999999999044,-21.999999999999797,56.0000000000005,-31.999999999998696,,108.99999999999244
2018.08.27,38.99999999998904,-60.00000000000449,31.999999999998696,-33.000000000005244,,-22.000000000021995
2018.08.27,-45.99999999999049,-146.99999999999713,-26.999999999999247,-99.00000000000463,,-318.9999999999915
2018.08.27,-76.99999999999375,-141.00000000000225,-47.9999999999925,-75.00000000000284,,-340.99999999999136
2018.08.27,-2.999999999997449,-148.99999999999915,-88.99999999999464,-65.99999999999939,,-306.9999999999906
2018.08.27,8.999999999992347,-153.99999999999858,-80.00000000000229,-77.00000000000485,,-302.00000000001336
2018.08.27,28.000000000005798,-136.00000000000279,-97.00000000000264,-87.99999999999919,,-292.9999999999988
2018.08.27,12.999999999996348,-148.99999999999915,-143.9999999999997,-97.00000000000264,,-377.0000000000051
2018.08.27,8.000000000008,-143.00000000000423,-146.99999999999713,-91.00000000000774,,-373.00000000000114
2018.08.27,14.000000000002899,-133.00000000000534,-146.00000000000168,-21.00000000000435,,-286.0000000000084
2018.08.27,26.999999999999247,-139.00000000000023,-121.99999999999989,105.99999999999498,,-128.00000000000585
2018.08.27,69.00000000000794,-122.99999999999534,-115.99999999999389,141.00000000000225,,-28.999999999979053
2018.08.27,175.99999999999838,-78.00000000000028,-108.99999999999244,142.99999999999312,,131.99999999999878
2018.08.27,268.0000000000016,-29.000000000001247,-107.00000000000153,175.99999999999838,,307.99999999999716
2018.08.27,354.0000000000099,9.999999999998899,-100.00000000000009,121.99999999999989,,386.00000000000864
2018.08.27,354.9999999999942,7.9999999999968985,-100.00000000000009,181.9999999999933,,444.9999999999843
2018.08.27,411.0000000000058,43.999999999999595,-110.99999999999443,100.00000000000009,,444.000000000011
2018.08.27,348.9999999999993,85.00000000000173,-80.99999999999774,-168.00000000000148,,185.00000000000182
2018.08.27,439.99999999999596,165.9999999999995,-127.99999999999478,-136.99999999999824,,341.00000000000244
2018.08.27,442.00000000000904,195.00000000000074,-103.99999999999298,-138.00000000000477,,395.00000000001205
2018.08.27,465.0000000000043,193.99999999999417,-124.99999999999733,-92.00000000000318,,441.99999999999795
2018.08.27,490.999999999997,202.0000000000022,-134.99999999999625,-87.00000000000374,,470.9999999999992
2018.08.27,547.0000000000086,256.0000000000007,-136.00000000000279,-73.00000000000084,,594.0000000000058
2018.08.27,547.0000000000086,244.99999999999523,-159.9999999999935,-23.00000000000635,,609.000000000004
2018.08.27,504.9999999999999,212.99999999999653,-183.99999999999528,-26.000000000003798,,507.9999999999973
2018.08.27,523.9999999999911,209.00000000000364,-159.9999999999935,-51.000000000001044,,522.0000000000002
2018.08.27,544.9999999999955,214.99999999999852,-137.9999999999937,-91.00000000000774,,530.9999999999925
2018.08.27,536.0000000000032,224.000000000002,-146.00000000000168,-92.00000000000318,,522.0000000000003
2018.08.27,547.999999999993,244.99999999999523,-156.00000000000057,-80.99999999999774,,555.9999999999899
