date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.22,-58.000000000002494,-148.99999999999915,0.0,-312.00000000000114,63.99999999999739,-80.99999999999774,-217.0000000000005,-139.00000000000023,-51.00000000000193,5.999999999994898,-16.0000000000049,-140.99999999999113,-584.0000000000067,39.00000000000148,204.99999999998852,-522.9999999999845,-356.9999999999851,-222.99999999999898,87.99999999999386,283.99999999999534,-270.0000000000036,,-2435.0000000000064
2019.04.22,-59.000000000009045,-158.0000000000137,-3.0000000000001137,-310.9999999999946,63.99999999999739,-68.99999999999685,-221.00000000000452,-174.00000000000747,-52.00000000000671,-10.000000000010001,2.999999999997449,-139.00000000001,-590.0000000000016,63.00000000000239,218.00000000000708,-523.9999999999911,-366.999999999984,-230.00000000000398,85.99999999999852,325.99999999999295,-273.9999999999965,,-2421.0000000000346
2019.04.22,-94.00000000001629,-158.99999999999804,-15.000000000000568,-282.0000000000045,73.00000000000084,-64.99999999999284,-265.0000000000041,-177.99999999998929,-37.9999999999967,-28.000000000005798,-11.00000000000545,-161.00000000000136,-635.9999999999922,68.9999999999884,208.99999999999253,-540.9999999999915,-363.9999999999866,-210.00000000000796,104.99999999998977,324.00000000000205,-239.0000000000003,,-2506.0000000000205
2019.04.22,-88.0000000000214,-134.99999999999625,-15.000000000000568,-287.9999999999994,90.0000000000012,-53.999999999998494,-243.00000000001543,-184.00000000000637,-31.00000000000591,-37.00000000000925,4.999999999999449,-135.99999999999568,-622.9999999999958,78.99999999999352,211.99999999998997,-553.0000000000035,-327.99999999999494,-225.00000000000853,109.99999999999943,325.99999999999295,-231.0000000000034,,-2349.000000000079
2019.04.22,-79.00000000000685,-117.00000000001154,-15.000000000000568,-287.9999999999994,90.0000000000012,-59.99999999999339,-214.00000000000307,-197.99999999998707,-36.000000000001364,-26.000000000003798,37.99999999999359,-116.99999999999022,-612.9999999999969,102.99999999999443,175.99999999999838,-611.9999999999903,-392.9999999999989,-225.9999999999991,110.99999999999,341.0000000000024,-236.00000000000287,,-2371.0000000000055
2019.04.22,-74.0000000000185,-99.00000000000463,-13.00000000000523,-296.0000000000074,102.00000000000209,-68.00000000000139,-194.0000000000053,-201.00000000000674,-49.000000000006594,-11.00000000000545,52.99999999999194,-106.99999999999932,-601.000000000007,117.999999999995,174.00000000000747,-626.9999999999998,-412.9999999999967,-227.00000000000387,123.99999999999523,351.0000000000013,-253.99999999999866,,-2312.0000000000728
2019.04.22,-67.00000000001705,-114.99999999999844,-18.000000000000682,-333.0000000000055,78.00000000000028,-56.99999999999594,-195.9999999999962,-221.99999999998886,-52.00000000000671,-33.000000000005244,59.99999999999339,-128.00000000001432,-581.0000000000093,140.99999999999113,201.99999999999108,-615.9999999999943,-401.99999999999125,-251.00000000000477,95.99999999998943,356.00000000000074,-258.0000000000027,,-2396.000000000065
2019.04.22,-69.00000000000794,-87.99999999999919,-18.000000000000682,-334.00000000001205,82.99999999999974,-68.00000000000139,-178.99999999999582,-211.99999999998997,-52.99999999999727,-30.000000000007798,70.99999999999883,-100.99999999999909,-612.9999999999969,140.00000000000057,225.99999999999287,-663.999999999998,-434.000000000001,-257.000000000005,94.99999999999886,358.0000000000028,-285.00000000000193,,-2432.00000000002
2019.04.22,-69.00000000000794,-66.00000000001049,-15.000000000000568,-330.0000000000081,105.99999999999498,-88.99999999999464,-151.9999999999966,-205.99999999999508,-43.00000000000637,-3.0000000000085514,78.99999999999574,-73.0000000000075,-608.0000000000085,125.99999999999056,150.99999999999002,-683.9999999999957,-475.0000000000032,-252.00000000000955,125.0,336.9999999999984,-285.00000000000193,,-2426.0000000000846
2019.04.22,-63.000000000013046,-68.00000000000139,-31.00000000000591,-322.00000000000006,87.99999999999919,-88.99999999999464,-151.00000000001222,-211.99999999998997,-58.000000000006935,3.999999999992898,78.00000000000028,-82.99999999999841,-575.9999999999987,134.00000000000034,137.9999999999937,-634.0000000000013,-478.0000000000006,-257.000000000005,95.99999999998943,329.00000000000153,-294.00000000000534,,-2449.0000000000564
2019.04.22,-74.0000000000185,-73.99999999999629,-39.00000000000148,-290.9999999999968,109.00000000000354,-112.99999999999643,-146.00000000000168,-245.99999999999068,-58.000000000006935,12.999999999996348,78.99999999999574,-68.00000000001205,-608.0000000000085,121.99999999999989,22.999999999995246,-761.999999999996,-602.999999999998,-227.00000000000387,121.99999999999989,337.99999999999386,-294.00000000000534,,-2797.000000000048
2019.04.22,-95.00000000000064,-53.999999999998494,-21.000000000000796,-235.00000000000742,124.00000000000189,-112.99999999999643,-134.00000000001188,-249.99999999999466,-49.99999999999716,12.999999999996348,129.9999999999968,-54.000000000002046,-619.9999999999983,135.99999999999568,1.0000000000065512,-787.9999999999887,-594.99999999999,-189.99999999999773,146.0000000000008,320.9999999999935,-270.0000000000036,,-2597.999999999996
2019.04.22,-135.00000000001845,-9.000000000014552,-33.00000000000125,-239.00000000001143,115.99999999999389,-109.99999999999899,-167.00000000000603,-289.9999999999903,-21.000000000000796,-33.000000000005244,132.99999999999423,-19.000000000005457,-608.0000000000085,129.99999999999545,8.999999999992347,-787.0000000000043,-539.999999999985,-197.00000000000273,131.9999999999908,305.99999999999517,-265.0000000000041,,-2627.000000000095
2019.04.22,-145.00000000001734,-48.000000000003595,-28.000000000005798,-270.00000000001467,95.99999999999609,-92.99999999999864,-228.00000000000597,-319.0000000000026,6.000000000000227,-50.0000000000056,115.99999999999389,-60.000000000002274,-567.9999999999907,161.99999999999193,9.999999999998899,-719.9999999999873,-519.9999999999872,-218.00000000000352,104.99999999998977,302.9999999999977,-255.00000000000523,,-2724.000000000062
2019.04.22,-141.00000000001333,-87.00000000001484,-19.000000000005457,-347.0000000000084,90.99999999999665,-79.99999999999119,-243.00000000001543,-353.0000000000033,24.00000000000091,-65.99999999999939,113.99999999999189,-75.9999999999934,-595.9999999999966,173.00000000000182,113.99999999999189,-756.9999999999854,-547.999999999993,-258.0000000000098,107.99999999998988,361.0000000000002,-302.9999999999977,,-2889.000000000054
2019.04.22,-194.0000000000053,-36.0000000000138,-45.000000000001705,-347.0000000000084,119.00000000000244,-112.000000000001,-236.00000000001398,-390.0000000000015,37.9999999999967,-51.000000000001044,142.99999999999312,-44.00000000001114,-594.0000000000057,162.9999999999967,80.99999999999774,-802.9999999999982,-597.9999999999874,-262.00000000000045,138.9999999999958,380.999999999998,-322.00000000000006,,-2970.0000000000687
2019.04.22,-186.0000000000195,-5.000000000010552,-36.000000000001364,-381.0000000000091,127.99999999999478,-112.99999999999643,-201.00000000000674,-385.99999999999744,18.000000000000682,-48.000000000003595,186.99999999999272,-20.000000000010232,-567.9999999999907,190.9999999999883,58.99999999998684,-839.9999999999964,-625.9999999999932,-296.0000000000065,150.99999999999625,375.0000000000031,-363.99999999999767,,-2961.0000000000764
2019.04.22,-145.00000000001734,-56.000000000011596,-39.99999999999204,-373.00000000000114,124.00000000000189,-90.99999999999665,-219.99999999999798,-397.0000000000029,-6.000000000000227,-39.00000000000014,183.99999999999528,-86.00000000001273,-598.0000000000097,254.99999999999545,78.00000000000028,-855.0000000000058,-638.9999999999895,-292.0000000000016,126.99999999999534,419.00000000000273,-346.0000000000019,,-2996.00000000005
2019.04.22,-167.00000000000603,-26.0000000000149,-45.000000000001705,-424.00000000000216,112.99999999999643,-98.99999999999353,-226.99999999999943,-407.99999999998613,22.999999999996135,-46.00000000000159,190.99999999999673,-45.000000000015916,-567.0000000000064,256.0000000000002,143.00000000000423,-832.9999999999949,-646.9999999999976,-322.00000000000273,125.0,443.99999999999994,-383.0,,-2944.000000000029
2019.04.22,-157.00000000000713,-36.999999999998145,-33.00000000000125,-479.0000000000072,102.00000000000209,-76.99999999999375,-225.00000000000853,-411.0000000000058,27.000000000001023,-59.000000000009045,180.99999999999784,-51.00000000001614,-537.0000000000097,256.0000000000002,182.99999999999983,-804.0000000000047,-617.0000000000009,-356.00000000000875,108.99999999999466,461.0000000000003,-387.000000000004,,-2911.000000000079
2019.04.22,-146.00000000000168,-46.0000000000127,-28.000000000005798,-483.0000000000112,97.9999999999981,-75.9999999999983,-221.00000000000452,-395.99999999999636,19.99999999999602,-58.000000000002494,178.99999999999582,-57.999999999992724,-530.9999999999926,260.9999999999957,238.0000000000049,-780.000000000003,-604.9999999999889,-356.00000000000875,110.99999999999,483.99999999999557,-399.0000000000049,,-2792.0000000000477
2019.04.22,-145.00000000001734,-35.00000000000725,-22.00000000000557,-480.99999999999807,90.99999999999665,-74.99999999999174,-205.00000000001074,-397.0000000000029,13.00000000000523,-59.000000000009045,195.00000000000074,-45.99999999999227,-486.999999999993,265.00000000000057,232.99999999999432,-775.9999999999989,-610.9999999999837,-350.0000000000085,106.99999999999932,480.99999999999807,-392.00000000000347,,-2696.000000000028
2019.04.22,-157.00000000000713,-56.000000000011596,-37.9999999999967,-530.0000000000082,92.00000000000318,-78.99999999999574,-241.00000000000233,-407.0000000000018,21.000000000000796,-60.99999999999994,176.99999999999383,-69.00000000001683,-534.9999999999966,253.99999999999068,228.99999999999034,-780.9999999999873,-605.9999999999955,-377.00000000000955,108.99999999999466,480.99999999999807,-405.9999999999952,,-2980.0000000000528
2019.04.22,-197.00000000000273,-35.00000000000725,-45.99999999999227,-493.99999999999443,107.00000000000153,-110.99999999999443,-253.99999999999866,-445.0000000000065,34.99999999999659,-60.00000000000449,184.99999999999073,-63.0000000000166,-591.9999999999925,266.9999999999959,234.00000000000088,-868.9999999999865,-682.9999999999892,-371.9999999999999,111.99999999999477,507.0000000000019,-426.00000000000415,,-3200.0000000000077
2019.04.22,-196.0000000000184,-12.999999999996348,-34.99999999999659,-449.9999999999948,124.00000000000189,-109.99999999999899,-256.00000000001177,-442.9999999999934,49.99999999999716,-39.00000000000014,200.99999999999562,-38.000000000010914,-577.9999999999897,266.9999999999959,194.99999999998963,-862.9999999999916,-702.9999999999869,-338.0000000000081,134.00000000000034,488.999999999995,-429.0000000000016,,-3031.0000000000236
2019.04.22,-179.00000000001802,-9.999999999998899,-36.000000000001364,-432.0000000000102,124.99999999999733,-92.99999999999864,-234.00000000000088,-435.0000000000076,52.00000000000671,-42.0000000000087,204.99999999999963,-37.00000000000614,-534.9999999999966,262.999999999991,187.00000000000384,-824.0000000000025,-668.9999999999862,-320.99999999999795,134.9999999999909,480.99999999999807,-380.00000000000256,,-2779.000000000049
2019.04.22,-182.0000000000155,-2.999999999997449,-34.99999999999659,-424.00000000000216,114.99999999999844,-88.99999999999464,-231.0000000000034,-421.0000000000047,55.999999999997385,-56.0000000000005,193.99999999999417,-22.999999999996135,-520.9999999999936,250.0,173.00000000000094,-809.9999999999997,-629.9999999999973,-316.0000000000025,128.0000000000001,443.99999999999994,-373.99999999999653,,-2755.00000000001
2019.04.22,-180.0000000000024,-4.000000000004,-42.00000000000159,-446.0000000000131,100.99999999999554,-87.99999999999919,-224.000000000002,-421.99999999998903,39.00000000000148,-58.000000000002494,182.99999999999983,-31.00000000000591,-482.999999999989,248.99999999999523,187.00000000000384,-780.9999999999873,-648.0000000000041,-340.0000000000034,104.99999999998977,456.9999999999963,-392.00000000000347,,-2818.0000000000246
2019.04.23,-176.00000000002058,-2.0000000000131024,-31.999999999996476,-446.9999999999974,104.99999999999955,-70.99999999999883,-202.00000000001327,-390.0000000000015,60.000000000002274,-99.00000000000463,131.99999999999878,-6.000000000000227,-462.0000000000068,180.99999999999739,184.00000000000637,-780.9999999999873,-527.9999999999951,-311.00000000000705,120.99999999999511,446.9999999999974,-353.0000000000033,,-2630.000000000048
2019.04.23,-187.00000000000384,-16.000000000016,-36.99999999999193,-395.000000000012,80.99999999999774,-54.999999999993946,-228.00000000000597,-407.99999999998613,39.00000000000148,-135.00000000000733,178.00000000000037,-22.999999999996135,-476.0000000000098,246.9999999999999,156.00000000000057,-777.0000000000055,-534.9999999999966,-302.99999999999727,93.99999999999409,404.99999999999983,-304.9999999999997,,-2680.0000000000273
2019.04.23,-149.00000000002134,-19.999999999997797,-25.99999999999625,-445.0000000000065,87.00000000000374,-47.9999999999925,-185.99999999999727,-402.9999999999978,37.00000000000614,-88.00000000001029,178.99999999999582,-14.000000000010004,-446.9999999999974,245.9999999999951,184.00000000000637,-754.9999999999945,-551.9999999999969,-326.9999999999982,105.99999999999454,419.9999999999982,-326.9999999999995,,-2528.0000000000164
2019.04.23,-148.00000000001478,-12.000000000012001,-39.99999999999204,-445.0000000000065,73.00000000000084,-35.999999999991594,-192.00000000001438,-398.9999999999938,21.000000000000796,-96.00000000000719,197.99999999999818,-38.000000000010914,-425.0000000000087,269.999999999996,218.00000000000708,-746.9999999999866,-510.99999999999477,-338.0000000000081,80.99999999998886,434.9999999999965,-326.9999999999995,,-2458.000000000053
2019.04.23,-147.00000000000824,-12.999999999996348,-42.999999999992156,-449.9999999999948,70.99999999999883,-34.000000000000696,-187.00000000000384,-404.0000000000044,6.000000000000227,-102.00000000000209,203.99999999999307,-31.00000000000591,-469.99999999999267,265.00000000000057,217.0000000000005,-773.9999999999858,-500.9999999999959,-344.99999999999886,79.9999999999983,437.999999999994,-314.99999999999864,,-2534.9999999999955
2019.04.23,-140.0000000000068,-15.00000000000945,-34.99999999999659,-439.99999999999596,95.00000000000064,-36.999999999998145,-191.00000000000784,-394.00000000000546,22.00000000000557,-103.00000000000864,196.99999999999162,-26.00000000001046,-514.9999999999987,260.9999999999957,211.00000000000563,-821.000000000005,-493.99999999999443,-332.9999999999984,107.99999999998988,463.9999999999977,-307.99999999999716,,-2494.000000000047
2019.04.23,-213.00000000001873,-1.0000000000065512,-66.99999999999307,-429.99999999999704,126.0000000000039,-125.99999999999278,-225.00000000000853,-390.9999999999858,12.000000000000455,-93.00000000000975,174.99999999999181,-37.00000000000614,-706.0000000000066,164.99999999999204,228.00000000000597,-919.9999999999875,-621.9999999999892,-347.0000000000084,144.99999999999602,497.99999999999847,-387.99999999999943,,-3217.0000000000205
2019.04.23,-226.00000000001506,-4.000000000004,-33.999999999991815,-351.0000000000124,175.99999999999838,-132.99999999999423,-276.00000000000955,-394.00000000000546,108.00000000000409,-80.00000000000229,95.99999999999609,40.99999999999682,-757.0000000000076,-158.00000000000125,218.00000000000708,-958.9999999999987,-621.9999999999892,-278.99999999999636,245.9999999999951,497.000000000003,-387.99999999999943,,-3279.000000000027
2019.04.23,-217.0000000000005,-59.000000000009045,168.00000000000637,-317.0000000000117,170.00000000000347,-108.99999999999244,-314.99999999999864,-347.9999999999928,296.0000000000065,-79.00000000000685,80.99999999999774,213.99999999999864,-818.0000000000076,-177.0000000000067,131.99999999999878,-866.9999999999956,-503.99999999999335,-97.99999999999898,336.9999999999891,444.9999999999954,-317.0000000000006,,-2382.0000000000186
2019.04.23,-184.00000000000637,-63.99999999999739,128.0000000000001,-286.00000000000847,151.00000000000114,-82.99999999999974,-287.9999999999994,-340.9999999999913,228.9999999999992,-91.00000000000774,86.99999999999264,156.99999999998226,-798.9999999999942,-106.99999999999932,136.99999999998712,-848.9999999999886,-468.00000000000176,-108.00000000000409,300.9999999999877,429.0000000000016,-249.99999999999466,,-2299.000000000041
2019.04.23,-189.00000000001694,-34.000000000000696,117.00000000000443,-282.0000000000045,153.00000000000313,-98.99999999999353,-266.0000000000107,-350.00000000000585,215.0000000000034,-85.00000000000173,102.99999999999754,133.00000000000978,-705.0000000000001,-49.000000000006594,160.00000000000458,-818.9999999999919,-509.00000000000387,-121.99999999999989,287.9999999999967,432.9999999999945,-297.9999999999983,,-2205.0000000000205
2019.04.23,-190.00000000000128,-26.0000000000149,108.00000000000409,-293.99999999999426,168.00000000000148,-118.99999999999133,-268.0000000000016,-340.00000000000693,209.00000000000318,-40.00000000000669,112.000000000001,146.99999999999136,-726.0000000000044,-33.00000000000125,177.99999999998929,-851.0000000000017,-585.9999999999976,-129.0000000000049,295.99999999999227,459.99999999999375,-329.00000000000153,,-2253.0000000000523
2019.04.23,-177.00000000000495,-75.00000000000284,93.00000000000352,-304.9999999999997,170.99999999999892,-107.00000000000153,-285.00000000000193,-356.00000000000074,167.0000000000016,-50.0000000000056,110.99999999999443,57.999999999992724,-825.9999999999934,-27.000000000001023,144.99999999999514,-929.000000000002,-591.9999999999925,-153.0000000000058,306.99999999998795,458.00000000000284,-309.99999999999915,,-2682.0000000000346
2019.04.23,-172.0000000000166,-76.0000000000094,55.999999999997385,-303.0000000000088,185.00000000000182,-108.99999999999244,-295.0000000000008,-367.99999999999056,138.00000000000523,-26.000000000003798,112.000000000001,20.000000000010232,-815.9999999999945,70.99999999999795,137.9999999999937,-924.9999999999981,-615.9999999999943,-180.99999999999739,275.99999999999625,488.999999999995,-324.00000000000205,,-2726.00000000001
2019.04.23,-182.0000000000155,-83.9999999999952,69.00000000000261,-310.9999999999946,187.9999999999993,-115.99999999999389,-309.0000000000037,-360.0000000000048,153.99999999999636,-30.000000000007798,97.9999999999981,19.000000000005457,-839.9999999999964,54.99999999999261,158.99999999999804,-909.9999999999886,-605.9999999999955,-170.0000000000017,278.99999999999636,492.999999999999,-331.999999999999,,-2736.000000000009
2019.04.23,-201.00000000000674,-63.99999999999739,33.00000000000125,-303.0000000000088,197.99999999999818,-130.99999999999224,-316.0000000000052,-364.9999999999931,150.99999999999625,-29.000000000001247,95.99999999999609,2.999999999985903,-856.9999999999967,57.00000000000216,167.9999999999904,-923.9999999999915,-614.0000000000034,-191.0000000000025,290.9999999999968,507.0000000000019,-341.99999999999784,,-2833.0000000000273
2019.04.23,-206.00000000001728,-65.00000000000395,7.000000000005002,-306.00000000000625,219.00000000000253,-168.99999999999693,-317.0000000000117,-367.0000000000062,129.0000000000049,-14.000000000002899,96.99999999999153,-16.999999999995907,-889.9999999999908,79.9999999999983,150.00000000000568,-956.9999999999857,-705.9999999999844,-194.00000000000261,283.9999999999918,520.9999999999936,-377.0000000000051,,-3098.000000000017
2019.04.23,-217.0000000000005,-48.000000000003595,-16.000000000005343,-270.00000000001467,229.00000000000142,-198.99999999999363,-311.0000000000168,-361.9999999999957,102.00000000000387,11.999999999989797,96.99999999999153,-31.00000000000591,-950.0000000000064,98.99999999998954,126.0000000000039,-1045.9999999999914,-739.9999999999851,-216.99999999999875,283.9999999999918,514.9999999999987,-402.00000000000233,,-3345.000000000049
2019.04.23,-241.00000000000233,-24.000000000001798,-31.00000000000591,-269.00000000000813,249.99999999999466,-215.99999999999397,-324.9999999999975,-383.0,84.99999999999375,20.999999999993246,100.99999999999554,12.000000000000455,-910.0000000000108,67.99999999999784,102.00000000000209,-1018.9999999999922,-784.9999999999912,-227.00000000000387,278.99999999999636,509.9999999999993,-399.0000000000049,,-3401.0000000000405
2019.04.23,-300.00000000001137,-34.000000000000696,4.9999999999954525,-234.00000000000088,266.999999999995,-251.99999999999667,-412.9999999999967,-446.9999999999974,164.00000000000148,10.999999999994348,78.00000000000028,3.9999999999906777,-1062.0000000000073,27.999999999991587,112.000000000001,-1095.999999999986,-858.9999999999875,-173.00000000000182,327.99999999998875,539.0000000000006,-449.9999999999948,,-3784.0000000000223
