date,EURUSD,USDCAD,AUDUSD,CHFJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,empty,sum
2020.08.25,-14.000000000002899,392.9999999999989,-148.99999999999915,-394.00000000000546,-408.00000000000836,313.00000000000773,517.9999999999962,-242.99999999999324,-414.0000000000015,,-398.0000000000077
2020.08.25,-15.00000000000945,405.9999999999952,-148.99999999999915,-353.9999999999992,-424.00000000000216,278.00000000000045,537.9999999999941,-248.00000000000378,-418.99999999999693,,-387.0000000000209
2020.08.25,-22.0000000000109,400.00000000000034,-186.99999999999272,-388.9999999999958,-438.00000000000506,302.0000000000023,525.999999999982,-306.9999999999906,-472.999999999999,,-588.0000000000093
2020.08.25,-24.000000000001798,411.0000000000058,-181.9999999999933,-399.0000000000009,-536.9999999999875,217.0000000000005,543.999999999989,-306.9999999999906,-477.99999999999443,,-754.9999999999734
2020.08.25,-77.00000000001594,446.9999999999974,-265.99999999999955,-489.9999999999949,-719.000000000003,347.9999999999928,589.9999999999794,-451.0000000000014,-549.9999999999972,,-1168.0000000000423
2020.08.25,-87.99999999999919,530.0000000000082,-281.99999999999335,-501.99999999999534,-723.0000000000069,445.0000000000065,737.9999999999942,-446.9999999999974,-572.0000000000027,,-900.999999999986
2020.08.25,-141.99999999999767,435.9999999999919,-307.0000000000017,-460.9999999999985,-836.9999999999989,287.9999999999994,715.9999999999833,-453.99999999999886,-558.9999999999975,,-1320.0000000000186
2020.08.25,-151.9999999999966,432.9999999999945,-312.9999999999966,-454.00000000000773,-948.9999999999999,116.00000000000499,698.999999999983,-414.00000000000324,-537.9999999999967,,-1572.0000000000182
2020.08.25,-143.00000000000423,462.9999999999912,-266.999999999995,-400.99999999999625,-940.9999999999918,93.00000000000975,710.999999999995,-385.99999999999744,-489.0000000000043,,-1359.9999999999932
2020.08.25,-127.99999999999478,473.99999999999665,-222.99999999999542,-371.9999999999999,-943.000000000005,-76.99999999999375,760.9999999999894,-248.00000000000378,-460.9999999999985,,-1217.000000000005
2020.08.25,-150.00000000000568,476.0000000000098,-219.99999999999798,-420.0000000000017,-983.0000000000006,-15.999999999993797,769.9999999999818,-224.000000000002,-503.0000000000001,,-1270.0000000000105
2020.08.25,-214.00000000000307,448.9999999999883,-249.99999999999466,-448.99999999999807,-1089.999999999991,-46.999999999997044,805.9999999999956,-225.00000000000853,-527.000000000001,,-1547.0000000000095
2020.08.25,-218.00000000000708,470.9999999999992,-248.99999999999923,-466.99999999999875,-1106.9999999999914,-82.99999999998863,838.9999999999898,-190.00000000000128,-528.9999999999964,,-1532.9999999999936
2020.08.25,-184.00000000000637,574.9999999999922,-195.00000000000074,-459.99999999999375,-1097.999999999999,-68.00000000000139,914.9999999999991,-150.99999999999002,-483.99999999999466,,-1149.9999999999945
2020.08.25,-174.00000000000747,560.0000000000049,-217.99999999999596,-457.9999999999984,-1002.9999999999983,49.00000000001015,894.9999999999792,-197.00000000000273,-516.9999999999959,,-1063.0000000000045
2020.08.25,-221.00000000000452,373.00000000000114,-265.99999999999955,-495.9999999999951,-994.000000000006,42.999999999993044,737.9999999999942,-261.0000000000001,-596.0000000000036,,-1680.0000000000207
2020.08.25,-202.9999999999976,357.00000000000733,-273.000000000001,-537.9999999999967,-785.9999999999978,156.00000000000057,662.9999999999914,-255.00000000000523,-578.9999999999935,,-1457.9999999999927
2020.08.25,-246.00000000001288,347.9999999999928,-254.99999999999412,-736.9999999999948,-821.9999999999894,49.99999999999449,663.999999999998,-209.9999999999991,-650.0000000000057,,-1858.0000000000107
2020.08.25,-365.0000000000153,348.9999999999993,-232.99999999999432,-888.0000000000052,-868.000000000002,-18.999999999991246,766.0,-66.99999999999484,-653.9999999999964,,-1978.9999999999998
2020.08.25,-415.99999999999415,347.0000000000084,-212.99999999999653,-954.0000000000077,-809.9999999999997,-59.99999999999339,892.9999999999883,102.00000000000209,-652.000000000001,,-1762.9999999999936
2020.08.25,-304.9999999999997,436.9999999999985,-100.00000000000009,-1078.000000000003,-960.9999999999897,-391.000000000008,894.9999999999792,221.00000000000452,-631.0000000000002,,-1913.0000000000189
2020.08.25,-496.00000000000756,337.0000000000095,-207.00000000000162,-1135.000000000005,-1004.9999999999892,-340.9999999999913,950.9999999999908,226.99999999999943,-719.9999999999989,,-2388.9999999999936
2020.08.25,-466.9999999999952,350.00000000000585,-209.9999999999991,-1171.999999999997,-950.0000000000064,-208.99999999999253,922.999999999985,173.00000000000094,-728.9999999999992,,-2290.9999999999977
2020.08.25,-453.0000000000145,343.00000000000443,-280.00000000000244,-1243.9999999999998,-1059.9999999999943,-269.00000000000813,949.9999999999842,59.000000000009045,-867.0000000000044,,-2821.000000000026
2020.08.25,-429.00000000001273,262.999999999991,-298.9999999999937,-1317.9999999999977,-1153.000000000004,-272.99999999998994,817.000000000001,-102.00000000000209,-932.9999999999927,,-3427.0000000000014
2020.08.25,-378.00000000001165,212.99999999999653,-337.99999999999386,-1272.0000000000055,-1171.9999999999952,-346.0000000000019,750.9999999999906,-194.99999999998963,-971.9999999999942,,-3709.000000000005
2020.08.25,-365.99999999999966,187.99999999998818,-276.9999999999939,-1239.0000000000043,-1109.0000000000043,-347.0000000000084,577.9999999999897,-205.99999999999508,-884.0000000000003,,-3662.0000000000286
2020.08.25,-283.000000000011,228.00000000000597,-282.99999999999994,-1105.000000000004,-1177.000000000006,-434.000000000001,539.0000000000006,-178.99999999999582,-834.0000000000032,,-3528.0000000000146
2020.08.25,-256.99999999999613,173.00000000000094,-286.99999999999284,-1120.999999999995,-977.0000000000057,-333.0000000000055,480.99999999999807,-304.9999999999997,-912.0000000000061,,-3538.000000000002
2020.08.25,-468.00000000000176,4.000000000004,-397.0000000000029,-1218.0000000000036,-1278.0000000000014,-476.9999999999941,561.9999999999958,-293.0000000000099,-932.0000000000022,,-4497.000000000016
2020.08.25,-507.000000000013,49.99999999999449,-361.0000000000002,-1323.0000000000075,-1100.9999999999964,-380.00000000000256,622.9999999999958,-143.00000000000423,-963.9999999999986,,-4106.000000000033
2020.08.25,-439.99999999999596,76.99999999999375,-343.9999999999999,-1417.0000000000016,-1004.9999999999892,-258.0000000000027,583.0000000000002,-178.99999999999582,-972.999999999999,,-3955.9999999999905
2020.08.25,-424.00000000000216,90.99999999999665,-325.99999999999295,-1411.0000000000014,-1090.9999999999975,-409.99999999999926,609.9999999999994,-102.00000000000209,-959.0000000000032,,-4022.0000000000023
2020.08.25,-381.0000000000091,255.00000000000523,-268.99999999999704,-1412.9999999999968,-1004.0000000000049,-326.0000000000041,690.9999999999972,-70.99999999999883,-963.9999999999986,,-3482.000000000007
2020.08.25,-266.0000000000107,139.00000000000023,-278.9999999999959,-1319.0000000000027,-950.0000000000064,-347.9999999999928,475.99999999998755,-198.99999999999363,-891.0000000000053,,-3637.0000000000196
2020.08.25,-270.00000000001467,131.99999999999878,-297.9999999999983,-1259.0000000000005,-1063.9999999999982,-375.9999999999986,528.9999999999795,-228.99999999999034,-879.0000000000049,,-3714.0000000000273
2020.08.25,-209.00000000001472,204.99999999998852,-220.99999999999343,-1248.0000000000045,-994.9999999999903,-374.0000000000077,503.99999999999335,-194.99999999998963,-825.0000000000028,,-3358.0000000000214
2020.08.25,-241.00000000000233,168.99999999999693,-252.99999999999213,-1230.000000000004,-984.000000000007,-293.99999999999426,552.9999999999812,-164.99999999999292,-841.9999999999987,,-3287.0000000000127
2020.08.25,-279.00000000000705,174.99999999999181,-312.9999999999966,-1289.0000000000014,-974.0000000000082,-245.0000000000063,562.9999999999802,-255.99999999998957,-930.9999999999974,,-3549.000000000034
2020.08.25,-373.00000000000114,113.99999999999189,-412.9999999999967,-1292.0000000000016,-1059.9999999999943,-156.00000000000057,593.9999999999834,-350.00000000000585,-998.0000000000047,,-3934.0000000000296
2020.08.25,-418.0000000000073,48.000000000003595,-446.00000000000193,-1286.0000000000014,-1038.99999999999,-124.99999999999733,620.9999999999827,-360.9999999999891,-998.9999999999952,,-4004.9999999999964
2020.08.25,-436.9999999999985,55.000000000005045,-464.9999999999932,-1326.0000000000077,-1035.0000000000082,-60.99999999999994,654.9999999999834,-374.999999999992,-1022.0000000000056,,-4011.0000000000164
2020.08.25,-442.00000000000904,28.000000000005798,-446.9999999999974,-1355.000000000004,-995.9999999999969,-36.999999999998145,592.9999999999991,-384.9999999999909,-1033.0000000000014,,-4073.9999999999927
2020.08.25,-422.00000000001125,-60.99999999999994,-461.99999999999574,-1361.000000000004,-940.9999999999918,-65.00000000000395,517.9999999999962,-384.9999999999909,-1033.0000000000014,,-4212.000000000003
2020.08.25,-429.00000000001273,-90.00000000001229,-443.99999999999994,-1372.0,-880.9999999999984,-92.99999999998754,478.0000000000006,-346.0000000000019,-1034.9999999999966,,-4212.000000000009
2020.08.26,-436.00000000001415,-86.99999999999264,-441.0000000000025,-1325.0000000000027,-953.0000000000039,-86.0000000000083,497.99999999999847,-391.000000000008,-1022.9999999999961,,-4244.000000000029
2020.08.26,-418.0000000000073,-86.99999999999264,-424.9999999999976,-1391.0000000000055,-852.9999999999926,-79.00000000000685,496.99999999999187,-370.00000000000364,-1012.0000000000005,,-4138.000000000015
2020.08.26,-439.0000000000116,-92.00000000000318,-434.000000000001,-1391.0000000000055,-841.0000000000028,-65.99999999998829,483.99999999999557,-357.99999999999164,-1018.0000000000007,,-4155.000000000009
2020.08.26,-432.9999999999945,-93.00000000000975,-429.99999999999704,-1352.9999999999945,-841.0000000000028,-87.99999999999919,495.000000000001,-310.9999999999946,-1007.000000000005,,-4060.9999999999964
2020.08.26,-412.00000000001234,-100.99999999999554,-432.9999999999945,-1292.0000000000016,-842.9999999999937,-60.99999999999994,440.9999999999803,-354.0000000000099,-1010.9999999999957,,-4066.0000000000227
2020.08.26,-456.00000000001194,-171.00000000001003,-558.9999999999984,-1323.9999999999982,-818.9999999999919,-5.999999999994898,417.99999999998505,-563.0000000000024,-1129.000000000005,,-4609.000000000027
2020.08.26,-462.0000000000068,-154.99999999999403,-548.9999999999995,-1521.000000000001,-784.9999999999912,48.000000000003595,423.99999999997993,-571.9999999999948,-1243.9999999999998,,-4816.000000000004
2020.08.26,-422.00000000001125,-110.99999999999443,-534.9999999999966,-1525.0000000000057,-767.0000000000066,110.99999999999443,417.99999999998505,-583.0000000000002,-1233.000000000004,,-4647.00000000004
2020.08.26,-381.0000000000091,-100.99999999999554,-512.9999999999968,-1397.0000000000055,-766.0,117.00000000001154,413.99999999998107,-553.0000000000035,-1153.9999999999964,,-4334.000000000015
2020.08.26,-418.0000000000073,-123.99999999999079,-546.000000000002,-1409.000000000006,-767.0000000000066,161.99999999999548,412.9999999999967,-594.99999999999,-1222.999999999999,,-4507.000000000009
2020.08.26,-395.99999999999636,-110.00000000001009,-522.9999999999957,-1388.999999999996,-743.9999999999891,164.00000000000858,358.9999999999982,-601.000000000007,-1198.9999999999982,,-4438.999999999985
2020.08.26,-322.00000000000006,-85.00000000000173,-507.9999999999973,-1307.0000000000023,-730.0000000000084,79.00000000000685,332.9999999999833,-642.9999999999936,-1141.0000000000055,,-4324.000000000019
2020.08.26,-270.99999999999903,-29.999999999996696,-410.9999999999947,-1308.0000000000068,-756.0000000000011,8.999999999992347,362.99999999998,-475.0000000000032,-1061.9999999999977,,-3941.000000000027
2020.08.26,-278.00000000000045,-25.999999999992696,-426.9999999999996,-1259.0000000000005,-754.9999999999945,38.0000000000047,362.99999999998,-503.000000000009,-1037.0000000000061,,-3884.000000000018
2020.08.26,-280.0000000000136,-28.000000000005798,-427.99999999999505,-1265.0000000000005,-760.9999999999894,56.99999999999594,361.9999999999957,-524.9999999999977,-1060.0000000000023,,-3928.0000000000127
2020.08.26,-243.00000000001543,-25.999999999992696,-448.9999999999994,-1274.000000000001,-785.9999999999978,69.00000000000794,293.99999999999426,-646.9999999999976,-1058.9999999999975,,-4121.0
2020.08.26,-205.99999999999508,0.0,-458.00000000000284,-1180.9999999999973,-795.9999999999967,86.0000000000083,267.99999999997937,-722.0000000000005,-1043.9999999999968,,-4053.0000000000014
2020.08.26,-211.00000000000563,32.999999999994145,-452.99999999999227,-1135.000000000005,-760.9999999999894,165.9999999999995,331.999999999999,-658.0000000000031,-1042.0000000000016,,-3729.0000000000045
2020.08.26,-256.00000000001177,36.999999999998145,-446.00000000000193,-1143.0000000000007,-882.000000000005,63.99999999999739,371.99999999999454,-609.9999999999994,-1051.0000000000018,,-3915.000000000031
2020.08.26,-266.0000000000107,8.999999999992347,-485.99999999999756,-1105.000000000004,-977.99999999999,11.00000000000545,354.9999999999942,-668.0000000000019,-1057.0000000000023,,-4185.000000000015
2020.08.26,-249.99999999999466,53.999999999998494,-486.999999999993,-957.0000000000078,-1079.999999999992,-85.00000000000173,266.999999999995,-739.0000000000008,-1012.0000000000005,,-4288.999999999997
2020.08.26,-322.00000000000006,28.000000000005798,-529.9999999999972,-981.9999999999993,-1225.9999999999939,-35.999999999991594,443.99999999999994,-740.9999999999917,-1031.000000000006,,-4395.9999999999745
2020.08.26,-245.0000000000063,9.999999999998899,-539.999999999996,-915.0000000000063,-1127.9999999999957,49.99999999999449,319.999999999987,-821.9999999999894,-1021.0000000000008,,-4291.000000000015
2020.08.26,-300.99999999999574,-42.0000000000087,-590.0000000000016,-906.0000000000059,-1099.9999999999898,-4.000000000004,295.99999999998516,-892.0000000000039,-1037.0000000000061,,-4576.000000000031
2020.08.26,-228.00000000000597,-17.000000000000348,-574.9999999999922,-936.9999999999976,-1056.9999999999968,39.00000000001125,258.99999999998704,-950.0000000000064,-1060.9999999999927,,-4526.999999999994
2020.08.26,-273.0000000000121,-49.99999999999449,-498.9999999999939,-1019.999999999996,-1011.9999999999907,-12.999999999996348,263.99999999999756,-768.9999999999975,-1007.000000000005,,-4378.999999999989
2020.08.26,-324.9999999999975,-36.999999999998145,-529.0000000000017,-1057.0000000000023,-1089.0000000000066,-58.000000000002494,309.99999999998806,-781.0000000000094,-1022.0000000000056,,-4588.0000000000355
2020.08.26,-243.99999999999977,-12.999999999996348,-534.0000000000011,-1070.999999999998,-1113.9999999999927,-31.999999999987594,300.99999999999574,-842.0000000000094,-1037.0000000000061,,-4585.999999999995
2020.08.26,-249.99999999999466,-52.000000000007596,-597.9999999999985,-1099.9999999999943,-1075.9999999999882,86.99999999999264,247.99999999998158,-971.9999999999951,-1075.9999999999934,,-4788.999999999997
2020.08.26,-187.00000000000384,-51.000000000001044,-573.0000000000013,-1039.0000000000014,-1056.9999999999968,134.99999999999625,178.99999999999582,-995.9999999999969,-1070.999999999998,,-4660.000000000007
2020.08.26,-46.999999999997044,59.000000000009045,-522.9999999999957,-962.0000000000033,-1049.9999999999955,103.99999999999298,51.000000000001044,-1174.0000000000084,-1048.9999999999923,,-4590.999999999989
2020.08.26,18.999999999991246,87.99999999999919,-485.0000000000021,-951.9999999999982,-985.999999999998,137.9999999999937,-1.0000000000065512,-1144.999999999996,-1075.0000000000027,,-4399.000000000019
2020.08.26,-70.99999999999883,-5.999999999994898,-532.9999999999945,-953.000000000003,-970.9999999999885,150.00000000000568,0.9999999999843467,-1147.000000000009,-1087.0000000000032,,-4617.000000000002
2020.08.26,-261.0000000000001,-56.99999999999594,-674.9999999999923,-1028.000000000006,-1418.0000000000082,-48.99999999998794,140.99999999999113,-1187.0000000000048,-1156.000000000006,,-5690.000000000009
2020.08.26,-316.0000000000052,-307.99999999999716,-768.000000000002,-1040.9999999999968,-1425.9999999999939,-48.99999999998794,52.99999999999194,-1253.9999999999995,-1224.0000000000036,,-6332.999999999994
2020.08.26,-346.0000000000019,-401.99999999999125,-761.0000000000006,-1061.000000000007,-1309.0000000000045,-130.99999999999224,-87.99999999999919,-1262.9999999999918,-1222.999999999999,,-6583.999999999988
2020.08.26,-282.0000000000045,-357.99999999999164,-736.9999999999987,-1003.0000000000001,-1129.0000000000023,97.9999999999981,-58.000000000002494,-1286.0000000000093,-1162.9999999999968,,-5918.000000000007
2020.08.26,-339.0000000000004,-398.9999999999938,-786.9999999999933,-1021.0000000000008,-1058.0000000000034,141.99999999999767,-76.0000000000094,-1296.9999999999925,-1174.9999999999973,,-6009.999999999994
2020.08.26,-370.00000000000364,-421.0000000000047,-858.9999999999986,-978.9999999999992,-1180.0000000000032,120.99999999999334,-99.00000000000463,-1351.9999999999977,-1212.9999999999939,,-6352.000000000012
2020.08.26,-425.0000000000087,-445.0000000000065,-861.9999999999961,-986.0000000000042,-1353.000000000004,-4.999999999988347,14.999999999987246,-1356.0000000000016,-1215.999999999994,,-6633.000000000016
2020.08.26,-462.0000000000068,-385.99999999999744,-883.9999999999959,-984.9999999999994,-1384.9999999999918,-4.000000000004,54.99999999998284,-1358.999999999999,-1210.9999999999986,,-6621.000000000009
2020.08.26,-365.99999999999966,-384.9999999999909,-859.9999999999941,-888.0000000000052,-1324.9999999999984,86.0000000000083,17.999999999984695,-1415.0000000000107,-1203.000000000003,,-6338.000000000009
2020.08.26,-319.0000000000026,-391.9999999999924,-848.9999999999998,-891.0000000000053,-1229.9999999999977,177.00000000000495,-31.000000000003247,-1428.9999999999914,-1180.9999999999973,,-6144.9999999999845
2020.08.26,-319.0000000000026,-340.9999999999913,-832.9999999999949,-847.999999999999,-1292.9999999999886,120.99999999999334,37.99999999998249,-1384.0000000000075,-1156.9999999999964,,-6016.000000000005
2020.08.26,-286.00000000000847,-265.0000000000041,-827.0,-858.0000000000041,-1283.9999999999964,136.00000000000279,70.99999999999883,-1398.9999999999948,-1159.000000000006,,-5871.000000000013
2020.08.26,-356.00000000000074,-268.0000000000016,-825.9999999999934,-825.0000000000028,-1380.0000000000034,51.000000000001044,107.99999999999699,-1394.9999999999907,-1156.9999999999964,,-6047.999999999991
2020.08.26,-378.00000000001165,-292.00000000000335,-858.0000000000032,-837.0000000000033,-1408.0000000000093,92.00000000000318,145.99999999997948,-1364.0000000000095,-1171.999999999997,,-6071.0000000000555
