date,USDCAD,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,empty,sum
2021.05.10,-82.00000000000429,90.99999999999665,29.000000000001247,-74.00000000000739,38.000000000010914,-126.99999999998823,-108.99999999998133,90.00000000000341,-215.99999999999397,-129.99999999999545,39.00000000000148,-63.00000000000195,,-513.999999999959
2021.05.10,-79.00000000000685,58.000000000002494,-3.999999999992898,-67.00000000000594,27.000000000015234,-76.99999999999375,-146.99999999998602,133.00000000000978,-194.0000000000053,1.9999999999953388,18.999999999991246,0.0,,-328.99999999997664
2021.05.10,-38.0000000000047,107.99999999999699,-60.99999999999994,64.99999999999284,229.00000000001342,-361.9999999999957,-454.9999999999832,46.00000000002069,-123.99999999999079,-1.0000000000047748,74.99999999998863,-37.99999999999359,,-555.9999999999601
2021.05.10,-72.99999999998974,92.00000000000318,-34.000000000000696,73.99999999999629,310.0000000000023,-481.99999999998244,-502.9999999999868,105.00000000001819,-218.99999999999142,-13.999999999995794,85.99999999999852,-81.9999999999932,,-739.9999999999216
2021.05.10,-11.999999999989797,100.99999999999554,-41.000000000002146,56.0000000000005,248.99999999999523,-440.9999999999803,-474.999999999981,76.00000000002183,-205.99999999999508,-24.00000000000091,115.99999999999966,-73.99999999999629,,-674.9999999999328
2021.05.10,38.0000000000047,114.0000000000141,-82.99999999999974,121.99999999999989,450.00000000001705,-465.99999999998863,-527.9999999999951,156.0000000000059,-121.99999999999989,79.9999999999983,177.99999999999727,-60.99999999999994,,-121.99999999994617
2021.05.10,-7.999999999985796,141.99999999999767,-85.99999999999719,139.99999999999568,677.9999999999973,-473.99999999999665,-602.999999999998,318.00000000001205,-90.99999999999665,212.0000000000033,227.99999999999443,-24.999999999997247,,431.0000000000289
2021.05.10,-42.999999999993044,104.99999999999955,-41.9999999999976,107.00000000000153,556.0000000000116,-434.000000000001,-590.0000000000016,263.00000000000523,-112.99999999998533,161.00000000000136,176.9999999999925,-12.000000000000899,,135.0000000000323
2021.05.10,14.000000000002899,121.00000000001555,-76.99999999999375,187.9999999999993,776.0000000000105,-440.9999999999803,-682.9999999999892,330.0000000000125,15.00000000000945,284.9999999999966,239.99999999999488,36.999999999998145,,805.0000000000765
2021.05.10,-5.999999999994898,113.00000000000753,-68.00000000000139,151.00000000000114,731.9999999999993,-419.9999999999982,-634.0000000000013,348.0000000000132,-21.999999999988695,272.00000000000557,212.99999999999386,23.00000000000635,,702.0000000000425
2021.05.10,-63.99999999999739,75.00000000000284,-9.00000000000345,141.99999999999767,691.0000000000025,-409.99999999999926,-703.9999999999935,329.00000000000773,-34.99999999998504,253.0000000000001,167.99999999999216,64.0000000000085,,500.00000000003286
2021.05.10,-82.00000000000429,53.00000000001415,17.000000000000348,117.99999999999588,629.0000000000191,-362.99999999998,-673.9999999999968,308.9999999999975,-35.999999999991594,237.99999999999955,155.00000000000114,74.00000000000739,,438.0000000000624
2021.05.10,-32.999999999994145,73.99999999999629,-21.999999999999797,105.99999999999498,703.000000000003,-322.9999999999844,-580.0000000000027,394.00000000000546,-21.999999999988695,304.00000000000205,190.9999999999883,47.00000000000814,,839.0000000000283
2021.05.10,-51.000000000001044,66.00000000001049,-17.999999999995797,107.00000000000153,667.0000000000016,-339.0000000000004,-576.9999999999831,362.0000000000232,-34.99999999998504,275.99999999999625,169.9999999999875,36.999999999998145,,665.0000000000534
2021.05.10,-45.99999999999049,116.00000000000499,-46.00000000000159,102.00000000000209,657.0000000000107,-335.9999999999808,-590.999999999986,355.0000000000182,-34.000000000000696,272.00000000000557,173.99999999999238,45.000000000006146,,668.0000000000805
2021.05.10,-19.999999999997797,87.00000000001484,-65.99999999999939,159.9999999999935,685.0000000000023,-362.99999999998,-607.9999999999864,292.0000000000016,42.0000000000087,274.0000000000009,194.99999999999318,41.000000000002146,,719.0000000000535
2021.05.10,19.999999999997797,97.9999999999981,-97.9999999999981,268.99999999999704,895.0000000000102,-586.999999999982,-776.9999999999833,306.0000000000116,32.0000000000098,281.0000000000059,204.9999999999983,2.000000000002,,646.0000000000673
2021.05.10,32.999999999994145,96.00000000000719,-147.99999999999258,266.999999999995,830.0000000000125,-501.9999999999802,-644.0000000000001,255.00000000002387,103.00000000000864,286.00000000000136,184.99999999998806,-19.999999999997797,,741.0000000000601
2021.05.10,173.00000000000094,31.000000000003247,-136.99999999999824,361.0000000000002,1096.0000000000036,-551.9999999999969,-744.9999999999957,348.0000000000132,212.99999999999653,417.0000000000016,292.99999999999216,8.000000000008,,1506.0000000000284
2021.05.10,222.99999999999542,11.00000000000545,-95.99999999999609,334.9999999999964,1266.999999999996,-492.9999999999879,-768.9999999999975,530.0000000000011,226.00000000001506,546.999999999997,372.99999999999045,51.000000000001044,,2205.0000000000164
2021.05.10,95.00000000000064,-19.999999999997797,-46.00000000000159,415.99999999999415,1288.000000000011,-661.9999999999848,-1013.9999999999816,427.99999999999727,214.00000000000307,471.00000000000364,302.99999999999727,89.00000000000574,,1562.000000000047
2021.05.10,68.00000000000139,-14.999999999987246,-83.9999999999952,496.99999999999187,1326.9999999999982,-853.9999999999992,-1091.9999999999818,335.00000000000796,187.00000000000384,393.0000000000007,253.0000000000001,21.00000000000435,,1036.000000000045
2021.05.10,200.00000000000017,-2.999999999997449,-151.9999999999966,468.00000000000176,1311.000000000007,-769.9999999999818,-879.9999999999919,359.00000000000887,215.00000000000963,427.99999999999727,326.9999999999982,-43.999999999999595,,1459.0000000000557
2021.05.10,107.00000000001265,70.99999999999883,-165.9999999999995,417.99999999999613,1278.9999999999964,-969.999999999982,-855.9999999999901,415.9999999999968,-45.000000000006146,302.99999999999727,290.9999999999968,-168.99999999999693,,679.0000000000202
2021.05.10,24.000000000001798,29.00000000001235,-209.9999999999991,436.9999999999985,1127.0000000000095,-973.999999999986,-715.9999999999833,255.00000000002387,-21.00000000000435,210.99999999999852,269.999999999996,-242.99999999999324,,189.00000000007475
2021.05.10,-11.999999999989797,87.99999999999919,-243.99999999999977,473.99999999999665,1256.0000000000002,-1150.999999999991,-807.9999999999865,308.9999999999975,-106.99999999999044,194.99999999999318,269.999999999996,-295.99999999999625,,-25.99999999997101
2021.05.10,0.0,66.99999999999484,-283.99999999999534,508.9999999999928,1323.0000000000075,-1201.999999999992,-744.9999999999957,320.0000000000216,-97.9999999999981,206.99999999999363,263.9999999999958,-356.00000000000074,,5.000000000024272
2021.05.10,32.999999999994145,7.0000000000014495,-259.9999999999936,529.0000000000017,1313.999999999993,-1195.999999999997,-743.9999999999891,276.00000000001046,-52.99999999999194,206.00000000000307,299.99999999999716,-351.99999999999676,,60.000000000032685
2021.05.10,25.00000000000835,-2.999999999997449,-275.99999999999847,591.9999999999925,1526.0000000000105,-1257.9999999999814,-827.0,358.0000000000041,2.999999999997449,296.99999999999704,338.99999999999864,-343.9999999999999,,432.0000000000315
2021.05.10,62.000000000006494,-90.99999999999665,-200.00000000000017,595.9999999999966,1527.0000000000152,-1278.9999999999857,-882.9999999999893,349.00000000001796,-4.999999999988347,284.9999999999966,330.99999999998886,-325.99999999999295,,366.00000000006844
2021.05.10,48.000000000003595,-85.00000000000173,-236.99999999999832,691.9999999999926,1637.0000000000005,-1544.9999999999964,-1005.9999999999958,299.0000000000066,-73.99999999999629,210.99999999999852,329.9999999999983,-408.9999999999927,,-138.9999999999814
2021.05.10,188.00000000001037,-89.99999999999008,-210.99999999999451,766.0,1778.9999999999964,-1544.9999999999964,-1211.999999999991,305.0000000000068,55.000000000005045,295.0000000000017,278.99999999999636,-300.99999999999574,,308.0000000000493
2021.05.10,290.00000000001245,-51.99999999998539,-219.00000000000253,674.9999999999923,1661.0000000000014,-1264.9999999999827,-1059.9999999999943,349.00000000001796,136.00000000000279,370.00000000000455,293.99999999999693,-222.99999999999542,,956.0000000000678
2021.05.10,11.00000000000545,5.000000000010552,-144.99999999999514,635.9999999999922,1516.999999999996,-1356.999999999986,-1254.9999999999839,286.00000000000136,-11.999999999989797,237.99999999999955,215.99999999999397,-169.99999999999238,,-29.99999999994816
2021.05.10,80.00000000001339,-31.000000000003247,-125.99999999999278,763.0000000000026,1752.0000000000095,-1624.9999999999875,-1519.999999999988,292.0000000000016,-18.999999999991246,236.99999999999477,231.99999999999932,-181.9999999999933,,-146.99999999993474
2021.05.10,283.000000000011,-92.99999999998754,-93.99999999999409,791.9999999999927,1737.9999999999995,-1317.999999999997,-1553.9999999999886,239.00000000000432,290.9999999999968,388.00000000000523,289.99999999999204,9.00000000000345,,971.000000000038
2021.05.10,351.99999999999676,-75.00000000000284,-126.99999999999933,764.9999999999934,1723.0000000000132,-1177.9999999999902,-1442.9999999999943,264.00000000001,365.0000000000153,453.9999999999935,323.99999999999807,26.999999999999247,,1451.0000000000325
2021.05.10,344.00000000001097,-106.00000000000608,-90.0000000000012,805.0000000000001,1840.0000000000034,-1377.9999999999905,-1566.0000000000007,304.00000000000205,259.9999999999936,415.9999999999968,364.9999999999949,-17.999999999995797,,1176.0000000000077
2021.05.10,378.999999999996,-82.99999999998863,-63.00000000000195,751.9999999999972,1807.9999999999927,-1202.9999999999984,-1567.9999999999916,359.00000000000887,322.00000000000006,493.9999999999998,354.99999999998977,80.00000000000229,,1632.0000000000061
2021.05.10,329.00000000000153,-52.99999999999194,-87.99999999999919,822.9999999999959,1889.00000000001,-1291.999999999982,-1710.999999999996,314.0000000000214,367.0000000000062,490.99999999999966,311.9999999999976,104.99999999999955,,1486.0000000000628
2021.05.10,375.9999999999986,-58.99999999998684,-100.00000000000009,848.9999999999998,1950.000000000017,-1213.9999999999818,-1712.9999999999868,325.00000000001705,475.0000000000032,563.0000000000024,328.9999999999935,150.00000000000568,,1931.0000000000816
