date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.08.09,-14.999999999998348,-134.99999999999625,-69.9999999999923,-19.99999999999602,-65.99999999999939,-204.99999999998852,-44.99999999998394,0.0,-14.999999999998348,-115.99999999999389,-135.00000000000733,-261.0000000000241,-146.00000000000168,0.0,-133.00000000000978,-126.0000000000039,0.0,0.0,-117.00000000000443,-144.00000000000546,,-1749.0000000000036
2021.08.09,38.0000000000047,-138.0000000000159,-48.99999999998794,4.0000000000048885,-75.00000000000284,-228.99999999999034,-30.999999999981043,55.999999999997385,5.000000000010552,-137.9999999999937,-194.0000000000053,-177.00000000002092,-157.00000000000713,42.999999999993044,-72.00000000000273,-119.99999999998678,-219.99999999999798,25.000000000005684,-112.00000000000898,-144.00000000000546,,-1684.999999999991
2021.08.09,110.99999999999443,-104.99999999999955,-48.000000000003595,22.999999999996135,-56.99999999999594,-306.9999999999906,-116.99999999998934,87.99999999999386,17.000000000000348,-163.99999999999747,-221.00000000000452,-186.00000000000705,-255.00000000000523,90.99999999999665,-96.00000000000364,-322.00000000000006,19.999999999997797,8.000000000009777,-114.00000000000432,-165.00000000000625,,-1799.0000000000186
2021.08.09,156.99999999999602,-16.000000000016,-12.999999999996348,37.9999999999967,2.999999999997449,-340.9999999999913,-145.99999999997948,46.999999999997044,73.00000000000084,-109.99999999999899,-182.99999999999983,-140.00000000001478,-303.0000000000088,282.0000000000045,-86.99999999998909,-317.9999999999961,241.00000000000233,-35.99999999998715,-46.00000000000648,-125.0,,-1022.9999999999895
2021.08.09,205.99999999999508,8.999999999992347,19.00000000001345,52.00000000000671,94.00000000000519,-304.9999999999997,-128.99999999997914,43.99999999999693,75.00000000000284,-60.99999999999994,-148.0000000000037,-112.00000000002319,-293.99999999999426,524.9999999999977,-52.99999999999727,-336.9999999999873,397.0000000000029,-64.99999999999773,43.99999999999693,-43.99999999999693,,-82.99999999996908
2021.08.09,197.00000000000273,-12.000000000012001,66.00000000001049,52.00000000000671,106.00000000000608,-299.99999999998914,-80.99999999999774,78.99999999999352,81.00000000000884,-36.999999999998145,-99.00000000000463,-127.00000000000955,-292.9999999999877,565.9999999999999,0.0,-278.00000000000045,442.9999999999934,-38.99999999998727,56.99999999998795,3.0000000000001137,,384.0000000000231
2021.08.09,192.99999999999872,7.999999999985796,66.99999999999484,58.9999999999975,136.00000000000279,-282.0000000000045,-71.99999999998319,80.99999999998886,52.000000000007596,-14.999999999998348,-104.00000000000409,-106.99999999999932,-317.9999999999961,560.0000000000049,-1.0000000000047748,-316.0000000000052,415.99999999999415,-69.99999999999318,82.99999999999841,-13.999999999995794,,355.9999999999891
2021.08.09,199.00000000000472,60.99999999999994,60.000000000015596,54.000000000002046,114.00000000000298,-245.0000000000063,-80.99999999999774,82.99999999999841,48.000000000003595,-34.000000000000696,-129.00000000000134,-59.00000000002592,-290.9999999999968,500.00000000001154,-6.000000000000227,-337.99999999999386,360.0000000000048,-70.99999999999795,70.99999999999795,-40.00000000000625,,256.00000000001444
2021.08.09,165.00000000000404,31.000000000003247,16.000000000016,9.000000000000341,21.00000000000435,-229.99999999999687,-90.99999999999665,96.9999999999942,53.00000000000304,-102.00000000000209,-243.00000000000432,-60.000000000002274,-259.9999999999936,263.00000000001324,-25.000000000005684,-343.99999999998875,69.9999999999923,-64.99999999999773,-20.000000000010232,-171.99999999999704,,-886.9999999999645
2021.08.09,124.00000000000189,10.999999999983245,-17.999999999984695,-7.999999999995566,-42.999999999993044,-209.9999999999991,-91.99999999998099,113.99999999999011,49.00000000001015,-120.99999999999334,-236.99999999999832,-64.00000000002137,-241.00000000000233,136.00000000000279,-48.00000000000182,-346.0000000000019,68.00000000000139,-51.9999999999925,-57.00000000000216,-179.00000000000205,,-1213.9999999999798
2021.08.09,117.99999999999588,14.999999999987246,-14.000000000002899,18.000000000000682,-73.99999999999629,-165.9999999999995,-70.99999999999883,131.00000000000023,57.00000000000705,-151.9999999999966,-275.99999999999847,-54.000000000002046,-153.9999999999875,59.99999999999339,-44.999999999987494,-309.99999999998806,-39.999999999995595,-44.999999999987494,-117.00000000000443,-242.999999999995,,-1361.9999999999557
2021.08.09,117.00000000000044,11.999999999989797,-42.999999999993044,7.999999999995566,-65.99999999999939,-160.99999999998892,-71.99999999998319,157.99999999998704,60.00000000000449,-137.9999999999937,-263.0000000000021,-39.00000000001569,-187.00000000000384,73.99999999999629,-58.9999999999975,-316.0000000000052,-14.000000000002899,-15.000000000000568,-97.99999999999898,-236.99999999999477,,-1279.0000000000061
2021.08.09,127.99999999999478,-1.0000000000065512,-38.99999999998904,4.0000000000048885,-80.99999999999774,-184.99999999999073,-88.99999999998354,143.00000000000068,75.00000000000284,-154.99999999999403,-294.00000000000534,-46.00000000002069,-137.9999999999937,90.99999999999665,-58.9999999999975,-293.99999999999426,-56.99999999999594,-6.999999999990791,-111.0000000000042,-260.9999999999957,,-1375.99999999996
2021.08.09,139.99999999999568,2.999999999997449,-31.999999999987594,18.000000000000682,-51.000000000001044,-212.99999999999653,-91.99999999998099,131.9999999999908,87.00000000000374,-141.99999999999767,-287.9999999999994,-59.00000000002592,-154.99999999999403,151.9999999999966,-61.00000000000705,-279.99999999999136,-39.999999999995595,8.000000000009777,-85.00000000000796,-254.99999999999545,,-1212.999999999986
2021.08.09,136.99999999999824,1.999999999990898,-25.999999999992696,18.000000000000682,-56.0000000000005,-204.99999999998852,-82.99999999998863,143.00000000000068,87.00000000000374,-148.99999999999915,-285.00000000000193,-70.0000000000216,-161.99999999999548,141.00000000001333,-50.00000000001137,-272.00000000000557,-28.999999999990145,4.0000000000048885,-91.99999999999875,-248.99999999999523,,-1195.999999999977
2021.08.09,114.99999999999844,-11.00000000000545,-68.00000000000139,9.000000000000341,-56.99999999999594,-211.99999999998997,-91.99999999998099,143.00000000000068,72.0000000000054,-131.99999999999878,-280.00000000000244,-68.00000000001205,-174.99999999999181,165.9999999999995,-85.99999999998431,-295.0000000000008,-28.999999999990145,4.0000000000048885,-90.00000000000341,-254.99999999999545,,-1340.9999999999436
2021.08.09,104.00000000000409,-38.0000000000047,-78.00000000000028,-21.99999999999136,-102.99999999999754,-198.99999999999363,-89.99999999999008,144.99999999999602,85.00000000000173,-159.9999999999935,-312.00000000000114,-78.00000000000296,-158.99999999999804,76.0000000000094,-85.00000000000796,-283.99999999999534,-92.00000000000318,13.00000000000523,-114.00000000000432,-284.000000000006,,-1674.9999999999736
2021.08.09,102.99999999999754,-36.999999999998145,-78.99999999998464,-15.999999999991132,-92.00000000000318,-194.0000000000053,-93.99999999999409,134.9999999999909,79.00000000000685,-156.99999999999602,-302.0000000000023,-61.00000000000705,-164.99999999999292,58.000000000002494,-70.99999999999795,-296.9999999999917,-68.00000000000139,-15.000000000000568,-111.0000000000042,-275.0000000000057,,-1658.9999999999784
