date,AUDUSD,empty,sum
2018.10.04,-1339.0000000000014,,-1339.0000000000014
2018.10.04,-1374.0000000000086,,-1374.0000000000086
2018.10.04,-1392.9999999999998,,-1392.9999999999998
2018.10.04,-1426.000000000005,,-1426.000000000005
2018.10.04,-1458.999999999999,,-1458.999999999999
2018.10.04,-1450.0000000000068,,-1450.0000000000068
2018.10.04,-1491.000000000009,,-1491.000000000009
2018.10.04,-1436.0000000000039,,-1436.0000000000039
2018.10.04,-1462.0000000000077,,-1462.0000000000077
2018.10.04,-1479.0000000000082,,-1479.0000000000082
2018.10.04,-1523.0000000000077,,-1523.0000000000077
2018.10.04,-1590.0000000000025,,-1590.0000000000025
2018.10.04,-1514.0000000000043,,-1514.0000000000043
2018.10.04,-1466.0000000000007,,-1466.0000000000007
2018.10.04,-1445.0000000000073,,-1445.0000000000073
2018.10.04,-1452.0000000000089,,-1452.0000000000089
2018.10.04,-1422.0000000000011,,-1422.0000000000011
2018.10.04,-1419.0000000000036,,-1419.0000000000036
2018.10.04,-1451.0000000000023,,-1451.0000000000023
2018.10.04,-1435.0000000000084,,-1435.0000000000084
2018.10.04,-1394.0000000000064,,-1394.0000000000064
2018.10.04,-1411.0000000000066,,-1411.0000000000066
2018.10.04,-1431.0000000000045,,-1431.0000000000045
2018.10.04,-1372.0000000000066,,-1372.0000000000066
2018.10.04,-1433.0000000000066,,-1433.0000000000066
2018.10.04,-1496.0000000000084,,-1496.0000000000084
2018.10.04,-1545.0000000000075,,-1545.0000000000075
2018.10.04,-1546.000000000003,,-1546.000000000003
2018.10.04,-1593.0,,-1593.0
2018.10.04,-1557.0000000000084,,-1557.0000000000084
2018.10.04,-1568.0000000000027,,-1568.0000000000027
2018.10.04,-1558.9999999999993,,-1558.9999999999993
2018.10.04,-1529.0000000000025,,-1529.0000000000025
2018.10.04,-1517.0000000000016,,-1517.0000000000016
2018.10.04,-1497.9999999999993,,-1497.9999999999993
2018.10.04,-1502.0000000000034,,-1502.0000000000034
2018.10.05,-1535.0000000000086,,-1535.0000000000086
2018.10.05,-1513.0000000000089,,-1513.0000000000089
2018.10.05,-1497.9999999999993,,-1497.9999999999993
2018.10.05,-1506.0000000000073,,-1506.0000000000073
2018.10.05,-1487.000000000005,,-1487.000000000005
2018.10.05,-1507.0000000000027,,-1507.0000000000027
2018.10.05,-1501.000000000008,,-1501.000000000008
2018.10.05,-1535.0000000000086,,-1535.0000000000086
2018.10.05,-1588.0000000000005,,-1588.0000000000005
2018.10.05,-1584.0000000000077,,-1584.0000000000077
2018.10.05,-1622.0000000000011,,-1622.0000000000011
2018.10.05,-1619.0000000000039,,-1619.0000000000039
2018.10.05,-1624.9999999999986,,-1624.9999999999986
2018.10.05,-1628.0000000000073,,-1628.0000000000073
2018.10.05,-1624.0000000000032,,-1624.0000000000032
2018.10.05,-1601.000000000008,,-1601.000000000008
2018.10.05,-1605.000000000001,,-1605.000000000001
2018.10.05,-1624.9999999999986,,-1624.9999999999986
2018.10.05,-1605.000000000001,,-1605.000000000001
2018.10.05,-1658.0000000000039,,-1658.0000000000039
2018.10.05,-1708.0000000000095,,-1708.0000000000095
2018.10.05,-1687.0000000000052,,-1687.0000000000052
2018.10.05,-1669.0000000000093,,-1669.0000000000093
2018.10.05,-1660.000000000006,,-1660.000000000006
2018.10.05,-1641.999999999999,,-1641.999999999999
2018.10.05,-1614.0000000000043,,-1614.0000000000043
2018.10.05,-1604.0000000000055,,-1604.0000000000055
2018.10.05,-1574.0000000000086,,-1574.0000000000086
2018.10.05,-1538.0000000000061,,-1538.0000000000061
2018.10.05,-1513.0000000000089,,-1513.0000000000089
2018.10.05,-1558.9999999999993,,-1558.9999999999993
2018.10.05,-1723.000000000008,,-1723.000000000008
2018.10.05,-1480.999999999999,,-1480.999999999999
2018.10.05,-1474.0000000000086,,-1474.0000000000086
2018.10.05,-1532.0,,-1532.0
2018.10.05,-1645.0000000000075,,-1645.0000000000075
2018.10.05,-1641.999999999999,,-1641.999999999999
2018.10.05,-1774.0000000000089,,-1774.0000000000089
2018.10.05,-1788.0000000000007,,-1788.0000000000007
2018.10.05,-1823.000000000008,,-1823.000000000008
2018.10.05,-1817.000000000002,,-1817.000000000002
2018.10.05,-1821.000000000006,,-1821.000000000006
2018.10.05,-1811.000000000007,,-1811.000000000007
2018.10.05,-1775.0000000000043,,-1775.0000000000043
2018.10.05,-1758.000000000004,,-1758.000000000004
2018.10.05,-1771.0000000000005,,-1771.0000000000005
2018.10.05,-1763.0000000000034,,-1763.0000000000034
2018.10.05,-1758.9999999999995,,-1758.9999999999995
