date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2017.04.17,-45.99999999999049,-55.99999999998939,-12.999999999996348,-73.99999999999629,-113.99999999999189,-320.00000000000915,-153.00000000000313,-9.000000000000341,-58.000000000002494,-191.00000000000784,-260.00000000000466,0.0,-189.00000000002137,-17.000000000000348,-84.99999999999375,-24.999999999986144,-60.99999999999994,-60.99999999999994,-61.99999999999761,-59.00000000001171,-21.000000000000796,-75.00000000000284,-52.99999999999194,,-2001.9999999999989
2017.04.17,-52.99999999999194,-37.99999999998249,-19.999999999997797,-66.99999999999484,-155.99999999998948,-383.0,-147.99999999999258,15.000000000000568,-90.0000000000012,61.999999999995396,-327.99999999999494,-51.000000000001044,-171.0000000000207,33.00000000001635,9.000000000000341,-35.00000000000725,-80.99999999999774,-117.99999999999588,-102.99999999999443,-106.00000000000875,-3.9999999999906777,-87.00000000001484,-52.99999999999194,,-1972.9999999999561
2017.04.17,-29.999999999996696,-4.999999999988347,-18.999999999991246,-110.99999999999443,-228.99999999999034,-378.00000000001165,-52.99999999999194,64.99999999999773,-124.99999999999733,54.999999999993946,-407.0000000000018,4.999999999999449,-156.0000000000059,-80.99999999999774,13.00000000000523,-86.0000000000083,-120.00000000000898,-228.99999999999034,-25.99999999999625,-56.000000000011596,118.00000000000921,-102.00000000000209,159.00000000000912,,-1797.9999999999707
2017.04.17,-25.00000000000835,-0.9999999999843467,11.00000000000545,-95.00000000000064,-232.99999999999432,-424.00000000000216,-38.0000000000047,183.9999999999975,-133.00000000000534,157.99999999999147,-436.9999999999985,-1.0000000000065512,-170.00000000001592,-44.99999999998394,137.00000000000045,-80.99999999999774,45.000000000006146,-285.00000000000193,-77.99999999998875,-50.00000000001137,121.00000000000932,-96.00000000000719,248.99999999999923,,-1287.0000000000018
2017.04.17,-42.999999999993044,31.000000000003247,-5.999999999994898,-78.00000000000028,-261.99999999999557,-412.9999999999967,-35.999999999991594,245.9999999999951,-146.00000000000168,149.99999999999457,-456.00000000000085,7.9999999999968985,-289.0000000000157,24.000000000001798,227.00000000000387,-102.99999999998644,-5.999999999994898,-339.0000000000004,-158.00000000000125,10.99999999999568,50.00000000001137,-94.00000000001629,257.0000000000072,,-1424.9999999999798
2017.04.17,-65.99999999998829,-12.999999999996348,-46.999999999997044,-100.00000000000009,-284.9999999999908,-405.0000000000109,-32.999999999994145,379.99999999999545,-143.00000000000423,142.99999999999312,-456.00000000000085,10.999999999994348,-600.9999999999991,-43.999999999999595,382.000000000005,-109.00000000000354,-26.999999999999247,-339.0000000000004,-296.99999999999704,143.00000000000068,-60.99999999999284,-69.00000000000794,284.0000000000065,,-1751.9999999999873
2017.04.17,-104.99999999999955,-58.99999999998684,-75.99999999998718,-136.00000000000279,-383.99999999999545,-408.00000000000836,-29.999999999996696,355.99999999999454,-165.9999999999995,131.99999999999878,-531.0000000000036,15.999999999993797,-469.0000000000225,-31.000000000003247,333.0000000000126,-117.99999999999588,-86.99999999999264,-462.0000000000068,-274.9999999999915,90.99999999999397,-33.00000000000125,-80.99999999999774,263.0000000000021,,-2259.9999999999955
2017.04.17,-133.99999999998968,-119.00000000000244,-100.99999999999554,-200.99999999999562,-443.99999999999994,-385.00000000001313,-21.999999999988695,348.99999999998954,-136.00000000000279,184.99999999999073,-575.0000000000033,39.999999999995595,-468.00000000001774,-24.000000000001798,321.00000000001216,-58.99999999998684,31.000000000003247,-558.9999999999984,-241.99999999999022,90.99999999999397,124.00000000000944,-134.00000000001188,409.99999999999926,,-2052.0000000000036
2017.04.17,-157.99999999999147,-121.99999999999989,-101.99999999997988,-197.00000000000273,-418.9999999999916,-391.000000000008,-14.000000000002899,368.9999999999998,-119.99999999999788,136.99999999999824,-533.0000000000057,44.99999999999504,-521.000000000015,-9.999999999998899,343.0000000000035,-24.000000000001798,-45.000000000006146,-459.99999999999375,-265.99999999999113,103.9999999999992,57.00000000000216,-141.00000000001333,399.0000000000049,,-2068.9999999999977
2017.04.17,-87.99999999999919,-119.00000000000244,-79.99999999999119,-129.9999999999968,-390.99999999999693,-337.99999999999386,-18.999999999991246,469.99999999999886,-112.000000000001,88.99999999999464,-507.9999999999973,64.99999999999284,-620.0000000000045,-20.999999999982144,459.0000000000032,15.999999999993797,-131.99999999999878,-395.99999999999636,-326.9999999999982,243.99999999999977,-4.9999999999954525,-66.00000000001049,392.9999999999989,,-1615.9999999999736
