date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2015.08.03,-20.000000000020002,-59.000000000009045,0.0,-28.000000000005798,-15.999999999993797,-298.9999999999924,-75.00000000000284,-132.99999999998136,-373.9999999999633,-56.000000000011596,-58.000000000002494,-103.99999999999298,-102.99999999999443,-43.99999999999693,-48.00000000000182,-32.999999999994145,,-1449.9999999999627
2015.08.03,32.999999999994145,-67.00000000001705,15.00000000000945,-39.00000000000014,-7.0000000000014495,-244.99999999999034,-63.00000000000195,-99.99999999999432,-209.9999999999991,-23.999999999979593,7.0000000000014495,18.999999999991246,-90.99999999999397,-33.00000000000125,-54.000000000002046,-63.99999999999739,,-922.9999999999822
2015.08.03,17.999999999984695,-78.00000000000028,77.00000000000485,-25.00000000000835,36.999999999998145,-215.99999999999397,-126.0000000000039,-48.00000000000182,-193.99999999998306,167.9999999999904,-22.999999999995246,89.00000000000574,-150.99999999999625,-4.9999999999954525,-55.999999999997385,-21.999999999999797,,-554.9999999999916
2015.08.03,-14.000000000002899,-65.00000000000395,12.000000000000899,76.99999999999375,46.0000000000127,-219.0000000000083,-111.00000000000554,-15.999999999991132,-157.99999999996928,93.99999999999409,-52.000000000007596,340.00000000000693,-140.00000000000057,-63.00000000000239,52.99999999999727,102.00000000000209,,-113.99999999998393
2015.08.03,-66.00000000001049,15.999999999993797,30.000000000007798,89.99999999999008,66.00000000001049,-209.99999999999375,-84.0000000000063,54.000000000002046,-21.99999999996649,165.00000000001512,48.99999999998794,364.00000000000875,-87.0000000000033,-48.00000000000182,57.999999999992724,58.000000000002494,,433.0000000000291
2015.08.03,-81.00000000001995,109.99999999998789,66.00000000001049,129.9999999999968,28.000000000005798,-279.0000000000106,-19.00000000000235,144.00000000000546,154.0000000000319,281.99999999998226,140.99999999999113,398.00000000000944,-54.000000000002046,-39.99999999999204,95.99999999998943,-7.9999999999968985,,1067.9999999999868
2015.08.03,48.99999999998794,307.99999999999716,118.00000000000699,141.99999999999767,-1.999999999990898,-345.9999999999894,90.0000000000012,146.000000000015,348.00000000001495,342.00000000002007,307.99999999999716,431.0000000000036,25.000000000005684,-13.999999999995794,66.0000000000025,-34.99999999999615,,1976.0000000000778
2015.08.03,49.99999999999449,262.999999999991,96.00000000000719,136.99999999999824,-7.0000000000014495,-409.000000000006,78.99999999999574,106.99999999999932,263.99999999999756,263.99999999999756,327.99999999999494,455.0000000000054,-3.9999999999906777,-51.00000000000193,69.99999999999318,-26.999999999999247,,1614.9999999999752
2015.08.03,-27.00000000002145,246.99999999999721,47.00000000000814,113.99999999999189,-21.999999999988695,-394.999999999996,148.99999999999915,42.00000000000159,338.00000000003826,165.00000000001512,370.999999999988,459.99999999999375,45.000000000001705,-39.99999999999204,79.9999999999983,-56.99999999999594,,1517.000000000039
2015.08.03,2.999999999997449,295.0000000000008,36.0000000000027,114.99999999999844,-14.000000000002899,-335.9999999999985,132.99999999999423,-30.000000000001137,304.0000000000376,50.0000000000167,326.9999999999884,404.9999999999887,91.00000000000819,-49.99999999999716,92.99999999998931,-58.000000000002494,,1364.00000000002
