date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2015.08.03,34.99999999998504,-32.0000000000098,55.000000000005045,4.999999999999449,-5.999999999994898,-196.99999999998852,19.999999999997797,-34.99999999999659,-118.99999999998023,123.00000000000644,25.999999999992696,34.000000000000696,-72.99999999999329,31.999999999996476,-6.000000000000227,9.999999999998899,,-127.99999999998104
2015.08.03,47.99999999998139,-29.00000000001235,84.0000000000063,-15.00000000000945,73.00000000001194,-135.00000000000512,-55.000000000005045,-7.000000000005002,-131.99999999997658,206.00000000001728,48.99999999998794,35.00000000000725,-75.00000000000284,37.00000000000614,-43.00000000000637,-17.000000000000348,,23.999999999995133
2015.08.03,60.99999999999994,-9.999999999998899,87.00000000000374,109.99999999999899,60.99999999999994,-196.00000000001216,-63.99999999999739,19.000000000005457,-120.99999999999334,240.00000000001796,21.00000000000435,375.9999999999986,-112.99999999999955,24.00000000000091,95.99999999998943,134.99999999999625,,726.0000000000142
2015.08.03,24.999999999986144,15.999999999993797,43.00000000000415,107.99999999999699,68.00000000000139,-179.9999999999926,-57.00000000000705,54.000000000002046,-21.99999999996649,159.99999999998238,51.99999999998539,388.9999999999949,-81.99999999999363,-22.999999999996135,90.99999999999397,117.00000000000044,,758.9999999999857
2015.08.03,-32.0000000000098,121.99999999999989,83.00000000001084,149.99999999999457,96.00000000000719,-197.9999999999933,-18.0000000000069,197.00000000000273,205.00000000001074,363.00000000002444,164.99999999999292,497.99999999999847,-45.000000000001705,-12.000000000000455,113.99999999999011,112.99999999999643,,1801.000000000016
2015.08.03,78.99999999998464,380.00000000000256,205.00000000001074,224.9999999999974,38.0000000000047,-231.00000000000875,113.99999999999189,144.00000000000546,464.00000000001995,570.0000000000039,346.0000000000019,565.9999999999999,99.00000000000375,97.00000000000841,174.99999999999716,29.000000000001247,,3300.000000000025
2015.08.03,52.99999999999194,344.99999999999534,160.00000000000458,183.99999999999528,45.000000000006146,-297.00000000001125,124.00000000000189,187.00000000001182,445.0000000000287,468.00000000000176,375.9999999999986,530.0000000000082,72.00000000000273,39.00000000000148,115.99999999999966,7.9999999999968985,,2855.000000000033
2015.08.03,68.99999999998573,298.9999999999826,109.00000000000354,161.99999999999548,0.0,-394.999999999996,164.99999999999292,135.00000000001933,349.0000000000215,299.00000000000483,387.99999999998835,550.9999999999903,52.99999999999727,-7.999999999995566,108.99999999999466,12.000000000000899,,2296.999999999986
2015.08.03,21.999999999988695,306.9999999999906,68.00000000000139,165.9999999999995,11.00000000000545,-317.99999999999784,171.99999999999437,79.00000000000773,428.00000000000614,240.00000000001796,421.0000000000047,592.9999999999991,112.99999999999955,-3.9999999999906777,153.99999999999636,24.999999999997247,,2477.000000000021
2015.08.03,101.99999999997988,295.99999999998516,94.00000000000519,132.99999999999423,-4.000000000004,-290.00000000000625,139.99999999999568,4.9999999999954525,304.0000000000376,211.00000000000563,329.99999999998585,411.99999999999017,97.99999999999898,15.000000000000568,107.99999999998988,-34.99999999999615,,1918.999999999958
2015.08.03,111.99999999997878,348.9999999999993,143.00000000000423,151.9999999999966,9.000000000014552,-283.00000000000125,144.99999999999514,46.999999999997044,378.999999999996,339.0000000000004,373.00000000000114,448.000000000004,108.00000000000409,51.00000000000193,110.99999999999,-46.999999999997044,,2435.9999999999845
2015.08.03,98.99999999998244,302.9999999999866,139.00000000000023,192.99999999999872,-48.99999999998794,-376.99999999999534,163.99999999999747,73.0000000000075,319.0000000000026,343.99999999998875,341.99999999999784,574.0000000000078,67.00000000000728,40.99999999999682,155.00000000000114,36.0000000000027,,2422.9999999999945
