date,USDCHF,GBPUSD,EURUSD,AUDUSD,GBPCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.04,-139.00000000000023,0.0,0.0,-14.999999999998348,-7.0000000000014495,-45.000000000006146,-100.00000000000009,0.0,0.0,-59.000000000009045,-119.00000000000244,-66.0000000000025,-110.99999999999443,0.0,-87.99999999999919,-66.99999999999307,-21.000000000000796,-73.99999999999807,-53.00000000000304,-121.00000000000443,-46.999999999997044,,-1132.0000000000102
2019.02.04,-130.99999999999224,17.999999999984695,7.0000000000014495,-31.999999999998696,73.00000000001194,-41.000000000002146,-114.99999999999844,36.999999999998145,58.000000000021146,34.99999999998504,-86.0000000000083,-42.00000000000159,-90.99999999999665,10.999999999983245,-103.99999999999298,-24.999999999991473,-9.999999999990905,-60.99999999999284,-31.000000000003247,-97.00000000000264,-45.99999999999049,,-672.999999999977
2019.02.04,-173.00000000000094,95.00000000000064,25.999999999992696,-34.000000000000696,87.00000000001484,-89.00000000000574,-126.99999999999933,26.999999999999247,89.00000000002706,78.00000000000028,-49.99999999999449,-28.000000000005798,-119.00000000000244,-18.0000000000069,18.0000000000069,-36.000000000001364,-22.999999999996135,-52.99999999999727,-27.999999999994696,-78.99999999999574,-1.0000000000065512,,-437.9999999999664
2019.02.04,-168.00000000000148,139.00000000000023,35.00000000000725,-29.000000000001247,236.99999999999832,-80.00000000000229,-120.99999999999334,41.000000000002146,78.00000000000296,204.99999999998852,38.0000000000047,-7.000000000005002,-151.9999999999966,22.999999999995246,43.00000000001525,14.000000000010004,16.000000000005343,-42.999999999992156,-82.99999999999974,-117.99999999999588,-5.999999999994898,,62.00000000004739
2019.02.04,-169.99999999999238,142.99999999998204,24.000000000001798,-78.00000000000028,233.00000000001654,-126.0000000000039,-156.00000000000057,26.999999999999247,85.00000000000796,173.00000000000094,-28.000000000005798,-146.0000000000008,-147.99999999999258,-45.000000000006146,-45.000000000006146,-101.99999999998965,-104.99999999998977,-158.99999999999181,-90.99999999999665,-124.00000000000189,-8.999999999992347,,-846.9999999999623
2019.02.04,-171.99999999999437,141.99999999999767,19.00000000001345,-72.0000000000054,214.00000000000307,-97.9999999999981,-144.99999999999514,33.000000000005244,145.00000000001023,165.9999999999995,-28.999999999990145,-91.99999999999875,-120.99999999999334,-28.000000000005798,-21.00000000000435,-54.000000000002046,-64.99999999999773,-128.0000000000001,-54.999999999993946,-107.99999999999699,-209.9999999999991,,-678.9999999999461
2019.02.04,-168.00000000000148,151.9999999999966,31.000000000003247,54.999999999993946,250.00000000001688,-2.000000000002,-202.0000000000022,36.999999999998145,204.00000000000773,154.99999999999403,310.9999999999946,-134.00000000000034,-105.99999999998388,231.0000000000034,-116.00000000000499,-105.99999999999454,36.000000000001364,-185.00000000000227,73.99999999999629,-172.00000000000549,-221.00000000000452,,124.00000000000458
2019.02.04,-175.99999999999838,173.00000000000094,36.0000000000138,61.999999999995396,287.9999999999994,-12.000000000000899,-187.9999999999993,40.00000000000669,180.00000000000682,246.99999999999721,317.0000000000117,-123.99999999999523,-150.99999999999002,262.999999999991,-45.000000000006146,-48.99999999999238,43.00000000000637,-138.9999999999958,56.99999999999594,-173.00000000000094,-224.000000000002,,425.00000000004417
2019.02.04,-190.00000000000128,180.0000000000024,53.999999999998494,9.999999999998899,302.0000000000023,-68.00000000000139,-195.9999999999962,41.000000000002146,209.00000000000318,239.99999999999577,212.00000000001216,-128.0000000000001,-148.99999999999915,143.99999999998857,-38.99999999998904,-66.99999999999307,3.0000000000001137,-152.9999999999916,7.0000000000014495,-148.0000000000037,-158.99999999999804,,105.00000000003203
2019.02.04,-210.99999999999451,123.99999999999079,19.00000000001345,21.999999999999797,302.0000000000023,-51.99999999999649,-209.9999999999991,29.000000000001247,219.0000000000225,119.00000000000244,228.00000000000597,-120.99999999999511,-105.99999999998388,158.99999999999804,-97.9999999999981,-92.99999999998931,-1.9999999999953388,-186.9999999999976,31.999999999998696,-148.0000000000037,-175.99999999999838,,-150.99999999991618
2019.02.04,-251.00000000000122,126.99999999998823,-7.999999999985796,39.00000000000014,306.00000000000625,-63.00000000000195,-214.00000000000307,36.0000000000027,227.00000000000387,79.99999999999119,215.99999999999397,-102.00000000000387,-32.999999999994145,164.99999999999292,-72.99999999998974,-117.999999999995,4.0000000000048885,-165.99999999999682,90.99999999999665,-99.00000000000463,-178.00000000001148,,-14.000000000006963
2019.02.04,-282.99999999999994,120.99999999999334,-48.000000000003595,93.99999999999409,363.0000000000022,-26.999999999999247,-209.9999999999991,-3.999999999992898,238.00000000002797,150.99999999999002,348.9999999999993,-117.999999999995,-34.000000000000696,248.99999999998812,-51.000000000001044,-105.99999999999454,40.99999999999682,-164.00000000000148,119.99999999999788,-107.99999999999699,-202.9999999999976,,370.0000000000076
2019.02.04,-283.99999999999534,139.00000000000023,-62.99999999999084,123.99999999999079,381.0000000000091,-9.999999999998899,-158.99999999999804,-19.999999999997797,312.0000000000118,222.99999999999542,442.00000000000904,-179.00000000000205,-34.000000000000696,269.9999999999925,38.0000000000047,-159.9999999999966,19.000000000005457,-161.00000000000136,129.9999999999968,-53.00000000000304,-165.9999999999995,,789.0000000000318
2019.02.04,-314.99999999999864,95.00000000000064,-96.00000000000719,173.9999999999964,397.0000000000029,9.999999999998899,-159.9999999999935,-19.999999999997797,386.0000000000241,205.99999999999508,493.0000000000101,-215.0000000000034,-32.999999999994145,296.9999999999917,41.000000000002146,-182.00000000000216,6.000000000000227,-185.00000000000227,161.99999999999548,-43.999999999999595,-188.9999999999947,,828.0000000000241
2019.02.04,-304.9999999999997,45.99999999999049,-85.99999999998609,131.99999999999878,320.00000000000915,-11.00000000000545,-156.99999999999602,-15.999999999993797,380.0000000000239,175.99999999999838,411.0000000000058,-218.9999999999941,-59.99999999999339,236.99999999999832,39.999999999995595,-171.99999999999704,-33.999999999991815,-185.99999999999284,100.99999999999554,-67.00000000000594,-175.99999999999838,,354.0000000000614
2019.02.04,-284.9999999999908,90.99999999999665,-83.9999999999952,95.00000000000064,360.0000000000048,-43.00000000000415,-173.9999999999964,-17.999999999995797,396.000000000015,258.99999999998704,350.00000000000585,-203.99999999999352,-68.99999999998573,159.99999999998238,-24.999999999986144,-147.99999999999613,-57.999999999992724,-200.00000000000284,46.00000000000159,-106.00000000000608,-130.0000000000079,,213.0000000000406
2019.02.04,-291.99999999999227,106.99999999999044,-92.00000000000318,119.99999999999788,387.000000000004,-28.000000000005798,-163.99999999999747,-27.999999999994696,438.0000000000166,276.9999999999939,374.0000000000077,-203.99999999999352,-56.99999999999594,187.00000000000384,-1.0000000000065512,-158.00000000000125,-49.99999999999716,-192.99999999999784,70.99999999999883,-92.00000000000318,-119.00000000000244,,483.00000000002177
2019.02.04,-313.99999999999204,48.99999999998794,-113.99999999999189,109.99999999999899,365.0000000000153,-39.00000000000014,-164.99999999999292,-24.999999999997247,432.00000000001637,217.0000000000005,334.9999999999964,-239.99999999999488,-42.999999999993044,170.00000000000347,2.999999999997449,-189.99999999999773,-75.00000000000284,-212.99999999999386,68.99999999999685,-80.00000000000229,-123.99999999999079,,128.00000000006344
2019.02.04,-293.99999999999426,71.99999999998319,-99.99999999998899,82.99999999999974,341.00000000001353,-58.000000000002494,-200.00000000000017,-21.999999999999797,424.0000000000066,180.99999999998673,261.0000000000001,-231.99999999999932,-34.99999999998504,129.99999999998568,-92.99999999998754,-183.9999999999975,-91.99999999999875,-247.99999999999045,56.99999999999594,-114.00000000000298,-147.99999999999258,,-270.9999999999684
