names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURCHF'],80.0,1.0,B
USDCAD,10,['AUDNZD'],80.0,1.0,B
NZDUSD,10,"['AUDNZD', 'AUDUSD']",100.0,-0.88,S
GBPCHF,15,['AUDNZD'],80.0,-0.6657611832611834,S
EURCHF,30,"['AUDCAD', 'NZDCAD', 'EURCAD']",80.0,0.7915262188791599,B
CHFJPY,15,"['AUDCAD', 'CADJPY', 'NZDUSD']",80.0,-0.9308571428571429,S
NZDCHF,10,['AUDNZD'],100.0,-0.9840000000000001,S
GBPJPY,10,"['AUDNZD', 'USDJPY', 'AUDCHF']",80.0,-0.98,S
GBPCAD,15,['AUDUSD'],80.0,-0.4575159840159841,S
GBPAUD,10,['NZDCAD'],80.0,-1.0,S
EURAUD,10,['AUDNZD'],100.0,1.0,B
EURNZD,10,['AUDNZD'],100.0,1.0,B
CADJPY,10,['AUDUSD'],80.0,0.7070634920634922,B
NZDJPY,50,"['AUDNZD', 'EURCHF', 'NZDUSD', 'USDCHF']",80.0,-0.7740606060606061,S
AUDCAD,50,['NZDCAD'],80.0,-0.5308308435427019,S
