date,USDCHF,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.04.30,-34.99999999999615,0.0,-87.00000000000374,-156.00000000000057,-66.99999999999484,-121.99999999999989,-82.00000000000429,-110.00000000001364,-151.9999999999966,-139.9999999999846,-12.999999999996348,-11.999999999989797,-20.000000000010232,-85.99999999999852,-60.99999999999994,,-1142.999999999989
2018.04.30,-20.999999999993246,22.999999999995246,-78.00000000000028,-141.00000000001333,-22.999999999995246,-121.99999999999989,-51.000000000001044,-94.99999999999886,-124.99999999999733,-107.99999999999699,-24.000000000001798,29.00000000001235,-19.000000000005457,-81.00000000000307,-68.00000000000139,,-904.0000000000002
2018.04.30,-13.999999999991797,-6.000000000017103,-89.00000000000574,-136.00000000000279,-18.999999999991246,-149.0000000000009,-78.00000000000028,-191.0000000000025,-164.00000000000858,-124.99999999999733,-35.999999999991594,-31.999999999987594,20.999999999986585,-126.99999999999534,-85.99999999999719,,-1231.0000000000032
2018.04.30,4.000000000004,-3.0000000000196536,-86.0000000000083,-187.00000000000384,5.999999999994898,-147.99999999999613,-87.99999999999919,-189.00000000002137,-164.00000000000858,-131.99999999999878,-45.000000000006146,-21.999999999988695,51.9999999999925,-132.000000000005,-70.99999999999883,,-1205.0000000000632
2018.04.30,73.00000000000084,60.99999999999994,-43.00000000000415,-173.00000000000094,49.99999999999449,-138.00000000000523,-56.0000000000005,-201.00000000002183,-182.99999999999983,-178.99999999999582,-1.999999999990898,82.00000000000429,36.99999999999193,-94.99999999999886,-72.0000000000054,,-839.0000000000318
2018.04.30,62.000000000006494,81.9999999999821,-62.000000000006494,-156.00000000000057,36.999999999998145,-115.0000000000091,-68.00000000000139,-162.00000000000614,-184.00000000000637,-171.99999999999437,28.999999999990145,43.00000000001525,0.0,-72.00000000000273,-67.00000000000594,,-805.000000000041
2018.04.30,6.0000000000060005,22.999999999995246,-99.00000000000463,-100.99999999999554,35.00000000000725,-94.0000000000083,-70.0000000000034,-73.0000000000075,-124.99999999999733,-148.99999999999915,18.999999999991246,42.0000000000087,-9.000000000000341,-67.99999999999784,-73.99999999999629,,-737.0000000000017
2018.04.30,-1.999999999990898,-4.000000000004,-124.00000000000189,-106.00000000000608,46.0000000000127,-106.99999999999932,-92.00000000000318,-85.00000000000796,-96.00000000000719,-144.99999999999514,1.999999999990898,4.000000000004,9.999999999990905,-103.9999999999992,-75.9999999999983,,-879.0000000000147
2018.04.30,8.000000000008,12.999999999996348,-103.00000000000864,-121.00000000001555,46.999999999997044,-103.00000000000864,-80.00000000000229,-104.00000000001342,-120.99999999999334,-168.99999999999693,2.999999999997449,34.000000000000696,13.999999999995794,-93.00000000000352,-78.00000000000028,,-853.0000000000473
2018.04.30,2.000000000002,44.99999999998394,-47.00000000000814,-157.00000000000713,46.0000000000127,-138.9999999999958,-36.999999999998145,-168.00000000000637,-214.00000000000307,-303.9999999999932,4.000000000004,126.0000000000039,8.99999999998613,-37.00000000000614,-73.00000000000084,,-944.0000000000261
2018.04.30,4.000000000004,45.99999999999049,-30.000000000007798,-153.00000000000313,83.00000000001084,-132.99999999999557,-5.999999999994898,-156.0000000000059,-222.99999999999542,-307.99999999999716,205.00000000001074,273.0000000000121,-1.0000000000047748,-21.000000000000796,-17.000000000000348,,-436.99999999997766
2018.04.30,25.00000000000835,81.9999999999821,8.999999999992347,-208.00000000000819,86.0000000000083,-115.99999999999966,29.999999999996696,-199.00000000001228,-329.00000000000153,-524.9999999999977,243.99999999999977,337.0000000000095,-27.000000000001023,15.999999999991132,7.0000000000014495,,-568.0000000000307
2018.04.30,52.000000000007596,125.99999999998168,51.99999999999649,-215.00000000000963,90.99999999999665,-106.99999999999932,39.00000000000014,-221.00000000000364,-341.99999999999784,-567.9999999999907,339.0000000000004,375.0000000000142,-25.000000000005684,42.00000000000159,44.99999999999504,,-317.000000000013
2018.04.30,60.99999999999994,117.99999999999588,31.999999999998696,-229.00000000001253,82.00000000000429,-103.00000000000864,17.999999999995797,-225.9999999999991,-334.9999999999964,-563.9999999999867,314.99999999999864,317.9999999999961,-19.000000000005457,12.000000000000455,46.00000000000159,,-474.0000000000173
2018.04.30,43.00000000000415,101.99999999997988,-9.00000000000345,-261.0000000000001,76.99999999999375,-138.9999999999958,-7.0000000000014495,-286.00000000000136,-374.999999999992,-517.9999999999962,286.00000000000847,252.0000000000078,0.0,-40.99999999999682,24.999999999997247,,-850.9999999999961
2018.04.30,21.999999999999797,85.99999999998609,-37.00000000000925,-224.000000000002,66.00000000001049,-162.9999999999967,-19.999999999997797,-281.0000000000059,-346.0000000000019,-504.9999999999999,272.00000000000557,195.9999999999962,12.999999999991019,-72.00000000000273,24.000000000001798,,-969.0000000000251
