date,EURUSD,USDCAD,AUDCHF,EURJPY,EURAUD,empty,sum
2019.11.15,113.00000000000753,-179.99999999998016,-1100.9999999999964,-490.99999999999966,-1703.9999999999943,,-3362.9999999999627
2019.11.15,130.99999999999224,-174.99999999999181,-1122.9999999999961,-458.999999999989,-1662.000000000008,,-3287.9999999999927
2019.11.15,137.9999999999937,-213.99999999998087,-1124.9999999999982,-463.99999999999864,-1686.999999999994,,-3351.999999999978
2019.11.15,191.99999999999218,-146.99999999998602,-1095.999999999997,-384.00000000000034,-1705.000000000001,,-3139.9999999999923
2019.11.15,191.00000000000784,-109.99999999998789,-1036.0000000000036,-350.9999999999991,-1761.9999999999968,,-3067.9999999999795
2019.11.15,278.00000000000045,-106.99999999999044,-1051.0000000000018,-277.9999999999916,-1801.9999999999925,,-2959.999999999976
2019.11.15,312.00000000000114,-135.9999999999806,-1003.9999999999937,-235.99999999999,-1760.9999999999905,,-2824.9999999999536
2019.11.15,283.99999999999534,-102.99999999998644,-978.0000000000011,-225.9999999999991,-1635.0000000000086,,-2658.0
2019.11.15,246.99999999999721,-102.99999999998644,-948.9999999999999,-209.99999999999375,-1631.999999999989,,-2646.999999999972
2019.11.15,252.99999999999213,-51.000000000001044,-956.0000000000013,-220.99999999998943,-1632.9999999999955,,-2607.999999999995
2019.11.15,317.9999999999961,-53.999999999998494,-939.9999999999964,-174.99999999999716,-1635.0000000000086,,-2486.0000000000045
2019.11.15,322.00000000000006,-93.99999999999409,-946.0000000000024,-176.9999999999925,-1628.9999999999916,,-2523.9999999999804
2019.11.15,351.99999999999676,-125.99999999998168,-963.0000000000027,-149.99999999999147,-1638.0000000000061,,-2524.9999999999854
2019.11.15,347.0000000000084,-116.99999999998934,-946.9999999999978,-111.99999999999477,-1634.000000000002,,-2462.9999999999754
2019.11.15,339.0000000000004,-80.99999999999774,-902.9999999999983,-98.99999999998954,-1612.9999999999977,,-2356.9999999999827
2019.11.15,341.99999999999784,-53.999999999998494,-920.9999999999941,-111.99999999999477,-1614.0000000000043,,-2358.9999999999936
2019.11.15,337.0000000000095,-45.99999999999049,-939.0000000000009,-120.99999999999511,-1611.9999999999911,,-2380.999999999968
2019.11.15,333.0000000000055,-39.999999999995595,-932.999999999995,-152.00000000000102,-1591.000000000009,,-2382.9999999999955
2019.11.15,322.00000000000006,-28.999999999990145,-908.9999999999932,-179.9999999999926,-1530.000000000009,,-2325.999999999985
