date,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,AUDNZD,empty,sum
2021.07.19,-19.999999999997797,-49.99999999999449,-83.9999999999952,-55.000000000005045,-194.0000000000053,-190.00000000000128,-156.99999999999602,0.0,0.0,-227.00000000000387,-9.999999999998899,-92.99999999998931,-76.00000000000762,-103.99999999999298,,-1259.999999999988
2021.07.19,-146.00000000000168,-39.999999999995595,-8.999999999992347,-49.99999999999449,-291.0000000000079,-184.00000000000637,-154.99999999999403,65.00000000000395,-486.999999999993,-231.99999999999932,-272.99999999998994,-98.99999999998954,-216.00000000000819,-137.9999999999937,,-2254.9999999999623
2021.07.19,4.000000000004,-48.99999999999905,-70.99999999999883,-104.99999999999955,-188.00000000001037,-241.00000000000233,-192.99999999999872,79.99999999999119,185.00000000001293,-227.00000000000387,87.99999999999919,-109.99999999999943,-39.00000000000148,-90.00000000001229,,-956.0000000000185
2021.07.19,46.00000000000159,-58.99999999999794,12.999999999996348,-78.00000000000028,-150.00000000000568,-235.00000000000742,-217.99999999999596,218.99999999999142,342.00000000002007,-212.99999999999386,268.0000000000016,-64.99999999999773,-7.000000000005002,-39.00000000001125,,-176.0000000000041
2021.07.19,48.000000000003595,-46.999999999997044,41.000000000002146,-69.9999999999923,-124.00000000000189,-204.99999999999963,-231.99999999999886,214.99999999998744,371.00000000001023,-168.00000000000637,334.00000000001205,-27.000000000001023,45.99999999999227,-52.000000000007596,,130.00000000000304
2021.07.19,78.99999999999574,-12.000000000000899,76.99999999999375,-68.99999999998573,-103.00000000000864,-174.00000000000747,-244.99999999999523,217.99999999998488,396.00000000001853,-143.00000000000068,394.00000000000546,14.000000000010004,93.99999999999409,-73.00000000001194,,452.9999999999918
2021.07.19,112.000000000001,36.999999999998145,107.99999999999699,-29.999999999996696,-32.0000000000098,-97.00000000000264,-252.99999999999213,242.99999999999324,498.00000000002063,-118.99999999999977,487.99999999999955,48.00000000000182,171.99999999999704,-96.99999999999153,,1078.0000000000157
2021.07.19,158.0000000000026,80.99999999999774,117.00000000001154,-31.999999999987594,-27.00000000001035,-86.0000000000083,-251.99999999999667,261.0000000000001,547.0000000000086,-56.99999999998795,513.0000000000078,87.0000000000033,205.99999999998886,-134.00000000001188,,1382.000000000018
2021.07.19,160.00000000000458,79.00000000000685,46.0000000000127,-51.99999999998539,-47.00000000000814,-108.00000000000809,-232.99999999999432,251.99999999998556,538.0000000000163,2.999999999985903,494.00000000001666,124.00000000000944,240.99999999999966,-119.00000000000244,,1378.0000000000389
2021.07.19,160.00000000000458,80.99999999999774,46.999999999997044,-51.99999999998539,-40.00000000000669,-98.0000000000092,-214.99999999999852,300.99999999999574,591.0000000000082,-2.0000000000095497,491.0000000000192,109.99999999999943,236.99999999999477,-99.00000000000463,,1512.000000000003
2021.07.19,185.99999999999727,131.00000000000333,83.00000000001084,-17.000000000000348,-12.000000000000899,-56.0000000000005,-217.99999999999596,336.00000000000296,608.0000000000085,-22.999999999996135,525.0000000000199,141.00000000000534,246.9999999999999,-130.99999999999224,,1800.0000000000623
2021.07.19,206.00000000000617,158.99999999999804,124.99999999999733,-21.00000000000435,-2.000000000002,-31.000000000003247,-252.99999999999213,350.9999999999902,541.0000000000136,-28.999999999996362,554.00000000001,182.00000000000216,268.0000000000007,-151.00000000001222,,1899.0000000000077
2021.07.19,204.00000000000418,129.00000000000134,93.99999999999409,-31.999999999987594,-4.000000000004,-58.000000000002494,-251.00000000000122,374.999999999992,584.0000000000067,-34.99999999999659,561.0000000000115,169.00000000001114,256.0000000000002,-175.99999999999838,,1816.0000000000307
