date,GBPJPY,empty,sum
2017.04.17,-68.9999999999884,,-68.9999999999884
2017.04.17,-141.9999999999959,,-141.9999999999959
2017.04.17,-103.999999999985,,-103.999999999985
2017.04.17,78.00000000000296,,78.00000000000296
2017.04.17,109.00000000000887,,109.00000000000887
2017.04.17,284.00000000002024,,284.00000000002024
2017.04.17,255.00000000002387,,255.00000000002387
2017.04.17,278.00000000002,,278.00000000002
2017.04.17,295.0000000000159,,295.0000000000159
2017.04.17,478.00000000000864,,478.00000000000864
2017.04.17,475.00000000002274,,475.00000000002274
2017.04.17,478.00000000000864,,478.00000000000864
2017.04.17,397.0000000000198,,397.0000000000198
2017.04.17,327.0000000000266,,327.0000000000266
2017.04.17,332.9999999999984,,332.9999999999984
2017.04.17,382.000000000005,,382.000000000005
2017.04.17,436.00000000000705,,436.00000000000705
2017.04.17,379.0000000000191,,379.0000000000191
2017.04.17,263.00000000000523,,263.00000000000523
2017.04.17,319.0000000000168,,319.0000000000168
2017.04.17,337.0000000000175,,337.0000000000175
2017.04.17,361.0000000000184,,361.0000000000184
2017.04.17,378.0000000000143,,378.0000000000143
2017.04.17,378.0000000000143,,378.0000000000143
2017.04.17,331.0000000000173,,331.0000000000173
2017.04.17,289.0000000000157,,289.0000000000157
2017.04.17,311.00000000000705,,311.00000000000705
2017.04.17,298.0000000000018,,298.0000000000018
2017.04.17,259.00000000001455,,259.00000000001455
2017.04.17,87.00000000001751,,87.00000000001751
2017.04.17,-8.99999999998613,,-8.99999999998613
2017.04.17,-172.9999999999734,,-172.9999999999734
2017.04.17,-103.999999999985,,-103.999999999985
2017.04.17,-153.99999999999636,,-153.99999999999636
2017.04.17,-280.00000000000114,,-280.00000000000114
2017.04.17,-280.00000000000114,,-280.00000000000114
2017.04.17,-359.9999999999852,,-359.9999999999852
2017.04.17,-415.9999999999968,,-415.9999999999968
2017.04.17,-384.9999999999909,,-384.9999999999909
2017.04.17,-387.00000000000045,,-387.00000000000045
2017.04.17,-396.99999999999136,,-396.99999999999136
2017.04.17,-381.9999999999766,,-381.9999999999766
2017.04.17,-526.9999999999868,,-526.9999999999868
2017.04.17,-508.99999999998613,,-508.99999999998613
2017.04.17,-759.9999999999909,,-759.9999999999909
2017.04.17,-747.9999999999905,,-747.9999999999905
2017.04.17,-756.9999999999766,,-756.9999999999766
2017.04.17,-734.9999999999852,,-734.9999999999852
2017.04.18,-836.9999999999891,,-836.9999999999891
2017.04.18,-825.9999999999934,,-825.9999999999934
2017.04.18,-772.9999999999961,,-772.9999999999961
2017.04.18,-771.9999999999914,,-771.9999999999914
2017.04.18,-744.9999999999761,,-744.9999999999761
2017.04.18,-852.9999999999802,,-852.9999999999802
2017.04.18,-935.9999999999786,,-935.9999999999786
2017.04.18,-877.9999999999859,,-877.9999999999859
2017.04.18,-952.9999999999745,,-952.9999999999745
2017.04.18,-925.9999999999877,,-925.9999999999877
2017.04.18,-813.999999999993,,-813.999999999993
2017.04.18,-783.9999999999918,,-783.9999999999918
2017.04.18,-753.9999999999907,,-753.9999999999907
2017.04.18,-730.9999999999945,,-730.9999999999945
2017.04.18,-852.9999999999802,,-852.9999999999802
2017.04.18,-830.9999999999889,,-830.9999999999889
2017.04.18,-873.9999999999952,,-873.9999999999952
2017.04.18,-922.9999999999734,,-922.9999999999734
2017.04.18,-938.999999999993,,-938.999999999993
2017.04.18,-1119.9999999999761,,-1119.9999999999761
2017.04.18,-1104.9999999999898,,-1104.9999999999898
2017.04.18,-996.9999999999857,,-996.9999999999857
2017.04.18,-996.9999999999857,,-996.9999999999857
2017.04.18,-940.9999999999741,,-940.9999999999741
2017.04.18,-846.99999999998,,-846.99999999998
2017.04.18,-338.99999999999864,,-338.99999999999864
2017.04.18,-730.9999999999945,,-730.9999999999945
2017.04.18,-1478.999999999985,,-1478.999999999985
2017.04.18,-1877.999999999986,,-1877.999999999986
2017.04.18,-1793.9999999999827,,-1793.9999999999827
2017.04.18,-1678.9999999999736,,-1678.9999999999736
2017.04.18,-2202.9999999999745,,-2202.9999999999745
2017.04.18,-2334.9999999999795,,-2334.9999999999795
2017.04.18,-2567.9999999999836,,-2567.9999999999836
2017.04.18,-2623.9999999999955,,-2623.9999999999955
2017.04.18,-2575.9999999999936,,-2575.9999999999936
2017.04.18,-2566.999999999979,,-2566.999999999979
2017.04.18,-2521.9999999999914,,-2521.9999999999914
2017.04.18,-2247.9999999999905,,-2247.9999999999905
2017.04.18,-2349.9999999999945,,-2349.9999999999945
2017.04.18,-2466.9999999999845,,-2466.9999999999845
2017.04.18,-3810.9999999999786,,-3810.9999999999786
2017.04.18,-3270.9999999999864,,-3270.9999999999864
2017.04.18,-3207.999999999998,,-3207.999999999998
2017.04.18,-3091.9999999999845,,-3091.9999999999845
2017.04.18,-3167.999999999978,,-3167.999999999978
2017.04.18,-3184.9999999999736,,-3184.9999999999736
2017.04.18,-3109.9999999999854,,-3109.9999999999854
2017.04.19,-3089.999999999975,,-3089.999999999975
2017.04.19,-3126.999999999981,,-3126.999999999981
2017.04.19,-3105.9999999999945,,-3105.9999999999945
2017.04.19,-3091.9999999999845,,-3091.9999999999845
2017.04.19,-3220.9999999999754,,-3220.9999999999754
2017.04.19,-3223.9999999999895,,-3223.9999999999895
2017.04.19,-3393.9999999999773,,-3393.9999999999773
2017.04.19,-3376.999999999981,,-3376.999999999981
2017.04.19,-3252.999999999986,,-3252.999999999986
2017.04.19,-3165.999999999997,,-3165.999999999997
2017.04.19,-3042.999999999978,,-3042.999999999978
2017.04.19,-2962.9999999999936,,-2962.9999999999936
2017.04.19,-3116.99999999999,,-3116.99999999999
2017.04.19,-3159.9999999999964,,-3159.9999999999964
2017.04.19,-3104.99999999999,,-3104.99999999999
2017.04.19,-3094.999999999999,,-3094.999999999999
