names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['GBPUSD'],100.0,0.976,S
GBPUSD,20,"['AUDUSD', 'GBPJPY', 'NZDJPY']",80.0,0.9826666666666667,S
EURUSD,10,['GBPUSD'],80.0,-1.0,B
USDCAD,10,['USDCAD'],80.0,0.5940952380952385,S
AUDUSD,10,['NZDJPY'],100.0,-0.49935714285714305,B
NZDUSD,30,['NZDUSD'],80.0,-0.46862288648743783,B
GBPCHF,15,['AUDNZD'],80.0,0.1884754134754135,S
CHFJPY,10,['EURCAD'],80.0,1.0,S
CADCHF,10,"['USDJPY', 'CADJPY', 'EURGBP', 'NZDCAD', 'AUDJPY']",80.0,-0.76,B
NZDCHF,50,"['EURJPY', 'CADJPY']",100.0,-0.39722849896921103,B
EURGBP,15,['AUDJPY'],80.0,-0.5860714285714288,B
GBPJPY,50,"['EURJPY', 'NZDJPY', 'GBPJPY', 'EURCAD']",100.0,0.371312742812743,S
GBPCAD,15,['NZDJPY'],100.0,0.4981457431457435,S
GBPAUD,15,['NZDJPY'],100.0,0.5742344877344879,S
EURCAD,15,['NZDCAD'],80.0,-0.2697942057942057,B
EURNZD,50,"['EURJPY', 'CADJPY']",80.0,0.5277934964931871,S
CADJPY,15,['NZDCAD'],80.0,0.3026022311022311,S
AUDCAD,10,['GBPCHF'],80.0,-0.944,B
NZDCAD,20,"['USDCHF', 'GBPCHF', 'EURUSD']",80.0,-0.20589221889221893,B
