,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['EURJPY', 'CHFJPY', 'GBPUSD', 'NZDUSD']",80.0,-0.9336,S
1,1,GBPUSD,50,"['CHFJPY', 'GBPUSD', 'GBPAUD', 'USDJPY', 'USDCHF', 'EURJPY', 'NZDCHF', 'CADCHF', 'AUDCHF']",80.0,0.6593338095238099,B
2,2,EURUSD,10,"['EURJPY', 'CHFJPY', 'GBPUSD', 'NZDUSD']",80.0,0.9351,B
3,3,NZDUSD,10,"['EURNZD', 'USDCAD']",80.0,-0.9620299999999996,S
4,4,EURCHF,10,"['USDCHF', 'EURUSD', 'CHFJPY', 'EURJPY', 'NZDUSD']",100.0,0.9457,B
5,5,CHFJPY,10,['GBPJPY'],80.0,0.4245631349206268,B
6,6,CADCHF,10,['GBPCAD'],100.0,-0.988810000000001,S
7,7,NZDCHF,20,"['AUDJPY', 'USDCAD']",80.0,-0.7158960187035087,S
8,8,GBPJPY,10,"['USDCHF', 'USDJPY', 'GBPUSD', 'CHFJPY', 'EURUSD', 'EURJPY']",80.0,0.077,B
9,9,GBPCAD,20,"['NZDCHF', 'GBPCAD']",100.0,0.9887480491730494,B
10,10,GBPAUD,10,"['AUDJPY', 'GBPCAD']",100.0,0.9998,B
11,11,EURJPY,10,['GBPJPY'],80.0,0.4267665079365005,B
12,12,EURCAD,10,"['CHFJPY', 'EURJPY', 'NZDUSD']",80.0,0.40771650793651065,B
13,13,EURNZD,10,"['EURAUD', 'AUDJPY', 'AUDCHF']",80.0,0.99877,B
14,14,AUDJPY,10,"['AUDJPY', 'EURNZD', 'GBPAUD', 'USDCAD', 'NZDCHF']",100.0,-0.99044,S
15,15,NZDJPY,10,"['CHFJPY', 'EURJPY', 'USDCAD', 'EURNZD']",80.0,0.1067,B
16,16,AUDCAD,15,"['CHFJPY', 'EURJPY', 'USDCAD']",80.0,-0.6832870523920599,S
17,17,AUDNZD,10,"['EURGBP', 'GBPCHF']",80.0,0.9906999999999998,B
